date,open,high,low,close,volume,turnover,transactions,price_change
20100104,55.9,56.6,54.2,54.3,10598523,581283784,4758,-2.3
20100105,54.8,54.9,53.1,53.1,8970624,484700724,3662,-1.2
20100106,53.1,54.2,53.1,53.2,5105958,273609555,2372,0.1
20100107,53.2,53.8,51.3,51.3,7027388,366556290,3161,-1.9
20100108,51.5,52.4,50.5,52.4,4158365,214749615,2097,1.1
20100111,52.4,52.7,51.6,51.8,3744717,194699031,1877,-0.6
20100112,52.0,52.2,51.3,52.2,3007973,155740884,1454,0.4
20100113,51.7,54.3,51.6,53.0,8823029,469620037,4420,0.8
20100114,53.5,54.2,52.8,53.3,6126758,327641889,2834,0.3
20100115,53.6,53.8,52.6,52.8,5067236,268693350,2706,-0.5
20100118,52.7,53.4,52.1,52.1,4094815,215578152,2411,-0.7
20100119,52.5,52.7,50.5,51.0,6693150,343294550,3785,-1.1
20100120,51.2,51.6,50.6,51.0,4156662,212244562,1925,0.0
20100121,51.1,51.3,50.0,50.2,3673621,185373367,1947,-0.8
20100122,49.0,49.95,49.0,49.3,3047269,150465055,1454,-0.9
20100125,50.1,51.0,49.5,49.65,3634800,182820858,1921,0.35
20100126,49.95,50.5,46.2,46.2,6329969,302513361,2758,-3.45
20100127,46.4,46.8,43.2,43.8,4544356,206337281,2294,-2.4
20100128,44.8,45.45,44.1,45.0,5790122,258367753,2985,1.2
20100129,44.0,44.1,42.6,43.4,4255058,183889667,1978,-1.6
20100201,43.95,44.6,43.1,43.6,4948635,216430190,2841,0.2
20100202,44.75,44.75,40.55,41.0,7213640,304460297,3504,-2.6
20100203,41.7,41.7,40.1,41.0,5729175,235346074,3103,0.0
20100204,41.6,42.0,41.1,41.8,6026647,251118389,3212,0.8
20100205,39.6,40.4,38.9,39.0,5646818,223010007,2548,-2.8
20100206,39.0,39.6,36.35,37.8,4096801,155195438,1996,-1.2
20100208,37.8,39.45,37.0,39.1,3529855,136874233,1809,1.3
20100209,39.1,41.0,39.0,40.8,4516567,181814079,2199,1.7
20100210,41.35,42.3,40.8,41.3,4226179,175252489,2030,0.5
20100222,44.15,44.15,44.15,44.15,4945533,218345277,1595,2.85
20100223,44.8,45.0,43.8,44.8,9087919,404555918,3834,0.65
20100224,44.3,44.85,44.0,44.7,3261081,145079165,1390,-0.1
20100225,45.0,45.1,43.0,43.4,3239511,143104070,1439,-1.3
20100226,43.5,43.95,41.5,42.6,2902620,123641170,1394,-0.8
20100301,43.0,44.8,42.3,44.6,3606333,157794432,1926,2.0
20100302,44.85,46.0,44.55,44.6,4605316,207963009,2278,0.0
20100303,44.8,45.1,43.6,43.8,2775186,122810439,1378,-0.8
20100304,43.8,44.55,43.35,43.4,2172274,95298885,1094,-0.4
20100305,44.0,44.95,43.9,44.2,2298969,102011977,1247,0.8
20100308,44.8,45.3,44.7,44.85,3652689,164364101,1722,0.65
20100309,44.9,46.5,44.7,45.45,6962639,319093634,3414,0.6
20100310,45.5,46.3,45.2,45.55,3678195,167771724,1704,0.1
20100311,46.6,47.5,45.65,45.7,7469111,348212116,3258,0.15
20100312,45.85,46.0,44.8,45.1,2295301,104020485,1158,-0.6
20100315,45.1,45.3,44.05,44.05,1878086,83391605,1033,-1.05
20100316,44.05,44.75,44.05,44.6,1214387,53893965,641,0.55
20100317,45.2,46.15,45.2,45.7,3839144,175427175,1848,1.1
20100318,45.7,46.95,45.3,45.9,4464422,205586913,2009,0.2
20100319,46.2,46.8,46.0,46.2,3942000,182880795,1707,0.3
20100322,46.6,47.4,46.5,46.7,7035581,330224176,2947,0.5
20100323,47.1,48.5,47.0,47.8,8634501,413160136,3588,1.1
20100324,48.8,49.4,47.6,47.6,6496484,315502334,2934,-0.2
20100325,48.0,48.6,47.6,47.8,5429183,261383741,2381,0.2
20100326,48.2,49.0,47.85,48.2,3989029,192770840,1666,0.4
20100329,49.3,51.0,49.05,49.9,11127844,556823018,4347,1.7
20100330,49.9,50.2,49.3,49.75,4342445,215755675,1787,-0.15
20100331,50.3,51.5,49.6,49.95,9291206,469455556,3562,0.2
20100401,50.5,53.3,50.5,52.5,20431536,1063332272,7583,2.55
20100402,53.9,56.0,53.3,56.0,37046660,2023646907,12535,3.5
20100406,57.5,59.4,57.1,58.0,32213735,1876527029,11172,2.0
20100407,59.3,62.0,58.0,62.0,43907922,2643186064,14103,4.0
20100408,63.2,66.3,63.2,64.2,48717650,3159388000,15941,2.2
20100409,65.0,67.0,62.0,66.0,23458901,1499976264,8159,1.8
20100412,68.5,69.6,66.0,68.5,20127294,1372488918,7171,2.5
20100413,67.0,69.1,65.1,67.0,8736545,585037170,3669,-1.5
20100414,67.5,71.6,67.1,71.6,14139788,981111372,5470,4.6
20100415,72.9,76.6,71.0,76.6,18159946,1359876305,5989,5.0
20100416,76.6,79.3,76.0,77.2,27800240,2153877380,11618,0.6
20100419,75.9,78.2,71.8,71.8,21687704,1622535237,8869,-5.4
20100420,72.1,73.8,71.3,71.9,20709628,1497218250,8043,0.1
20100421,73.2,76.9,72.9,76.9,18916112,1434678588,5954,5.0
20100422,77.1,78.0,72.0,73.6,31448474,2353824662,12361,-3.3
20100423,73.2,73.3,70.8,71.3,21433450,1536733550,8564,-2.3
20100426,72.0,72.4,69.4,69.6,18557990,1307575388,7450,-1.7
20100427,70.5,72.2,70.1,70.8,17826101,1269255933,7741,1.2
20100428,66.0,69.8,66.0,69.5,9230450,630071370,4148,-1.3
20100429,70.4,72.8,70.0,71.3,20329988,1461054529,8035,1.8
