date,open,high,low,close,volume,turnover,transactions,price_change
20100104,32.75,32.8,32.1,32.3,3967413,128363951,1248,-0.45
20100105,32.5,32.65,31.4,31.5,6479930,205937981,2095,-0.8
20100106,31.7,32.3,31.5,32.2,3397786,108219602,1260,0.7
20100107,32.2,33.3,32.0,32.2,7044338,230359283,2946,0.0
20100108,32.4,32.5,31.85,32.0,2588131,83109842,970,-0.2
20100111,32.0,32.0,31.7,32.0,3323354,105820778,1091,0.0
20100112,32.0,32.3,32.0,32.0,2030702,65274764,639,0.0
20100113,31.8,32.35,31.75,31.9,2492702,79815258,1024,-0.1
20100114,32.5,34.1,32.4,34.1,19424981,657916775,4934,2.2
20100115,35.0,35.75,34.15,34.15,25610992,898485205,7273,0.05
20100118,33.95,34.25,33.6,33.75,6061574,205517042,2127,-0.4
20100119,34.0,34.35,33.5,33.75,5805015,197165341,1881,0.0
20100120,34.1,34.45,33.75,33.8,4870837,165878637,2199,0.05
20100121,33.7,33.7,32.55,32.75,5459022,180572463,2076,-1.05
20100122,32.3,32.3,31.9,31.95,3815776,122246328,1191,-0.8
20100125,31.5,31.9,31.45,31.55,2456743,77799218,911,-0.4
20100126,31.65,31.95,29.4,29.85,7115473,217712701,2476,-1.7
20100127,29.8,30.3,29.7,29.8,2822849,84536027,971,-0.05
20100128,30.0,30.95,30.0,30.95,2199653,67451793,812,1.15
20100129,30.25,30.6,30.0,30.3,2141878,64869508,809,-0.65
20100201,30.4,30.5,30.1,30.4,1194733,36199123,516,0.1
20100202,30.8,30.85,29.9,30.0,1176095,35695883,575,-0.4
20100203,30.2,30.95,30.05,30.8,1919749,58633250,899,0.8
20100204,30.8,31.15,30.55,30.8,1477814,45621060,687,0.0
20100205,29.0,30.0,28.95,29.3,2316930,67954957,942,-1.5
20100206,29.3,29.5,28.35,29.2,1712036,49474744,633,-0.1
20100208,29.2,29.5,29.0,29.3,938236,27447483,582,0.1
20100209,29.0,30.95,29.0,30.45,2570680,78034166,996,1.15
20100210,30.9,31.85,30.9,31.8,5495917,173746854,1502,1.35
20100222,32.8,32.8,31.85,31.85,2161415,69682765,857,0.05
20100223,31.9,32.0,31.3,31.8,1420404,44917369,699,-0.05
20100224,31.5,31.7,31.1,31.3,838917,26362827,397,-0.5
20100225,31.4,31.65,31.0,31.05,866580,27075702,502,-0.25
20100226,31.0,31.3,30.75,30.85,1212611,37507141,463,-0.2
20100301,30.85,31.65,30.8,31.2,944848,29547565,462,0.35
20100302,31.5,31.6,31.05,31.2,1104589,34499634,447,0.0
20100303,31.2,31.4,31.05,31.35,823139,25674479,341,0.15
20100304,31.4,31.75,31.15,31.25,1417454,44505866,544,-0.1
20100305,31.75,31.75,31.15,31.25,1581841,49517821,582,0.0
20100308,31.6,31.6,31.3,31.5,1560807,49065138,654,0.25
20100309,31.55,32.0,31.5,31.7,2498643,79441669,913,0.2
20100310,32.0,32.0,31.6,31.65,1789042,56803564,672,-0.05
20100311,31.95,31.95,31.5,31.5,1653319,52331437,601,-0.15
20100312,31.6,31.75,31.05,31.2,1112678,34802095,648,-0.3
20100315,31.2,31.45,30.95,31.1,2040815,63568668,619,-0.1
20100316,31.1,31.9,31.0,31.75,1649005,51845704,579,0.65
20100317,32.0,32.5,32.0,32.5,4586183,148119400,1663,0.75
20100318,32.5,32.65,32.15,32.25,2721081,88174693,1186,-0.25
20100319,32.5,32.7,32.2,32.7,5672280,184273351,1287,0.45
20100322,32.7,32.75,32.3,32.45,1903498,61924890,616,-0.25
20100323,32.6,32.7,32.1,32.2,2254552,73140630,745,-0.25
20100324,32.7,33.4,32.7,32.7,9062419,299441247,2617,0.5
20100325,32.9,32.9,32.05,32.6,2478947,80382772,1036,-0.1
20100326,32.8,33.2,32.45,32.8,3270129,107479007,1000,0.2
20100329,33.2,33.7,33.1,33.2,4744689,158367901,1409,0.4
20100330,33.5,33.5,32.95,33.1,2037430,67623040,740,-0.1
20100331,33.25,33.3,32.6,32.7,1750284,57533600,623,-0.4
20100401,32.8,33.2,32.7,33.0,2497462,82549011,870,0.3
20100402,33.2,33.8,33.0,33.6,5397667,180690090,1720,0.6
20100406,33.85,34.0,33.65,33.8,4156892,140621389,1275,0.2
20100407,33.9,33.9,33.4,33.6,2321262,78212450,897,-0.2
20100408,33.7,33.75,33.1,33.45,2309635,77109685,832,-0.15
20100409,33.75,33.9,33.45,33.7,3166841,106570445,1064,0.25
20100412,33.95,34.0,33.65,33.9,4431764,150010170,1024,0.2
20100413,34.1,34.45,33.9,33.9,6246181,213433765,1727,0.0
20100414,34.4,34.45,33.95,34.15,3648462,124491216,1331,0.25
20100415,34.4,34.7,34.35,34.45,5259709,181537031,1591,0.3
20100416,34.7,34.9,34.3,34.65,7050958,244302526,1814,0.2
20100419,34.5,35.25,34.1,34.3,11861443,414175590,3162,-0.35
20100420,34.75,35.0,34.4,34.5,5042795,174911627,1647,0.2
20100421,34.8,35.0,34.55,34.95,3171066,110352484,1164,0.45
20100422,34.9,36.45,34.7,36.0,8192427,292515822,2984,1.05
20100423,36.5,36.75,35.8,35.95,5833502,211362353,2276,-0.05
20100426,36.3,36.35,35.8,36.0,4597245,165444712,1499,0.05
20100427,36.0,36.25,35.45,35.65,3413299,122282655,1383,-0.35
