date,open,high,low,close,volume,turnover,transactions,price_change
20100104,37.0,37.0,36.0,36.5,1003501,36563435,480,-0.55
20100105,36.55,36.8,35.4,35.8,1018903,36715645,426,-0.7
20100106,35.8,36.1,35.8,35.8,564280,20251514,276,0.0
20100107,35.8,35.95,35.1,35.1,597503,21239504,277,-0.7
20100108,35.2,35.5,34.95,35.4,298468,10515564,169,0.3
20100111,35.5,35.9,35.4,35.5,529683,18868199,232,0.1
20100112,35.6,35.6,35.05,35.35,219071,7734457,136,-0.15
20100113,35.25,35.25,34.8,34.85,491912,17185481,219,-0.5
20100114,35.0,35.25,35.0,35.2,324687,11410158,138,0.35
20100115,35.0,35.45,35.0,35.1,340665,11947740,163,-0.1
20100118,34.8,35.9,34.8,35.9,590700,20898128,287,0.8
20100119,36.5,36.6,35.7,35.9,979846,35505270,362,0.0
20100120,36.0,36.0,35.25,35.5,354650,12588209,140,-0.4
20100121,35.15,35.6,34.8,34.85,307018,10769473,194,-0.65
20100122,34.4,34.5,33.9,34.0,399774,13620316,233,-0.85
20100125,33.8,34.25,33.7,33.9,324366,11013544,148,-0.1
20100126,34.2,34.2,32.75,32.8,697615,23179345,326,-1.1
20100127,32.9,33.0,32.4,32.5,354525,11568264,171,-0.3
20100128,32.5,32.95,32.45,32.6,271132,8875979,142,0.1
20100129,32.6,33.9,32.45,33.6,603215,20097591,309,1.0
20100201,33.7,33.8,33.35,33.5,252862,8484754,157,-0.1
20100202,33.8,33.85,32.8,33.05,263204,8778794,151,-0.45
20100203,33.0,33.45,32.65,32.7,233063,7658997,126,-0.35
20100204,32.9,32.9,32.4,32.55,320000,10442700,111,-0.15
20100205,31.55,31.95,30.5,30.9,695516,21708835,309,-1.65
20100206,30.9,30.9,30.0,30.0,651531,19744399,267,-0.9
20100208,30.2,30.4,30.05,30.1,334200,10080080,162,0.1
20100209,30.1,31.2,30.1,31.15,326153,10005463,163,1.05
20100210,31.5,31.85,31.15,31.4,322000,10125900,149,0.25
20100222,32.0,32.35,31.6,32.1,434740,13921802,188,0.7
20100223,32.1,32.2,31.8,32.1,130000,4163500,70,0.0
20100224,31.95,32.1,31.6,31.9,217726,6934512,119,-0.2
20100225,32.3,32.8,32.2,32.7,465800,15154760,275,0.8
20100226,32.7,32.75,32.2,32.4,173011,5604108,94,-0.3
20100301,32.65,34.65,32.4,34.65,1411878,48045918,637,2.25
20100302,35.2,35.2,34.35,34.4,839769,29079801,407,-0.25
20100303,34.45,34.7,34.15,34.4,396050,13604230,212,0.0
20100304,34.2,34.6,33.9,34.35,530170,18169954,247,-0.05
20100305,34.65,36.0,34.65,35.5,1527290,54108786,729,1.15
20100308,36.0,36.0,35.15,35.25,760589,27041511,347,-0.25
20100309,35.3,35.45,34.65,35.3,400867,14096222,201,0.05
20100310,35.5,35.5,34.65,34.9,603392,21118679,256,-0.4
20100311,35.1,35.1,34.65,34.7,305376,10648701,139,-0.2
20100312,34.8,34.85,34.5,34.5,287305,9951692,128,-0.2
20100315,34.5,34.8,34.5,34.5,366345,12700501,165,0.0
20100316,34.6,34.9,34.2,34.85,332841,11505788,144,0.35
20100317,34.85,35.2,34.8,35.2,559392,19586620,358,0.35
20100318,35.4,35.5,35.1,35.35,465618,16447371,209,0.15
20100319,35.3,35.5,35.05,35.4,319687,11280681,148,0.05
20100322,35.2,35.5,34.7,35.2,252552,8877060,147,-0.2
20100323,35.2,35.45,35.05,35.2,270258,9513630,136,0.0
20100324,35.45,35.45,34.9,35.0,316545,11101125,155,-0.2
20100325,34.8,35.25,34.6,35.15,268205,9348775,143,0.15
20100326,35.8,36.2,35.6,36.05,1307618,46972198,550,0.9
20100329,36.4,36.4,35.7,36.2,709425,25541481,323,0.15
20100330,36.2,36.4,35.9,35.9,532808,19275705,226,-0.3
20100331,35.8,36.15,35.8,36.0,433388,15573488,161,0.1
20100401,36.1,37.4,36.0,37.2,1654576,60877562,744,1.2
20100402,37.5,39.0,37.45,38.6,5549237,213572471,2311,1.4
20100406,39.6,41.3,39.05,41.2,7074470,287081482,2725,2.6
20100407,40.9,40.9,40.0,40.1,2885297,116649254,1308,-1.1
20100408,39.8,42.4,39.65,40.65,4892987,201518220,2085,0.55
20100409,40.3,41.7,39.75,41.0,3515184,143136806,1538,0.35
20100412,41.5,43.4,41.1,42.3,4605279,195933488,1881,1.3
20100413,42.3,43.2,41.5,41.9,3530193,150103485,1514,-0.4
20100414,42.0,42.35,41.1,41.6,1539635,64132329,704,-0.3
20100415,42.0,42.0,41.3,41.3,1832543,76187515,796,-0.3
20100416,41.3,42.3,41.2,41.3,1046596,43615463,568,0.0
20100419,41.0,41.0,38.55,38.65,1673840,66316248,857,-2.65
20100420,39.0,40.6,38.85,40.6,1109731,43929200,591,1.95
20100421,39.2,41.2,39.2,40.35,992134,40117870,516,-0.25
20100422,40.7,40.95,39.9,40.85,867066,35010148,494,0.5
20100423,41.0,42.0,40.9,40.9,1385657,57467937,683,0.05
20100426,41.4,42.0,41.2,41.5,1222008,50779230,637,0.6
20100427,42.0,42.0,41.1,41.2,577303,23879232,282,-0.3
20100428,40.0,41.05,40.0,40.9,636000,25888000,319,-0.3
20100429,40.5,41.45,40.5,40.7,589293,24092081,291,-0.2
