date,open,high,low,close,volume,turnover,transactions,price_change
20100104,19.3,19.85,18.7,19.35,5976149,116267724,1731,0.35
20100105,19.6,19.6,18.5,18.6,2768831,52805103,882,-0.75
20100106,18.6,18.9,18.4,18.45,1312083,24352823,507,-0.15
20100107,18.5,18.5,17.2,17.3,2445100,43708270,849,-1.15
20100108,17.3,17.5,16.9,17.1,1521265,26060764,496,-0.2
20100111,17.15,17.8,17.0,17.55,1538593,26865644,465,0.45
20100112,17.55,17.8,17.5,17.6,813824,14321758,270,0.05
20100113,17.3,18.8,17.3,18.75,6359114,117399269,1923,1.15
20100114,18.75,18.8,18.3,18.3,2328681,43023171,820,-0.45
20100115,18.55,18.8,18.3,18.35,1824793,33862252,694,0.05
20100118,18.1,18.35,18.0,18.25,948083,17199198,401,-0.1
20100119,18.4,18.6,17.8,17.95,1715538,31163477,613,-0.3
20100120,18.2,19.0,18.1,18.45,4391960,82267612,1447,0.5
20100121,18.45,18.5,17.8,17.8,1526285,27699355,501,-0.65
20100122,16.75,17.45,16.75,17.35,1096700,18827529,392,-0.45
20100125,16.8,17.9,16.8,17.45,1428700,24991644,451,0.1
20100126,17.6,17.7,16.25,16.4,1685463,28196443,504,-1.05
20100127,16.8,16.8,16.0,16.1,1118595,18172438,401,-0.3
20100128,16.5,17.2,16.3,17.2,2213056,37859561,436,1.1
20100129,16.5,17.45,16.5,17.2,3219935,55339331,1114,0.0
20100201,17.05,17.35,16.85,17.0,950417,16192289,374,-0.2
20100202,17.35,17.4,16.0,16.35,1734200,29329259,574,-0.65
20100203,16.6,16.7,16.35,16.7,892751,14751340,363,0.35
20100204,16.8,17.25,16.6,16.8,984166,16735169,389,0.1
20100205,16.0,16.3,15.65,15.75,1467527,23324328,529,-1.05
20100206,15.85,16.0,14.65,14.8,1007888,15168079,341,-0.95
20100208,14.8,15.4,14.7,15.1,865176,13115280,293,0.3
20100209,15.1,15.6,15.0,15.5,593216,9113002,242,0.4
20100210,15.55,15.95,15.45,15.65,975974,15328192,366,0.15
20100222,15.9,16.15,15.5,15.5,877824,13946061,280,-0.15
20100223,15.5,15.9,15.5,15.7,531900,8348763,195,0.2
20100224,15.7,16.3,15.55,15.75,1187336,18907058,408,0.05
20100225,16.1,16.3,15.85,15.9,1647900,26534044,585,0.15
20100226,16.0,16.1,15.55,15.7,445020,7042166,184,-0.2
20100301,15.7,16.2,15.7,16.1,704432,11264162,260,0.4
20100302,16.3,16.3,16.0,16.0,508795,8187038,199,-0.1
20100303,16.0,16.3,16.0,16.25,749356,12106397,286,0.25
20100304,16.4,16.8,16.2,16.5,1242219,20556513,428,0.25
20100305,16.7,16.7,16.35,16.55,1137159,18832712,334,0.05
20100308,16.65,16.95,16.55,16.6,1182274,19769798,328,0.05
20100309,16.75,16.75,16.5,16.5,466477,7740542,182,-0.1
20100310,16.5,16.8,16.3,16.5,526153,8688805,218,0.0
20100311,16.8,16.8,16.3,16.3,577150,9546863,211,-0.2
20100312,16.5,16.5,16.15,16.3,225121,3670020,117,0.0
20100315,16.3,16.6,16.05,16.1,452526,7354413,156,-0.2
20100316,16.1,16.35,16.1,16.3,243300,3953009,130,0.2
20100317,16.4,16.75,16.4,16.6,1072135,17773627,366,0.3
20100318,16.75,16.75,16.55,16.6,981022,16346613,297,0.0
20100319,16.6,16.75,16.55,16.7,972019,16181612,299,0.1
20100322,16.6,16.7,16.45,16.5,752530,12448660,241,-0.2
20100323,16.6,17.2,16.6,17.1,3291425,56076909,955,0.6
20100324,17.35,17.4,16.85,16.85,1623695,27895804,536,-0.25
20100325,17.0,17.3,16.7,17.1,1434300,24453100,440,0.25
20100326,17.1,17.45,17.1,17.1,1141060,19673275,370,0.0
20100329,17.2,17.3,16.9,17.05,977113,16731756,323,-0.05
20100330,17.3,17.3,16.9,16.95,447224,7614112,198,-0.1
20100331,16.95,17.1,16.6,16.75,710457,11984736,256,-0.2
20100401,16.8,17.9,16.75,17.35,3721390,65348324,977,0.6
20100402,17.3,17.55,17.2,17.25,887098,15361434,334,-0.1
20100406,17.4,17.5,17.05,17.15,792859,13612135,307,-0.1
20100407,17.4,17.4,17.1,17.15,548083,9437519,192,0.0
20100408,17.15,17.25,16.9,16.9,757708,12957428,270,-0.25
20100409,17.0,17.0,16.55,16.8,1009865,16901248,271,-0.1
20100412,17.0,17.0,16.6,16.7,683202,11457031,230,-0.1
20100413,16.9,17.1,16.7,16.8,905097,15303766,310,0.1
20100414,16.8,17.1,16.8,17.0,726396,12308159,233,0.2
20100415,17.2,18.15,17.1,18.15,7999650,143193580,1958,1.15
20100416,18.1,18.95,18.0,18.3,7466245,138000005,2257,0.15
20100419,18.3,18.95,17.75,18.15,5985261,110403898,1766,-0.15
20100420,18.45,18.8,17.55,17.8,2659700,48055860,915,-0.35
20100421,17.9,18.35,17.85,18.0,2024382,36605852,737,0.2
20100422,18.1,18.45,17.65,18.25,2745800,49746719,817,0.25
20100423,18.5,18.5,18.1,18.15,1467315,26799281,475,-0.1
20100426,18.5,18.5,17.9,18.0,1558179,28274410,478,-0.15
20100427,18.0,18.3,17.8,17.9,1231007,22213623,384,-0.1
20100428,17.05,17.55,17.0,17.45,1104007,19185473,417,-0.45
20100429,17.5,17.7,17.4,17.45,1115855,19504518,356,0.0
20100430,17.9,17.9,16.95,17.0,1129646,19589082,340,-0.45
20100503,16.8,17.05,16.4,16.6,869816,14435514,325,-0.4
20100504,16.7,16.8,16.2,16.4,734960,12061193,265,-0.2
20100505,16.0,16.0,15.3,15.3,1542500,23823050,446,-1.1
20100506,15.3,15.5,15.0,15.0,509262,7744561,228,-0.3
20100507,14.0,14.7,14.0,14.6,943100,13473300,311,-0.4
20100510,14.3,15.6,14.3,15.55,1157815,17281981,398,0.95
20100511,15.55,15.9,15.35,15.35,1010515,15799440,324,-0.2
20100512,15.35,15.7,15.35,15.4,334844,5195304,150,0.05
20100513,15.6,16.05,15.5,15.85,506800,8000689,200,0.45
20100514,15.75,16.0,15.7,15.95,220118,3501214,103,0.1
20100517,15.9,15.9,15.0,15.0,540550,8300645,163,-0.95
20100518,15.15,15.8,15.15,15.45,858528,13385103,311,0.45
20100519,15.4,15.75,15.15,15.75,355800,5530868,167,0.3
20100520,15.75,15.75,15.3,15.3,254500,3936349,88,-0.45
20100521,14.3,14.5,14.25,14.25,1009606,14506136,326,-1.05
20100524,14.65,14.65,14.35,14.55,392351,5696156,139,0.3
20100525,14.35,14.4,13.55,13.55,655260,9010920,212,-1.0
20100526,13.55,13.8,13.0,13.4,680250,9071547,277,-0.15
20100527,13.4,14.1,13.15,14.0,862750,11660325,302,0.6
20100528,14.1,14.5,14.1,14.25,528450,7562238,198,0.25
20100531,14.4,14.5,14.15,14.35,134029,1926769,56,0.1
20100601,14.35,14.35,14.0,14.2,261029,3680164,99,-0.15
20100602,14.0,14.25,13.8,13.85,289670,4056845,116,-0.35
20100603,14.25,14.3,14.05,14.2,283100,4011158,99,0.35
20100604,14.2,14.45,14.2,14.25,227519,3259546,100,0.05
20100607,13.8,13.9,13.5,13.8,163900,2249629,95,-0.45
20100608,13.9,13.9,13.75,13.9,142054,1971303,56,0.1
20100609,13.9,14.2,13.1,13.25,522598,7088162,344,-0.65
20100610,13.4,13.6,13.25,13.6,293500,3943250,110,0.35
20100611,14.2,14.2,13.8,13.8,414755,5784343,162,0.2
20100614,14.1,14.1,13.8,14.0,264345,3694914,102,0.2
20100615,14.0,14.25,14.0,14.1,238530,3365770,86,0.1
20100617,14.15,15.05,14.15,14.75,1197463,17704455,428,0.65
20100618,14.9,14.9,14.4,14.5,387715,5665045,149,-0.25
20100621,14.95,14.95,14.65,14.8,263750,3891675,109,0.3
20100622,14.75,14.85,14.65,14.8,174117,2573281,99,0.0
20100623,14.8,15.6,14.6,15.0,1420003,21437045,369,0.2
20100624,15.1,15.3,15.0,15.0,566600,8574000,154,0.0
20100625,14.9,15.2,14.75,14.9,791795,11856295,235,-0.1
20100628,14.85,15.2,14.5,14.9,308200,4591809,107,0.0
20100629,15.0,15.1,14.6,14.7,390399,5806424,127,-0.2
20100630,14.2,14.9,14.2,14.75,610752,8926916,204,0.05
20100701,14.75,14.85,14.5,14.55,110125,1610631,59,-0.20
20100702,14.8,14.95,14.5,14.6,164900,2411050,74,+0.05
