date,open,high,low,close,volume,turnover,transactions,price_change
20100104,1.36,1.37,1.32,1.33,50821,67718,19,-0.04
20100105,1.42,1.42,1.4,1.42,535683,759575,40,0.09
20100106,1.42,1.51,1.33,1.48,1148984,1673556,81,0.06
20100107,1.46,1.5,1.38,1.44,515358,726890,65,-0.04
20100108,1.4,1.42,1.35,1.4,175185,241988,22,-0.04
20100111,1.44,1.45,1.4,1.43,322490,462075,36,0.03
20100112,1.42,1.44,1.37,1.37,328470,463618,31,-0.06
20100113,1.35,1.41,1.35,1.41,127807,176495,23,0.04
20100114,1.41,1.44,1.39,1.44,148152,212062,21,0.03
20100115,1.45,1.52,1.44,1.52,382260,567460,44,0.08
20100118,1.51,1.59,1.46,1.59,581000,884068,55,0.07
20100119,1.59,1.7,1.59,1.7,680749,1151292,68,0.11
20100120,1.74,1.81,1.74,1.81,368172,655280,48,0.11
20100121,1.93,1.93,1.69,1.72,501338,914020,44,-0.09
20100122,1.62,1.7,1.6,1.6,200000,325620,25,-0.12
20100125,1.5,1.66,1.5,1.58,21000,32300,5,-0.02
20100126,1.51,1.52,1.51,1.51,23000,34810,6,-0.07
20100127,1.5,1.54,1.44,1.54,22960,34282,7,0.03
20100128,1.51,1.59,1.51,1.59,33470,51812,15,0.05
20100129,1.59,1.7,1.57,1.7,163120,271689,28,0.11
20100201,1.65,1.65,1.59,1.59,234000,377000,17,-0.11
20100202,1.59,1.66,1.59,1.66,2000,3250,2,0.07
20100203,1.67,1.67,1.67,1.67,20089,33548,2,0.01
20100204,1.61,1.64,1.61,1.64,11509,18719,9,-0.03
20100205,1.57,1.57,1.53,1.55,70000,108500,8,-0.09
20100206,1.48,1.53,1.45,1.45,94264,137552,16,-0.1
20100208,1.36,1.38,1.35,1.38,134000,181670,15,-0.07
20100209,1.37,1.4,1.36,1.4,99455,137762,16,0.02
20100210,1.4,1.48,1.4,1.44,197629,282051,27,0.04
20100222,1.51,1.51,1.51,1.51,1132,1696,2,0.07
20100223,1.58,1.58,1.57,1.57,2000,3150,2,0.06
20100224,1.57,1.57,1.48,1.57,6300,9686,5,0.0
20100225,1.48,1.53,1.47,1.47,56236,83396,19,-0.1
20100226,1.38,1.45,1.37,1.45,220259,304718,25,-0.02
20100301,1.38,1.46,1.38,1.41,13000,18430,4,-0.04
20100302,1.41,1.41,1.4,1.4,11865,16658,5,-0.01
20100303,1.4,1.45,1.4,1.45,6250,8920,5,0.05
20100304,1.5,1.5,1.44,1.48,22087,32162,7,0.03
20100305,1.5,1.52,1.48,1.5,28066,41769,10,0.02
20100308,1.52,1.52,1.46,1.51,22355,33252,10,0.01
20100309,1.51,1.52,1.41,1.41,239000,340940,15,-0.1
20100310,1.42,1.42,1.4,1.4,126042,176496,8,-0.01
20100311,1.4,1.4,1.4,1.4,27996,39132,9,0.0
20100312,1.33,1.43,1.33,1.4,28815,40158,8,0.0
20100315,1.4,1.4,1.4,1.4,3202,4408,6,0.0
20100316,1.41,1.48,1.41,1.47,276990,405185,22,0.07
20100317,1.5,1.55,1.46,1.46,245556,372117,25,-0.01
20100318,1.46,1.46,1.46,1.46,28834,42089,3,0.0
20100319,1.46,1.53,1.46,1.53,61561,90431,10,0.07
20100322,1.53,1.53,1.47,1.47,32139,49040,3,-0.06
20100323,1.47,1.57,1.47,1.57,195121,302669,33,0.1
20100324,1.48,1.61,1.48,1.5,85898,129829,22,-0.07
20100325,1.51,1.56,1.5,1.53,42313,63709,13,0.03
20100326,1.56,1.61,1.46,1.61,50802,76930,15,0.08
20100329,1.6,1.6,1.55,1.55,21418,33284,8,-0.06
20100330,1.54,1.55,1.48,1.54,10235,15652,9,-0.01
20100331,1.54,1.56,1.48,1.54,38000,57220,8,0.0
20100401,1.54,1.54,1.44,1.46,339375,493020,37,-0.08
20100402,1.48,1.48,1.44,1.48,45844,66903,14,0.02
20100406,1.41,1.47,1.39,1.46,337716,473785,17,-0.02
20100407,1.39,1.47,1.39,1.46,15999,22927,9,0.0
20100408,1.48,1.48,1.4,1.47,37533,52926,12,0.01
20100409,1.42,1.46,1.41,1.43,139999,198487,11,-0.04
20100412,1.43,1.49,1.43,1.49,73294,106013,17,0.06
