date,open,high,low,close,volume,turnover,transactions,price_change
20100104,46.7,48.5,45.5,48.5,16754261,797921587,6244,3.15
20100105,49.3,49.35,45.15,45.5,8966996,418174756,4253,-3.0
20100106,45.6,47.5,45.5,46.1,8299590,387571866,3384,0.6
20100107,47.4,47.5,45.2,45.35,7060975,327174053,2797,-0.75
20100108,46.7,48.5,46.5,48.5,14735457,706966747,5284,3.15
20100111,50.8,51.8,50.0,51.8,9539163,489091176,3613,3.3
20100112,52.3,54.8,51.8,52.4,12279091,651779719,5711,0.6
20100113,51.8,56.0,51.8,56.0,12475250,688246000,4521,3.6
20100114,57.4,59.9,57.4,59.9,7026586,413074849,2813,3.9
20100115,64.0,64.0,64.0,64.0,2302872,147383808,896,4.1
20100118,68.0,68.4,65.7,68.4,15415866,1042602457,6487,4.4
20100119,68.3,68.3,63.7,63.7,5803779,376535312,2761,-4.7
20100120,60.1,62.0,59.3,61.1,10348854,621983800,4660,-2.6
20100121,60.0,60.7,56.9,57.3,10641720,623186191,4499,-3.8
20100122,56.6,60.3,56.6,59.1,13416763,785233073,6127,1.8
20100125,59.1,59.1,55.0,55.0,6412123,359441265,3394,-4.1
20100126,55.0,55.4,51.2,51.2,8149651,428256125,3314,-3.8
20100127,51.2,52.7,49.2,51.2,9319504,476127654,4419,0.0
20100128,52.7,54.7,52.0,54.7,5059996,271750276,2183,3.5
20100129,54.5,57.3,53.2,56.0,13699424,756938644,6344,1.3
20100201,56.0,56.5,54.0,55.5,5099454,282347492,2572,-0.5
20100202,56.5,56.5,52.3,52.4,6182051,335114053,2834,-3.1
20100203,53.4,56.0,53.1,56.0,7904606,433958236,3493,3.6
20100204,56.5,58.4,56.0,56.3,10424694,595646167,5070,0.3
20100205,52.4,55.1,52.4,53.8,5195395,276688947,2498,-2.5
20100206,53.8,57.0,52.8,55.4,8779020,485882801,4955,1.6
20100208,56.0,56.7,54.0,55.2,4206481,233484447,2380,-0.2
20100209,55.2,55.9,53.0,55.2,5898823,324006925,3083,0.0
20100210,56.2,59.0,56.2,59.0,5742711,335505149,2141,3.8
20100222,63.1,63.1,60.0,60.0,11935991,734665860,5150,1.0
20100223,59.2,60.5,57.0,59.6,4645774,274551925,2698,-0.4
20100224,58.5,61.5,58.1,59.7,6621471,400373013,3674,0.1
20100225,60.2,60.6,57.5,57.5,6039415,355903261,3173,-2.2
20100226,58.0,59.4,57.0,57.8,5440900,318072739,3017,0.3
20100301,58.6,61.5,58.0,60.1,7771103,468225380,3634,2.3
20100302,61.0,61.5,59.5,59.5,4628520,279870228,2400,-0.6
20100303,59.8,61.3,59.2,60.0,4722459,284700940,2592,0.5
20100304,60.3,60.7,58.5,58.9,3034002,181151218,1791,-1.1
20100305,60.0,61.5,59.6,59.7,4334036,262169340,2421,0.8
20100308,61.0,61.0,59.7,59.9,2932174,176163640,1645,0.2
20100309,61.0,63.1,60.9,62.1,10247538,638574856,4665,2.2
20100310,63.0,65.0,62.6,63.5,9675553,618949105,4757,1.4
20100311,65.1,65.7,63.6,64.2,7665171,497062352,3899,0.7
20100312,64.5,64.6,63.1,63.2,3077746,195590096,1690,-1.0
20100315,63.5,65.4,63.4,64.0,5865858,379538812,3166,0.8
20100316,65.0,65.3,63.6,64.5,3432716,221041879,1920,0.5
20100317,65.1,65.3,63.5,64.4,3905654,250946744,2157,-0.1
20100318,64.5,68.3,64.0,66.5,11105633,738420018,5518,2.1
20100319,67.2,69.5,66.0,68.2,7296393,496245726,3904,1.7
20100322,68.2,68.4,66.5,67.0,5019297,337000247,2562,-1.2
