date,open,high,low,close,volume,turnover,transactions,price_change
20101029,500.0,527.0,484.5,505.0,9659750,4863067250,6276,X0.00
20101101,502.0,505.0,494.0,503.0,3273313,1634237817,2235,-2.00
20101102,500.0,502.0,456.0,473.0,3689418,1777420214,2446,-30.00
20101103,460.5,476.0,460.5,473.0,1843000,868125500,1401, 0.00
20101104,475.0,499.5,473.0,499.0,2884755,1420825980,1912,+26.00
20101105,501.0,503.0,487.5,490.0,1521100,752440400,1091,-9.00
20101108,490.0,499.0,490.0,490.0,1247020,616116500,847, 0.00
20101109,502.0,506.0,488.0,492.0,2039050,1014895500,1347,+2.00
20101110,499.0,526.0,495.0,526.0,5992248,3106775948,2916,+34.00
20101111,530.0,562.0,529.0,555.0,6460337,3565180035,3425,+29.00
20101112,553.0,565.0,545.0,555.0,2263840,1255819200,1595, 0.00
20101115,555.0,555.0,517.0,521.0,2290110,1223301530,1680,-34.00
20101116,520.0,534.0,519.0,532.0,1497247,789168145,1065,+11.00
20101117,523.0,546.0,520.0,533.0,1060999,563947467,811,+1.00
20101118,538.0,542.0,527.0,536.0,954215,510032670,742,+3.00
20101119,538.0,559.0,538.0,545.0,1869165,1029855575,1349,+9.00
20101122,552.0,567.0,546.0,566.0,1915451,1075529913,1374,+21.00
20101123,565.0,586.0,558.0,560.0,2171532,1241120290,1522,-6.00
20101124,564.0,599.0,564.0,594.0,2938244,1721998936,2182,+34.00
20101125,596.0,635.0,590.0,621.0,2738090,1688833150,1869,+27.00
20101126,635.0,658.0,621.0,639.0,2771443,1778305849,1969,+18.00
20101129,654.0,657.0,635.0,638.0,1493521,964154961,1264,-1.00
20101130,640.0,670.0,638.0,664.0,1934421,1269538228,1459,+26.00
20101201,669.0,708.0,668.0,694.0,2329133,1599726430,1748,+30.00
20101202,704.0,714.0,680.0,691.0,2297844,1598676176,1952,-3.00
20101203,711.0,739.0,703.0,733.0,3196926,2321322314,2408,+42.00
20101206,730.0,745.0,719.0,723.0,1587443,1156808377,1337,-10.00
20101207,728.0,730.0,675.0,682.0,3625846,2498935504,2787,-41.00
20101208,695.0,729.0,688.0,722.0,2997244,2121889632,2269,+40.00
20101209,725.0,729.0,695.0,706.0,2157015,1529170650,1810,-16.00
20101210,708.0,717.0,699.0,714.0,1282861,910923781,1047,+8.00
20101213,722.0,749.0,715.0,732.0,2455027,1804767926,1998,+18.00
20101214,736.0,744.0,718.0,740.0,1500280,1100046920,1296,+8.00
20101215,735.0,739.0,714.0,730.0,1390686,1007350466,1092,-10.00
20101216,725.0,755.0,716.0,737.0,1880736,1387078248,1466,+7.00
20101217,736.0,742.0,703.0,708.0,2386890,1713782570,1826,-29.00
20101220,708.0,710.0,690.0,691.0,1203573,839865100,1018,-17.00
20101221,703.0,728.0,697.0,723.0,1102080,785114840,912,+32.00
20101222,720.0,737.0,720.0,728.0,1032094,753442150,806,+5.00
20101223,731.0,736.0,715.0,717.0,708424,510933552,604,-11.00
20101224,723.0,728.0,713.0,713.0,483114,347089738,400,-4.00
20101227,710.0,711.0,686.0,697.0,669628,467395600,596,-16.00
20101228,692.0,694.0,672.0,680.0,949579,648341615,831,-17.00
20101229,665.0,670.0,640.0,650.0,1530416,1000474728,1274,-30.00
20101230,658.0,673.0,652.0,668.0,1078770,717114900,917,+18.00
20101231,670.0,680.0,654.0,670.0,821785,550687305,725,+2.00
20110103,673.0,679.0,655.0,671.0,831146,553578404,688,+1.00
20110104,678.0,678.0,667.0,670.0,654308,440670212,547,-1.00
20110105,670.0,678.0,655.0,657.0,969572,644026100,829,-13.00
20110106,655.0,665.0,654.0,661.0,875950,579140800,708,+4.00
20110107,678.0,694.0,670.0,692.0,3019872,2067173808,2193,+31.00
20110110,690.0,699.0,675.0,685.0,813136,559888160,680,-7.00
20110111,688.0,726.0,685.0,719.0,1601685,1141400145,1261,+34.00
20110112,722.0,735.0,715.0,716.0,1443879,1047470364,1107,-3.00
20110113,713.0,721.0,705.0,706.0,783466,558268394,649,-10.00
20110114,703.0,715.0,686.0,688.0,1122132,779871948,915,-18.00
20110117,688.0,708.0,678.0,708.0,1193360,833179800,951,+20.00
20110118,687.0,701.0,687.0,691.0,766360,533111720,620,-17.00
20110119,695.0,704.0,684.0,688.0,1509823,1045931339,1254,-3.00
20110120,686.0,688.0,665.0,668.0,1251754,840794442,1030,-20.00
20110121,667.0,682.0,657.0,671.0,985660,662920800,754,+3.00
20110124,676.0,676.0,647.0,648.0,1112035,728559925,971,-23.00
20110125,651.0,666.0,648.0,653.0,1044239,684273306,894,+5.00
20110126,656.0,698.0,652.0,689.0,2132533,1449289303,1564,+36.00
20110127,688.0,704.0,683.0,690.0,1457644,1009586360,1145,+1.00
20110128,700.0,715.0,695.0,710.0,2548445,1800376170,1767,+20.00
20110208,716.0,716.0,692.0,700.0,2112759,1476564336,1649,-10.00
20110209,703.0,707.0,695.0,700.0,1161250,815476000,1006, 0.00
20110210,690.0,700.0,678.0,699.0,2075070,1427914930,1715,-1.00
20110211,711.0,711.0,685.0,699.0,2184448,1530365800,1667, 0.00
20110214,698.0,719.0,695.0,718.0,2453114,1740598510,1447,+19.00
20110215,717.0,730.0,701.0,725.0,2853364,2046375172,1847,+7.00
20110216,725.0,728.0,717.0,724.0,1397000,1011032000,1197,-1.00
20110217,725.0,727.0,710.0,714.0,1116579,802955301,895,-10.00
20110218,713.0,746.0,713.0,738.0,2808554,2055862744,1847,+24.00
20110221,741.0,758.0,730.0,755.0,2324637,1737080935,1771,+17.00
20110222,749.0,749.0,733.0,740.0,1247803,922673325,1105,-15.00
20110223,730.0,736.0,710.0,727.0,1982340,1434757220,1432,-13.00
20110224,736.0,777.0,733.0,777.0,5294831,4053023447,2565,+50.00
20110225,784.0,822.0,771.0,818.0,8300171,6654778365,4205,+41.00
20110301,815.0,840.0,800.0,833.0,3249234,2678705624,2347,+15.00
20110302,829.0,845.0,821.0,836.0,1614807,1347329266,1294,+3.00
20110303,836.0,845.0,824.0,837.0,1367420,1142634640,1127,+1.00
20110304,841.0,841.0,825.0,830.0,998954,834418682,913,-7.00
20110307,825.0,833.0,815.0,818.0,748026,616036320,634,-12.00
20110308,819.0,834.0,800.0,800.0,1982693,1607699865,1498,-18.00
20110309,801.0,812.0,782.0,795.0,2115466,1679672868,1713,-5.00
20110310,786.0,806.0,783.0,799.0,1405835,1118676165,1114,+4.00
20110311,795.0,803.0,781.0,798.0,1470061,1168439678,1226,-1.00
20110314,796.0,796.0,761.0,784.0,1664591,1304181753,1326,-14.00
20110315,760.0,778.0,730.0,730.0,2219193,1648185083,1533,-54.00
20110316,730.0,750.0,690.0,745.0,2756663,1980446250,2248,+15.00
20110317,700.0,728.0,694.0,719.0,1810709,1289557316,1530,-26.00
20110318,725.0,756.0,725.0,753.0,1950921,1451717065,1454,+34.00
20110321,740.0,746.0,733.0,735.0,877480,647591520,806,-18.00
20110322,748.0,783.0,741.0,771.0,1655578,1266096950,1237,+36.00
20110323,760.0,780.0,757.0,780.0,1182452,914978448,1041,+9.00
20110324,772.0,782.0,768.0,768.0,1012276,786618624,674,-12.00
20110325,768.0,780.0,760.0,770.0,1238376,956595648,1031,+2.00
20110328,755.0,778.0,755.0,778.0,605294,468666438,487,+8.00
20110329,774.0,808.0,771.0,785.0,1654088,1314596776,1173,+7.00
20110330,790.0,805.0,788.0,800.0,1792522,1433217864,1288,+15.00
20110331,800.0,809.0,792.0,809.0,1213213,971176252,910,+9.00
20110401,810.0,830.0,810.0,820.0,1418589,1166737980,1131,+11.00
20110406,830.0,833.0,821.0,827.0,1251131,1036555337,904,+7.00
20110407,831.0,844.0,827.0,836.0,987654,824566744,856,+9.00
20110408,836.0,839.0,812.0,816.0,1083929,890368851,921,-20.00
20110411,810.0,838.0,810.0,830.0,700249,578796172,635,+14.00
20110412,827.0,827.0,797.0,797.0,788931,635825386,700,-33.00
20110413,789.0,812.0,789.0,812.0,707583,570916477,610,+15.00
20110414,824.0,835.0,812.0,830.0,965392,799667536,801,+18.00
20110415,850.0,881.0,841.0,866.0,2320241,2005716465,1704,+36.00
20110418,865.0,868.0,853.0,860.0,873945,752582425,755,-6.00
20110419,821.0,858.0,811.0,850.0,2268855,1885616750,1869,-10.00
20110420,858.0,870.0,830.0,870.0,1581520,1354122800,1289,+20.00
20110421,879.0,898.0,868.0,891.0,1803663,1596177938,1459,+21.00
20110422,895.0,902.0,881.0,902.0,940067,838129501,771,+11.00
20110425,896.0,901.0,881.0,895.0,951025,849614875,702,-7.00
20110426,853.0,888.0,853.0,867.0,1967299,1712212316,1609,-28.00
20110427,857.0,880.0,844.0,874.0,2267979,1946708751,1816,+7.00
20110428,875.0,888.0,866.0,879.0,1234524,1087328836,1033,+5.00
20110429,886.0,886.0,855.0,856.0,927078,803154768,852,-23.00
20110503,870.0,870.0,838.0,843.0,728787,623235015,686,-13.00
20110504,840.0,881.0,828.0,880.0,2095250,1798479000,1730,+37.00
20110505,920.0,941.0,918.0,941.0,2983240,2781662840,1779,+61.00
20110506,961.0,982.0,956.0,956.0,2633343,2545106908,2232,+15.00
20110509,938.0,954.0,917.0,922.0,1318358,1229180718,1180,-34.00
20110510,898.0,915.0,888.0,898.0,2160225,1940412050,1753,-24.00
20110511,904.0,905.0,883.0,888.0,1617705,1442872150,1159,-10.00
20110512,882.0,912.0,863.0,907.0,2073310,1849725170,1815,+19.00
20110513,901.0,906.0,895.0,904.0,1174482,1057553138,865,-3.00
20110516,900.0,902.0,880.0,900.0,1416315,1261775500,1236,-4.00
20110517,892.0,903.0,880.0,887.0,1006131,894148900,815,-13.00
20110518,887.0,902.0,885.0,898.0,879100,785777000,722,+11.00
20110519,912.0,960.0,912.0,940.0,2932545,2752099300,2371,+42.00
20110520,945.0,946.0,911.0,911.0,1470483,1362189013,1368,-29.00
20110523,891.0,908.0,886.0,902.0,1260918,1129180708,1041,-9.00
20110524,888.0,900.0,884.0,886.0,1001979,891594310,846,-16.00
20110525,886.0,897.0,878.0,878.0,1276103,1127370112,1043,-8.00
20110526,896.0,914.0,881.0,900.0,1725211,1553209900,1486,+22.00
20110527,909.0,909.0,891.0,902.0,960606,866049612,803,+2.00
20110530,900.0,909.0,892.0,907.0,712324,642492192,600,+5.00
20110531,924.0,935.0,915.0,935.0,1544128,1434316168,1269,+28.00
20110601,935.0,957.0,925.0,945.0,1903215,1797762175,1591,+10.00
20110602,940.0,955.0,938.0,948.0,1054625,996553500,925,+3.00
20110603,948.0,955.0,934.0,936.0,792750,748351500,701,-12.00
20110607,936.0,952.0,936.0,938.0,992950,937422050,837,+2.00
20110608,951.0,956.0,943.0,943.0,2025719,1923297331,1615,+5.00
20110609,952.0,955.0,937.0,938.0,1205922,1141353992,1131,-5.00
20110610,947.0,949.0,913.0,913.0,1534133,1423529892,1310,-25.00
20110613,902.0,902.0,879.0,882.0,1484436,1320557168,1216,-31.00
20110614,890.0,912.0,885.0,911.0,1687770,1521961830,1295,+29.00
20110615,911.0,911.0,870.0,905.0,1871420,1667278780,1631,-6.00
20110616,890.0,890.0,858.0,858.0,2037094,1769645122,1675,-47.00
20110617,858.0,886.0,848.0,885.0,2456483,2145821815,2017,+27.00
20110620,889.0,897.0,855.0,863.0,1268774,1112949962,1087,-22.00
20110621,867.0,875.0,831.0,853.0,1689536,1438681352,1510,-10.00
20110622,871.0,887.0,870.0,885.0,2490455,2192259040,1540,+32.00
20110623,885.0,900.0,876.0,879.0,1950471,1728349306,1110,-6.00
20110624,901.0,908.0,878.0,879.0,1979140,1757079356,1406, 0.00
20110627,865.0,875.0,859.0,860.0,1753792,1518537576,1262,-19.00
20110628,870.0,878.0,866.0,870.0,1484149,1294204779,1125,+10.00
20110629,878.0,878.0,855.0,855.0,1268303,1097492918,1136,-15.00
20110630,850.0,885.0,850.0,875.0,2759888,2412075000,2124,+20.00
20110701,889.0,896.0,881.0,893.0,1317003,1175242697,1175,+18.00
20110704,905.0,926.0,903.0,912.0,1545959,1415847608,1306,+19.00
20110705,916.0,916.0,908.0,913.0,802456,732109152,688,+1.00
20110706,929.0,940.0,925.0,934.0,1964396,1832351864,1669,+21.00
20110707,933.0,933.0,912.0,921.0,1228636,1130184028,1100,-13.00
20110708,936.0,944.0,904.0,907.0,2178811,2018246199,1836,-14.00
20110711,907.0,911.0,895.0,901.0,1475487,1328278709,1045,-6.00
20110712,881.0,897.0,865.0,868.0,1266723,1114615517,1096,-33.00
20110713,868.0,881.0,840.0,848.0,1666585,1433950440,1463,-20.00
20110714,848.0,858.0,789.0,820.0,4253412,3447215416,3139,-28.00
20110715,820.0,824.0,765.0,788.0,5113082,4016422618,3562,-32.00
20110718,785.0,785.0,751.0,765.0,2583207,1975188390,2261,-23.00
20110719,752.0,782.0,743.0,766.0,3196505,2450771375,2579,+1.00
20110720,787.0,816.0,787.0,812.0,3401195,2715222705,2718,+46.00
20110721,815.0,823.0,801.0,813.0,2107227,1715034091,1712,+1.00
20110722,822.0,852.0,811.0,840.0,2940314,2444758874,1921,+27.00
20110725,839.0,839.0,818.0,819.0,1300086,1072999848,1036,-21.00
20110726,821.0,851.0,821.0,850.0,1526341,1285452896,1322,+31.00
20110727,860.0,889.0,850.0,876.0,1718531,1502715218,1511,+26.00
20110728,860.0,866.0,850.0,859.0,1053420,904732720,891,-17.00
20110729,855.0,864.0,815.0,850.0,1589925,1328950850,1268,-9.00
20110801,850.0,885.0,850.0,881.0,1889314,1650617320,1661,+31.00
20110802,832.0,835.0,815.0,833.0,2360916,1944545776,1906,X0.00
20110803,775.0,795.0,775.0,780.0,2043147,1601784836,1740,-53.00
20110804,770.0,786.0,726.0,727.0,2988075,2217375975,2374,-53.00
20110805,677.0,680.0,677.0,677.0,1245035,842979765,684,-50.00
20110808,664.0,671.0,631.0,653.0,3972663,2578638012,2914,-24.00
20110809,608.0,691.0,608.0,672.0,3560506,2316020188,2970,+19.00
20110810,719.0,719.0,700.0,719.0,3686063,2626021297,2575,+47.00
20110811,700.0,708.0,669.0,671.0,5013812,3430872776,3634,-48.00
20110812,676.0,686.0,646.0,672.0,4444052,2947600088,3486,+1.00
20110815,690.0,697.0,678.0,682.0,1493054,1026561152,1263,+10.00
20110816,682.0,687.0,655.0,655.0,1729100,1151224800,1558,-27.00
20110817,653.0,660.0,610.0,610.0,3998333,2482264794,2958,-45.00
20110818,585.0,610.0,577.0,605.0,4622453,2739293330,3629,-5.00
20110819,582.0,600.0,570.0,575.0,2743392,1604710400,2381,-30.00
20110822,586.0,614.0,578.0,605.0,3577998,2133300790,2959,+30.00
20110823,633.0,647.0,623.0,647.0,3516311,2240607217,2579,+42.00
20110824,660.0,683.0,660.0,670.0,3559588,2397414548,2678,+23.00
20110825,663.0,674.0,652.0,658.0,1549738,1026019984,1343,-12.00
20110826,669.0,682.0,654.0,660.0,1465782,981168466,1322,+2.00
20110829,666.0,674.0,650.0,670.0,1211977,802177636,1165,+10.00
20110830,676.0,698.0,673.0,684.0,1836013,1261932866,1737,+14.00
20110831,697.0,706.0,681.0,704.0,1987272,1383351488,1869,+20.00
20110901,705.0,707.0,686.0,686.0,1636035,1141896870,1568,-18.00
20110902,681.0,690.0,670.0,671.0,1106523,751262364,1065,-15.00
20110905,660.0,683.0,660.0,677.0,1785323,1203700702,1584,+6.00
20110906,678.0,680.0,652.0,655.0,1681528,1121081840,1515,-22.00
20110907,668.0,689.0,658.0,683.0,2184848,1472547640,1883,+28.00
20110908,686.0,705.0,685.0,686.0,2542901,1765248185,2092,+3.00
20110909,686.0,704.0,681.0,698.0,1854134,1290739532,1539,+12.00
20110913,693.0,695.0,677.0,677.0,1092022,747724850,1008,-21.00
20110914,691.0,712.0,675.0,694.0,3218124,2237674684,2628,+17.00
20110915,718.0,725.0,698.0,700.0,2346471,1671758700,2054,+6.00
20110916,710.0,715.0,692.0,697.0,1998014,1397960758,1633,-3.00
20110919,685.0,689.0,651.0,659.0,2867510,1919875090,2225,-38.00
20110920,659.0,663.0,629.0,645.0,2666563,1720009135,2303,-14.00
20110921,634.0,649.0,630.0,646.0,1820409,1167279214,1581,+1.00
20110922,639.0,639.0,602.0,609.0,2122479,1309890190,1872,-37.00
