date,open,high,low,close,volume,turnover,transactions,price_change
20100104,14.15,14.25,13.7,14.2,3778000,52842000,762,0.15
20100105,14.4,14.9,14.25,14.25,11221000,164077000,2129,0.05
20100106,14.25,14.45,14.05,14.05,3335000,47408000,761,-0.2
20100107,14.05,14.3,13.65,13.65,3851000,53887000,916,-0.4
20100108,13.65,13.75,13.25,13.55,2593000,35032000,793,-0.1
20100111,13.75,14.4,13.6,14.2,4847000,68557000,1031,0.65
20100112,14.65,15.15,14.4,15.15,13335000,198034000,2719,0.95
20100113,15.1,15.65,14.7,15.15,16172000,246335000,3217,0.0
20100114,16.0,16.2,16.0,16.2,5276000,85269000,907,1.05
20100115,16.75,16.8,15.95,16.3,20413000,334774000,4605,0.1
20100118,16.2,16.5,15.9,16.25,7448000,120689000,2029,-0.05
20100119,16.4,16.45,15.6,15.65,5249000,83636000,1471,-0.6
20100120,15.95,16.0,15.35,15.5,4444000,69655000,1104,-0.15
20100121,15.5,15.9,15.2,15.2,5921000,92008000,1448,-0.3
20100122,14.9,15.25,14.65,14.9,4093000,61011000,879,-0.3
20100125,14.7,15.7,14.7,15.15,5836000,89526000,1389,0.25
20100126,15.25,15.45,14.1,14.1,5015000,73398000,1211,-1.05
20100127,14.0,14.25,13.5,13.55,2981000,41259000,900,-0.55
20100128,13.9,14.2,13.75,14.2,2660000,37338000,807,0.65
20100129,13.8,14.0,13.7,13.9,1460000,20269000,419,-0.3
20100201,13.9,14.05,13.8,13.9,1032000,14389000,304,0.0
20100202,14.4,14.4,13.5,13.5,1984000,27548000,521,-0.4
20100203,13.7,13.8,13.45,13.75,1421000,19342000,336,0.25
20100204,13.95,14.6,13.85,14.35,4107000,58983000,1054,0.6
20100205,14.0,14.45,13.85,14.1,5187000,73352000,1122,-0.25
20100206,14.5,14.6,13.6,14.2,7385000,105947000,1959,0.1
20100208,14.0,14.4,13.95,14.2,1878000,26474000,694,0.0
20100209,14.2,14.5,14.1,14.3,2934000,42082000,823,0.1
20100210,14.6,14.75,14.25,14.3,4920000,71299000,1068,0.0
20100222,14.8,14.8,14.15,14.4,3386000,49075000,683,0.1
20100223,14.5,15.05,14.3,15.0,5782000,85191000,1350,0.6
20100224,14.8,15.45,14.6,15.05,8552000,129717000,1889,0.05
20100225,15.15,15.4,14.65,14.9,4180000,63009000,1074,-0.15
20100226,15.0,15.05,14.65,14.75,2891000,42960000,729,-0.15
20100301,14.85,15.3,14.8,15.1,4895000,74022000,1021,0.35
20100302,15.4,15.8,15.25,15.45,8856000,137505000,2062,0.35
20100303,16.0,16.25,15.8,16.05,11467000,184173000,2442,0.6
20100304,16.0,16.0,15.55,15.7,3763000,59507000,1124,-0.35
20100305,15.85,16.5,15.8,16.3,9268000,150662000,2211,0.6
20100308,16.65,16.65,16.15,16.15,4300000,70341000,1283,-0.15
20100309,16.4,16.7,16.3,16.3,5188000,85474000,1379,0.15
20100310,16.3,16.7,16.1,16.2,5237000,85924000,1355,-0.1
20100311,16.2,16.35,15.75,15.75,3377000,53909000,1056,-0.45
20100312,16.0,16.3,15.85,15.95,4858000,78201000,1271,0.2
20100315,16.2,16.2,15.8,15.85,2929000,46768000,688,-0.1
20100316,16.0,16.35,15.8,16.0,4639000,74968000,1078,0.15
20100317,16.3,17.1,16.2,16.8,12897000,215283000,3067,0.8
20100318,16.9,17.6,16.8,16.85,14514000,249366000,3376,0.05
20100319,16.85,17.1,16.65,16.8,6582000,111344000,1600,-0.05
20100322,17.0,17.2,16.8,17.0,6959000,118581000,1618,0.2
20100323,17.25,18.15,17.2,17.3,15747000,278707000,3451,0.3
20100324,17.15,17.5,16.75,16.8,6299000,106981000,1587,-0.5
20100325,16.65,16.75,16.25,16.4,5221000,85758000,1361,-0.4
20100326,16.4,17.15,16.4,16.65,7553000,126851000,1962,0.25
20100329,16.95,16.95,16.35,16.35,3503000,57848000,1032,-0.3
20100330,16.55,16.55,16.1,16.1,2662000,43430000,831,-0.25
20100331,16.1,16.4,16.0,16.2,1882000,30511000,664,0.1
20100401,16.3,16.65,16.3,16.35,2058000,33831000,694,0.15
20100402,16.4,16.65,16.35,16.4,3215000,52955000,772,0.05
20100406,16.6,16.8,16.5,16.6,3617000,60142000,1145,0.2
20100407,16.8,16.85,16.6,16.85,3182000,53298000,849,0.25
20100408,16.95,17.05,16.5,16.55,3790000,63802000,1003,-0.3
20100409,16.7,17.05,16.5,16.75,3426000,57562000,805,0.2
20100412,17.0,17.1,16.7,16.8,2058000,34759000,491,0.05
20100413,16.85,16.9,16.25,16.3,2191000,36240000,572,-0.5
20100414,16.55,16.9,16.3,16.8,2841000,47167000,694,0.5
20100415,17.05,17.25,16.8,16.8,3901000,66238000,1053,0.0
20100416,16.8,17.3,16.8,16.9,6032000,103213000,1437,0.1
20100419,16.65,16.8,15.75,15.8,3043000,49544000,898,-1.1
20100420,16.0,16.4,15.9,16.25,1701000,27459000,555,0.45
20100421,16.25,16.4,16.1,16.3,2236000,36353000,697,0.05
20100422,16.25,17.25,16.25,16.95,7243000,122400000,1916,0.65
