date,open,high,low,close,volume,turnover,transactions,price_change
20100104,32.5,32.7,31.05,31.7,29620853,946071127,7618,-1.00
20100105,31.9,33.9,31.45,32.65,44158727,1450863898,9960,+0.95
20100106,32.9,34.0,32.9,33.65,31016888,1042469633,7410,+1.00
20100107,33.65,34.3,32.75,32.8,28764274,958499204,7464,-0.85
20100108,32.55,32.7,31.2,32.0,27844132,883081749,7287,-0.80
20100111,31.5,32.3,31.5,31.75,16958660,541815219,4118,-0.25
20100112,31.6,33.9,31.05,33.0,38598146,1258891583,7963,+1.25
20100113,32.1,33.45,32.0,32.0,25729491,838880912,5644,-1.00
20100114,32.0,32.6,31.45,31.9,17287721,553235071,4503,-0.10
20100115,32.5,34.1,32.3,33.9,28296240,941254030,7604,+2.00
20100118,33.2,34.2,33.1,34.0,23327904,784558136,5530,+0.10
20100119,33.5,33.8,31.65,31.95,28775372,929999218,7788,-2.05
20100120,31.95,32.5,31.2,31.95,14854399,472451297,4187, 0.00
20100121,30.8,31.3,29.75,29.75,33708692,1012707274,9443,-2.20
20100122,28.15,29.5,28.15,28.9,18882974,545713861,5502,-0.85
20100125,28.1,28.8,28.0,28.3,13567775,384616466,3714,-0.60
20100126,28.9,29.2,27.5,27.6,20633445,583662433,5049,-0.70
20100127,27.6,28.15,25.7,26.0,23717358,637292485,5402,-1.60
20100128,26.3,27.15,25.7,27.05,18027380,476236062,4560,+1.05
20100129,26.5,26.7,25.9,26.25,10935746,286926092,2978,-0.80
20100201,26.75,27.1,26.45,26.6,9956773,266027586,2780,+0.35
20100202,27.2,27.4,26.05,26.05,11114100,296687778,2556,-0.55
20100203,26.5,26.9,26.0,26.5,8239003,218092388,2131,+0.45
20100204,26.7,27.15,26.45,26.8,5908817,158332262,1875,+0.30
20100205,25.3,25.9,24.95,24.95,13368810,335869825,2866,-1.85
20100206,24.95,24.95,23.25,23.4,26149714,616828686,4620,-1.55
20100208,23.9,23.9,22.9,22.95,11601519,269086914,3184,-0.45
20100209,22.9,24.05,22.9,23.75,15853957,372886695,4075,+0.80
20100210,24.2,25.4,24.05,25.4,19929519,494164832,4606,+1.65
20100222,26.15,26.2,25.5,25.8,15321696,396328916,3074,+0.40
20100223,25.5,26.0,24.95,25.35,10044787,255688766,2462,-0.45
20100224,25.25,26.0,25.1,25.45,9196447,236551244,2728,+0.10
20100225,25.55,25.6,23.9,23.9,17255295,423951630,4713,-1.55
20100226,24.0,24.3,23.6,23.8,8497208,203248831,2124,-0.10
20100301,24.6,25.45,24.3,25.45,11806476,296580918,2650,+1.65
20100302,26.8,26.8,26.0,26.3,18594117,490618663,4496,+0.85
20100303,26.3,26.5,25.55,25.9,13839686,358681028,3496,-0.40
20100304,26.5,26.5,25.3,25.45,8724939,225148824,2715,-0.45
20100305,25.7,26.1,25.7,25.9,7341745,190101300,1900,+0.45
20100308,25.9,27.7,25.9,27.7,24035503,654699079,5855,+1.80
20100309,27.85,28.15,27.4,27.9,19219309,535130346,4789,+0.20
20100310,28.3,28.3,27.55,28.1,12324171,344871338,3021,+0.20
20100311,28.45,30.0,28.45,29.25,23747851,694222423,5925,+1.15
20100312,29.35,29.35,28.65,28.9,7934887,229490945,2372,-0.35
20100315,29.5,29.5,28.55,28.6,7202277,207939818,2117,-0.30
20100316,28.95,30.2,28.7,30.0,15173431,447836110,4264,+1.40
20100317,30.8,31.0,30.05,30.5,22199726,675407534,5896,+0.50
20100318,30.75,32.6,30.5,32.1,32230145,1026234605,8769,+1.60
20100319,31.8,32.05,31.55,31.6,13741659,436712182,4386,-0.50
20100322,31.4,31.9,30.7,30.95,20969619,651351062,4519,-0.65
20100323,31.5,32.5,31.2,31.3,12720974,404745587,3708,+0.35
20100324,31.8,32.2,29.8,30.05,26970802,831929017,6787,-1.25
20100325,30.6,30.95,30.05,30.9,12625079,385354498,3657,+0.85
20100326,31.0,31.2,30.2,30.65,11995618,368222153,3922,-0.25
20100329,31.0,31.8,30.65,30.65,15163724,472447983,3863, 0.00
20100330,31.5,31.5,30.7,30.8,11317883,352108557,3300,+0.15
20100331,30.7,30.85,30.2,30.3,9058421,276523249,2924,-0.50
20100401,30.5,31.2,30.5,30.8,11081710,342142706,3546,+0.50
20100402,30.9,31.35,30.55,30.85,8242400,254499498,2048,+0.05
20100406,31.0,31.7,30.85,31.6,19490568,609055834,4462,+0.75
20100407,31.75,31.8,30.9,30.95,14277349,443948169,3808,-0.65
20100408,30.9,31.3,30.3,30.55,10849710,332899715,3053,-0.40
20100409,30.5,30.6,29.8,29.8,9591859,287813823,3414,-0.75
20100412,30.2,30.95,30.1,30.75,10502350,321369810,2856,+0.95
20100413,30.8,30.9,29.75,29.85,9536980,288133745,2788,-0.90
20100414,29.3,29.5,28.7,28.85,21095676,610414638,5617,-1.00
