date,open,high,low,close,volume,turnover,transactions,price_change
20100104,24.95,24.95,24.95,24.95,841400,20992928,277,1.6
20100105,26.65,26.65,23.25,23.6,6822121,172411128,2107,-1.35
20100106,23.3,24.8,22.1,23.9,2258900,53063325,913,0.3
20100107,23.9,23.9,22.5,22.7,1786505,41119186,739,-1.2
20100108,21.6,22.7,21.5,21.95,1361000,29679800,509,-0.75
20100111,21.6,21.9,20.9,21.3,1509487,32179724,554,-0.65
20100112,21.75,22.75,21.35,22.75,1161259,26211540,402,1.45
20100113,23.0,23.7,22.75,23.3,1777290,41296035,779,0.55
20100114,23.7,24.85,23.7,24.85,2317415,56163328,769,1.55
20100115,25.2,25.3,24.05,24.3,1469300,36260390,587,-0.55
20100118,24.0,25.0,23.3,25.0,1069465,26142375,486,0.7
20100119,25.2,26.0,24.55,26.0,1727163,43835427,732,1.0
20100120,26.5,27.0,25.5,26.05,2029510,53425359,714,0.05
20100121,25.5,26.0,24.3,24.7,897910,22380695,443,-1.35
20100122,24.35,24.4,23.7,24.0,548132,13155743,255,-0.7
20100125,23.7,24.0,22.35,22.35,745049,17203702,349,-1.65
20100126,22.15,23.6,20.8,20.8,1143000,24721000,475,-1.55
20100127,20.8,20.8,19.35,19.35,1282008,25162503,441,-1.45
20100128,18.5,20.7,18.5,20.7,782622,15836819,303,1.35
20100129,20.6,21.9,19.8,21.4,847550,17726555,342,0.7
20100201,21.9,22.35,21.0,21.4,496007,10660054,206,0.0
20100202,21.4,22.2,20.0,20.0,452948,9561910,199,-1.4
20100203,21.0,21.0,19.5,20.1,489300,9858550,185,0.1
20100204,20.2,21.2,20.2,20.6,553450,11391351,200,0.5
20100205,20.0,20.2,19.2,19.8,655201,12818857,242,-0.8
20100206,19.8,19.8,18.45,18.5,378019,7140851,166,-1.3
20100208,18.8,19.5,18.8,19.3,189142,3634361,98,0.8
20100209,18.85,20.25,18.85,20.2,488000,9717300,127,0.9
20100210,20.3,21.2,20.3,21.0,643599,13430957,201,0.8
20100222,21.75,21.75,21.0,21.1,224200,4769150,150,0.1
20100223,21.1,21.15,20.5,21.0,210011,4378781,106,-0.1
20100224,20.5,21.1,20.4,20.5,279005,5756250,132,-0.5
20100225,20.55,21.4,20.45,20.85,327015,6816265,173,0.35
20100226,21.0,21.1,19.85,20.0,417102,8528259,159,-0.85
20100301,19.85,20.95,19.8,20.8,447975,9250831,151,0.8
20100302,20.85,21.5,20.8,20.95,514503,10870910,203,0.15
20100303,21.0,21.5,20.8,21.4,602015,12744665,189,0.45
20100304,21.4,21.7,21.15,21.35,271974,5820800,143,-0.05
20100305,21.45,21.6,21.05,21.35,288100,6153419,104,0.0
