date,open,high,low,close,volume,turnover,transactions,price_change
20130312,55.0,63.5,55.0,63.1,9718551,561548564,5574,X0.00
20130313,65.0,67.6,63.5,65.0,7201278,471623070,4246,+1.90
20130314,63.5,64.0,59.1,60.0,3949610,241368171,2508,-5.00
20130315,60.6,61.5,58.0,58.6,2938975,174645939,1855,-1.40
20130318,58.1,60.5,58.0,58.5,2047347,121320126,1351,-0.10
20130319,59.5,60.1,57.0,57.0,2091067,122435101,1453,-1.50
20130320,56.6,60.6,55.3,59.0,3631772,210358868,2351,+2.00
20130321,59.0,59.8,57.3,57.5,2449690,142947020,1593,-1.50
20130322,56.5,58.8,56.5,57.5,1432255,82797786,864, 0.00
20130325,58.0,58.5,57.2,57.3,1037298,59745634,663,-0.20
20130326,57.3,58.2,56.0,56.6,1278200,72622157,913,-0.70
20130327,57.0,59.8,56.7,59.0,2557200,150413277,1611,+2.40
20130328,59.1,60.7,58.5,58.5,2058157,122737728,1394,-0.50
20130329,59.2,59.2,58.1,58.2,1085400,63461398,726,-0.30
20130401,58.6,58.6,56.3,56.4,1526050,86902118,1058,-1.80
20130402,56.3,57.5,56.3,56.7,678750,38715324,486,+0.30
20130403,57.3,58.8,56.6,58.5,1507857,87327506,1015,+1.80
20130408,57.2,57.9,56.1,56.2,1529046,86419351,988,-2.30
20130409,56.7,57.6,56.3,56.3,919600,52248600,628,+0.10
20130410,56.5,56.8,52.6,52.6,2129015,114929695,1438,-3.70
20130411,53.6,54.1,52.7,52.7,847727,45129657,611,+0.10
20130412,52.7,53.4,50.6,51.0,859835,44530968,620,-1.70
20130415,51.0,52.1,49.5,49.8,772836,39072882,558,-1.20
20130416,48.65,50.0,48.0,50.0,757700,37302550,565,+0.20
20130417,50.0,50.5,49.55,49.6,390511,19468143,308,-0.40
20130418,49.2,53.0,48.8,53.0,1383360,72105180,901,+3.40
20130419,54.8,56.7,54.0,56.0,3098302,172957912,1923,+3.00
20130422,56.1,57.2,55.0,55.3,1516150,84968700,992,-0.70
20130423,55.3,57.8,55.3,56.0,1417300,80254329,944,+0.70
20130424,56.8,57.9,56.3,57.3,1587259,91001838,1085,+1.30
20130425,57.3,58.3,56.7,57.6,1431400,82641699,959,+0.30
20130426,57.9,59.1,56.5,56.6,1435800,83245160,959,-1.00
20130429,56.6,56.8,55.2,55.2,703735,39231438,525,-1.40
20130430,55.3,56.3,54.9,55.7,784500,43574199,581,+0.50
20130502,55.7,55.7,54.7,55.0,577000,31798100,425,-0.70
20130503,55.3,58.2,55.3,57.2,1601259,91492063,1039,+2.20
20130506,58.3,59.7,57.5,58.8,1950640,114751594,1291,+1.60
20130507,59.0,59.1,57.7,58.0,715208,41587480,529,-0.80
20130508,58.5,58.7,57.1,57.7,726590,41936442,503,-0.30
20130509,58.4,58.4,56.8,56.9,908592,52181182,600,-0.80
20130510,57.9,57.9,57.0,57.3,392200,22448600,302,+0.40
20130513,56.5,56.5,53.3,53.5,2168142,116480265,1404,-3.80
20130514,53.6,53.8,50.9,51.7,1379913,71763182,922,-1.80
20130515,51.8,52.9,51.8,52.3,466017,24492333,369,+0.60
20130516,53.3,53.3,52.1,52.2,596360,31353047,419,-0.10
20130517,52.0,52.9,52.0,52.0,364000,19030100,265,-0.20
20130520,52.1,52.1,51.2,51.5,336000,17307600,245,-0.50
20130521,51.5,53.5,51.2,52.6,567500,29845500,423,+1.10
