date,open,high,low,close,volume,turnover,transactions,price_change
20100201,27.6,27.6,26.55,26.65,549000,14809000,342,-1.45
20100202,26.8,27.2,26.05,26.05,383000,10144000,255,-0.6
20100203,26.0,26.1,25.4,25.55,296000,7598000,197,-0.5
20100204,25.8,26.55,25.55,25.9,181000,4705000,106,0.35
20100205,25.5,25.5,24.1,24.1,439000,10728000,195,-1.8
20100206,24.1,24.1,23.1,23.5,154000,3619000,96,-0.6
20100208,23.1,24.2,23.1,24.15,92000,2194000,55,0.65
20100209,23.8,24.7,23.2,24.7,126000,3048000,68,0.55
20100210,24.9,25.9,24.7,25.9,239000,6077000,133,1.2
20100222,26.1,27.0,26.0,26.5,189000,5018000,122,0.6
20100223,26.95,26.95,25.4,26.5,88000,2269000,50,0.0
20100224,26.0,26.1,25.6,26.1,34000,879000,26,-0.4
20100225,25.6,26.3,25.5,25.6,36000,929000,32,-0.5
20100226,25.6,26.3,25.4,25.4,73000,1884000,40,-0.2
20100301,25.4,25.6,25.2,25.35,56000,1422000,35,-0.05
20100302,25.35,26.2,25.35,25.6,38000,973000,27,0.25
20100303,26.0,26.0,25.3,25.5,62000,1584000,31,-0.1
20100304,25.8,26.15,25.55,25.95,105000,2719000,65,0.45
20100305,25.95,26.1,25.7,25.95,102000,2646000,41,0.0
20100308,26.3,26.3,25.9,26.25,141000,3672000,72,0.3
20100309,26.2,26.8,25.9,26.6,173000,4588000,108,0.35
20100310,26.9,28.45,26.9,28.45,700000,19866000,288,1.85
20100311,28.65,30.4,28.4,30.4,1037000,31174000,517,1.95
20100312,30.85,32.0,29.4,29.8,877000,26841000,438,-0.6
20100315,29.6,30.4,29.1,29.1,296000,8727000,186,-0.7
20100316,29.1,31.1,29.1,31.1,822000,25282000,324,2.0
20100317,31.8,33.25,31.8,33.25,1276000,41632000,562,2.15
20100318,33.5,33.8,32.3,33.0,855000,28235000,490,-0.25
20100319,32.5,35.3,32.5,35.3,1331000,46224000,579,2.3
20100322,36.9,37.75,35.7,37.75,1646000,61129000,696,2.45
