date,open,high,low,close,volume,turnover,transactions,price_change
20100104,12.7,12.7,11.65,11.9,16541122,198864672,2946,-0.6
20100105,11.9,12.2,11.25,11.5,13387838,155329046,2437,-0.4
20100106,11.3,11.9,11.25,11.35,9128287,104865914,2002,-0.15
20100107,11.35,11.7,11.15,11.4,8594517,97730388,2011,0.05
20100108,11.4,11.6,11.25,11.6,6467238,73846008,1651,0.2
20100111,11.7,11.7,11.3,11.35,5313683,60766998,1455,-0.25
20100112,11.4,11.5,11.15,11.5,4404794,49776639,1097,0.15
20100113,11.2,11.45,11.1,11.1,3906524,43869804,923,-0.4
20100114,11.15,11.8,11.15,11.6,8063239,93331459,1905,0.5
20100115,11.4,11.6,11.3,11.5,6178193,70614182,1317,-0.1
20100118,11.5,11.6,11.3,11.3,3258519,37048918,991,-0.2
20100119,11.3,11.65,11.25,11.4,4169473,47512555,1078,0.1
20100120,11.6,11.6,11.15,11.2,3659131,41494171,1079,-0.2
20100121,11.2,11.3,10.45,10.6,8316138,88866660,2149,-0.6
20100122,9.96,10.3,9.86,9.88,9978394,99111902,1699,-0.72
20100125,9.31,9.75,9.31,9.35,4996564,47253074,1103,-0.53
20100126,9.45,9.55,8.7,8.7,9524935,84890611,1477,-0.65
20100127,8.36,8.89,8.36,8.45,5973399,51364058,1041,-0.25
20100128,8.5,8.89,8.48,8.6,4574595,39459236,914,0.15
20100129,8.5,8.5,8.05,8.18,5018584,41249165,907,-0.42
20100201,8.18,8.75,8.18,8.75,2773119,23971091,571,0.57
20100202,9.3,9.3,8.8,8.8,7130723,64914703,1404,0.05
20100203,8.94,9.05,8.81,8.83,2156156,19218237,587,0.03
20100204,8.9,8.99,8.84,8.93,1333999,11881891,368,0.1
20100205,8.5,8.77,8.33,8.5,2741631,23357727,684,-0.43
20100206,8.5,8.57,8.0,8.15,2304866,19185708,502,-0.35
20100208,8.2,8.25,7.88,7.92,2812436,22592119,811,-0.23
20100209,7.95,8.29,7.88,8.2,3259624,26497015,634,0.28
20100210,8.5,8.77,8.32,8.77,4772476,41128313,822,0.57
20100222,9.1,9.2,8.81,8.98,4001295,35878267,900,0.21
20100223,8.98,8.98,8.75,8.91,1371924,12178164,429,-0.07
20100224,8.75,8.84,8.7,8.71,1320076,11545922,378,-0.2
20100225,8.73,9.2,8.73,8.9,1897626,16923404,557,0.19
20100226,8.75,8.9,8.7,8.72,1278693,11223927,369,-0.18
20100301,8.7,9.2,8.7,9.06,2246386,20132846,553,0.34
20100302,9.49,9.5,9.24,9.25,3272865,30664893,726,0.19
20100303,9.47,9.47,9.1,9.1,1330355,12326591,444,-0.15
20100304,9.15,9.3,9.04,9.05,1368991,12546299,425,-0.05
20100305,9.18,9.27,9.1,9.13,1144498,10500293,371,0.08
20100308,9.19,9.46,9.19,9.41,2648361,24693154,604,0.28
20100309,9.41,9.65,9.29,9.46,3395848,32299476,870,0.05
20100310,9.41,9.49,9.28,9.29,1323695,12384705,450,-0.17
20100311,9.34,9.38,9.2,9.26,1433539,13304932,424,-0.03
20100312,9.3,9.3,9.05,9.08,1421915,12976655,461,-0.18
20100315,9.1,9.2,8.97,8.97,1251600,11332439,338,-0.11
20100316,8.97,9.06,8.7,8.88,2035345,18095821,500,-0.09
20100317,8.93,9.0,8.89,8.96,2021110,18111478,486,0.08
20100318,9.0,9.19,8.99,9.15,2822961,25660902,733,0.19
20100319,9.18,9.47,9.06,9.35,4128361,38186721,946,0.2
20100322,9.35,9.49,9.1,9.17,4038824,37143080,843,-0.18
20100323,9.27,9.32,9.05,9.11,3098428,28296056,713,-0.06
20100324,9.24,9.35,9.12,9.18,3991912,36890589,727,0.07
20100325,9.15,9.45,9.03,9.45,5954689,55021471,1055,0.27
20100326,9.45,9.99,9.35,9.9,8837199,85194257,1792,0.45
20100329,9.95,10.5,9.95,10.45,11727964,119888702,2418,0.55
20100330,10.55,10.8,10.2,10.3,7464354,78521133,1629,-0.15
20100331,10.3,10.45,10.1,10.15,3711312,37993620,950,-0.15
20100401,10.15,10.35,10.1,10.1,3059365,31180478,843,-0.05
20100402,10.15,10.3,10.0,10.05,3123373,31621245,777,-0.05
20100406,10.15,10.55,10.05,10.45,6009427,62120215,1399,0.4
20100407,10.55,10.75,10.2,10.2,4643388,48547291,976,-0.25
20100408,10.2,10.35,9.9,9.91,4494840,45120568,1015,-0.29
20100409,9.89,10.0,9.62,9.8,3024707,29728526,778,-0.11
20100412,10.0,10.0,9.71,9.84,2960550,29020671,699,0.04
20100413,9.83,10.0,9.79,9.87,2069114,20500829,546,0.03
20100414,9.93,9.98,9.8,9.8,2318642,22792263,604,-0.07
20100415,9.9,10.45,9.83,10.45,10507710,107952272,1829,0.65
20100416,10.55,11.15,10.45,11.05,24329612,265281732,3896,0.6
20100419,10.8,10.95,10.3,10.3,11529071,121756321,2278,-0.75
20100420,10.25,10.25,9.59,9.95,11439038,112531124,2234,-0.35
20100421,9.9,10.05,9.86,9.88,4848815,48199252,1171,-0.07
20100422,9.88,9.94,9.7,9.89,3293725,32272832,1003,0.01
20100423,9.9,10.5,9.89,10.3,7516351,76632096,1593,0.41
20100426,10.35,10.45,10.05,10.1,5915287,60710093,1192,-0.2
20100427,10.15,10.2,9.96,10.05,4316473,43423228,1008,-0.05
20100428,9.75,10.0,9.65,9.93,2830213,27905891,706,-0.12
20100429,9.93,10.2,9.93,9.98,3804073,38248623,812,0.05
20100430,10.05,10.05,9.8,9.81,2845971,28102455,724,-0.17
20100503,9.6,9.7,9.13,9.21,6386995,59285767,1473,-0.6
20100504,9.29,9.37,8.99,9.03,3225036,29423112,803,-0.18
20100505,8.66,8.7,8.41,8.41,3717966,31669228,947,-0.62
20100506,8.4,8.6,8.39,8.42,1918464,16278587,519,0.01
20100507,7.9,8.38,7.9,8.38,3081433,24940346,678,-0.04
20100510,8.38,8.8,8.38,8.8,2224405,19237268,568,0.42
20100511,9.05,9.1,8.8,8.8,2768212,24727078,666,0.0
20100512,8.8,9.0,8.76,8.76,1024595,9051592,346,-0.04
20100513,8.81,8.95,8.81,8.88,1323285,11747800,377,0.12
20100514,8.52,8.88,8.52,8.75,958016,8360184,276,-0.13
20100517,8.6,8.6,8.2,8.25,1710033,14357392,456,-0.5
20100518,8.3,8.37,8.07,8.1,1845543,15061939,476,-0.15
20100519,8.05,8.24,8.0,8.18,1549902,12561705,493,0.08
20100520,8.1,8.31,8.0,8.02,1166053,9550611,321,-0.16
20100521,7.58,7.72,7.49,7.5,3050403,23056888,723,-0.52
20100524,7.6,8.02,7.6,8.02,1601108,12608250,483,0.52
20100525,8.0,8.0,7.46,7.61,2171762,16646516,527,-0.41
20100526,7.68,7.73,7.39,7.65,2077763,15797202,509,0.04
20100527,7.6,8.03,7.58,8.0,1770948,13834017,416,0.35
