date,open,high,low,close,volume,turnover,transactions,price_change
20180104,68.0,69.4,66.5,67.0,2337500,158133800,1645,X0.00
20180105,68.1,80.5,67.9,78.4,2973200,223122178,2083,+11.40
20180108,80.0,82.0,75.6,78.3,2042630,161382140,1423,-0.10
20180109,77.9,79.3,74.9,76.0,1044900,79889037,801,-2.30
20180110,77.0,77.1,75.2,76.0,711678,54161963,517, 0.00
20180111,75.3,75.3,70.5,71.0,1038278,75456404,756,-5.00
20180112,71.6,72.3,70.5,70.8,419000,29853000,340,-0.20
20180115,71.3,71.6,68.2,68.2,614486,42578196,468,-2.60
20180116,68.5,75.0,68.5,75.0,1211630,87497597,800,+6.80
20180117,73.0,73.1,71.2,71.6,650344,46840198,517,-3.40
20180118,72.0,72.1,69.6,70.1,506140,35795540,387,-1.50
20180119,70.0,73.6,70.0,71.8,594035,43013130,446,+1.70
20180122,71.8,74.0,71.8,72.6,478297,34917481,350,+0.80
20180123,73.2,73.2,70.7,70.8,365276,26097096,290,-1.80
20180124,71.0,72.2,70.5,70.6,208000,14736800,173,-0.20
20180125,70.6,71.5,70.3,70.4,179150,12657090,135,-0.20
20180126,70.5,71.5,69.8,70.5,172140,12139797,137,+0.10
20180129,70.5,70.5,69.6,69.8,267450,18711800,174,-0.70
20180130,69.8,69.8,68.2,68.5,318500,21905100,211,-1.30
20180131,68.2,69.3,68.0,68.1,206000,14113900,137,-0.40
20180201,69.0,69.8,68.4,68.5,224100,15461880,163,+0.40
20180202,68.7,68.9,67.9,68.3,193100,13165280,143,-0.20
20180205,67.3,67.5,66.5,67.2,189400,12697259,152,-1.10
20180206,65.0,65.9,62.5,63.4,644105,41642425,332,-3.80
20180207,65.8,65.8,64.8,64.8,205320,13414232,123,+1.40
20180208,65.6,66.2,64.9,65.9,118590,7792567,99,+1.10
20180209,64.1,64.1,62.6,64.0,308000,19445300,166,-1.90
20180212,65.0,65.4,64.0,64.2,259070,16657436,146,+0.20
20180221,65.1,67.3,64.6,65.7,184000,12121900,136,+1.50
