date,open,high,low,close,volume,turnover,transactions,price_change
20230314,91.9,94.7,89.5,89.5,8433623,768527459,5999,X0.00
20230315,90.3,91.5,88.5,89.5,4003732,360092663,2879, 0.00
20230316,88.6,88.7,84.1,84.7,3228453,278196662,2750,-4.80
20230317,85.4,90.2,85.4,89.9,3583662,316852380,2643,+5.20
20230320,89.1,91.4,88.1,90.8,2509092,225630526,1926,+0.90
20230321,90.8,90.9,89.5,90.1,1760202,158898306,1437,-0.70
20230322,91.5,92.4,90.1,90.9,2463430,224563552,1755,+0.80
20230323,90.0,92.3,89.9,91.8,2062055,188098361,1716,+0.90
20230324,91.4,91.7,90.5,90.6,1470629,133766748,1290,-1.20
20230327,90.8,96.1,90.6,95.8,5164197,481749257,4049,+5.20
20230328,95.4,95.8,91.9,95.7,4571454,430274714,3896,-0.10
20230329,96.5,99.0,94.6,99.0,4122824,398587808,3639,+3.30
20230330,98.0,99.6,97.2,98.8,3436983,338199413,2959,-0.20
20230331,98.9,98.9,97.5,97.8,2140607,209730096,1870,-1.00
20230406,98.0,103.5,96.7,103.5,4693426,468736780,3232,+5.70
20230407,102.0,106.0,102.0,102.0,5304229,550116998,4399,-1.50
20230410,102.0,103.0,97.9,99.2,2863607,285105678,2732,-2.80
20230411,98.3,99.8,98.2,99.8,2409919,238493911,1960,+0.60
20230412,100.5,104.0,99.9,103.0,4010691,409050485,3095,+3.20
20230413,103.5,113.0,101.5,108.0,9201403,993967584,6728,+5.00
20230414,106.5,112.0,106.0,111.5,7173196,782617298,5032,+3.50
20230417,114.0,122.5,114.0,122.5,5634720,676556588,3277,+11.00
20230418,123.0,128.0,116.5,121.0,11769591,1434452999,7471,-1.50
20230419,121.0,122.0,115.5,118.5,6089462,723749238,4514,-2.50
20230420,117.5,118.5,109.0,111.0,6768159,761780207,5380,-7.50
20230421,111.5,115.0,104.0,112.5,5943668,655036805,4951,+1.50
20230424,110.0,113.5,108.0,113.0,2444837,271829986,2184,+0.50
20230425,112.5,117.0,108.5,110.0,4773916,538117909,3912,-3.00
20230426,110.0,110.0,105.5,109.0,2809298,303494855,2344,-1.00
20230427,109.0,115.0,109.0,114.5,3718857,418985327,3202,+5.50
20230428,115.0,116.5,113.0,114.5,3618666,414610136,3185, 0.00
20230502,115.5,117.0,114.0,114.0,3078730,355137965,2550,-0.50
20230503,114.0,116.5,110.5,111.5,2802539,316732444,2555,-2.50
20230504,112.5,113.0,106.5,108.0,3766555,407070758,3680,-3.50
20230505,107.0,107.5,103.5,105.5,3075434,324579709,2834,-2.50
20230508,106.5,107.5,105.0,106.0,1706002,181408781,1440,+0.50
20230509,105.0,105.5,101.5,102.0,3342818,344186982,2764,-4.00
20230510,102.0,104.5,101.5,104.0,1316247,135907584,1161,+2.00
