journal_id,signal_date,logged_at,account,sid,name,template,tier,action,ref_close,limit_price,stop_loss,take_profit,position_pct_max,market_regime,in_position,real_entry,real_shares,reason,status,validated_at,fill_date,fill_price,bars_to_fill,exit_date,exit_price,exit_reason,realized_return,hold_days
2026-08-07_2027_universe_SELL,2026-08-07,2026-08-07T21:39:06,universe,2027,大成鋼,narrow_range_breakout,C,SELL,46.6,,,,0.15,BULL,False,,0,,filled,2026-08-10T21:33:51,2026-08-10,47.45,1.0,,,,,
2026-08-07_3081_universe_SELL,2026-08-07,2026-08-07T21:39:06,universe,3081,聯亞光電,gap_continuation,B,SELL,2305.0,,,,0.3,BULL,False,,0,,filled,2026-08-10T21:33:51,2026-08-10,2500.0,1.0,,,,,
2026-08-07_3596_universe_SELL,2026-08-07,2026-08-07T21:39:06,universe,3596,智易,gap_continuation,C,SELL,178.5,,,,0.15,BULL,False,,0,,filled,2026-08-10T21:33:51,2026-08-10,181.0,1.0,,,,,
2026-08-07_6526_universe_BUY,2026-08-07,2026-08-07T21:39:06,universe,6526,達發,narrow_range_breakout,C,BUY,625.0,639.0,,,0.15,BULL,False,,0,,filled,2026-08-10T21:33:51,2026-08-10,634.0,1.0,,,,,
2026-08-10_0056_universe_SELL,2026-08-10,2026-08-10T21:37:25,universe,0056,元大高股息,kd_oversold_cross,C,SELL,52.45,,,,0.15,BULL,False,,0,,filled,2026-08-11T21:34:10,2026-08-11,52.4,1.0,,,,,
2026-08-10_2458_universe_BUY,2026-08-10,2026-08-10T21:37:25,universe,2458,義隆電,style1_pullback,D,BUY,145.5,,,,0.1,BULL,False,,0,回檔進場 RSI=38.5,filled,2026-08-11T21:34:10,2026-08-11,144.5,1.0,,,,,
2026-08-10_3035_universe_SELL,2026-08-10,2026-08-10T21:37:25,universe,3035,智原,ensemble_dip_vote,A,SELL,178.0,,,,0.5,BULL,False,,0,,filled,2026-08-11T21:34:10,2026-08-11,176.5,1.0,,,,,
2026-08-10_3081_universe_BUY,2026-08-10,2026-08-10T21:37:26,universe,3081,聯亞光電,gap_continuation,B,BUY,2535.0,,,,0.3,BULL,False,,0,,filled,2026-08-11T21:34:10,2026-08-11,2420.0,1.0,,,,,
2026-08-10_2492_universe_SELL,2026-08-10,2026-08-10T21:37:26,universe,2492,華新科,simple_dip_buy,A,SELL,273.5,,,,0.5,BULL,False,,0,,filled,2026-08-11T21:34:10,2026-08-11,271.0,1.0,,,,,
2026-08-11_2344_Takeshi_BUY,2026-08-11,2026-08-11T21:34:25,Takeshi,2344,華邦電,narrow_range_breakout,B,BUY,178.0,181.0,,,0.3,BULL,True,222.1,5,,filled,2026-08-13T02:39:23,2026-08-12,181.0,1.0,,,,,
2026-08-11_2344_Katie_BUY,2026-08-11,2026-08-11T21:34:31,Katie,2344,華邦電,narrow_range_breakout,B,BUY,178.0,181.0,,,0.3,BULL,False,,0,,filled,2026-08-13T02:39:23,2026-08-12,181.0,1.0,,,,,
2026-08-11_2344_universe_BUY,2026-08-11,2026-08-11T21:37:34,universe,2344,華邦電,narrow_range_breakout,B,BUY,178.0,181.0,,,0.3,BULL,False,,0,,filled,2026-08-13T02:39:23,2026-08-12,181.0,1.0,,,,,
2026-08-11_3045_universe_SELL,2026-08-11,2026-08-11T21:37:34,universe,3045,台灣大,style1_pullback,D,SELL,109.5,,,,0.1,BULL,False,,0,ATR停損 stop=110.01,filled,2026-08-13T02:39:23,2026-08-12,109.5,1.0,,,,,
2026-08-11_3443_universe_SELL,2026-08-11,2026-08-11T21:37:35,universe,3443,創意,mean_reversion,S,SELL,4955.0,,,,1.0,BULL,False,,0,,filled,2026-08-13T02:39:24,2026-08-12,5025.0,1.0,,,,,
2026-08-11_9933_universe_SELL,2026-08-11,2026-08-11T21:37:35,universe,9933,中鼎工程,adx_trending_pullback,B,SELL,38.65,,,,0.3,BULL,False,,0,,filled,2026-08-13T02:39:24,2026-08-12,40.6,1.0,,,,,
2026-08-11_2838_universe_SELL,2026-08-11,2026-08-11T21:37:35,universe,2838,聯邦銀,style1_pullback,—,SELL,19.9,,,,0.0,BULL,False,,0,趨勢破壞 連2日<MA200,filled,2026-08-13T02:39:24,2026-08-12,20.0,1.0,,,,,
2026-08-11_3532_universe_BUY,2026-08-11,2026-08-11T21:37:35,universe,3532,台勝科,style1_pullback,—,BUY,284.0,,,,0.0,BULL,False,,0,回檔進場 RSI=39.3,filled,2026-08-13T02:39:24,2026-08-12,289.0,1.0,,,,,
2026-08-11_6005_universe_SELL,2026-08-11,2026-08-11T21:37:35,universe,6005,群益證,style1_pullback,—,SELL,30.0,,,,0.0,BULL,False,,0,ATR停損 stop=32.27,filled,2026-08-13T02:39:24,2026-08-12,30.1,1.0,,,,,
2026-08-11_1210_universe_BUY,2026-08-11,2026-08-11T21:37:35,universe,1210,大成,style1_pullback,—,BUY,53.9,,,,0.0,BULL,False,,0,回檔進場 RSI=38.2,filled,2026-08-13T02:39:24,2026-08-12,52.7,1.0,,,,,
2026-08-12_8069_Takeshi_BUY,2026-08-12,2026-08-13T02:39:41,Takeshi,8069,元太,failed_breakdown,C,BUY,166.0,166.0,,,0.15,BULL,False,,0,,filled,2026-08-13T21:35:05,2026-08-13,166.0,1.0,,,,,
2026-08-12_1560_Katie_SELL,2026-08-12,2026-08-13T02:39:47,Katie,1560,中砂,mean_reversion,C,SELL,728.0,,,,0.15,BULL,False,,0,,filled,2026-08-13T21:35:06,2026-08-13,729.0,1.0,,,,,
2026-08-12_2360_universe_BUY,2026-08-12,2026-08-13T02:42:50,universe,2360,致茂,ensemble_dual_momentum,B,BUY,2195.0,2195.0,,,0.3,BULL,False,,0,,filled,2026-08-19T22:11:26,2026-08-19,2190.0,5.0,,,,,
2026-08-12_1560_universe_SELL,2026-08-12,2026-08-13T02:42:50,universe,1560,中砂,mean_reversion,C,SELL,728.0,,,,0.15,BULL,False,,0,,filled,2026-08-13T21:35:06,2026-08-13,729.0,1.0,,,,,
2026-08-12_8069_universe_BUY,2026-08-12,2026-08-13T02:42:50,universe,8069,元太,failed_breakdown,C,BUY,166.0,166.0,,,0.15,BULL,False,,0,,filled,2026-08-13T21:35:06,2026-08-13,166.0,1.0,,,,,
2026-08-12_6005_universe_BUY,2026-08-12,2026-08-13T02:42:50,universe,6005,群益證,style1_pullback,—,BUY,30.6,,,,0.0,BULL,False,,0,回檔進場 RSI=32.9,filled,2026-08-13T21:35:06,2026-08-13,30.85,1.0,,,,,
2026-08-13_2887_universe_SELL,2026-08-13,2026-08-13T21:38:33,universe,2887,台新金,ensemble_dip_vote,B,SELL,36.2,,,,0.3,BULL,False,,0,,filled,2026-08-14T21:41:40,2026-08-14,36.8,1.0,,,,,
2026-08-13_6443_universe_BUY,2026-08-13,2026-08-13T21:38:33,universe,6443,元晶,chip_momentum,C,BUY,27.7,,,,0.15,BULL,False,,0,,filled,2026-08-14T21:41:40,2026-08-14,27.6,1.0,,,,,
2026-08-13_1210_universe_SELL,2026-08-13,2026-08-13T21:38:33,universe,1210,大成,style1_pullback,—,SELL,52.4,,,,0.0,BULL,False,,0,趨勢破壞 連2日<MA200,filled,2026-08-14T21:41:41,2026-08-14,52.3,1.0,,,,,
2026-08-14_4958_Takeshi_SELL,2026-08-14,2026-08-14T21:41:56,Takeshi,4958,臻鼎-KY,gap_continuation,C,SELL,489.5,,,,0.15,BULL,False,,0,,filled,2026-08-17T21:32:50,2026-08-17,491.5,1.0,,,,,
2026-08-14_3017_universe_SELL,2026-08-14,2026-08-14T21:45:05,universe,3017,奇鋐,gap_continuation,A,SELL,3235.0,,,,0.5,BULL,False,,0,,filled,2026-08-17T21:32:50,2026-08-17,3230.0,1.0,,,,,
2026-08-14_4958_universe_SELL,2026-08-14,2026-08-14T21:45:05,universe,4958,臻鼎-KY,gap_continuation,C,SELL,489.5,,,,0.15,BULL,False,,0,,filled,2026-08-17T21:32:50,2026-08-17,491.5,1.0,,,,,
2026-08-14_3702_universe_BUY,2026-08-14,2026-08-14T21:45:05,universe,3702,大聯大,low_vol_pullback,B,BUY,115.0,117.4796681604573,,,0.3,BULL,False,,0,,filled,2026-08-17T21:32:50,2026-08-17,114.5,1.0,,,,,
2026-08-17_2426_Katie_SELL,2026-08-17,2026-08-17T21:33:11,Katie,2426,鼎元,double_pullback,B,SELL,73.2,,,,0.3,BULL,False,,0,,filled,2026-08-18T21:40:10,2026-08-18,73.2,1.0,,,,,
2026-08-17_2426_universe_SELL,2026-08-17,2026-08-17T21:36:15,universe,2426,鼎元,double_pullback,B,SELL,73.2,,,,0.3,BULL,False,,0,,filled,2026-08-18T21:40:10,2026-08-18,73.2,1.0,,,,,
2026-08-17_2615_universe_BUY,2026-08-17,2026-08-17T21:36:15,universe,2615,萬海,yearly_high_break,B,BUY,99.6,93.786,,,0.3,BULL,False,,0,,not_filled,2026-08-26T21:49:11,,,7.0,,,,,
2026-08-17_3081_universe_SELL,2026-08-17,2026-08-17T21:36:15,universe,3081,聯亞光電,gap_continuation,B,SELL,2790.0,,,,0.3,BULL,False,,0,,filled,2026-08-18T21:40:10,2026-08-18,2850.0,1.0,,,,,
2026-08-17_2820_universe_SELL,2026-08-17,2026-08-17T21:36:15,universe,2820,華票,monthly_anchor,C,SELL,16.25,,,,0.15,BULL,False,,0,,filled,2026-08-18T21:40:10,2026-08-18,16.2,1.0,,,,,
2026-08-18_6770_Takeshi_BUY,2026-08-18,2026-08-18T21:40:26,Takeshi,6770,力積電,low_vol_pullback,B,BUY,69.7,69.7059,,,0.3,BULL,False,,0,,filled,2026-08-19T22:11:26,2026-08-19,67.3,1.0,,,,,
2026-08-18_2317_Takeshi_SELL,2026-08-18,2026-08-18T21:40:26,Takeshi,2317,鴻海,gap_continuation,A,SELL,249.0,,,,0.5,BULL,False,,0,,filled,2026-08-19T22:11:26,2026-08-19,245.0,1.0,,,,,
2026-08-18_2317_universe_SELL,2026-08-18,2026-08-18T21:43:40,universe,2317,鴻海,gap_continuation,A,SELL,249.0,,,,0.5,BULL,False,,0,,filled,2026-08-19T22:11:26,2026-08-19,245.0,1.0,,,,,
2026-08-18_3231_universe_BUY,2026-08-18,2026-08-18T21:43:40,universe,3231,緯創,three_day_reversal,C,BUY,181.0,181.0,,,0.15,BULL,False,,0,,filled,2026-08-19T22:11:26,2026-08-19,177.0,1.0,,,,,
2026-08-18_6770_universe_BUY,2026-08-18,2026-08-18T21:43:40,universe,6770,力積電,low_vol_pullback,B,BUY,69.7,69.7059,,,0.3,BULL,False,,0,,filled,2026-08-19T22:11:26,2026-08-19,67.3,1.0,,,,,
2026-08-18_3406_universe_BUY,2026-08-18,2026-08-18T21:43:40,universe,3406,玉晶光,narrow_range_breakout,C,BUY,685.0,695.0,,,0.15,BULL,False,,0,,filled,2026-08-19T22:11:27,2026-08-19,655.0,1.0,,,,,
2026-08-18_3702_universe_SELL,2026-08-18,2026-08-18T21:43:40,universe,3702,大聯大,low_vol_pullback,B,SELL,106.5,,,,0.3,BULL,False,,0,,filled,2026-08-19T22:11:27,2026-08-19,106.0,1.0,,,,,
2026-08-18_2357_universe_SELL,2026-08-18,2026-08-18T21:43:40,universe,2357,華碩,style1_pullback,—,SELL,910.0,,,,0.0,BULL,False,,0,ATR停損 stop=920.05,filled,2026-08-19T22:11:27,2026-08-19,896.0,1.0,,,,,
2026-08-18_6223_universe_SELL,2026-08-18,2026-08-18T21:43:40,universe,6223,旺矽,style1_pullback,—,SELL,5270.0,,,,0.0,BULL,False,,0,ATR停損 stop=5674.01,filled,2026-08-19T22:11:27,2026-08-19,5000.0,1.0,,,,,
2026-08-19_2426_Katie_BUY,2026-08-19,2026-08-19T22:11:49,Katie,2426,鼎元,double_pullback,B,BUY,68.0,68.0,,,0.3,BULL,False,,0,,not_filled,2026-08-26T21:49:11,,,5.0,,,,,
2026-08-19_2360_universe_SELL,2026-08-19,2026-08-19T22:14:57,universe,2360,致茂,ensemble_dual_momentum,B,SELL,2120.0,,,,0.3,BULL,False,,0,,filled,2026-08-20T21:39:01,2026-08-20,2210.0,1.0,,,,,
2026-08-19_2426_universe_BUY,2026-08-19,2026-08-19T22:14:57,universe,2426,鼎元,double_pullback,B,BUY,68.0,68.0,,,0.3,BULL,False,,0,,not_filled,2026-08-26T21:49:11,,,5.0,,,,,
2026-08-20_2426_Katie_SELL,2026-08-20,2026-08-20T21:39:25,Katie,2426,鼎元,double_pullback,B,SELL,74.8,,,,0.3,BULL,False,,0,,filled,2026-08-21T21:50:45,2026-08-21,80.0,1.0,,,,,
2026-08-20_2426_universe_SELL,2026-08-20,2026-08-20T21:42:41,universe,2426,鼎元,double_pullback,B,SELL,74.8,,,,0.3,BULL,False,,0,,filled,2026-08-21T21:50:45,2026-08-21,80.0,1.0,,,,,
2026-08-20_1102_universe_SELL,2026-08-20,2026-08-20T21:42:41,universe,1102,亞泥,support_bounce,C,SELL,34.7,,,,0.15,BULL,False,,0,,filled,2026-08-21T21:50:45,2026-08-21,34.7,1.0,,,,,
2026-08-20_3081_universe_BUY,2026-08-20,2026-08-20T21:42:41,universe,3081,聯亞光電,gap_continuation,B,BUY,2780.0,,,,0.3,BULL,False,,0,,filled,2026-08-21T21:50:45,2026-08-21,2845.0,1.0,,,,,
2026-08-20_2492_universe_BUY,2026-08-20,2026-08-20T21:42:41,universe,2492,華新科,simple_dip_buy,A,BUY,272.5,279.6696,,,0.5,BULL,False,,0,,filled,2026-08-21T21:50:45,2026-08-21,274.0,1.0,,,,,
2026-08-20_2851_universe_SELL,2026-08-20,2026-08-20T21:42:41,universe,2851,中再保,style1_pullback,—,SELL,44.2,,,,0.0,BULL,False,,0,超漲止盈 RSI=84.0,filled,2026-08-21T21:50:45,2026-08-21,48.5,1.0,,,,,
2026-08-21_2426_Katie_BUY,2026-08-21,2026-08-21T21:51:08,Katie,2426,鼎元,double_pullback,B,BUY,82.2,82.2,,,0.3,BULL,False,,0,,filled,2026-08-25T22:03:46,2026-08-25,82.2,2.0,,,,,
2026-08-21_2308_universe_BUY,2026-08-21,2026-08-21T21:54:36,universe,2308,台達電,ensemble_dip_or_bounce,B,BUY,1750.0,1750.0,,,0.3,BULL,False,,0,,filled,2026-08-24T22:00:01,2026-08-24,1720.0,1.0,,,,,
2026-08-21_2426_universe_BUY,2026-08-21,2026-08-21T21:54:36,universe,2426,鼎元,double_pullback,B,BUY,82.2,82.2,,,0.3,BULL,False,,0,,filled,2026-08-25T22:03:46,2026-08-25,82.2,2.0,,,,,
2026-08-21_2027_universe_BUY,2026-08-21,2026-08-21T21:54:36,universe,2027,大成鋼,narrow_range_breakout,C,BUY,50.3,50.5,,,0.15,BULL,False,,0,,filled,2026-08-24T22:00:01,2026-08-24,50.5,1.0,,,,,
2026-08-21_2615_universe_SELL,2026-08-21,2026-08-21T21:54:36,universe,2615,萬海,yearly_high_break,B,SELL,124.5,,,,0.3,BULL,False,,0,,filled,2026-08-24T22:00:01,2026-08-24,130.0,1.0,,,,,
2026-08-21_2472_universe_SELL,2026-08-21,2026-08-21T21:54:36,universe,2472,立隆電,style1_pullback,—,SELL,218.0,,,,0.0,BULL,False,,0,ATR停損 stop=219.54,filled,2026-08-24T22:00:01,2026-08-24,218.5,1.0,,,,,
2026-08-24_2615_universe_BUY,2026-08-24,2026-08-24T22:03:30,universe,2615,萬海,yearly_high_break,B,BUY,124.5,126.3675,,,0.3,BULL,False,,0,,filled,2026-08-25T22:03:46,2026-08-25,126.3675,1.0,,,,,
2026-08-24_6285_universe_BUY,2026-08-24,2026-08-24T22:03:30,universe,6285,啟碁,simple_dip_buy,A,BUY,230.5,231.932,,,0.5,BULL,False,,0,,filled,2026-08-25T22:03:47,2026-08-25,230.0,1.0,,,,,
2026-08-24_4763_universe_SELL,2026-08-24,2026-08-24T22:03:30,universe,4763,材料-KY,donchian_breakout,C,SELL,46.8,,,,0.15,BULL,False,,0,,filled,2026-08-25T22:03:47,2026-08-25,46.5,1.0,,,,,
2026-08-25_3034_Takeshi_SELL,2026-08-25,2026-08-25T22:04:03,Takeshi,3034,聯詠,narrow_range_breakout,C,SELL,555.0,,,,0.15,BULL,False,,0,,filled,2026-08-26T21:49:11,2026-08-26,556.0,1.0,,,,,
2026-08-25_2426_Katie_SELL,2026-08-25,2026-08-25T22:04:09,Katie,2426,鼎元,double_pullback,B,SELL,90.8,,,,0.3,BULL,False,,0,,filled,2026-08-26T21:49:11,2026-08-26,89.8,1.0,,,,,
2026-08-25_3034_universe_SELL,2026-08-25,2026-08-25T22:07:14,universe,3034,聯詠,narrow_range_breakout,C,SELL,555.0,,,,0.15,BULL,False,,0,,filled,2026-08-26T21:49:11,2026-08-26,556.0,1.0,,,,,
2026-08-25_2426_universe_SELL,2026-08-25,2026-08-25T22:07:14,universe,2426,鼎元,double_pullback,B,SELL,90.8,,,,0.3,BULL,False,,0,,filled,2026-08-26T21:49:11,2026-08-26,89.8,1.0,,,,,
2026-08-25_2458_universe_SELL,2026-08-25,2026-08-25T22:07:14,universe,2458,義隆電,style1_pullback,D,SELL,137.5,,,,0.1,BULL,False,,0,趨勢破壞 連2日<MA200,filled,2026-08-26T21:49:11,2026-08-26,138.0,1.0,,,,,
2026-08-26_6271_Takeshi_SELL,2026-08-26,2026-08-26T21:49:27,Takeshi,6271,同欣電,narrow_range_breakout,C,SELL,208.0,,,,0.15,BULL,False,,0,,pending,,,,,,,,,
2026-08-26_2426_Katie_BUY,2026-08-26,2026-08-26T21:49:33,Katie,2426,鼎元,double_pullback,B,BUY,99.8,99.8,,,0.3,BULL,False,,0,,pending,,,,,,,,,
2026-08-26_2426_universe_BUY,2026-08-26,2026-08-26T21:52:46,universe,2426,鼎元,double_pullback,B,BUY,99.8,99.8,,,0.3,BULL,False,,0,,pending,,,,,,,,,
2026-08-26_6271_universe_SELL,2026-08-26,2026-08-26T21:52:46,universe,6271,同欣電,narrow_range_breakout,C,SELL,208.0,,,,0.15,BULL,False,,0,,pending,,,,,,,,,
2026-08-26_6285_universe_SELL,2026-08-26,2026-08-26T21:52:46,universe,6285,啟碁,simple_dip_buy,A,SELL,242.0,,,,0.5,BULL,False,,0,,pending,,,,,,,,,
2026-08-26_2834_universe_BUY,2026-08-26,2026-08-26T21:52:47,universe,2834,臺企銀,style1_pullback,—,BUY,16.45,,,,0.0,BULL,False,,0,回檔進場 RSI=38.0,pending,,,,,,,,,
2026-08-26_6691_universe_BUY,2026-08-26,2026-08-26T21:52:47,universe,6691,洋基工程,style1_pullback,—,BUY,625.0,,,,0.0,BULL,False,,0,回檔進場 RSI=38.2,pending,,,,,,,,,
