date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,8044632000,2015-01-11,
2015-02-01,2015,1,8240600000,2015-02-11,
2015-03-01,2015,2,3894669000,2015-03-11,
2015-04-01,2015,3,5670274000,2015-04-11,
2015-05-01,2015,4,6383715000,2015-05-11,
2015-06-01,2015,5,6411975000,2015-06-11,
2015-07-01,2015,6,5856384000,2015-07-11,
2015-08-01,2015,7,6100285000,2015-08-11,
2015-09-01,2015,8,7275227000,2015-09-11,
2015-10-01,2015,9,9218858000,2015-10-11,
2015-11-01,2015,10,11296035000,2015-11-11,
2015-12-01,2015,11,9846839000,2015-12-11,
2016-01-01,2015,12,5831478000,2016-01-11,-0.27510941457608007
2016-02-01,2016,1,6231678000,2016-02-11,-0.24378346236924497
2016-03-01,2016,2,3668656000,2016-03-11,-0.0580313757086931
2016-04-01,2016,3,5492917000,2016-04-11,-0.03127838266722205
2016-05-01,2016,4,5128172000,2016-05-11,-0.19667904973827932
2016-06-01,2016,5,4927452000,2016-06-11,-0.2315235165452142
2016-07-01,2016,6,5470328000,2016-07-11,-0.06592054072956965
2016-08-01,2016,7,5846632000,2016-08-11,-0.04158051632013915
2016-09-01,2016,8,7131911000,2016-09-11,-0.019699179145887813
2016-10-01,2016,9,8926983000,2016-10-11,-0.031660646036634876
2016-11-01,2016,10,11059063000,2016-11-11,-0.02097833443327679
2016-12-01,2016,11,9584461000,2016-12-11,-0.02664591144427164
2017-01-01,2016,12,8625836000,2017-01-11,0.4791852082782444
2017-02-01,2017,1,7282455000,2017-02-11,0.168618628882943
2017-03-01,2017,2,4991062000,2017-03-11,0.3604606155496728
2017-04-01,2017,3,5230356000,2017-04-11,-0.04779992124403121
2017-05-01,2017,4,4627922000,2017-05-11,-0.09754938016899595
2017-06-01,2017,5,4716205000,2017-06-11,-0.04287144755545058
2017-07-01,2017,6,6408083000,2017-07-11,0.171425735348959
2017-08-01,2017,7,8064508000,2017-08-11,0.3793425000923609
2017-09-01,2017,8,10477316000,2017-09-11,0.469075539501264
2017-10-01,2017,9,12909386000,2017-10-11,0.4461085004866705
2017-11-01,2017,10,13193890000,2017-11-11,0.19303868691226378
2017-12-01,2017,11,14903489000,2017-12-11,0.5549637063576136
2018-01-01,2017,12,16007549000,2018-01-11,0.8557678351408489
2018-02-01,2018,1,12103091000,2018-02-11,0.6619520477641125
2018-03-01,2018,2,5112743000,2018-03-11,0.024379781297046543
2018-04-01,2018,3,5499549000,2018-04-11,0.05146743357431127
2018-05-01,2018,4,5875154000,2018-05-11,0.2695015170955777
2018-06-01,2018,5,6784466000,2018-06-11,0.4385434899458356
2018-07-01,2018,6,8050480000,2018-07-11,0.25630083130945724
2018-08-01,2018,7,10105671000,2018-08-11,0.2531044671293028
2018-09-01,2018,8,12128890000,2018-09-11,0.1576333099049414
2018-10-01,2018,9,13428020000,2018-10-11,0.04017495487391898
2018-11-01,2018,10,15038197000,2018-11-11,0.13978493075203757
2018-12-01,2018,11,14914727000,2018-12-11,0.0007540516183828228
2019-01-01,2018,12,9444661000,2019-01-11,-0.40998706297884824
2019-02-01,2019,1,7501687000,2019-02-11,-0.38018420253140295
2019-03-01,2019,2,4609806000,2019-03-11,-0.09836930978146174
2019-04-01,2019,3,7315096000,2019-04-11,0.3301265249204981
2019-05-01,2019,4,7236608000,2019-05-11,0.23173077675921339
2019-06-01,2019,5,7499215000,2019-06-11,0.10535081169247507
2019-07-01,2019,6,8329935000,2019-07-11,0.03471283699853922
2019-08-01,2019,7,9374845000,2019-08-11,-0.0723184041910725
2019-09-01,2019,8,11817279000,2019-09-11,-0.02569163377687489
2019-10-01,2019,9,14410565000,2019-10-11,0.07317124937258068
2019-11-01,2019,10,16531249000,2019-11-11,0.0992839766628939
2019-12-01,2019,11,14318391000,2019-12-11,-0.0399830315365477
2020-01-01,2019,12,11279142000,2020-01-11,0.19423471101821432
2020-02-01,2020,1,6697116000,2020-02-11,-0.10725200878149144
2020-03-01,2020,2,2557606000,2020-03-11,-0.44518142412066797
2020-04-01,2020,3,8257716000,2020-04-11,0.12885955290265505
2020-05-01,2020,4,9788515000,2020-05-11,0.35263855662763555
2020-06-01,2020,5,8094909000,2020-06-11,0.07943418077758801
2020-07-01,2020,6,8606645000,2020-07-11,0.03321874660486546
2020-08-01,2020,7,10192953000,2020-08-11,0.08726629613609616
2020-09-01,2020,8,10310043000,2020-09-11,-0.12754509731047226
2020-10-01,2020,9,11573909000,2020-10-11,-0.19684557822680793
2020-11-01,2020,10,15192751000,2020-11-11,-0.08096774780901306
2020-12-01,2020,11,20962073000,2020-12-11,0.46399640853500923
2021-01-01,2020,12,19035664000,2021-01-11,0.6876872372029716
2021-02-01,2021,1,10322997000,2021-02-11,0.5414093170851453
2021-03-01,2021,2,7557147000,2021-03-11,1.9547737219884533
2021-04-01,2021,3,9294292000,2021-04-11,0.1255281726811628
2021-05-01,2021,4,9548950000,2021-05-11,-0.02447409029868164
2021-06-01,2021,5,9932908000,2021-06-11,0.22705616579506938
2021-07-01,2021,6,10302627000,2021-07-11,0.197054949983414
2021-08-01,2021,7,11650576000,2021-08-11,0.14300301394502646
2021-09-01,2021,8,14520646000,2021-09-11,0.4083981996971302
2021-10-01,2021,9,15451207000,2021-10-11,0.3350033251514246
2021-11-01,2021,10,16318128000,2021-11-11,0.0740732866615137
2021-12-01,2021,11,19355766000,2021-12-11,-0.0766292055179848
2022-01-01,2021,12,20768090000,2022-01-11,0.0910094861939148
2022-02-01,2022,1,10453197000,2022-02-11,0.012612616278005362
2022-03-01,2022,2,9939510000,2022-03-11,0.315246348919771
2022-04-01,2022,3,13522533000,2022-04-11,0.45492878855108065
2022-05-01,2022,4,10340112000,2022-05-11,0.08285329800658703
2022-06-01,2022,5,11554770000,2022-06-11,0.16328168951126898
2022-07-01,2022,6,12639433000,2022-07-11,0.2268165197090024
2022-08-01,2022,7,13193571000,2022-08-11,0.13243937467126088
2022-09-01,2022,8,16539190000,2022-09-11,0.13901199712464574
2022-10-01,2022,9,20271953000,2022-10-11,0.3119980206077104
2022-11-01,2022,10,21189999000,2022-11-11,0.2985557534540726
2022-12-01,2022,11,15021355000,2022-12-11,-0.22393383966307512
2023-01-01,2022,12,16690872000,2023-01-11,-0.19632127942434763
2023-02-01,2023,1,12484281000,2023-02-11,0.19430266166417787
2023-03-01,2023,2,9943890000,2023-03-11,0.0004406655861304287
2023-04-01,2023,3,9116982000,2023-04-11,-0.3257933258510074
2023-05-01,2023,4,7139512000,2023-05-11,-0.3095324305964965
2023-06-01,2023,5,8270851000,2023-06-11,-0.2842046185255094
2023-07-01,2023,6,8126728000,2023-07-11,-0.3570338163112222
2023-08-01,2023,7,10308174000,2023-08-11,-0.2186971972940457
2023-09-01,2023,8,13785190000,2023-09-11,-0.16651359588952064
2023-10-01,2023,9,17826102000,2023-10-11,-0.12065196678386148
2023-11-01,2023,10,20873714000,2023-11-11,-0.014926145112135192
2023-12-01,2023,11,18839767000,2023-12-11,0.25419890549154855
2024-01-01,2023,12,14842173000,2024-01-11,-0.11076107946906544
2024-02-01,2024,1,12774631000,2024-02-11,0.02325724645255911
2024-03-01,2024,2,8642371000,2024-03-11,-0.13088630304639326
2024-04-01,2024,3,11093313000,2024-04-11,0.21677469583684594
2024-05-01,2024,4,11057398000,2024-05-11,0.5487610357682711
2024-06-01,2024,5,10639324000,2024-06-11,0.2863638820237482
2024-07-01,2024,6,10714552000,2024-07-11,0.3184336918868209
2024-08-01,2024,7,13458297000,2024-08-11,0.30559466691190895
2024-09-01,2024,8,17813950000,2024-09-11,0.2922527727220299
2024-10-01,2024,9,19336751000,2024-10-11,0.08474365287486862
2024-11-01,2024,10,20952920000,2024-11-11,0.003794533162617908
2024-12-01,2024,11,19434045000,2024-12-11,0.03154380837087856
2025-01-01,2024,12,15746293000,2025-01-11,0.060915608516354025
2025-02-01,2025,1,13469283000,2025-02-11,0.054377461078914946
2025-03-01,2025,2,12204459000,2025-03-11,0.4121655966863722
2025-04-01,2025,3,14408131000,2025-04-11,0.29881226645277215
2025-05-01,2025,4,13589057000,2025-05-11,0.2289561251209371
2025-06-01,2025,5,11791323000,2025-06-11,0.10827746198912647
2025-07-01,2025,6,12823095000,2025-07-11,0.19679245571816728
2025-08-01,2025,7,13352388000,2025-08-11,-0.007869420625804313
2025-09-01,2025,8,14651388000,2025-09-11,-0.17753288855082672
2025-10-01,2025,9,19362393000,2025-10-11,0.001326075926612491
2025-11-01,2025,10,19428012000,2025-11-11,-0.0727778276249802
2025-12-01,2025,11,18120795000,2025-12-11,-0.06757471231542378
2026-01-01,2025,12,19321296000,2026-01-11,0.22703775421935823
2026-02-01,2026,1,13564440000,2026-02-11,0.007064741308056233
2026-03-01,2026,2,11720507000,2026-03-11,-0.03965370361766962
2026-04-01,2026,3,15443239000,2026-04-11,0.0718419342522636
