date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,-3296873000,2015-01-11,
2015-02-01,2015,1,3237393000,2015-02-11,
2015-03-01,2015,2,2578668000,2015-03-11,
2015-04-01,2015,3,3343989000,2015-04-11,
2015-05-01,2015,4,3328209000,2015-05-11,
2015-06-01,2015,5,3448909000,2015-06-11,
2015-07-01,2015,6,3242817000,2015-07-11,
2015-08-01,2015,7,3813384000,2015-08-11,
2015-09-01,2015,8,3360561000,2015-09-11,
2015-10-01,2015,9,3613572000,2015-10-11,
2015-11-01,2015,10,3507543000,2015-11-11,
2015-12-01,2015,11,3514856000,2015-12-11,
2016-01-01,2015,12,3804905000,2016-01-11,
2016-02-01,2016,1,3751432000,2016-02-11,0.15878177286477113
2016-03-01,2016,2,3218855000,2016-03-11,0.24826266894381122
2016-04-01,2016,3,4082080000,2016-04-11,0.22072171888125225
2016-05-01,2016,4,3209718000,2016-05-11,-0.03560203100225978
2016-06-01,2016,5,3914012000,2016-06-11,0.13485510925339006
2016-07-01,2016,6,3893786000,2016-07-11,0.2007418241609069
2016-08-01,2016,7,4052092000,2016-08-11,0.06259742003427937
2016-09-01,2016,8,4081990000,2016-09-11,0.21467516881853954
2016-10-01,2016,9,3528605000,2016-10-11,-0.02351329930606061
2016-11-01,2016,10,3350870000,2016-11-11,-0.04466744955086799
2016-12-01,2016,11,3267112000,2016-12-11,-0.07048482213780594
2017-01-01,2016,12,4444510000,2017-01-11,0.16810012339335678
2017-02-01,2017,1,3958167000,2017-02-11,0.05510828931458711
2017-03-01,2017,2,3977564000,2017-03-11,0.23570772836924925
2017-04-01,2017,3,4137731000,2017-04-11,0.013633000823109809
2017-05-01,2017,4,3773373000,2017-05-11,0.17560888526655605
2017-06-01,2017,5,4210586000,2017-06-11,0.07577237882765808
2017-07-01,2017,6,4431728000,2017-07-11,0.13815397148174036
2017-08-01,2017,7,4427074000,2017-08-11,0.09254034706023462
2017-09-01,2017,8,4538916000,2017-09-11,0.11193706990952945
2017-10-01,2017,9,4089152000,2017-10-11,0.158857962282545
2017-11-01,2017,10,4196075000,2017-11-11,0.2522344943253543
2017-12-01,2017,11,4665247000,2017-12-11,0.42794217033269755
2018-01-01,2017,12,4390036000,2018-01-11,-0.012256469217079013
