date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,69510190000,2015-01-11,
2015-02-01,2015,1,87120068000,2015-02-11,
2015-03-01,2015,2,62645075000,2015-03-11,
2015-04-01,2015,3,72269001000,2015-04-11,
2015-05-01,2015,4,75329510000,2015-05-11,
2015-06-01,2015,5,70154763000,2015-06-11,
2015-07-01,2015,6,59955479000,2015-07-11,
2015-08-01,2015,7,80952810000,2015-08-11,
2015-09-01,2015,8,67038016000,2015-09-11,
2015-10-01,2015,9,64514083000,2015-10-11,
2015-11-01,2015,10,81743395000,2015-11-11,
2015-12-01,2015,11,63428163000,2015-12-11,
2016-01-01,2015,12,58347005000,2016-01-11,-0.1605978202620364
2016-02-01,2016,1,70855235000,2016-02-11,-0.1866944479428092
2016-03-01,2016,2,59551321000,2016-03-11,-0.04938543053863376
2016-04-01,2016,3,73088805000,2016-04-11,0.011343784868425022
2016-05-01,2016,4,66843310000,2016-05-11,-0.11265439002590083
2016-06-01,2016,5,73575784000,2016-06-11,0.048763916428596676
2016-07-01,2016,6,81390752000,2016-07-11,0.3575198356767362
2016-08-01,2016,7,76391654000,2016-08-11,-0.056343393144722254
2016-09-01,2016,8,94311424000,2016-09-11,0.4068349516787608
2016-10-01,2016,9,89702807000,2016-10-11,0.3904376041429589
2016-11-01,2016,10,91085318000,2016-11-11,0.11428352101108596
2016-12-01,2016,11,93029912000,2016-12-11,0.4666972461428529
2017-01-01,2016,12,78112022000,2017-01-11,0.33874946966001085
2017-02-01,2017,1,76616258000,2017-02-11,0.08130694930304028
2017-03-01,2017,2,71422961000,2017-03-11,0.19935141321214345
2017-04-01,2017,3,85875181000,2017-04-11,0.17494301623894382
2017-05-01,2017,4,56871933000,2017-05-11,-0.1491753924214705
2017-06-01,2017,5,72795974000,2017-06-11,-0.010598731778379666
2017-07-01,2017,6,84187305000,2017-07-11,0.03435959161551927
2017-08-01,2017,7,71611190000,2017-08-11,-0.06257835443646764
2017-09-01,2017,8,91917167000,2017-09-11,-0.02538671243051105
2017-10-01,2017,9,88578988000,2017-10-11,-0.01252824786185347
2017-11-01,2017,10,94519722000,2017-11-11,0.037705352250073876
2017-12-01,2017,11,93153310000,2017-12-11,0.0013264335883709233
2018-01-01,2017,12,89897252000,2018-01-11,0.15087600728092787
2018-02-01,2018,1,79740672000,2018-02-11,0.040780039139995505
2018-03-01,2018,2,64640562000,2018-03-11,-0.09496104481022571
2018-04-01,2018,3,103697437000,2018-04-11,0.2075367503446659
2018-05-01,2018,4,81869781000,2018-05-11,0.4395463048530459
2018-06-01,2018,5,80968732000,2018-06-11,0.11226936808346033
2018-07-01,2018,6,70438298000,2018-07-11,-0.16331449260669406
2018-08-01,2018,7,74370924000,2018-08-11,0.0385377480809912
2018-09-01,2018,8,91055038000,2018-09-11,-0.00937941222666272
2018-10-01,2018,9,94921920000,2018-10-11,0.07160763679079296
2018-11-01,2018,10,101550181000,2018-11-11,0.0743808683652285
2018-12-01,2018,11,98389414000,2018-12-11,0.056209532436367615
2019-01-01,2018,12,89830598000,2019-01-11,-0.0007414464682413691
2019-02-01,2019,1,78093827000,2019-02-11,-0.020652509675363695
2019-03-01,2019,2,60889055000,2019-03-11,-0.05803642301253509
2019-04-01,2019,3,79721587000,2019-04-11,-0.231209668181095
