date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,6044690000,2015-01-11,
2015-02-01,2015,1,5963702000,2015-02-11,
2015-03-01,2015,2,4505494000,2015-03-11,
2015-04-01,2015,3,6932408000,2015-04-11,
2015-05-01,2015,4,7088001000,2015-05-11,
2015-06-01,2015,5,6853928000,2015-06-11,
2015-07-01,2015,6,6188471000,2015-07-11,
2015-08-01,2015,7,6235931000,2015-08-11,
2015-09-01,2015,8,7186002000,2015-09-11,
2015-10-01,2015,9,7982270000,2015-10-11,
2015-11-01,2015,10,8224925000,2015-11-11,
2015-12-01,2015,11,8341327000,2015-12-11,
2016-01-01,2015,12,6913754000,2016-01-11,0.14377312980483703
2016-02-01,2016,1,6231066000,2016-02-11,0.04483188462468446
2016-03-01,2016,2,4167468000,2016-03-11,-0.07502529134430103
2016-04-01,2016,3,6442754000,2016-04-11,-0.07063259981235959
2016-05-01,2016,4,6035124000,2016-05-11,-0.14854357385107597
2016-06-01,2016,5,5877849000,2016-06-11,-0.14241162148187136
2016-07-01,2016,6,5608145000,2016-07-11,-0.09377534450755287
2016-08-01,2016,7,5996240000,2016-08-11,-0.03843708341224428
2016-09-01,2016,8,7002104000,2016-09-11,-0.025591142334778105
2016-10-01,2016,9,7722300000,2016-10-11,-0.032568429782505515
2016-11-01,2016,10,8181396000,2016-11-11,-0.005292327893567372
2016-12-01,2016,11,8205234000,2016-12-11,-0.016315509510656967
2017-01-01,2016,12,7627387000,2017-01-11,0.10321932194868366
2017-02-01,2017,1,4860112000,2017-02-11,-0.22001917488917622
2017-03-01,2017,2,4744537000,2017-03-11,0.13846992946316572
2017-04-01,2017,3,4971022000,2017-04-11,-0.22843212700655646
2017-05-01,2017,4,5135626000,2017-05-11,-0.14904383074813377
2017-06-01,2017,5,6084016000,2017-06-11,0.03507524606365364
2017-07-01,2017,6,7288788000,2017-07-11,0.2996789490999252
2017-08-01,2017,7,7449235000,2017-08-11,0.24231768574973644
2017-09-01,2017,8,8524135000,2017-09-11,0.21736766549025832
2017-10-01,2017,9,11446428000,2017-10-11,0.48225632259818974
2017-11-01,2017,10,12394217000,2017-11-11,0.5149269146732416
2017-12-01,2017,11,11102938000,2017-12-11,0.35315312153193923
2018-01-01,2017,12,9298197000,2018-01-11,0.2190540482605643
2018-02-01,2018,1,8186342000,2018-02-11,0.6843936929848531
2018-03-01,2018,2,5702116000,2018-03-11,0.20182770204974698
2018-04-01,2018,3,6515240000,2018-04-11,0.31064396818199547
2018-05-01,2018,4,6601495000,2018-05-11,0.28543141576119435
2018-06-01,2018,5,6951476000,2018-06-11,0.1425801641547293
2018-07-01,2018,6,7199129000,2018-07-11,-0.012300947702141962
2018-08-01,2018,7,7497361000,2018-08-11,0.006460529168431428
2018-09-01,2018,8,8345571000,2018-09-11,-0.020948049274207903
2018-10-01,2018,9,9238292000,2018-10-11,-0.19291048700957192
2018-11-01,2018,10,12844321000,2018-11-11,0.036315646240500765
2018-12-01,2018,11,9620769000,2018-12-11,-0.13349340507890795
2019-01-01,2018,12,6698179000,2019-01-11,-0.2796260393278396
2019-02-01,2019,1,4909171000,2019-02-11,-0.4003217798621167
2019-03-01,2019,2,3443737000,2019-03-11,-0.396059813584992
2019-04-01,2019,3,7448163000,2019-04-11,0.1431908878260817
2019-05-01,2019,4,4318484000,2019-05-11,-0.3458324212924496
2019-06-01,2019,5,5465236000,2019-06-11,-0.21380207599076806
2019-07-01,2019,6,6285347000,2019-07-11,-0.12692952161296178
2019-08-01,2019,7,8679950000,2019-08-11,0.15773403468233682
2019-09-01,2019,8,8738308000,2019-09-11,0.047059332429141065
2019-10-01,2019,9,10411242000,2019-10-11,0.12696611018573556
2019-11-01,2019,10,12117330000,2019-11-11,-0.05660018929766708
2019-12-01,2019,11,10982354000,2019-12-11,0.14152558906673685
2020-01-01,2019,12,8835934000,2020-01-11,0.3191546538245693
2020-02-01,2020,1,7910613000,2020-02-11,0.6113948770576538
2020-03-01,2020,2,2021545000,2020-03-11,-0.41297927222665376
2020-04-01,2020,3,7683468000,2020-04-11,0.03159235371191538
2020-05-01,2020,4,7719226000,2020-05-11,0.787485145250046
2020-06-01,2020,5,7349564000,2020-06-11,0.3447843789362435
2020-07-01,2020,6,7468037000,2020-07-11,0.1881662221672089
2020-08-01,2020,7,7851674000,2020-08-11,-0.09542405198186621
2020-09-01,2020,8,7723815000,2020-09-11,-0.11609718952456238
2020-10-01,2020,9,8095148000,2020-10-11,-0.2224608745046941
2020-11-01,2020,10,6212330000,2020-11-11,-0.48731857595691463
2020-12-01,2020,11,5856776000,2020-12-11,-0.4667103245806864
2021-01-01,2020,12,6619783000,2021-01-11,-0.25081117627180105
2021-02-01,2021,1,4494733000,2021-02-11,-0.43180977251699715
2021-03-01,2021,2,3581531000,2021-03-11,0.7716800763772262
2021-04-01,2021,3,4551809000,2021-04-11,-0.4075840492860776
2021-05-01,2021,4,3803553000,2021-05-11,-0.5072623861511504
2021-06-01,2021,5,3265197000,2021-06-11,-0.5557291561785161
2021-07-01,2021,6,3334610000,2021-07-11,-0.5534823943694976
2021-08-01,2021,7,3471053000,2021-08-11,-0.5579219157596202
2021-09-01,2021,8,3246947000,2021-09-11,-0.5796187505785677
2021-10-01,2021,9,3151666000,2021-10-11,-0.6106722199520009
2021-11-01,2021,10,2831158000,2021-11-11,-0.5442679316778085
2021-12-01,2021,11,2732189000,2021-12-11,-0.5334994884557647
2022-01-01,2021,12,2632809000,2022-01-11,-0.6022816760005577
2022-02-01,2022,1,2835937000,2022-02-11,-0.3690532897059736
2022-03-01,2022,2,1702298000,2022-03-11,-0.5247010286941534
2022-04-01,2022,3,2683297000,2022-04-11,-0.41049877092821774
2022-05-01,2022,4,1117662000,2022-05-11,-0.7061531678407005
2022-06-01,2022,5,1950012000,2022-06-11,-0.40278886695044736
2022-07-01,2022,6,2202865000,2022-07-11,-0.339393512284795
2022-08-01,2022,7,2821398000,2022-08-11,-0.1871636647438112
2022-09-01,2022,8,2870083000,2022-09-11,-0.11606718557463369
2022-10-01,2022,9,2985095000,2022-10-11,-0.05285172984700792
2022-11-01,2022,10,2783005000,2022-11-11,-0.017008234792971644
2022-12-01,2022,11,2250352000,2022-12-11,-0.17635566207169417
2023-01-01,2022,12,1624090000,2023-01-11,-0.3831341354424115
2023-02-01,2023,1,1180703000,2023-02-11,-0.5836638825192519
2023-03-01,2023,2,1077556000,2023-03-11,-0.36699919755530463
2023-04-01,2023,3,1283315000,2023-04-11,-0.5217394869073382
2023-05-01,2023,4,2176745000,2023-05-11,0.9475879111931873
2023-06-01,2023,5,2597609000,2023-06-11,0.3320989819549829
2023-07-01,2023,6,2119905000,2023-07-11,-0.03766004725664074
2023-08-01,2023,7,1736674000,2023-08-11,-0.38446330507074866
2023-09-01,2023,8,1405335000,2023-09-11,-0.5103503975320574
2023-10-01,2023,9,1185500000,2023-10-11,-0.6028602104790635
2023-11-01,2023,10,1093398000,2023-11-11,-0.6071160490189561
2023-12-01,2023,11,1181932000,2023-12-11,-0.4747790567875604
2024-01-01,2023,12,1031137000,2024-01-11,-0.36509860906723146
2024-02-01,2024,1,1298386000,2024-02-11,0.09967197508602932
2024-03-01,2024,2,1005004000,2024-03-11,-0.06733014339857979
2024-04-01,2024,3,1355916000,2024-04-11,0.05657301597815034
2024-05-01,2024,4,1468235000,2024-05-11,-0.32549058341698267
2024-06-01,2024,5,1637486000,2024-06-11,-0.3696179833069565
2024-07-01,2024,6,1566490000,2024-07-11,-0.26105650960774185
2024-08-01,2024,7,1991891000,2024-08-11,0.14695734490180645
2024-09-01,2024,8,1665219000,2024-09-11,0.1849267256561602
2024-10-01,2024,9,1463194000,2024-10-11,0.23424209194432732
2024-11-01,2024,10,1373292000,2024-11-11,0.2559854691521295
2024-12-01,2024,11,1392673000,2024-12-11,0.17830213582507293
2025-01-01,2024,12,1871219000,2025-01-11,0.8147142426273133
2025-02-01,2025,1,1369559000,2025-02-11,0.054816518354326105
2025-03-01,2025,2,1384150000,2025-03-11,0.3772581999673632
2025-04-01,2025,3,1595760000,2025-04-11,0.17688706380041253
2025-05-01,2025,4,1502191000,2025-05-11,0.023127087966163362
2025-06-01,2025,5,1775356000,2025-06-11,0.08419613969218664
2025-07-01,2025,6,1790965000,2025-07-11,0.14329807403813621
2025-08-01,2025,7,1607762000,2025-08-11,-0.19284639571141193
2025-09-01,2025,8,1684730000,2025-09-11,0.011716777192669614
2025-10-01,2025,9,1562212000,2025-10-11,0.06767250275766568
2025-11-01,2025,10,1453311000,2025-11-11,0.058268015833486286
2025-12-01,2025,11,1521828000,2025-12-11,0.09273892722843047
2026-01-01,2025,12,1387260000,2026-01-11,-0.25863300874991113
2026-02-01,2026,1,1482556000,2026-02-11,0.08250612058334106
2026-03-01,2026,2,1090816000,2026-03-11,-0.21192356319763028
2026-04-01,2026,3,1197404000,2026-04-11,-0.24963403017997698
