date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,30160526000,2015-01-11,
2015-02-01,2015,1,29403105000,2015-02-11,
2015-03-01,2015,2,23583840000,2015-03-11,
2015-04-01,2015,3,27816757000,2015-04-11,
2015-05-01,2015,4,25352633000,2015-05-11,
2015-06-01,2015,5,24191363000,2015-06-11,
2015-07-01,2015,6,24018677000,2015-07-11,
2015-08-01,2015,7,23940466000,2015-08-11,
2015-09-01,2015,8,22628370000,2015-09-11,
2015-10-01,2015,9,21124844000,2015-10-11,
2015-11-01,2015,10,21125715000,2015-11-11,
2015-12-01,2015,11,20302262000,2015-12-11,
2016-01-01,2015,12,21592504000,2016-01-11,-0.28408065562251794
2016-02-01,2016,1,22238128000,2016-02-11,-0.24368096498652103
2016-03-01,2016,2,17998083000,2016-03-11,-0.23684679848574275
2016-04-01,2016,3,24722332000,2016-04-11,-0.11124319776025648
2016-05-01,2016,4,22882766000,2016-05-11,-0.0974205322184879
2016-06-01,2016,5,24478925000,2016-06-11,0.011886969742052056
2016-07-01,2016,6,24971017000,2016-07-11,0.03964997739051146
2016-08-01,2016,7,24499260000,2016-08-11,0.02334098258571915
2016-09-01,2016,8,25709655000,2016-09-11,0.13616910983866704
2016-10-01,2016,9,23384315000,2016-10-11,0.10695799694426156
2016-11-01,2016,10,26031727000,2016-11-11,0.2322293943660605
2016-12-01,2016,11,27841597000,2016-12-11,0.37135443331388385
2017-01-01,2016,12,28285155000,2017-01-11,0.30995251870741813
2017-02-01,2017,1,25157643000,2017-02-11,0.1312842070159863
2017-03-01,2017,2,25868858000,2017-03-11,0.43731185148996143
2017-04-01,2017,3,31957848000,2017-04-11,0.292671257711449
2017-05-01,2017,4,27886682000,2017-05-11,0.21867618626174834
2017-06-01,2017,5,30165413000,2017-06-11,0.23230137761360026
2017-07-01,2017,6,26812821000,2017-07-11,0.07375766874052436
2017-08-01,2017,7,28479023000,2017-08-11,0.16244421260070707
2017-09-01,2017,8,30630858000,2017-09-11,0.19141458724358618
2017-10-01,2017,9,29807618000,2017-10-11,0.2746842488223409
2017-11-01,2017,10,29603163000,2017-11-11,0.13719550762037414
2017-12-01,2017,11,29678153000,2017-12-11,0.06596446317357452
2018-01-01,2017,12,30963922000,2018-01-11,0.09470575642947687
2018-02-01,2018,1,32819912000,2018-02-11,0.3045702254380507
2018-03-01,2018,2,26665920000,2018-03-11,0.030811642322981614
2018-04-01,2018,3,33903830000,2018-04-11,0.06089214768153339
2018-05-01,2018,4,31934984000,2018-05-11,0.14516972653828097
2018-06-01,2018,5,35003823000,2018-06-11,0.16039594750451447
2018-07-01,2018,6,33385608000,2018-07-11,0.24513597431616763
2018-08-01,2018,7,35015046000,2018-08-11,0.22950306265773235
2018-09-01,2018,8,33779551000,2018-09-11,0.10279480254846263
2018-10-01,2018,9,33937015000,2018-10-11,0.13853495438649266
2018-11-01,2018,10,36437512000,2018-11-11,0.2308654990684611
2018-12-01,2018,11,34532900000,2018-12-11,0.16357982250445313
2019-01-01,2018,12,33248956000,2019-01-11,0.07379665922165812
2019-02-01,2019,1,36077811000,2019-02-11,0.09926592734313244
2019-03-01,2019,2,27212442000,2019-03-11,0.020495148864168256
2019-04-01,2019,3,32939378000,2019-04-11,-0.02844669761498919
2019-05-01,2019,4,33167382000,2019-05-11,0.038590844448207706
2019-06-01,2019,5,32365285000,2019-06-11,-0.07537856650686414
2019-07-01,2019,6,29348282000,2019-07-11,-0.12093013252896279
2019-08-01,2019,7,30766856000,2019-08-11,-0.12132470138694096
2019-09-01,2019,8,30997557000,2019-09-11,-0.0823573409841949
2019-10-01,2019,9,28930655000,2019-10-11,-0.14751916159980483
