date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,60404040000,2015-01-11,
2015-02-01,2015,1,49326538000,2015-02-11,
2015-03-01,2015,2,44900970000,2015-03-11,
2015-04-01,2015,3,56399361000,2015-04-11,
2015-05-01,2015,4,46991211000,2015-05-11,
2015-06-01,2015,5,44878688000,2015-06-11,
2015-07-01,2015,6,54068127000,2015-07-11,
2015-08-01,2015,7,44814798000,2015-08-11,
2015-09-01,2015,8,47041149000,2015-09-11,
2015-10-01,2015,9,60773336000,2015-10-11,
2015-11-01,2015,10,56835489000,2015-11-11,
2015-12-01,2015,11,58918556000,2015-12-11,
2016-01-01,2015,12,58327743000,2016-01-11,-0.03437347899246479
2016-02-01,2016,1,41213071000,2016-02-11,-0.1644848255922603
2016-03-01,2016,2,40338300000,2016-03-11,-0.10161629024940888
2016-04-01,2016,3,53144233000,2016-04-11,-0.05771568936747351
2016-05-01,2016,4,44445888000,2016-05-11,-0.05416593754095844
2016-06-01,2016,5,48134376000,2016-06-11,0.07254418845755928
2016-07-01,2016,6,54046891000,2016-07-11,-0.0003927637441556442
2016-08-01,2016,7,47539586000,2016-08-11,0.06080107735842066
2016-09-01,2016,8,58481376000,2016-09-11,0.243196164277365
2016-10-01,2016,9,62517259000,2016-10-11,0.02869552857851998
2016-11-01,2016,10,65633171000,2016-11-11,0.15479205255012407
2016-12-01,2016,11,74127823000,2016-12-11,0.2581405253720068
2017-01-01,2016,12,69798001000,2017-01-11,0.19665184027436133
2017-02-01,2017,1,54691307000,2017-02-11,0.32703789533179894
2017-03-01,2017,2,49416274000,2017-03-11,0.22504602325829293
2017-04-01,2017,3,64300531000,2017-04-11,0.20992490379906315
2017-05-01,2017,4,59342643000,2017-05-11,0.33516610130502955
2017-06-01,2017,5,64203771000,2017-06-11,0.3338444649204553
2017-07-01,2017,6,69801770000,2017-07-11,0.29150389057531534
2017-08-01,2017,7,65937433000,2017-08-11,0.38700057253338294
2017-09-01,2017,8,66630136000,2017-09-11,0.13933940268436906
2017-10-01,2017,9,79908743000,2017-10-11,0.2781869243499624
2017-11-01,2017,10,89789752000,2017-11-11,0.3680544552692724
2017-12-01,2017,11,89120886000,2017-12-11,0.2022595888186276
2018-01-01,2017,12,82489731000,2018-01-11,0.181835150264547
2018-02-01,2018,1,79401240000,2018-02-11,0.45180732287125625
