date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,288735000,2015-01-11,
2015-02-01,2015,1,296235000,2015-02-11,
2015-03-01,2015,2,214034000,2015-03-11,
2015-04-01,2015,3,350575000,2015-04-11,
2015-05-01,2015,4,325802000,2015-05-11,
2015-06-01,2015,5,326526000,2015-06-11,
2015-07-01,2015,6,326715000,2015-07-11,
2015-08-01,2015,7,279149000,2015-08-11,
2015-09-01,2015,8,309823000,2015-09-11,
2015-10-01,2015,9,301226000,2015-10-11,
2015-11-01,2015,10,288126000,2015-11-11,
2015-12-01,2015,11,284572000,2015-12-11,
2016-01-01,2015,12,257255000,2016-01-11,-0.1090273087779452
2016-02-01,2016,1,256925000,2016-02-11,-0.13269870204398537
2016-03-01,2016,2,192401000,2016-03-11,-0.10107272676303769
2016-04-01,2016,3,271808000,2016-04-11,-0.22467945518077448
2016-05-01,2016,4,251351000,2016-05-11,-0.2285160925961166
2016-06-01,2016,5,261179000,2016-06-11,-0.20012801430820215
2016-07-01,2016,6,273838000,2016-07-11,-0.1618444209785287
2016-08-01,2016,7,261659000,2016-08-11,-0.06265471128322153
2016-09-01,2016,8,274167000,2016-09-11,-0.11508506469823088
2016-10-01,2016,9,291852000,2016-10-11,-0.03111949167734529
2016-11-01,2016,10,281244000,2016-11-11,-0.023885383478061684
2016-12-01,2016,11,268476000,2016-12-11,-0.05656213541739874
2017-01-01,2016,12,239001000,2017-01-11,-0.07095683271462172
2017-02-01,2017,1,226165000,2017-02-11,-0.11972365476306313
2017-03-01,2017,2,227890000,2017-03-11,0.1844533032572595
2017-04-01,2017,3,263244000,2017-04-11,-0.03150753473039791
2017-05-01,2017,4,272570000,2017-05-11,0.08441979542552058
2017-06-01,2017,5,271293000,2017-06-11,0.0387243997411737
2017-07-01,2017,6,276242000,2017-07-11,0.008778913079996231
2017-08-01,2017,7,303406000,2017-08-11,0.1595473497949622
2017-09-01,2017,8,267921000,2017-09-11,-0.02278173521977478
2017-10-01,2017,9,210473000,2017-10-11,-0.27883653358551597
2017-11-01,2017,10,258959000,2017-11-11,-0.07923724595013582
2017-12-01,2017,11,273382000,2017-12-11,0.018273514206111452
2018-01-01,2017,12,273792000,2018-01-11,0.1455684285839809
2018-02-01,2018,1,291728000,2018-02-11,0.2898901244666505
2018-03-01,2018,2,207966000,2018-03-11,-0.08742814515775155
2018-04-01,2018,3,306451000,2018-04-11,0.16413289571652157
2018-05-01,2018,4,274617000,2018-05-11,0.007509997431852433
2018-06-01,2018,5,290213000,2018-06-11,0.06974009650083124
2018-07-01,2018,6,279393000,2018-07-11,0.011406665170394126
2018-08-01,2018,7,280307000,2018-08-11,-0.07613231116062302
2018-09-01,2018,8,281636000,2018-09-11,0.05119046286032081
2018-10-01,2018,9,215215000,2018-10-11,0.0225302057746124
2018-11-01,2018,10,219717000,2018-11-11,-0.1515375020756181
2018-12-01,2018,11,184832000,2018-12-11,-0.32390574361150337
2019-01-01,2018,12,196056000,2019-01-11,-0.2839235624123422
2019-02-01,2019,1,214060000,2019-02-11,-0.26623430044424945
2019-03-01,2019,2,154068000,2019-03-11,-0.25916736389602146
2019-04-01,2019,3,198270000,2019-04-11,-0.35301239023530684
2019-05-01,2019,4,198532000,2019-05-11,-0.27705859433319857
2019-06-01,2019,5,356047000,2019-06-11,0.22684717776253982
2019-07-01,2019,6,205263000,2019-07-11,-0.2653251871020391
2019-08-01,2019,7,201752000,2019-08-11,-0.2802463013767048
2019-09-01,2019,8,190860000,2019-09-11,-0.3223167492792115
2019-10-01,2019,9,186227000,2019-10-11,-0.13469321376298116
2019-11-01,2019,10,197905000,2019-11-11,-0.09927315592330133
2019-12-01,2019,11,200061000,2019-12-11,0.08239374134349031
2020-01-01,2019,12,216810000,2020-01-11,0.10585751009915545
2020-02-01,2020,1,167147000,2020-02-11,-0.2191581799495469
2020-03-01,2020,2,144595000,2020-03-11,-0.06148583742243685
2020-04-01,2020,3,179895000,2020-04-11,-0.09267665304887274
2020-05-01,2020,4,222865000,2020-05-11,0.12256462434267523
2020-06-01,2020,5,214568000,2020-06-11,-0.39736046083803545
2020-07-01,2020,6,204712000,2020-07-11,-0.00268436103925207
2020-08-01,2020,7,219065000,2020-08-11,0.08581327570482578
2020-09-01,2020,8,217983000,2020-09-11,0.14210939955988677
2020-10-01,2020,9,211803000,2020-10-11,0.13733776520053476
2020-11-01,2020,10,199966000,2020-11-11,0.010414087567267138
2020-12-01,2020,11,219388000,2020-12-11,0.09660553531172988
2021-01-01,2020,12,226629000,2021-01-11,0.04528850145288499
2021-02-01,2021,1,254109000,2021-02-11,0.5202725744404626
2021-03-01,2021,2,228107000,2021-03-11,0.5775580068467099
