date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,3685589000,2015-01-11,
2015-02-01,2015,1,5299181000,2015-02-11,
2015-03-01,2015,2,3216261000,2015-03-11,
2015-04-01,2015,3,4395465000,2015-04-11,
2015-05-01,2015,4,3802284000,2015-05-11,
2015-06-01,2015,5,3848017000,2015-06-11,
2015-07-01,2015,6,4041305000,2015-07-11,
2015-08-01,2015,7,4460222000,2015-08-11,
2015-09-01,2015,8,4532304000,2015-09-11,
2015-10-01,2015,9,5013766000,2015-10-11,
2015-11-01,2015,10,4193921000,2015-11-11,
2015-12-01,2015,11,4178337000,2015-12-11,
2016-01-01,2015,12,3846428000,2016-01-11,0.043639971792839516
2016-02-01,2016,1,4902933000,2016-02-11,-0.07477532848944013
2016-03-01,2016,2,3315959000,2016-03-11,0.030998106186034047
2016-04-01,2016,3,4869681000,2016-04-11,0.10788756138429045
2016-05-01,2016,4,3873618000,2016-05-11,0.01876082901750631
2016-06-01,2016,5,3293391000,2016-06-11,-0.14413293912163072
2016-07-01,2016,6,4853039000,2016-07-11,0.2008593758699233
2016-08-01,2016,7,4633987000,2016-08-11,0.03895882312584442
2016-09-01,2016,8,5003650000,2016-09-11,0.10399699578845545
2016-10-01,2016,9,5243795000,2016-10-11,0.04587948460299107
2016-11-01,2016,10,4045418000,2016-11-11,-0.035409107610753776
2016-12-01,2016,11,4577641000,2016-12-11,0.09556529308191264
2017-01-01,2016,12,3730626000,2017-01-11,-0.03010637401766003
2017-02-01,2017,1,4290828000,2017-02-11,-0.12484465930902988
2017-03-01,2017,2,4727475000,2017-03-11,0.42567353818307163
2017-04-01,2017,3,4307229000,2017-04-11,-0.11550078947676445
2017-05-01,2017,4,3946498000,2017-05-11,0.018814452018758754
2017-06-01,2017,5,4483313000,2017-06-11,0.36130602166581505
2017-07-01,2017,6,5541432000,2017-07-11,0.14184781947971148
2017-08-01,2017,7,5852465000,2017-08-11,0.2629437674296453
2017-09-01,2017,8,5505470000,2017-09-11,0.1002907877249608
2017-10-01,2017,9,5699915000,2017-10-11,0.08698280539189662
2017-11-01,2017,10,4425334000,2017-11-11,0.09391266860433212
2017-12-01,2017,11,5542848000,2017-12-11,0.21085248930617317
2018-01-01,2017,12,5559752000,2018-01-11,0.49030001935332024
2018-02-01,2018,1,7144660000,2018-02-11,0.6651005353745245
2018-03-01,2018,2,4533556000,2018-03-11,-0.041019571758708406
2018-04-01,2018,3,8498556000,2018-04-11,0.9730912844429678
2018-05-01,2018,4,4999243000,2018-05-11,0.2667542210841105
2018-06-01,2018,5,5354401000,2018-06-11,0.1942956023815423
2018-07-01,2018,6,3819904000,2018-07-11,-0.3106648245435476
2018-08-01,2018,7,4625846000,2018-08-11,-0.20959014705769274
2018-09-01,2018,8,4481252000,2018-09-11,-0.18603643285677696
2018-10-01,2018,9,4517819000,2018-10-11,-0.20738835579127057
2018-11-01,2018,10,5007557000,2018-11-11,0.13156588858603668
2018-12-01,2018,11,4750023000,2018-12-11,-0.14303567407946238
2019-01-01,2018,12,3206046000,2019-01-11,-0.4233473003831826
2019-02-01,2019,1,5362092000,2019-02-11,-0.24949654707151914
2019-03-01,2019,2,3815556000,2019-03-11,-0.15837457395474985
2019-04-01,2019,3,6853503000,2019-04-11,-0.19356853093631432
