date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,5270132000,2015-01-11,
2015-02-01,2015,1,4700223000,2015-02-11,
2015-03-01,2015,2,3902101000,2015-03-11,
2015-04-01,2015,3,4820846000,2015-04-11,
2015-05-01,2015,4,4874066000,2015-05-11,
2015-06-01,2015,5,5483439000,2015-06-11,
2015-07-01,2015,6,5886306000,2015-07-11,
2015-08-01,2015,7,5354820000,2015-08-11,
2015-09-01,2015,8,5507908000,2015-09-11,
2015-10-01,2015,9,6532638000,2015-10-11,
2015-11-01,2015,10,6070963000,2015-11-11,
2015-12-01,2015,11,5999505000,2015-12-11,
2016-01-01,2015,12,5517030000,2016-01-11,0.04684854193405408
2016-02-01,2016,1,5443446000,2016-02-11,0.15812505066248983
2016-03-01,2016,2,4315423000,2016-03-11,0.10592293741243508
2016-04-01,2016,3,5569589000,2016-04-11,0.15531361093052953
2016-05-01,2016,4,5133933000,2016-05-11,0.05331626613180873
2016-06-01,2016,5,5061508000,2016-06-11,-0.07694641993829054
2016-07-01,2016,6,4796772000,2016-07-11,-0.18509639152296875
2016-08-01,2016,7,5113233000,2016-08-11,-0.045115802211839084
2016-09-01,2016,8,5383078000,2016-09-11,-0.022663777245371608
2016-10-01,2016,9,5366258000,2016-10-11,-0.178546553475028
2016-11-01,2016,10,5538994000,2016-11-11,-0.08762514283154088
2016-12-01,2016,11,5488146000,2016-12-11,-0.08523353176637072
2017-01-01,2016,12,5427901000,2017-01-11,-0.01615525019802322
2017-02-01,2017,1,4992106000,2017-02-11,-0.08291438915716254
2017-03-01,2017,2,4742459000,2017-03-11,0.09895576864654987
2017-04-01,2017,3,4926378000,2017-04-11,-0.1154862593990329
2017-05-01,2017,4,4584319000,2017-05-11,-0.10705515634894336
2017-06-01,2017,5,4832089000,2017-06-11,-0.045326215033148265
2017-07-01,2017,6,5107322000,2017-07-11,0.06474145529535269
2017-08-01,2017,7,4906466000,2017-08-11,-0.04043762527543726
2017-09-01,2017,8,5739649000,2017-09-11,0.06623924082095778
2017-10-01,2017,9,6298209000,2017-10-11,0.17366869054749134
2017-11-01,2017,10,6406734000,2017-11-11,0.15666021663861707
2017-12-01,2017,11,6224527000,2017-12-11,0.1341766418021677
2018-01-01,2017,12,6232500000,2018-01-11,0.14823391215130854
2018-02-01,2018,1,6176269000,2018-02-11,0.23720710257354316
2018-03-01,2018,2,4943313000,2018-03-11,0.042352290235930345
2018-04-01,2018,3,5441602000,2018-04-11,0.10458474765842163
2018-05-01,2018,4,5674671000,2018-05-11,0.23784383242091134
2018-06-01,2018,5,5600348000,2018-06-11,0.15899106990785983
2018-07-01,2018,6,6029328000,2018-07-11,0.18052631104911732
2018-08-01,2018,7,6786233000,2018-08-11,0.38312035587324966
2018-09-01,2018,8,7380830000,2018-09-11,0.28593751987273097
2018-10-01,2018,9,7219988000,2018-10-11,0.14635573382845823
2018-11-01,2018,10,7559384000,2018-11-11,0.17991226106780767
2018-12-01,2018,11,7100317000,2018-12-11,0.14069984755468168
2019-01-01,2018,12,5820497000,2019-01-11,-0.06610557561171282
2019-02-01,2019,1,6154166000,2019-02-11,-0.003578697754259119
2019-03-01,2019,2,5160203000,2019-03-11,0.04387543333792543
2019-04-01,2019,3,5958509000,2019-04-11,0.09499169546027075
2019-05-01,2019,4,6323970000,2019-05-11,0.11442055407265017
2019-06-01,2019,5,6873638000,2019-06-11,0.22735908554254136
2019-07-01,2019,6,6543502000,2019-07-11,0.08527882377604934
2019-08-01,2019,7,7204068000,2019-08-11,0.061570977595375886
2019-09-01,2019,8,7966058000,2019-09-11,0.07929026952253326
2019-10-01,2019,9,7778986000,2019-10-11,0.0774236743883785
2019-11-01,2019,10,7829826000,2019-11-11,0.035775666377048765
2019-12-01,2019,11,7519177000,2019-12-11,0.05899173234096455
2020-01-01,2019,12,7223450000,2020-01-11,0.24103663312600276
2020-02-01,2020,1,6806543000,2020-02-11,0.10600575285099567
2020-03-01,2020,2,6230713000,2020-03-11,0.20745501678906808
2020-04-01,2020,3,7530036000,2020-04-11,0.2637450073499932
2020-05-01,2020,4,7309384000,2020-05-11,0.15582205481683187
2020-06-01,2020,5,7382381000,2020-06-11,0.07401364459402715
2020-07-01,2020,6,7018232000,2020-07-11,0.07254983646371627
2020-08-01,2020,7,7635849000,2020-08-11,0.05993571965173006
2020-09-01,2020,8,7478052000,2020-09-11,-0.06126066368083183
2020-10-01,2020,9,7924868000,2020-10-11,0.01875334394482775
2020-11-01,2020,10,7936563000,2020-11-11,0.013632103701921361
2020-12-01,2020,11,7248783000,2020-12-11,-0.03596058451609796
2021-01-01,2020,12,7391417000,2021-01-11,0.023253016218012235
2021-02-01,2021,1,7448265000,2021-02-11,0.09428016542318174
2021-03-01,2021,2,6612569000,2021-03-11,0.06128608395218982
2021-04-01,2021,3,7762344000,2021-04-11,0.030850848521839724
2021-05-01,2021,4,7866654000,2021-05-11,0.07624035076006397
2021-06-01,2021,5,8025993000,2021-06-11,0.08718217063031553
2021-07-01,2021,6,8138026000,2021-07-11,0.15955499903679438
2021-08-01,2021,7,9118304000,2021-08-11,0.1941440958300773
2021-09-01,2021,8,9571010000,2021-09-11,0.27988010781417416
2021-10-01,2021,9,9455287000,2021-10-11,0.1931160241407175
2021-11-01,2021,10,10049041000,2021-11-11,0.26617038130989457
2021-12-01,2021,11,10275831000,2021-12-11,0.4175939602551215
2022-01-01,2021,12,10239423000,2022-01-11,0.3853125862064066
2022-02-01,2022,1,10477001000,2022-02-11,0.40663644486333395
2022-03-01,2022,2,9553281000,2022-03-11,0.44471551071905635
2022-04-01,2022,3,10680711000,2022-04-11,0.37596465706750437
2022-05-01,2022,4,11157451000,2022-05-11,0.41832232611222
2022-06-01,2022,5,12155699000,2022-06-11,0.514541440541999
2022-07-01,2022,6,12321838000,2022-07-11,0.5141064921640703
2022-08-01,2022,7,11779291000,2022-08-11,0.2918291603350798
2022-09-01,2022,8,12131465000,2022-09-11,0.2675219229736465
2022-10-01,2022,9,13542749000,2022-10-11,0.4322938055714227
2022-11-01,2022,10,13375688000,2022-11-11,0.3310412406517198
2022-12-01,2022,11,12663834000,2022-12-11,0.23239025632087573
2023-01-01,2022,12,10650164000,2023-01-11,0.04011368609344501
2023-02-01,2023,1,9830489000,2023-02-11,-0.061707734875657616
2023-03-01,2023,2,8071853000,2023-03-11,-0.1550700748779399
2023-04-01,2023,3,8663864000,2023-04-11,-0.18883078102197504
2023-05-01,2023,4,8368776000,2023-05-11,-0.249938359576932
2023-06-01,2023,5,8598334000,2023-06-11,-0.2926499743042338
2023-07-01,2023,6,8267797000,2023-07-11,-0.3290126846335749
2023-08-01,2023,7,8568959000,2023-08-11,-0.27254034219886414
2023-09-01,2023,8,9217841000,2023-09-11,-0.24017082850257576
2023-10-01,2023,9,8758856000,2023-10-11,-0.3532438650380362
2023-11-01,2023,10,8789447000,2023-11-11,-0.3428788859309517
2023-12-01,2023,11,8715320000,2023-12-11,-0.3117945165737327
2024-01-01,2023,12,8184615000,2024-01-11,-0.23150338342207688
2024-02-01,2024,1,9222048000,2024-02-11,-0.061893258819576524
2024-03-01,2024,2,8279814000,2024-03-11,0.025763724884484418
2024-04-01,2024,3,8900957000,2024-04-11,0.02736573427283706
2024-05-01,2024,4,9361971000,2024-05-11,0.11867864547933893
2024-06-01,2024,5,9643831000,2024-06-11,0.12159297370862765
2024-07-01,2024,6,8871595000,2024-07-11,0.07303009495758062
2024-08-01,2024,7,10051113000,2024-08-11,0.17296780157309666
2024-09-01,2024,8,10823395000,2024-09-11,0.1741789644668421
2024-10-01,2024,9,10837646000,2024-10-11,0.23733578905738373
2024-11-01,2024,10,10479818000,2024-11-11,0.1923182425469998
2024-12-01,2024,11,9583655000,2024-12-11,0.09963317468549637
2025-01-01,2024,12,9317439000,2025-01-11,0.13840895387260121
2025-02-01,2025,1,9493871000,2025-02-11,0.02947533996786822
2025-03-01,2025,2,9985276000,2025-03-11,0.2059782985463201
2025-04-01,2025,3,10610385000,2025-04-11,0.1920499110376559
2025-05-01,2025,4,10915988000,2025-05-11,0.16599250307440605
2025-06-01,2025,5,10621322000,2025-06-11,0.1013592005085946
2025-07-01,2025,6,10928735000,2025-07-11,0.2318793858376087
2025-08-01,2025,7,11311474000,2025-08-11,0.12539516767944003
2025-09-01,2025,8,11356606000,2025-09-11,0.049264671574861696
2025-10-01,2025,9,11326339000,2025-10-11,0.045092172230021266
