date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,2983842000,2015-01-11,
2015-02-01,2015,1,2995508000,2015-02-11,
2015-03-01,2015,2,2796757000,2015-03-11,
2015-04-01,2015,3,2710784000,2015-04-11,
2015-05-01,2015,4,2949121000,2015-05-11,
2015-06-01,2015,5,2978556000,2015-06-11,
2015-07-01,2015,6,3164583000,2015-07-11,
2015-08-01,2015,7,3008928000,2015-08-11,
2015-09-01,2015,8,3118251000,2015-09-11,
2015-10-01,2015,9,3186493000,2015-10-11,
2015-11-01,2015,10,2922208000,2015-11-11,
2015-12-01,2015,11,3245095000,2015-12-11,
2016-01-01,2015,12,3751696000,2016-01-11,0.25733735231289057
2016-02-01,2016,1,3126422000,2016-02-11,0.043703438615420254
2016-03-01,2016,2,2630473000,2016-03-11,-0.059456005652260835
2016-04-01,2016,3,3014705000,2016-04-11,0.11211553557937481
2016-05-01,2016,4,2963769000,2016-05-11,0.0049669036977457726
2016-06-01,2016,5,3344779000,2016-06-11,0.12295320282714184
2016-07-01,2016,6,3250364000,2016-07-11,0.027106572967117604
2016-08-01,2016,7,3204509000,2016-08-11,0.06500022599410826
2016-09-01,2016,8,3336224000,2016-09-11,0.06990232665683416
2016-10-01,2016,9,3101954000,2016-10-11,-0.0265304207478253
2016-11-01,2016,10,3120869000,2016-11-11,0.06798318257974789
2016-12-01,2016,11,3360684000,2016-12-11,0.03561960435672917
2017-01-01,2016,12,3553024000,2017-01-11,-0.05295525010555224
2017-02-01,2017,1,3250169000,2017-02-11,0.03958102904854166
2017-03-01,2017,2,2765078000,2017-03-11,0.05117140529478914
2017-04-01,2017,3,3355804000,2017-04-11,0.11314506726197093
2017-05-01,2017,4,3108965000,2017-05-11,0.048990322795062546
2017-06-01,2017,5,3356261000,2017-06-11,0.0034328127508573836
2017-07-01,2017,6,3390908000,2017-07-11,0.04323946487224206
2017-08-01,2017,7,3347392000,2017-08-11,0.044588110066159814
2017-09-01,2017,8,3554860000,2017-09-11,0.06553396894213348
2017-10-01,2017,9,3683261000,2017-10-11,0.18740026447845448
2017-11-01,2017,10,3602499000,2017-11-11,0.15432560610522272
