date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,21126897000,2015-01-11,
2015-02-01,2015,1,19326152000,2015-02-11,
2015-03-01,2015,2,19087539000,2015-03-11,
2015-04-01,2015,3,18058732000,2015-04-11,
2015-05-01,2015,4,18927957000,2015-05-11,
2015-06-01,2015,5,18850952000,2015-06-11,
2015-07-01,2015,6,19138399000,2015-07-11,
2015-08-01,2015,7,18657024000,2015-08-11,
2015-09-01,2015,8,18808323000,2015-09-11,
2015-10-01,2015,9,18712301000,2015-10-11,
2015-11-01,2015,10,20354824000,2015-11-11,
2015-12-01,2015,11,20763742000,2015-12-11,
2016-01-01,2015,12,21103776000,2016-01-11,-0.0010943869324492317
2016-02-01,2016,1,19582761000,2016-02-11,0.01327781133047079
2016-03-01,2016,2,19125864000,2016-03-11,0.002007854443676571
2016-04-01,2016,3,18235531000,2016-04-11,0.009790222259237202
2016-05-01,2016,4,18500782000,2016-05-11,-0.02256846843005822
2016-06-01,2016,5,18645271000,2016-06-11,-0.010910907841683581
2016-07-01,2016,6,19049375000,2016-07-11,-0.004651590762633773
2016-08-01,2016,7,18669622000,2016-08-11,0.0006752416676958362
2016-09-01,2016,8,19694230000,2016-09-11,0.04710186017115925
2016-10-01,2016,9,20154127000,2016-10-11,0.07705230906664018
2016-11-01,2016,10,18691544000,2016-11-11,-0.0817142904306124
2016-12-01,2016,11,18953369000,2016-12-11,-0.08718914923909182
2017-01-01,2016,12,20706191000,2017-01-11,-0.01883951952484708
2017-02-01,2017,1,18727059000,2017-02-11,-0.04369669833584755
2017-03-01,2017,2,17769274000,2017-03-11,-0.07092960610825216
2017-04-01,2017,3,18037067000,2017-04-11,-0.010883368298954421
2017-05-01,2017,4,18551837000,2017-05-11,0.002759613080139056
2017-06-01,2017,5,18424969000,2017-06-11,-0.011815435667306695
2017-07-01,2017,6,18694336000,2017-07-11,-0.018637829325109045
2017-08-01,2017,7,18623904000,2017-08-11,-0.002448790875358875
2017-09-01,2017,8,18368753000,2017-09-11,-0.06730280899532504
2017-10-01,2017,9,19432246000,2017-10-11,-0.03581802377250076
2017-11-01,2017,10,18790424000,2017-11-11,0.005290092675062086
2017-12-01,2017,11,20206453000,2017-12-11,0.06611405075266563
2018-01-01,2017,12,21927545000,2018-01-11,0.05898496734623948
2018-02-01,2018,1,18196550000,2018-02-11,-0.028328473787581965
2018-03-01,2018,2,17948284000,2018-03-11,0.010074131334797398
2018-04-01,2018,3,17487524000,2018-04-11,-0.030467425773824552
