date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,4159574000,2015-01-11,
2015-02-01,2015,1,3983798000,2015-02-11,
2015-03-01,2015,2,3965430000,2015-03-11,
2015-04-01,2015,3,4078715000,2015-04-11,
2015-05-01,2015,4,3913630000,2015-05-11,
2015-06-01,2015,5,3797674000,2015-06-11,
2015-07-01,2015,6,3444472000,2015-07-11,
2015-08-01,2015,7,3528150000,2015-08-11,
2015-09-01,2015,8,3596388000,2015-09-11,
2015-10-01,2015,9,3212782000,2015-10-11,
2015-11-01,2015,10,3414112000,2015-11-11,
2015-12-01,2015,11,3373228000,2015-12-11,
2016-01-01,2015,12,3560928000,2016-01-11,-0.14392002642578305
2016-02-01,2016,1,3757519000,2016-02-11,-0.0567998176614376
2016-03-01,2016,2,3339604000,2016-03-11,-0.15782046335454158
2016-04-01,2016,3,3300432000,2016-04-11,-0.19081573485766967
2016-05-01,2016,4,2975131000,2016-05-11,-0.23980268957464046
2016-06-01,2016,5,2896748000,2016-06-11,-0.2372309998172566
2016-07-01,2016,6,3061215000,2016-07-11,-0.1112672711521534
2016-08-01,2016,7,3251880000,2016-08-11,-0.07830449385655369
2016-09-01,2016,8,3455658000,2016-09-11,-0.03913092803112461
2016-10-01,2016,9,3496357000,2016-10-11,0.08826462548657199
2016-11-01,2016,10,3821452000,2016-11-11,0.11931067287774977
2016-12-01,2016,11,4011853000,2016-12-11,0.18932162308625444
2017-01-01,2016,12,4263045000,2017-01-11,0.19717247863478282
2017-02-01,2017,1,4067460000,2017-02-11,0.08248554431793953
2017-03-01,2017,2,3969931000,2017-03-11,0.18874303659954883
2017-04-01,2017,3,4193183000,2017-04-11,0.27049519578043113
2017-05-01,2017,4,4317144000,2017-05-11,0.4510769441748952
2017-06-01,2017,5,4115025000,2017-06-11,0.42056713252240097
2017-07-01,2017,6,4193333000,2017-07-11,0.36982635979504863
2017-08-01,2017,7,4296911000,2017-08-11,0.3213621043826955
2017-09-01,2017,8,4352252000,2017-09-11,0.25945680967271656
2017-10-01,2017,9,4644199000,2017-10-11,0.328296566969563
