date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,3058827000,2015-01-11,
2015-02-01,2015,1,3355171000,2015-02-11,
2015-03-01,2015,2,3142192000,2015-03-11,
2015-04-01,2015,3,3021292000,2015-04-11,
2015-05-01,2015,4,3548337000,2015-05-11,
2015-06-01,2015,5,3446925000,2015-06-11,
2015-07-01,2015,6,3170752000,2015-07-11,
2015-08-01,2015,7,3118544000,2015-08-11,
2015-09-01,2015,8,3074977000,2015-09-11,
2015-10-01,2015,9,3383973000,2015-10-11,
2015-11-01,2015,10,2875022000,2015-11-11,
2015-12-01,2015,11,3061524000,2015-12-11,
2016-01-01,2015,12,3099181000,2016-01-11,0.013192638877582707
2016-02-01,2016,1,4320742000,2016-02-11,0.28778592804956893
2016-03-01,2016,2,3268570000,2016-03-11,0.04021969376791734
2016-04-01,2016,3,3494569000,2016-04-11,0.15664722244655604
2016-05-01,2016,4,3680763000,2016-05-11,0.03732058144420902
2016-06-01,2016,5,3313215000,2016-06-11,-0.03879109641201939
2016-07-01,2016,6,3366698000,2016-07-11,0.06179795833922053
2016-08-01,2016,7,3795225000,2016-08-11,0.21698619612229297
2016-09-01,2016,8,3668131000,2016-09-11,0.19289705256332002
2016-10-01,2016,9,3326382000,2016-10-11,-0.017018752809197957
2016-11-01,2016,10,3498665000,2016-11-11,0.21691764445628592
2016-12-01,2016,11,3546759000,2016-12-11,0.15849459288903178
2017-01-01,2016,12,3350714000,2017-01-11,0.08116111966354977
2017-02-01,2017,1,4068962000,2017-02-11,-0.058272398583391505
2017-03-01,2017,2,3312122000,2017-03-11,0.013324481348112371
2017-04-01,2017,3,3611760000,2017-04-11,0.03353517987482868
2017-05-01,2017,4,3532568000,2017-05-11,-0.0402620326274743
2017-06-01,2017,5,3781759000,2017-06-11,0.1414167206172856
2017-07-01,2017,6,4169370000,2017-07-11,0.23841520682876816
2017-08-01,2017,7,4244962000,2017-08-11,0.11850074765000751
2017-09-01,2017,8,4158750000,2017-09-11,0.13375176622645157
2017-10-01,2017,9,3777013000,2017-10-11,0.1354718129186605
2017-11-01,2017,10,3741608000,2017-11-11,0.06943877164575629
2017-12-01,2017,11,3819508000,2017-12-11,0.07690091150822487
2018-01-01,2017,12,4413850000,2018-01-11,0.31728640522587126
2018-02-01,2018,1,4947873000,2018-02-11,0.21600373756255276
2018-03-01,2018,2,3414898000,2018-03-11,0.031030257943396977
2018-04-01,2018,3,3975229000,2018-04-11,0.1006348705340332
2018-05-01,2018,4,3486921000,2018-05-11,-0.012921761166380996
2018-06-01,2018,5,3658866000,2018-06-11,-0.032496253727432145
2018-07-01,2018,6,3295363000,2018-07-11,-0.20962567486214945
2018-08-01,2018,7,4367732000,2018-08-11,0.02892134252320755
2018-09-01,2018,8,3979398000,2018-09-11,-0.04312642019837687
2018-10-01,2018,9,3767590000,2018-10-11,-0.0024948285854456964
2018-11-01,2018,10,3820474000,2018-11-11,0.021078103318145525
2018-12-01,2018,11,3902184000,2018-12-11,0.02164571981522223
2019-01-01,2018,12,4066079000,2019-01-11,-0.07879085152417953
2019-02-01,2019,1,4447251000,2019-02-11,-0.1011792339859976
2019-03-01,2019,2,3654702000,2019-03-11,0.07022288806283528
2019-04-01,2019,3,4064276000,2019-04-11,0.02240047051377414
2019-05-01,2019,4,3860556000,2019-05-11,0.10715327361875993
2019-06-01,2019,5,3402977000,2019-06-11,-0.06993669623320453
2019-07-01,2019,6,4617391000,2019-07-11,0.4011782616968145
2019-08-01,2019,7,4578114000,2019-08-11,0.04816733261106676
2019-09-01,2019,8,3770066000,2019-09-11,-0.052603936575331245
2019-10-01,2019,9,3839669000,2019-10-11,0.01913132798420203
2019-11-01,2019,10,4583652000,2019-11-11,0.19976002977640994
2019-12-01,2019,11,4012855000,2019-12-11,0.028361297160769405
2020-01-01,2019,12,4224195000,2020-01-11,0.03888660303943925
2020-02-01,2020,1,4061295000,2020-02-11,-0.0867852972544163
2020-03-01,2020,2,3797722000,2020-03-11,0.039133149570060644
2020-04-01,2020,3,3453667000,2020-04-11,-0.15023807438274372
2020-05-01,2020,4,4333290000,2020-05-11,0.12245230997814827
2020-06-01,2020,5,3899595000,2020-06-11,0.14593633750683588
2020-07-01,2020,6,4635559000,2020-07-11,0.003934689524885293
2020-08-01,2020,7,5582275000,2020-08-11,0.219339448515262
2020-09-01,2020,8,4327507000,2020-09-11,0.14785974569145477
2020-10-01,2020,9,3959910000,2020-10-11,0.03131545974405614
2020-11-01,2020,10,4386735000,2020-11-11,-0.04296072214906366
2020-12-01,2020,11,4519388000,2020-12-11,0.1262275860951867
2021-01-01,2020,12,4714481000,2021-01-11,0.11606613804523702
2021-02-01,2021,1,4581406000,2021-02-11,0.1280653092178725
2021-03-01,2021,2,4114550000,2021-03-11,0.0834258010459954
2021-04-01,2021,3,4254126000,2021-04-11,0.23177075265218106
2021-05-01,2021,4,4612615000,2021-05-11,0.06446025998721527
2021-06-01,2021,5,4301933000,2021-06-11,0.1031743039982358
2021-07-01,2021,6,4525083000,2021-07-11,-0.02383229293381872
2021-08-01,2021,7,5378780000,2021-08-11,-0.03645377556641338
2021-09-01,2021,8,5433338000,2021-09-11,0.25553534633219543
2021-10-01,2021,9,4258318000,2021-10-11,0.0753572682207424
2021-11-01,2021,10,4216038000,2021-11-11,-0.038912083816323495
2021-12-01,2021,11,4122091000,2021-12-11,-0.0879094691582134
2022-01-01,2021,12,4438083000,2022-01-11,-0.05862745019016935
2022-02-01,2022,1,3997257000,2022-02-11,-0.1275043076295792
2022-03-01,2022,2,3454573000,2022-03-11,-0.1604007728670207
2022-04-01,2022,3,3951327000,2022-04-11,-0.0711777225216178
2022-05-01,2022,4,3433852000,2022-05-11,-0.25555200249749865
2022-06-01,2022,5,4248953000,2022-06-11,-0.012315394033333371
2022-07-01,2022,6,4462032000,2022-07-11,-0.01393366707306809
2022-08-01,2022,7,6505321000,2022-08-11,0.20944173214000195
2022-09-01,2022,8,4795374000,2022-09-11,-0.1174165862679627
2022-10-01,2022,9,3957459000,2022-10-11,-0.07065207436363374
2022-11-01,2022,10,4088455000,2022-11-11,-0.030261349636791723
