date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,5187474000,2015-01-11,
2015-02-01,2015,1,5389652000,2015-02-11,
2015-03-01,2015,2,4712367000,2015-03-11,
2015-04-01,2015,3,5035716000,2015-04-11,
2015-05-01,2015,4,4906370000,2015-05-11,
2015-06-01,2015,5,4686094000,2015-06-11,
2015-07-01,2015,6,4675511000,2015-07-11,
2015-08-01,2015,7,4828644000,2015-08-11,
2015-09-01,2015,8,4214972000,2015-09-11,
2015-10-01,2015,9,4627069000,2015-10-11,
2015-11-01,2015,10,5612847000,2015-11-11,
2015-12-01,2015,11,6334128000,2015-12-11,
2016-01-01,2015,12,5192820000,2016-01-11,0.0010305593820807424
2016-02-01,2016,1,5611446000,2016-02-11,0.04115182204713763
2016-03-01,2016,2,4528211000,2016-03-11,-0.03907929921417408
2016-04-01,2016,3,5853486000,2016-04-11,0.1623939872701321
2016-05-01,2016,4,5078128000,2016-05-11,0.035007143774317795
2016-06-01,2016,5,5063454000,2016-06-11,0.08052762065805763
2016-07-01,2016,6,5220736000,2016-07-11,0.11661292209557406
2016-08-01,2016,7,5649841000,2016-08-11,0.1700678285663635
2016-09-01,2016,8,5231928000,2016-09-11,0.24127230263925825
2016-10-01,2016,9,4791405000,2016-10-11,0.035516219879150324
2016-11-01,2016,10,4605083000,2016-11-11,-0.17954595947475493
2016-12-01,2016,11,4212110000,2016-12-11,-0.3350134383138452
2017-01-01,2016,12,5013040000,2017-01-11,-0.03462088036943323
2017-02-01,2017,1,4926780000,2017-02-11,-0.12201240108164635
2017-03-01,2017,2,4702860000,2017-03-11,0.038569094947209726
2017-04-01,2017,3,5124939000,2017-04-11,-0.12446378106994704
2017-05-01,2017,4,4530879000,2017-05-11,-0.1077658932583031
2017-06-01,2017,5,4671158000,2017-06-11,-0.07747596798548972
2017-07-01,2017,6,5468090000,2017-07-11,0.04737914347708827
2017-08-01,2017,7,5681943000,2017-08-11,0.0056819298100601046
2017-09-01,2017,8,5159837000,2017-09-11,-0.013779050476229848
2017-10-01,2017,9,4959835000,2017-10-11,0.03515252832937321
2017-11-01,2017,10,5110811000,2017-11-11,0.10981951899672593
2017-12-01,2017,11,4913944000,2017-12-11,0.16662290396024804
2018-01-01,2017,12,4409313000,2018-01-11,-0.1204313151301406
2018-02-01,2018,1,5579063000,2018-02-11,0.1323953982114079
2018-03-01,2018,2,4201266000,2018-03-11,-0.10665722560314361
2018-04-01,2018,3,5417901000,2018-04-11,0.057163997464164895
