date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,602829000,2015-01-11,
2015-02-01,2015,1,634296000,2015-02-11,
2015-03-01,2015,2,511636000,2015-03-11,
2015-04-01,2015,3,654884000,2015-04-11,
2015-05-01,2015,4,578735000,2015-05-11,
2015-06-01,2015,5,644337000,2015-06-11,
2015-07-01,2015,6,715707000,2015-07-11,
2015-08-01,2015,7,724356000,2015-08-11,
2015-09-01,2015,8,735419000,2015-09-11,
2015-10-01,2015,9,678133000,2015-10-11,
2015-11-01,2015,10,634969000,2015-11-11,
2015-12-01,2015,11,596788000,2015-12-11,
2016-01-01,2015,12,662645000,2016-01-11,0.09922548517075325
2016-02-01,2016,1,644915000,2016-02-11,0.016741395184582508
2016-03-01,2016,2,565989000,2016-03-11,0.10623372866647385
2016-04-01,2016,3,705747000,2016-04-11,0.0776671899145498
2016-05-01,2016,4,640012000,2016-05-11,0.10588092995930776
2016-06-01,2016,5,706630000,2016-06-11,0.09667767022536333
2016-07-01,2016,6,708698000,2016-07-11,-0.009793113662434516
2016-08-01,2016,7,665068000,2016-08-11,-0.08184925644296448
2016-09-01,2016,8,710508000,2016-09-11,-0.03387320697452745
2016-10-01,2016,9,688787000,2016-10-11,0.015710782398143053
2016-11-01,2016,10,672523000,2016-11-11,0.059143044778563914
2016-12-01,2016,11,720551000,2016-12-11,0.20738185084150484
2017-01-01,2016,12,628417000,2017-01-11,-0.05165360034407562
2017-02-01,2017,1,621959000,2017-02-11,-0.035595388539575
2017-03-01,2017,2,577180000,2017-03-11,0.019772469076254184
2017-04-01,2017,3,633622000,2017-04-11,-0.10219667954663636
2017-05-01,2017,4,571918000,2017-05-11,-0.10639488009599818
2017-06-01,2017,5,605104000,2017-06-11,-0.1436763228280713
2017-07-01,2017,6,643828000,2017-07-11,-0.09153405258657421
2017-08-01,2017,7,641321000,2017-08-11,-0.035706123283634206
2017-09-01,2017,8,713787000,2017-09-11,0.004615007853535857
2017-10-01,2017,9,742204000,2017-10-11,0.07755227668350306
2017-11-01,2017,10,717202000,2017-11-11,0.06643490259812679
2017-12-01,2017,11,660639000,2017-12-11,-0.08314748019224172
2018-01-01,2017,12,616838000,2018-01-11,-0.018425663214076016
2018-02-01,2018,1,599284000,2018-02-11,-0.03645738706249124
2018-03-01,2018,2,497257000,2018-03-11,-0.1384715340101874
2018-04-01,2018,3,627581000,2018-04-11,-0.009534075521367646
2018-05-01,2018,4,606040000,2018-05-11,0.059662399155123724
2018-06-01,2018,5,592615000,2018-06-11,-0.020639427272006183
2018-07-01,2018,6,561418000,2018-07-11,-0.12800002485135786
2018-08-01,2018,7,601460000,2018-08-11,-0.0621545216825895
2018-09-01,2018,8,701678000,2018-09-11,-0.01696444457520241
2018-10-01,2018,9,709103000,2018-10-11,-0.04459825061573364
2018-11-01,2018,10,707329000,2018-11-11,-0.013765996190752361
2018-12-01,2018,11,637031000,2018-12-11,-0.035735098896674256
2019-01-01,2018,12,572716000,2019-01-11,-0.07152931563879006
2019-02-01,2019,1,592535000,2019-02-11,-0.01126177238170889
2019-03-01,2019,2,474562000,2019-03-11,-0.04564038314191654
2019-04-01,2019,3,548229000,2019-04-11,-0.12644104904386844
2019-05-01,2019,4,636002000,2019-05-11,0.04943898092535148
2019-06-01,2019,5,632639000,2019-06-11,0.06753794622140852
2019-07-01,2019,6,553721000,2019-07-11,-0.013709927362499985
2019-08-01,2019,7,643744000,2019-08-11,0.07030226448974153
2019-09-01,2019,8,608844000,2019-09-11,-0.13230285116534934
2019-10-01,2019,9,654364000,2019-10-11,-0.07719470937226325
2019-11-01,2019,10,701095000,2019-11-11,-0.008813437594104023
2019-12-01,2019,11,702729000,2019-12-11,0.10313155874674851
2020-01-01,2019,12,682190000,2020-01-11,0.19114884165974066
2020-02-01,2020,1,631108000,2020-02-11,0.06509826423755549
2020-03-01,2020,2,641105000,2020-03-11,0.3509404461377017
2020-04-01,2020,3,680992000,2020-04-11,0.2421670506303022
2020-05-01,2020,4,590972000,2020-05-11,-0.07080166414571021
2020-06-01,2020,5,686655000,2020-06-11,0.08538202671665829
2020-07-01,2020,6,785026000,2020-07-11,0.4177284227977627
2020-08-01,2020,7,911463000,2020-08-11,0.41587805090222196
2020-09-01,2020,8,913829000,2020-09-11,0.5009247032080468
2020-10-01,2020,9,1050741000,2020-10-11,0.6057438978916934
2020-11-01,2020,10,1063940000,2020-11-11,0.5175404189161241
2020-12-01,2020,11,1116658000,2020-12-11,0.5890307643487034
2021-01-01,2020,12,1107197000,2021-01-11,0.6230038552309474
2021-02-01,2021,1,1011605000,2021-02-11,0.6029031481141105
2021-03-01,2021,2,964826000,2021-03-11,0.504942248149679
2021-04-01,2021,3,1164831000,2021-04-11,0.7104914595178797
2021-05-01,2021,4,1112037000,2021-05-11,0.8817084396553474
2021-06-01,2021,5,1156121000,2021-06-11,0.6836999657761176
2021-07-01,2021,6,1166426000,2021-07-11,0.4858437809703118
2021-08-01,2021,7,1243909000,2021-08-11,0.3647388868226138
2021-09-01,2021,8,1219107000,2021-09-11,0.334064688251303
2021-10-01,2021,9,1313566000,2021-10-11,0.25013300137712347
2021-11-01,2021,10,1157499000,2021-11-11,0.08793634979416143
2021-12-01,2021,11,1247342000,2021-12-11,0.11703135606425596
2022-01-01,2021,12,1119986000,2022-01-11,0.011550789967819552
2022-02-01,2022,1,1148483000,2022-02-11,0.1353077535203957
2022-03-01,2022,2,1068125000,2022-03-11,0.10706490082149522
2022-04-01,2022,3,1248973000,2022-04-11,0.07223537148307346
2022-05-01,2022,4,1187505000,2022-05-11,0.06786464838849793
2022-06-01,2022,5,1159837000,2022-06-11,0.003214196437916206
2022-07-01,2022,6,1258228000,2022-07-11,0.07870366401297635
2022-08-01,2022,7,1188603000,2022-08-11,-0.04446145176214655
2022-09-01,2022,8,1263132000,2022-09-11,0.036112498738831045
2022-10-01,2022,9,1259157000,2022-10-11,-0.041420834583111965
2022-11-01,2022,10,1146048000,2022-11-11,-0.009892881116959962
2022-12-01,2022,11,1073441000,2022-12-11,-0.1394172568549764
2023-01-01,2022,12,1070059000,2023-01-11,-0.04457823579937603
2023-02-01,2023,1,971392000,2023-02-11,-0.15419557799288275
2023-03-01,2023,2,961190000,2023-03-11,-0.10011468695143355
2023-04-01,2023,3,967866000,2023-04-11,-0.22507051793753752
2023-05-01,2023,4,952991000,2023-05-11,-0.19748464216992767
2023-06-01,2023,5,950622000,2023-06-11,-0.18038310555707393
2023-07-01,2023,6,940150000,2023-07-11,-0.25279837994385757
2023-08-01,2023,7,970096000,2023-08-11,-0.18383514091753095
2023-09-01,2023,8,896145000,2023-09-11,-0.2905373310152858
2023-10-01,2023,9,800581000,2023-10-11,-0.3641928687208982
2023-11-01,2023,10,1046398000,2023-11-11,-0.08695098285586644
2023-12-01,2023,11,1041376000,2023-12-11,-0.029871227202985517
2024-01-01,2023,12,1086102000,2024-01-11,0.014992631247435995
2024-02-01,2024,1,1026912000,2024-02-11,0.057155092897615
2024-03-01,2024,2,926025000,2024-03-11,-0.036584858352667005
2024-04-01,2024,3,1018081000,2024-04-11,0.05188218203759609
2024-05-01,2024,4,1002687000,2024-05-11,0.05214739698486137
2024-06-01,2024,5,1012601000,2024-06-11,0.06519836486006003
2024-07-01,2024,6,1053623000,2024-07-11,0.12069669733553146
2024-08-01,2024,7,1044769000,2024-08-11,0.07697485609671628
2024-09-01,2024,8,1044231000,2024-09-11,0.16524781145908318
2024-10-01,2024,9,978551000,2024-10-11,0.2223010538596344
2024-11-01,2024,10,994628000,2024-11-11,-0.04947448294052548
2024-12-01,2024,11,1037177000,2024-12-11,-0.004032165135359422
2025-01-01,2024,12,951709000,2025-01-11,-0.12373883852529499
2025-02-01,2025,1,905001000,2025-02-11,-0.11871611199401699
2025-03-01,2025,2,960143000,2025-03-11,0.03684349774574125
2025-04-01,2025,3,1043518000,2025-04-11,0.02498524184225026
2025-05-01,2025,4,1025745000,2025-05-11,0.022996209185917493
2025-06-01,2025,5,964665000,2025-06-11,-0.047339475272096365
2025-07-01,2025,6,976386000,2025-07-11,-0.07330610664345782
2025-08-01,2025,7,923244000,2025-08-11,-0.11631757833549805
2025-09-01,2025,8,953723000,2025-09-11,-0.08667430865392811
2025-10-01,2025,9,973067000,2025-10-11,-0.005604204584124917
2025-11-01,2025,10,971898000,2025-11-11,-0.02285276505386935
2025-12-01,2025,11,945982000,2025-12-11,-0.08792616882171511
2026-01-01,2025,12,900084000,2026-01-11,-0.05424452222265419
2026-02-01,2026,1,952120000,2026-02-11,0.05206513583962891
2026-03-01,2026,2,871781000,2026-03-11,-0.09203004135842263
2026-04-01,2026,3,995336000,2026-04-11,-0.046172658257931376
