date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,2329159000,2015-01-11,
2015-02-01,2015,1,3651021000,2015-02-11,
2015-03-01,2015,2,2053578000,2015-03-11,
2015-04-01,2015,3,1478453000,2015-04-11,
2015-05-01,2015,4,1552355000,2015-05-11,
2015-06-01,2015,5,1669100000,2015-06-11,
2015-07-01,2015,6,1971908000,2015-07-11,
2015-08-01,2015,7,1854576000,2015-08-11,
2015-09-01,2015,8,2149200000,2015-09-11,
2015-10-01,2015,9,2853657000,2015-10-11,
2015-11-01,2015,10,1846596000,2015-11-11,
2015-12-01,2015,11,1896134000,2015-12-11,
2016-01-01,2015,12,2542983000,2016-01-11,0.0918030928760123
2016-02-01,2016,1,4305506000,2016-02-11,0.1792608149884649
2016-03-01,2016,2,1656304000,2016-03-11,-0.19345454616284363
2016-04-01,2016,3,1460198000,2016-04-11,-0.012347365793839882
2016-05-01,2016,4,1642669000,2016-05-11,0.05817870268076564
2016-06-01,2016,5,1721994000,2016-06-11,0.03169013240668628
2016-07-01,2016,6,1869329000,2016-07-11,-0.05202017538343573
2016-08-01,2016,7,1821794000,2016-08-11,-0.01767627748876288
2016-09-01,2016,8,2422743000,2016-09-11,0.1272766610831937
2016-10-01,2016,9,2646459000,2016-10-11,-0.07260788525039974
2016-11-01,2016,10,1883037000,2016-11-11,0.019734148671393115
2016-12-01,2016,11,2480981000,2016-12-11,0.3084418084375893
2017-01-01,2016,12,3160613000,2017-01-11,0.24287618124069255
2017-02-01,2017,1,3473609000,2017-02-11,-0.1932170109622423
2017-03-01,2017,2,1414397000,2017-03-11,-0.1460522947478241
2017-04-01,2017,3,1603176000,2017-04-11,0.09791685785078452
2017-05-01,2017,4,1712813000,2017-05-11,0.04270123804613113
2017-06-01,2017,5,1880018000,2017-06-11,0.09176803171207326
2017-07-01,2017,6,1911994000,2017-07-11,0.022823697701153778
2017-08-01,2017,7,1834591000,2017-08-11,0.007024394635178233
2017-09-01,2017,8,2444037000,2017-09-11,0.008789211237015149
2017-10-01,2017,9,3096087000,2017-10-11,0.1698979655456594
2017-11-01,2017,10,2094827000,2017-11-11,0.11247256426719177
2017-12-01,2017,11,2291703000,2017-12-11,-0.07629159594531354
2018-01-01,2017,12,2733418000,2018-01-11,-0.1351620714082996
2018-02-01,2018,1,3980082000,2018-02-11,0.1458059902539406
2018-03-01,2018,2,1996808000,2018-03-11,0.4117733564197321
2018-04-01,2018,3,1437583000,2018-04-11,-0.10329059317255251
2018-05-01,2018,4,1389082000,2018-05-11,-0.18900545476943487
2018-06-01,2018,5,1738673000,2018-06-11,-0.07518279080306678
2018-07-01,2018,6,1879768000,2018-07-11,-0.01685465540163833
2018-08-01,2018,7,1807245000,2018-08-11,-0.01490577463859788
