date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,28979021000,2015-01-11,
2015-02-01,2015,1,22709004000,2015-02-11,
2015-03-01,2015,2,20643792000,2015-03-11,
2015-04-01,2015,3,24744139000,2015-04-11,
2015-05-01,2015,4,15823872000,2015-05-11,
2015-06-01,2015,5,17663801000,2015-06-11,
2015-07-01,2015,6,26568693000,2015-07-11,
2015-08-01,2015,7,16880833000,2015-08-11,
2015-09-01,2015,8,20997881000,2015-09-11,
2015-10-01,2015,9,29445011000,2015-10-11,
2015-11-01,2015,10,22042650000,2015-11-11,
2015-12-01,2015,11,23380263000,2015-12-11,
2016-01-01,2015,12,22590011000,2016-01-11,-0.22047018082494918
2016-02-01,2016,1,15876437000,2016-02-11,-0.30087479838393616
2016-03-01,2016,2,16174892000,2016-03-11,-0.21647670156723142
2016-04-01,2016,3,24264296000,2016-04-11,-0.019392188186463044
2016-05-01,2016,4,14053953000,2016-05-11,-0.11185119545961952
2016-06-01,2016,5,17329253000,2016-06-11,-0.018939751415904205
2016-07-01,2016,6,24767038000,2016-07-11,-0.06781120170269572
2016-08-01,2016,7,17099243000,2016-08-11,0.01293834255691051
2016-09-01,2016,8,18973994000,2016-09-11,-0.09638529716403288
2016-10-01,2016,9,22531304000,2016-10-11,-0.23480062547777614
2016-11-01,2016,10,20097476000,2016-11-11,-0.08824592324425606
2016-12-01,2016,11,22725179000,2016-12-11,-0.028018675410109828
2017-01-01,2016,12,18839120000,2017-01-11,-0.16604201742088576
2017-02-01,2017,1,16962395000,2017-02-11,0.06840061154779242
2017-03-01,2017,2,16739921000,2017-03-11,0.03493247435593383
2017-04-01,2017,3,22328091000,2017-04-11,-0.07979646308304189
2017-05-01,2017,4,14432263000,2017-05-11,0.02691840509214738
2017-06-01,2017,5,17964415000,2017-06-11,0.036652589699048166
2017-07-01,2017,6,21229778000,2017-07-11,-0.14282127721530524
2017-08-01,2017,7,18165567000,2017-08-11,0.0623608893095442
2017-09-01,2017,8,20056477000,2017-09-11,0.057050877111060494
2017-10-01,2017,9,22356706000,2017-10-11,-0.007749129832876123
2017-11-01,2017,10,22456148000,2017-11-11,0.11736160301920506
2017-12-01,2017,11,23609269000,2017-12-11,0.038903543950082886
2018-01-01,2017,12,21030735000,2018-01-11,0.11633319390714636
2018-02-01,2018,1,16873293000,2018-02-11,-0.0052529138721271185
2018-03-01,2018,2,15254671000,2018-03-11,-0.0887250304227839
2018-04-01,2018,3,22644125000,2018-04-11,0.014154098529963965
2018-05-01,2018,4,16278799000,2018-05-11,0.12794500765403183
2018-06-01,2018,5,18739077000,2018-06-11,0.04312202763073558
2018-07-01,2018,6,23478664000,2018-07-11,0.10593073559224209
2018-08-01,2018,7,20068854000,2018-08-11,0.10477443396069064
2018-09-01,2018,8,22357209000,2018-09-11,0.11471266863068719
2018-10-01,2018,9,22915511000,2018-10-11,0.024994961243395952
2018-11-01,2018,10,19958114000,2018-11-11,-0.11124053867119155
2018-12-01,2018,11,22167132000,2018-12-11,-0.061083509192936036
2019-01-01,2018,12,21834625000,2019-01-11,0.03822453185777852
2019-02-01,2019,1,16658134000,2019-02-11,-0.012751452843259514
2019-03-01,2019,2,14468978000,2019-03-11,-0.051505076707324626
2019-04-01,2019,3,23553435000,2019-04-11,0.04015655274822949
2019-05-01,2019,4,13999083000,2019-05-11,-0.1400420264418769
2019-06-01,2019,5,16670816000,2019-06-11,-0.11037155138430776
2019-07-01,2019,6,24480331000,2019-07-11,0.042662861907304395
2019-08-01,2019,7,18316757000,2019-08-11,-0.08730428752932284
2019-09-01,2019,8,20211350000,2019-09-11,-0.09598062978254573
2019-10-01,2019,9,24342374000,2019-10-11,0.06226625275779352
2019-11-01,2019,10,17819295000,2019-11-11,-0.10716538646888174
2019-12-01,2019,11,20427418000,2019-12-11,-0.07848169082044532
2020-01-01,2019,12,23269997000,2020-01-11,0.06573833990737188
