date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,343566000,2015-01-11,
2015-02-01,2015,1,360253000,2015-02-11,
2015-03-01,2015,2,319331000,2015-03-11,
2015-04-01,2015,3,337559000,2015-04-11,
2015-05-01,2015,4,352483000,2015-05-11,
2015-06-01,2015,5,355839000,2015-06-11,
2015-07-01,2015,6,344776000,2015-07-11,
2015-08-01,2015,7,345058000,2015-08-11,
2015-09-01,2015,8,341165000,2015-09-11,
2015-10-01,2015,9,343330000,2015-10-11,
2015-11-01,2015,10,318144000,2015-11-11,
2015-12-01,2015,11,304497000,2015-12-11,
2016-01-01,2015,12,323824000,2016-01-11,-0.05746203058509869
2016-02-01,2016,1,336734000,2016-02-11,-0.06528467493678058
2016-03-01,2016,2,283255000,2016-03-11,-0.11297368561148147
2016-04-01,2016,3,314515000,2016-04-11,-0.06826658450818968
2016-05-01,2016,4,309869000,2016-05-11,-0.12089661061668222
2016-06-01,2016,5,353048000,2016-06-11,-0.007843434811810934
2016-07-01,2016,6,341300000,2016-07-11,-0.01008190825347477
2016-08-01,2016,7,347761000,2016-08-11,0.00783346567823373
2016-09-01,2016,8,353825000,2016-09-11,0.03710814415312247
2016-10-01,2016,9,344364000,2016-10-11,0.0030116797250459015
2016-11-01,2016,10,361863000,2016-11-11,0.13741890464695228
2016-12-01,2016,11,391179000,2016-12-11,0.28467275539660486
2017-01-01,2016,12,390944000,2017-01-11,0.20727308661495125
2017-02-01,2017,1,382107000,2017-02-11,0.1347443382610607
2017-03-01,2017,2,369177000,2017-03-11,0.3033379816772872
2017-04-01,2017,3,349487000,2017-04-11,0.11119342479690952
2017-05-01,2017,4,370265000,2017-05-11,0.19490817087220735
2017-06-01,2017,5,364758000,2017-06-11,0.03316829439622948
2017-07-01,2017,6,371939000,2017-07-11,0.0897714620568415
2017-08-01,2017,7,383252000,2017-08-11,0.10205572217701242
2017-09-01,2017,8,385852000,2017-09-11,0.09051649826891817
2017-10-01,2017,9,382064000,2017-10-11,0.10947718112230076
2017-11-01,2017,10,381755000,2017-11-11,0.054971080215440615
2017-12-01,2017,11,392038000,2017-12-11,0.0021959256504056057
2018-01-01,2017,12,392917000,2018-01-11,0.005046758615044666
2018-02-01,2018,1,422122000,2018-02-11,0.10472197578165288
2018-03-01,2018,2,371607000,2018-03-11,0.006582208534117839
2018-04-01,2018,3,434888000,2018-04-11,0.24436102058159537
2018-05-01,2018,4,402504000,2018-05-11,0.08707007143532342
2018-06-01,2018,5,406810000,2018-06-11,0.11528739602695492
2018-07-01,2018,6,385756000,2018-07-11,0.03714856468399397
2018-08-01,2018,7,457757000,2018-08-11,0.19440211662300522
2018-09-01,2018,8,480896000,2018-09-11,0.24632242414189887
2018-10-01,2018,9,441340000,2018-10-11,0.1551467816910257
2018-11-01,2018,10,452119000,2018-11-11,0.1843171667692629
2018-12-01,2018,11,476028000,2018-12-11,0.2142394359730435
2019-01-01,2018,12,407296000,2019-01-11,0.03659551508333814
2019-02-01,2019,1,441889000,2019-02-11,0.04682769436324086
2019-03-01,2019,2,382857000,2019-03-11,0.03027391841380811
2019-04-01,2019,3,417177000,2019-04-11,-0.04072542815621494
2019-05-01,2019,4,400295000,2019-05-11,-0.005488144217200341
2019-06-01,2019,5,388278000,2019-06-11,-0.0455544357316684
2019-07-01,2019,6,398242000,2019-07-11,0.032367610613963205
2019-08-01,2019,7,410086000,2019-08-11,-0.10414040637281352
2019-09-01,2019,8,403594000,2019-09-11,-0.1607457745541656
2019-10-01,2019,9,403026000,2019-10-11,-0.08681288802283949
2019-11-01,2019,10,420369000,2019-11-11,-0.07022487442465364
2019-12-01,2019,11,419284000,2019-12-11,-0.11920307208819647
2020-01-01,2019,12,390317000,2020-01-11,-0.041687126807039565
2020-02-01,2020,1,395279000,2020-02-11,-0.1054789777523315
2020-03-01,2020,2,412201000,2020-03-11,0.07664480471821067
2020-04-01,2020,3,420382000,2020-04-11,0.007682590363323083
2020-05-01,2020,4,450328000,2020-05-11,0.1249903196392661
2020-06-01,2020,5,413221000,2020-06-11,0.06424005480609263
2020-07-01,2020,6,443332000,2020-07-11,0.11322261338583073
2020-08-01,2020,7,439426000,2020-08-11,0.07154596840662686
2020-09-01,2020,8,432477000,2020-09-11,0.07156449303012424
2020-10-01,2020,9,420571000,2020-10-11,0.04353317155717007
2020-11-01,2020,10,420808000,2020-11-11,0.0010443205850099169
2020-12-01,2020,11,437013000,2020-12-11,0.04228398889535501
2021-01-01,2020,12,469077000,2021-01-11,0.2017847032027813
2021-02-01,2021,1,472827000,2021-02-11,0.19618547911728168
2021-03-01,2021,2,470114000,2021-03-11,0.1404969905458744
2021-04-01,2021,3,521795000,2021-04-11,0.24124011018549796
2021-05-01,2021,4,480526000,2021-05-11,0.06705778898935888
2021-06-01,2021,5,507991000,2021-06-11,0.22934458800496582
2021-07-01,2021,6,499253000,2021-07-11,0.12613797334728827
2021-08-01,2021,7,517447000,2021-08-11,0.17755207930345507
2021-09-01,2021,8,512863000,2021-09-11,0.18587346841566132
2021-10-01,2021,9,508701000,2021-10-11,0.20954844723007526
2021-11-01,2021,10,484715000,2021-11-11,0.15186735993612288
2021-12-01,2021,11,525131000,2021-12-11,0.2016370222396131
2022-01-01,2021,12,526453000,2022-01-11,0.1223168051300747
2022-02-01,2022,1,531136000,2022-02-11,0.12331994577297833
2022-03-01,2022,2,530672000,2022-03-11,0.12881556388450455
2022-04-01,2022,3,583052000,2022-04-11,0.11739667877231486
2022-05-01,2022,4,590111000,2022-05-11,0.22805217615696138
2022-06-01,2022,5,599802000,2022-06-11,0.1807335169323867
2022-07-01,2022,6,668209000,2022-07-11,0.33841759588825715
2022-08-01,2022,7,618058000,2022-08-11,0.1944373046901422
2022-09-01,2022,8,617552000,2022-09-11,0.20412663810803267
2022-10-01,2022,9,579720000,2022-10-11,0.1396085323205576
2022-11-01,2022,10,537502000,2022-11-11,0.1089031699039642
2022-12-01,2022,11,534158000,2022-12-11,0.017189996400898133
2023-01-01,2022,12,517624000,2023-01-11,-0.016770727871244007
2023-02-01,2023,1,470383000,2023-02-11,-0.11438313351006146
2023-03-01,2023,2,516402000,2023-03-11,-0.026890433261977265
2023-04-01,2023,3,575725000,2023-04-11,-0.012566632135727174
2023-05-01,2023,4,509157000,2023-05-11,-0.13718436023053293
2023-06-01,2023,5,546335000,2023-06-11,-0.08914108322413061
2023-07-01,2023,6,519571000,2023-07-11,-0.22244237955489976
2023-08-01,2023,7,523288000,2023-08-11,-0.15333512388804937
2023-09-01,2023,8,556064000,2023-09-11,-0.099567323885276
2023-10-01,2023,9,569539000,2023-10-11,-0.01756192644725041
2023-11-01,2023,10,553579000,2023-11-11,0.02991058637921351
2023-12-01,2023,11,526952000,2023-12-11,-0.013490390483714587
2024-01-01,2023,12,513982000,2024-01-11,-0.007035995239787929
2024-02-01,2024,1,545065000,2024-02-11,0.15876849290896988
2024-03-01,2024,2,500762000,2024-03-11,-0.030286482236707046
2024-04-01,2024,3,549351000,2024-04-11,-0.04581006556949929
2024-05-01,2024,4,542913000,2024-05-11,0.06629782169350507
2024-06-01,2024,5,613850000,2024-06-11,0.12357802447216448
2024-07-01,2024,6,574351000,2024-07-11,0.10543313618350525
2024-08-01,2024,7,635210000,2024-08-11,0.2138822216446774
2024-09-01,2024,8,586261000,2024-09-11,0.0543049001553777
2024-10-01,2024,9,638126000,2024-10-11,0.12042546691271361
2024-11-01,2024,10,593536000,2024-11-11,0.07217939986885336
2024-12-01,2024,11,609542000,2024-12-11,0.15673154291092928
2025-01-01,2024,12,630526000,2025-01-11,0.226747240175726
2025-02-01,2025,1,565808000,2025-02-11,0.038056011668333056
2025-03-01,2025,2,604077000,2025-03-11,0.20631557506360299
2025-04-01,2025,3,601745000,2025-04-11,0.09537435992653154
2025-05-01,2025,4,698859000,2025-05-11,0.28723939194677595
2025-06-01,2025,5,704078000,2025-06-11,0.14698704895332737
2025-07-01,2025,6,715653000,2025-07-11,0.2460202907281437
2025-08-01,2025,7,700303000,2025-08-11,0.10247477212260514
2025-09-01,2025,8,689622000,2025-09-11,0.17630543392789222
2025-10-01,2025,9,698435000,2025-10-11,0.0945095482710312
2025-11-01,2025,10,708449000,2025-11-11,0.19360746441664878
2025-12-01,2025,11,726848000,2025-12-11,0.19244941283783557
2026-01-01,2025,12,735634000,2026-01-11,0.16669891487424793
2026-02-01,2026,1,752917000,2026-02-11,0.3306934507818906
2026-03-01,2026,2,751193000,2026-03-11,0.2435384892985497
2026-04-01,2026,3,789165000,2026-04-11,0.3114608347389676
