date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2019-07-01,2019,6,15713827000,2019-07-11,0.16203513830618466
2019-08-01,2019,7,16816230000,2019-08-11,0.16110754445822462
2019-09-01,2019,8,16150698000,2019-09-11,0.07969192606509012
2019-10-01,2019,9,16809235000,2019-10-11,0.09805560189969009
2019-11-01,2019,10,15986060000,2019-11-11,0.04695064162979978
2019-12-01,2019,11,16120212000,2019-12-11,-0.014722974548893264
2020-01-01,2019,12,15477345000,2020-01-11,-0.09694520825372632
2020-02-01,2020,1,16561235000,2020-02-11,-0.01573108164930015
2020-03-01,2020,2,13162358000,2020-03-11,-0.07741020204321236
2020-04-01,2020,3,13704080000,2020-04-11,-0.058455138919653704
2020-05-01,2020,4,14215784000,2020-05-11,-0.07143634441351654
2020-06-01,2020,5,14038231000,2020-06-11,-0.13040862317170776
2020-07-01,2020,6,15686375000,2020-07-11,-0.0017469964509599922
2020-08-01,2020,7,17085764000,2020-08-11,0.01602820608424116
2020-09-01,2020,8,18891195000,2020-09-11,0.16968288305558055
2020-10-01,2020,9,19354963000,2020-10-11,0.15144817714785952
2020-11-01,2020,10,20303104000,2020-11-11,0.27005053152559166
2020-12-01,2020,11,19699341000,2020-12-11,0.22202741502407042
2021-01-01,2020,12,24580336000,2021-01-11,0.5881493886709899
2021-02-01,2021,1,28435024000,2021-02-11,0.7169627748172163
2021-03-01,2021,2,29629107000,2021-03-11,1.2510485583206292
2021-04-01,2021,3,32172484000,2021-04-11,1.347657340003853
2021-05-01,2021,4,27749820000,2021-05-11,0.9520428841631245
2021-06-01,2021,5,34442080000,2021-06-11,1.4534487286895335
2021-07-01,2021,6,37720908000,2021-07-11,1.4046924799388005
2021-08-01,2021,7,45879182000,2021-08-11,1.6852285914753358
2021-09-01,2021,8,50021681000,2021-09-11,1.6478833657690792
2021-10-01,2021,9,49130735000,2021-10-11,1.5384050075425098
2021-11-01,2021,10,52729729000,2021-11-11,1.5971264787886619
2021-12-01,2021,11,51041024000,2021-12-11,1.5910015974646057
2022-01-01,2021,12,52225154000,2022-01-11,1.124672095613339
2022-02-01,2022,1,56841393000,2022-02-11,0.9989922639066526
2022-03-01,2022,2,55305331000,2022-03-11,0.8665878455263603
2022-04-01,2022,3,58670247000,2022-04-11,0.8236157021633765
2022-05-01,2022,4,56199907000,2022-05-11,1.0252350105334016
2022-06-01,2022,5,58464377000,2022-06-11,0.6974694037061642
2022-07-01,2022,6,60344770000,2022-07-11,0.5997698146608772
2022-08-01,2022,7,62799441000,2022-08-11,0.36880036352871337
2022-09-01,2022,8,57442123000,2022-09-11,0.14834451485147016
2022-10-01,2022,9,50197469000,2022-10-11,0.021712152281051722
2022-11-01,2022,10,45647733000,2022-11-11,-0.13430746059779675
2022-12-01,2022,11,36093532000,2022-12-11,-0.292852510169075
2023-01-01,2022,12,29143977000,2023-01-11,-0.44195517355487357
2023-02-01,2023,1,26241827000,2023-02-11,-0.5383324437527419
2023-03-01,2023,2,18680178000,2023-03-11,-0.6622354904629357
2023-04-01,2023,3,21884625000,2023-04-11,-0.626989383562677
2023-05-01,2023,4,22336727000,2023-05-11,-0.6025486839328755
2023-06-01,2023,5,22916693000,2023-06-11,-0.6080229675585186
2023-07-01,2023,6,22130811000,2023-07-11,-0.633260496311445
2023-08-01,2023,7,23424088000,2023-08-11,-0.6270016479923762
2023-09-01,2023,8,24917874000,2023-09-11,-0.5662090344397612
2023-10-01,2023,9,24483411000,2023-10-11,-0.5122580582698303
2023-11-01,2023,10,23364349000,2023-11-11,-0.4881597077340073
2023-12-01,2023,11,22699856000,2023-12-11,-0.3710824421394947
2024-01-01,2023,12,23633235000,2024-01-11,-0.18908682229607854
2024-02-01,2024,1,28351523000,2024-02-11,0.08039440241717921
2024-03-01,2024,2,30169617000,2024-03-11,0.6150604667685715
2024-04-01,2024,3,30109412000,2024-04-11,0.3758248999011864
2024-05-01,2024,4,31813536000,2024-05-11,0.42427026126074785
2024-06-01,2024,5,32160300000,2024-06-11,0.40335693286985164
2024-07-01,2024,6,42283020000,2024-07-11,0.9105951426723584
2024-08-01,2024,7,54396728000,2024-08-11,1.32225596147009
2024-09-01,2024,8,53758648000,2024-09-11,1.1574331742748196
2024-10-01,2024,9,44637217000,2024-10-11,0.8231616909915045
2024-11-01,2024,10,41525743000,2024-11-11,0.7773122204260858
2024-12-01,2024,11,36093020000,2024-12-11,0.5900109674704543
2025-01-01,2024,12,38136854000,2025-01-11,0.61369588209147
2025-02-01,2025,1,42247957000,2025-02-11,0.49014770740887537
2025-03-01,2025,2,34233366000,2025-03-11,0.13469673811238647
2025-04-01,2025,3,33517259000,2025-04-11,0.11318211727283156
2025-05-01,2025,4,30004819000,2025-05-11,-0.056853692717464654
2025-06-01,2025,5,26372182000,2025-06-11,-0.17997711464134347
2025-07-01,2025,6,30109881000,2025-07-11,-0.28789663084614103
2025-08-01,2025,7,33605171000,2025-08-11,-0.3822207284232243
2025-09-01,2025,8,32956841000,2025-09-11,-0.38694810554015424
2025-10-01,2025,9,30120944000,2025-10-11,-0.32520560141551835
2025-11-01,2025,10,27330016000,2025-11-11,-0.3418536544909022
2025-12-01,2025,11,27633182000,2025-12-11,-0.23438986263826078
2026-01-01,2025,12,30705794000,2026-01-11,-0.19485246475758067
2026-02-01,2026,1,31898627000,2026-02-11,-0.24496640157061322
2026-03-01,2026,2,27138742000,2026-03-11,-0.2072429570612484
2026-04-01,2026,3,27522156000,2026-04-11,-0.17886614773600673
