date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2019-02-01,2019,1,664382000,2019-02-11,
2019-03-01,2019,2,609625000,2019-03-11,
2019-04-01,2019,3,533857000,2019-04-11,
2019-05-01,2019,4,595405000,2019-05-11,
2019-06-01,2019,5,2663668000,2019-06-11,
2019-07-01,2019,6,2684356000,2019-07-11,
2019-08-01,2019,7,3314936000,2019-08-11,
2019-09-01,2019,8,3236069000,2019-09-11,
2019-10-01,2019,9,3214211000,2019-10-11,
2019-11-01,2019,10,3045608000,2019-11-11,
2019-12-01,2019,11,3059478000,2019-12-11,
2020-01-01,2019,12,3269141000,2020-01-11,
2020-02-01,2020,1,3532845000,2020-02-11,4.317490540080857
2020-03-01,2020,2,3349894000,2020-03-11,4.495007586631126
2020-04-01,2020,3,3829837000,2020-04-11,6.173900501445144
2020-05-01,2020,4,3848115000,2020-05-11,5.463020968920315
2020-06-01,2020,5,3909215000,2020-06-11,0.4676059478884005
2020-07-01,2020,6,3757523000,2020-07-11,0.39978564691121443
2020-08-01,2020,7,3754614000,2020-08-11,0.13263544152888618
2020-09-01,2020,8,3866442000,2020-09-11,0.1947959082454669
2020-10-01,2020,9,3962788000,2020-10-11,0.2328960357611869
2020-11-01,2020,10,3982992000,2020-11-11,0.30778222279426637
2020-12-01,2020,11,3942887000,2020-12-11,0.2887450081353746
2021-01-01,2020,12,3947462000,2021-01-11,0.20749212101894665
2021-02-01,2021,1,4189994000,2021-02-11,0.18601127419968888
2021-03-01,2021,2,4243566000,2021-03-11,0.2667762024708842
2021-04-01,2021,3,4805501000,2021-04-11,0.2547534007321983
2021-05-01,2021,4,4948749000,2021-05-11,0.28601899891245464
2021-06-01,2021,5,5181482000,2021-06-11,0.32545331991205395
2021-07-01,2021,6,5204609000,2021-07-11,0.3851170039411602
2021-08-01,2021,7,5401935000,2021-08-11,0.43874576720802727
2021-09-01,2021,8,5848812000,2021-09-11,0.5127116868687025
2021-10-01,2021,9,6040496000,2021-10-11,0.5243046057472669
2021-11-01,2021,10,6165238000,2021-11-11,0.5478911330979324
2021-12-01,2021,11,6720797000,2021-12-11,0.7045370562230162
2022-01-01,2021,12,6871766000,2022-01-11,0.740806117956297
2022-02-01,2022,1,6884583000,2022-02-11,0.6431009209082399
2022-03-01,2022,2,6620119000,2022-03-11,0.5600367709610266
2022-04-01,2022,3,7203726000,2022-04-11,0.49905826676552567
2022-05-01,2022,4,7326656000,2022-05-11,0.4805066896704602
2022-06-01,2022,5,7401038000,2022-06-11,0.4283631594204129
2022-07-01,2022,6,7104337000,2022-07-11,0.3650087835608784
2022-08-01,2022,7,6733600000,2022-08-11,0.246516294624056
2022-09-01,2022,8,6432678000,2022-09-11,0.09982642628964644
2022-10-01,2022,9,6017670000,2022-10-11,-0.0037788287584330504
2022-11-01,2022,10,5720036000,2022-11-11,-0.07221164860140028
2022-12-01,2022,11,4542038000,2022-12-11,-0.3241816409571663
2023-01-01,2022,12,4100138000,2023-01-11,-0.4033356199847318
2023-02-01,2023,1,3932436000,2023-02-11,-0.4288054919230402
2023-03-01,2023,2,3690921000,2023-03-11,-0.4424690855255019
2023-04-01,2023,3,3826355000,2023-04-11,-0.46883668257232436
2023-05-01,2023,4,3868213000,2023-05-11,-0.4720356735733191
2023-06-01,2023,5,3712193000,2023-06-11,-0.49842265368722605
2023-07-01,2023,6,3428520000,2023-07-11,-0.517404650145397
2023-08-01,2023,7,3430420000,2023-08-11,-0.4905518593323037
2023-09-01,2023,8,3471465000,2023-09-11,-0.46033906873622465
2023-10-01,2023,9,3500564000,2023-10-11,-0.4182858149416635
2023-11-01,2023,10,3846930000,2023-11-11,-0.3274640229537017
2023-12-01,2023,11,3886333000,2023-12-11,-0.1443636094634171
2024-01-01,2023,12,3428203000,2024-01-11,-0.1638810693688847
2024-02-01,2024,1,3570405000,2024-02-11,-0.09206278245850663
2024-03-01,2024,2,3571561000,2024-03-11,-0.03233881191171528
2024-04-01,2024,3,3678080000,2024-04-11,-0.03875097841156927
2024-05-01,2024,4,3678495000,2024-05-11,-0.04904538607362108
2024-06-01,2024,5,3725291000,2024-06-11,0.0035283725819212908
2024-07-01,2024,6,3719438000,2024-07-11,0.08485235611867514
2024-08-01,2024,7,3803408000,2024-08-11,0.10872954332122586
2024-09-01,2024,8,3947164000,2024-09-11,0.13703119576317202
2024-10-01,2024,9,3900201000,2024-10-11,0.11416360335077425
2024-11-01,2024,10,3913891000,2024-11-11,0.017406347399094857
2024-12-01,2024,11,3716260000,2024-12-11,-0.043761818660418395
2025-01-01,2024,12,3501515000,2025-01-11,0.021384964659327377
2025-02-01,2025,1,3657160000,2025-02-11,0.024298363911096965
2025-03-01,2025,2,3769948000,2025-03-11,0.05554630034318331
2025-04-01,2025,3,3689367000,2025-04-11,0.0030687206368540387
2025-05-01,2025,4,3809252000,2025-05-11,0.035546330768425616
2025-06-01,2025,5,3632314000,2025-06-11,-0.024958318692418935
2025-07-01,2025,6,3836402000,2025-07-11,0.031446686300457216
2025-08-01,2025,7,3910411000,2025-08-11,0.028133452945358517
2025-09-01,2025,8,3977940000,2025-09-11,0.0077969904468120355
2025-10-01,2025,9,3952076000,2025-10-11,0.013300596558997846
2025-11-01,2025,10,4134047000,2025-11-11,0.056249905784294896
2025-12-01,2025,11,4092013000,2025-12-11,0.10111052509781349
2026-01-01,2025,12,4269182000,2026-01-11,0.21923852960789825
2026-02-01,2026,1,4618023000,2026-02-11,0.2627347449933828
2026-03-01,2026,2,4222757000,2026-03-11,0.12011014475531234
2026-04-01,2026,3,4731682000,2026-04-11,0.28251865428405476
