date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,114303797000,2015-01-11,
2015-02-01,2015,1,118049142000,2015-02-11,
2015-03-01,2015,2,69283994000,2015-03-11,
2015-04-01,2015,3,86615469000,2015-04-11,
2015-05-01,2015,4,78080920000,2015-05-11,
2015-06-01,2015,5,70573012000,2015-06-11,
2015-07-01,2015,6,70010748000,2015-07-11,
2015-08-01,2015,7,66814974000,2015-08-11,
2015-09-01,2015,8,75776654000,2015-09-11,
2015-10-01,2015,9,166083357000,2015-10-11,
2015-11-01,2015,10,175299304000,2015-11-11,
2015-12-01,2015,11,121354664000,2015-12-11,
2016-01-01,2015,12,115655650000,2016-01-11,0.011826842462634879
2016-02-01,2016,1,101430026000,2016-02-11,-0.14078133664029513
2016-03-01,2016,2,65721503000,2016-03-11,-0.051418672543618094
2016-04-01,2016,3,89368912000,2016-04-11,0.03178927542376986
2016-05-01,2016,4,65076702000,2016-05-11,-0.16654796075660994
2016-06-01,2016,5,66553746000,2016-06-11,-0.05695188409983121
2016-07-01,2016,6,93353195000,2016-07-11,0.333412335488831
2016-08-01,2016,7,82425826000,2016-08-11,0.23364301541148547
2016-09-01,2016,8,82608165000,2016-09-11,0.09015324165672456
2016-10-01,2016,9,151034422000,2016-10-11,-0.09061073470474224
2016-11-01,2016,10,150798805000,2016-11-11,-0.1397638121826199
2016-12-01,2016,11,125845768000,2016-12-11,0.03700808730350902
2017-01-01,2016,12,84014079000,2017-01-11,-0.2735843082460736
2017-02-01,2017,1,89148899000,2017-02-11,-0.12107979741620101
2017-03-01,2017,2,75230645000,2017-03-11,0.14468844390244695
2017-04-01,2017,3,74290673000,2017-04-11,-0.16871906194852182
2017-05-01,2017,4,82005125000,2017-05-11,0.26013031514719365
2017-06-01,2017,5,78639048000,2017-06-11,0.1815871040527155
2017-07-01,2017,6,80361621000,2017-07-11,-0.13916582073061345
2017-08-01,2017,7,93865973000,2017-08-11,0.13879323453792258
2017-09-01,2017,8,89125237000,2017-09-11,0.07889137835224891
2017-10-01,2017,9,153660777000,2017-10-11,0.017389115442835834
2017-11-01,2017,10,166477783000,2017-11-11,0.10397282657511786
2017-12-01,2017,11,121830215000,2017-12-11,-0.0319085263161174
2018-01-01,2017,12,89010278000,2018-01-11,0.05946859216298739
2018-02-01,2018,1,121063148000,2018-02-11,0.3579881452041265
2018-03-01,2018,2,76834329000,2018-03-11,0.021316898186902522
2018-04-01,2018,3,82989885000,2018-04-11,0.11709696047577878
2018-05-01,2018,4,104345161000,2018-05-11,0.27242243701232094
2018-06-01,2018,5,90961327000,2018-06-11,0.15669415275729182
2018-07-01,2018,6,75891996000,2018-07-11,-0.05561890046991458
2018-08-01,2018,7,103948849000,2018-08-11,0.10741779664927131
2018-09-01,2018,8,98206641000,2018-09-11,0.1018948650874274
2018-10-01,2018,9,119923034000,2018-10-11,-0.21955988807735882
2018-11-01,2018,10,186022952000,2018-11-11,0.1174040682653732
2018-12-01,2018,11,174228775000,2018-12-11,0.43009494812103877
2019-01-01,2018,12,105747715000,2019-01-11,0.1880393745090876
2019-02-01,2019,1,122634116000,2019-02-11,0.01297643441421159
2019-03-01,2019,2,81645017000,2019-03-11,0.06261117995837506
2019-04-01,2019,3,90015403000,2019-04-11,0.08465511188502073
2019-05-01,2019,4,112570141000,2019-05-11,0.07882473821665759
2019-06-01,2019,5,98337726000,2019-06-11,0.08109379274996731
2019-07-01,2019,6,88176876000,2019-07-11,0.16187319674659761
2019-08-01,2019,7,98843514000,2019-08-11,-0.049113915633640204
2019-09-01,2019,8,98406528000,2019-09-11,0.0020353715183070165
2019-10-01,2019,9,157715382000,2019-10-11,0.31513835782373545
2019-11-01,2019,10,147087458000,2019-11-11,-0.209304785142857
2019-12-01,2019,11,142121617000,2019-12-11,-0.1842816033115081
2020-01-01,2019,12,128697329000,2020-01-11,0.21702231580133913
2020-02-01,2020,1,95653396000,2020-02-11,-0.2200099032800954
2020-03-01,2020,2,81804451000,2020-03-11,0.0019527707367614777
2020-04-01,2020,3,101034602000,2020-04-11,0.12241459386678533
2020-05-01,2020,4,103774385000,2020-05-11,-0.07813578202766935
2020-06-01,2020,5,114112166000,2020-06-11,0.16041086815450667
2020-07-01,2020,6,109856812000,2020-07-11,0.24586872413125627
2020-08-01,2020,7,103908742000,2020-08-11,0.05124492032931971
2020-09-01,2020,8,105613255000,2020-09-11,0.0732342370619965
2020-10-01,2020,9,126145765000,2020-10-11,-0.2001682816201149
2020-11-01,2020,10,138168160000,2020-11-11,-0.06063941903190684
2020-12-01,2020,11,179191659000,2020-12-11,0.2608332411528924
2021-01-01,2020,12,140051496000,2021-01-11,0.08822379678136127
2021-02-01,2021,1,82418580000,2021-02-11,-0.13836221768853874
2021-03-01,2021,2,53779398000,2021-03-11,-0.3425859187050837
2021-04-01,2021,3,80375353000,2021-04-11,-0.20447696720772945
2021-05-01,2021,4,93054564000,2021-05-11,-0.10329929683514871
2021-06-01,2021,5,90320534000,2021-06-11,-0.20849338711176513
2021-07-01,2021,6,88868602000,2021-07-11,-0.1910506013955694
2021-08-01,2021,7,88532771000,2021-08-11,-0.1479757208493584
2021-09-01,2021,8,85313027000,2021-09-11,-0.19221288085477528
2021-10-01,2021,9,149038905000,2021-10-11,0.18148163753257984
2021-11-01,2021,10,137987485000,2021-11-11,-0.0013076456978221573
2021-12-01,2021,11,158243901000,2021-12-11,-0.11690141224709572
2022-01-01,2021,12,155780369000,2022-01-11,0.11230778284581833
2022-02-01,2022,1,123138251000,2022-02-11,0.49405936137215667
2022-03-01,2022,2,85123635000,2022-03-11,0.5828298226767061
2022-04-01,2022,3,115562874000,2022-04-11,0.43778994040623376
2022-05-01,2022,4,75061027000,2022-05-11,-0.19336544309637516
2022-06-01,2022,5,93665208000,2022-06-11,0.03703115838531246
2022-07-01,2022,6,112003987000,2022-07-11,0.26033249628479593
2022-08-01,2022,7,107969645000,2022-08-11,0.21954439898870892
2022-09-01,2022,8,116036992000,2022-09-11,0.36013216363779943
2022-10-01,2022,9,128854850000,2022-10-11,-0.13542809510040343
2022-11-01,2022,10,131786728000,2022-11-11,-0.04493709701281967
2022-12-01,2022,11,113473560000,2022-12-11,-0.2829198516788334
2023-01-01,2022,12,112769371000,2023-01-11,-0.2761002446977129
2023-02-01,2023,1,124608998000,2023-02-11,0.011943867872542757
2023-03-01,2023,2,92255341000,2023-03-11,0.08378056223750319
2023-04-01,2023,3,101268669000,2023-04-11,-0.12369201721307144
2023-05-01,2023,4,107411633000,2023-05-11,0.43099071905850694
2023-06-01,2023,5,90623872000,2023-06-11,-0.032470285017677014
2023-07-01,2023,6,82671774000,2023-07-11,-0.26188543627469263
2023-08-01,2023,7,93585467000,2023-08-11,-0.13322427799035552
2023-09-01,2023,8,89353095000,2023-09-11,-0.22996026129322622
2023-10-01,2023,9,132827701000,2023-10-11,0.03083198653368502
2023-11-01,2023,10,142204362000,2023-11-11,0.07904918923246962
2023-12-01,2023,11,116781153000,2023-12-11,0.02914857875261867
2024-01-01,2023,12,83100034000,2024-01-11,-0.2630974770622778
2024-02-01,2024,1,109353732000,2024-02-11,-0.12242507559526317
2024-03-01,2024,2,66296038000,2024-03-11,-0.28138536716264484
2024-04-01,2024,3,74751634000,2024-04-11,-0.2618483610167721
2024-05-01,2024,4,89675820000,2024-05-11,-0.16512003872057324
2024-06-01,2024,5,93103612000,2024-06-11,0.027362988860153648
2024-07-01,2024,6,70928276000,2024-07-11,-0.1420496673991779
2024-08-01,2024,7,96528903000,2024-08-11,0.03145184924920019
2024-09-01,2024,8,88437775000,2024-09-11,-0.010243853332668529
2024-10-01,2024,9,109264099000,2024-10-11,-0.1773997579014034
2024-11-01,2024,10,118801102000,2024-11-11,-0.16457483913186854
2024-12-01,2024,11,105757504000,2024-12-11,-0.09439578833409878
2025-01-01,2024,12,102445999000,2025-01-11,0.23280333435242628
2025-02-01,2025,1,105321840000,2025-02-11,-0.036870181988850614
2025-03-01,2025,2,82478016000,2025-03-11,0.2440866526593941
2025-04-01,2025,3,84630395000,2025-04-11,0.13215444895826622
2025-05-01,2025,4,102871394000,2025-05-11,0.14714751423516392
2025-06-01,2025,5,85685084000,2025-06-11,-0.07968034580656225
2025-07-01,2025,6,78771196000,2025-07-11,0.11057536489396691
2025-08-01,2025,7,77103455000,2025-08-11,-0.20123970537611935
2025-09-01,2025,8,65843721000,2025-09-11,-0.25547967483351997
2025-10-01,2025,9,114908884000,2025-10-11,0.0516618454886999
2025-11-01,2025,10,117826131000,2025-11-11,-0.008206750472735558
2025-12-01,2025,11,101800641000,2025-12-11,-0.03741448928295432
2026-01-01,2025,12,99893947000,2026-01-11,-0.024911192481026023
2026-02-01,2026,1,92158230000,2026-02-11,-0.12498461857483689
2026-03-01,2026,2,67982207000,2026-03-11,-0.17575360930117423
2026-04-01,2026,3,83964774000,2026-04-11,-0.00786503477858047
