date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,29321972000,2015-01-11,
2015-02-01,2015,1,26954148000,2015-02-11,
2015-03-01,2015,2,24400052000,2015-03-11,
2015-04-01,2015,3,29554848000,2015-04-11,
2015-05-01,2015,4,30222154000,2015-05-11,
2015-06-01,2015,5,31661246000,2015-06-11,
2015-07-01,2015,6,28684775000,2015-07-11,
2015-08-01,2015,7,27738675000,2015-08-11,
2015-09-01,2015,8,25634733000,2015-09-11,
2015-10-01,2015,9,25828273000,2015-10-11,
2015-11-01,2015,10,25918870000,2015-11-11,
2015-12-01,2015,11,26580556000,2015-12-11,
2016-01-01,2015,12,26170977000,2016-01-11,-0.10746190604097161
2016-02-01,2016,1,24629815000,2016-02-11,-0.08623284994947722
2016-03-01,2016,2,22401462000,2016-03-11,-0.08190925166880791
2016-04-01,2016,3,28768227000,2016-04-11,-0.02661563341486306
2016-05-01,2016,4,26874740000,2016-05-11,-0.11076027208384953
2016-06-01,2016,5,27122513000,2016-06-11,-0.143352949533319
2016-07-01,2016,6,27277277000,2016-07-11,-0.049067772014945166
2016-08-01,2016,7,27972003000,2016-08-11,0.008411649078407635
2016-09-01,2016,8,26534767000,2016-09-11,0.035109942436303054
2016-10-01,2016,9,25432717000,2016-10-11,-0.015314845092430307
2016-11-01,2016,10,26143482000,2016-11-11,0.008665964218347533
2016-12-01,2016,11,27077227000,2016-12-11,0.01868550078485942
2017-01-01,2016,12,28970397000,2017-01-11,0.10696658363193712
2017-02-01,2017,1,30067100000,2017-02-11,0.22076028585679586
2017-03-01,2017,2,29675702000,2017-03-11,0.3247216632557286
2017-04-01,2017,3,29516729000,2017-04-11,0.026018356988075864
2017-05-01,2017,4,27618994000,2017-05-11,0.02769344001095453
2017-06-01,2017,5,26656879000,2017-06-11,-0.01716780447298527
2017-07-01,2017,6,27892550000,2017-07-11,0.0225562470916727
2017-08-01,2017,7,29205867000,2017-08-11,0.04411067737980723
2017-09-01,2017,8,29378142000,2017-09-11,0.10715658441621145
2017-10-01,2017,9,29617886000,2017-10-11,0.16455847009975377
2017-11-01,2017,10,31681227000,2017-11-11,0.21182124860032037
2017-12-01,2017,11,31575535000,2017-12-11,0.1661288284801099
2018-01-01,2017,12,35534860000,2018-01-11,0.22659209675310965
2018-02-01,2018,1,33809637000,2018-02-11,0.12447282910556723
2018-03-01,2018,2,29988599000,2018-03-11,0.01054387862501116
2018-04-01,2018,3,35158316000,2018-04-11,0.19113184933195004
2018-05-01,2018,4,33118193000,2018-05-11,0.19910931585705116
2018-06-01,2018,5,32644221000,2018-06-11,0.22460776447235253
2018-07-01,2018,6,33934532000,2018-07-11,0.21661633662035196
2018-08-01,2018,7,34294487000,2018-08-11,0.17423280055339574
2018-09-01,2018,8,36401692000,2018-09-11,0.23907400270582113
2018-10-01,2018,9,36939138000,2018-10-11,0.24719022822898307
2018-11-01,2018,10,36070001000,2018-11-11,0.13852916744670285
2018-12-01,2018,11,33592042000,2018-12-11,0.06386295592457891
2019-01-01,2018,12,31908907000,2019-01-11,-0.10203932138750516
2019-02-01,2019,1,31787788000,2019-02-11,-0.059800967398733085
2019-03-01,2019,2,27572409000,2019-03-11,-0.0805702860610461
2019-04-01,2019,3,32072473000,2019-04-11,-0.08776993187045701
2019-05-01,2019,4,28942093000,2019-05-11,-0.12609685558629358
2019-06-01,2019,5,27148487000,2019-06-11,-0.1683524321196086
2019-07-01,2019,6,25775641000,2019-07-11,-0.24043033804031833
2019-08-01,2019,7,27457611000,2019-08-11,-0.1993578734681175
2019-09-01,2019,8,25985347000,2019-09-11,-0.28615002291651714
2019-10-01,2019,9,24430793000,2019-10-11,-0.33862038145015727
2019-11-01,2019,10,24869514000,2019-11-11,-0.3105208397415903
2019-12-01,2019,11,23934947000,2019-12-11,-0.28748163032184826
2020-01-01,2019,12,24389832000,2020-01-11,-0.23564188519525286
2020-02-01,2020,1,22647976000,2020-02-11,-0.28752588887279606
2020-03-01,2020,2,21029837000,2020-03-11,-0.2372869196884465
2020-04-01,2020,3,20766240000,2020-04-11,-0.35252139739894706
2020-05-01,2020,4,18134268000,2020-05-11,-0.37342928170398737
2020-06-01,2020,5,18011412000,2020-06-11,-0.3365592712404194
2020-07-01,2020,6,19842166000,2020-07-11,-0.23019699102730362
2020-08-01,2020,7,20451507000,2020-08-11,-0.25516072756657526
2020-09-01,2020,8,18984099000,2020-09-11,-0.26943061410725055
2020-10-01,2020,9,20716904000,2020-10-11,-0.15201671922806603
2020-11-01,2020,10,22525959000,2020-11-11,-0.09423404896452736
2020-12-01,2020,11,23935729000,2020-12-11,3.26718918575164e-05
2021-01-01,2020,12,26248571000,2021-01-11,0.07620958602748873
2021-02-01,2021,1,26749217000,2021-02-11,0.18108642467653624
2021-03-01,2021,2,25225711000,2021-03-11,0.19952004383105781
2021-04-01,2021,3,32179323000,2021-04-11,0.5495979532163742
2021-05-01,2021,4,33047596000,2021-05-11,0.8223837874238982
2021-06-01,2021,5,32135688000,2021-06-11,0.7841848268197962
2021-07-01,2021,6,30692373000,2021-07-11,0.5468257346501384
2021-08-01,2021,7,30240623000,2021-08-11,0.47865010632223837
2021-09-01,2021,8,30621450000,2021-09-11,0.61300517870245
2021-10-01,2021,9,30263865000,2021-10-11,0.4608295235620148
2021-11-01,2021,10,31749162000,2021-11-11,0.40944773982763616
2021-12-01,2021,11,31632092000,2021-12-11,0.3215428700751082
2022-01-01,2021,12,31274998000,2022-01-11,0.1914933578669864
2022-02-01,2022,1,30314286000,2022-02-11,0.1332775086463278
2022-03-01,2022,2,28718758000,2022-03-11,0.13847169659558856
2022-04-01,2022,3,36365994000,2022-04-11,0.13010438411025604
2022-05-01,2022,4,36418996000,2022-05-11,0.10201649765992049
2022-06-01,2022,5,34894962000,2022-06-11,0.08586323093502779
2022-07-01,2022,6,36477227000,2022-07-11,0.18847855133260638
2022-08-01,2022,7,31249506000,2022-08-11,0.0333618457529794
2022-09-01,2022,8,28666166000,2022-09-11,-0.06385340994629585
2022-10-01,2022,9,30822873000,2022-10-11,0.018471137113518
2022-11-01,2022,10,30444806000,2022-11-11,-0.0410831630768711
2022-12-01,2022,11,26691678000,2022-12-11,-0.156183599870663
2023-01-01,2022,12,28831311000,2023-01-11,-0.07813548061617781
2023-02-01,2023,1,25576976000,2023-02-11,-0.15627318420100678
2023-03-01,2023,2,28017455000,2023-03-11,-0.024419684166007483
2023-04-01,2023,3,29434395000,2023-04-11,-0.1906066145201476
2023-05-01,2023,4,25509217000,2023-05-11,-0.29956287098084744
2023-06-01,2023,5,24506583000,2023-06-11,-0.2977042645869624
2023-07-01,2023,6,25153038000,2023-07-11,-0.31044544586681433
2023-08-01,2023,7,26750801000,2023-08-11,-0.1439608357328913
2023-09-01,2023,8,29077841000,2023-09-11,0.014361006630604134
2023-10-01,2023,9,30995485000,2023-10-11,0.005600126892778556
2023-11-01,2023,10,30166153000,2023-11-11,-0.009152727069438371
2023-12-01,2023,11,28737570000,2023-12-11,0.07664905893140173
2024-01-01,2023,12,28694019000,2024-01-11,-0.004761906248383907
2024-02-01,2024,1,28185400000,2024-02-11,0.1019832837157919
2024-03-01,2024,2,25679379000,2024-03-11,-0.08345069172057207
2024-04-01,2024,3,30076914000,2024-04-11,0.02182885022776926
2024-05-01,2024,4,32147249000,2024-05-11,0.2602209232843171
2024-06-01,2024,5,33036547000,2024-06-11,0.34806827210468305
2024-07-01,2024,6,31291479000,2024-07-11,0.2440437214780975
2024-08-01,2024,7,30018602000,2024-08-11,0.12215712718284588
2024-09-01,2024,8,29371521000,2024-09-11,0.01009978698212155
2024-10-01,2024,9,27508402000,2024-10-11,-0.1125029338950495
2024-11-01,2024,10,26730525000,2024-11-11,-0.11389016027333676
2024-12-01,2024,11,27254315000,2024-12-11,-0.051613793372230155
2025-01-01,2024,12,27307241000,2025-01-11,-0.04832986274944617
2025-02-01,2025,1,24019167000,2025-02-11,-0.14781528734735006
2025-03-01,2025,2,27143490000,2025-03-11,0.05701504697601911
2025-04-01,2025,3,27746732000,2025-04-11,-0.0774741052223642
2025-05-01,2025,4,25033602000,2025-05-11,-0.22128322706555703
2025-06-01,2025,5,23721263000,2025-06-11,-0.28196905687510254
2025-07-01,2025,6,24792702000,2025-07-11,-0.20768519762201076
2025-08-01,2025,7,23302893000,2025-08-11,-0.22371824643932448
2025-09-01,2025,8,23203688000,2025-09-11,-0.2099936533760033
2025-10-01,2025,9,23069398000,2025-10-11,-0.1613690246347279
2025-11-01,2025,10,22146817000,2025-11-11,-0.17147841278837583
2025-12-01,2025,11,20881356000,2025-12-11,-0.2338330279076909
2026-01-01,2025,12,21972816000,2026-01-11,-0.1953483693207967
2026-02-01,2026,1,25040014000,2026-02-11,0.04250134902680003
2026-03-01,2026,2,22981250000,2026-03-11,-0.15334210891819733
2026-04-01,2026,3,33728547000,2026-04-11,0.21558628958538262
