date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,82922079000,2015-01-11,
2015-02-01,2015,1,68738070000,2015-02-11,
2015-03-01,2015,2,54610335000,2015-03-11,
2015-04-01,2015,3,74956190000,2015-04-11,
2015-05-01,2015,4,61634402000,2015-05-11,
2015-06-01,2015,5,64545385000,2015-06-11,
2015-07-01,2015,6,72678618000,2015-07-11,
2015-08-01,2015,7,60127150000,2015-08-11,
2015-09-01,2015,8,64225273000,2015-09-11,
2015-10-01,2015,9,91546877000,2015-10-11,
2015-11-01,2015,10,73096725000,2015-11-11,
2015-12-01,2015,11,77892602000,2015-12-11,
2016-01-01,2015,12,83172851000,2016-01-11,0.003024188527641636
2016-02-01,2016,1,56082579000,2016-02-11,-0.18411181751247885
2016-03-01,2016,2,50979213000,2016-03-11,-0.06649148004677141
2016-04-01,2016,3,69583522000,2016-04-11,-0.07167744251675545
2016-05-01,2016,4,46306264000,2016-05-11,-0.2486945196612762
2016-06-01,2016,5,56708205000,2016-06-11,-0.12142122941864864
2016-07-01,2016,6,69904440000,2016-07-11,-0.03817048364898734
2016-08-01,2016,7,56938914000,2016-08-11,-0.053024898070172966
2016-09-01,2016,8,64598508000,2016-09-11,0.005811341588224828
2016-10-01,2016,9,76347414000,2016-10-11,-0.16602929010893508
2016-11-01,2016,10,76880430000,2016-11-11,0.05176298938153523
2016-12-01,2016,11,70812709000,2016-12-11,-0.09089300932584077
2017-01-01,2016,12,71669284000,2017-01-11,-0.13830915811699185
2017-02-01,2017,1,51279187000,2017-02-11,-0.0856485576385494
2017-03-01,2017,2,57033732000,2017-03-11,0.11876446582256972
2017-04-01,2017,3,79114990000,2017-04-11,0.13697880943709628
2017-05-01,2017,4,61033426000,2017-05-11,0.31803822480690735
2017-06-01,2017,5,70121281000,2017-06-11,0.2365279592256535
2017-07-01,2017,6,82605747000,2017-07-11,0.1816952828747358
2017-08-01,2017,7,70523412000,2017-08-11,0.2385802089586746
2017-09-01,2017,8,78540314000,2017-09-11,0.2158224149697079
2017-10-01,2017,9,82534867000,2017-10-11,0.08104338674784706
2017-11-01,2017,10,86183599000,2017-11-11,0.12100828520339957
2017-12-01,2017,11,93899540000,2017-12-11,0.32602665998839275
2018-01-01,2017,12,74778216000,2018-01-11,0.04337886227522514
2018-02-01,2018,1,59794654000,2018-02-11,0.1660608815814495
2018-03-01,2018,2,57941906000,2018-03-11,0.01592345386060301
2018-04-01,2018,3,78363795000,2018-04-11,-0.009494976868479665
2018-05-01,2018,4,69411149000,2018-05-11,0.1372645048632859
2018-06-01,2018,5,79359639000,2018-06-11,0.13174827767336428
2018-07-01,2018,6,89107230000,2018-07-11,0.07870497194341697
2018-08-01,2018,7,80466155000,2018-08-11,0.14098499658524744
