date,revenue_year,revenue_month,revenue,announcement_date,revenue_growth_yoy_pct
2015-01-01,2014,12,5753797000,2015-01-11,
2015-02-01,2015,1,4033585000,2015-02-11,
2015-03-01,2015,2,2616460000,2015-03-11,
2015-04-01,2015,3,3924801000,2015-04-11,
2015-05-01,2015,4,4274234000,2015-05-11,
2015-06-01,2015,5,4418746000,2015-06-11,
2015-07-01,2015,6,5106817000,2015-07-11,
2015-08-01,2015,7,5254758000,2015-08-11,
2015-09-01,2015,8,5304477000,2015-09-11,
2015-10-01,2015,9,5515693000,2015-10-11,
2015-11-01,2015,10,5768715000,2015-11-11,
2015-12-01,2015,11,5707198000,2015-12-11,
2016-01-01,2015,12,3979066000,2016-01-11,-0.3084451884555538
2016-02-01,2016,1,3226870000,2016-02-11,-0.19999950416317003
2016-03-01,2016,2,2037852000,2016-03-11,-0.22114154238933525
2016-04-01,2016,3,3024165000,2016-04-11,-0.22947303570295663
2016-05-01,2016,4,3104880000,2016-05-11,-0.2735821202114812
2016-06-01,2016,5,3362799000,2016-06-11,-0.23896983442813868
2016-07-01,2016,6,3594460000,2016-07-11,-0.29614474143091485
2016-08-01,2016,7,4590727000,2016-08-11,-0.12636757011455146
2016-09-01,2016,8,4820546000,2016-09-11,-0.09123067175142807
2016-10-01,2016,9,4953553000,2016-10-11,-0.10191647722235442
2016-11-01,2016,10,5073032000,2016-11-11,-0.1205958346009467
2016-12-01,2016,11,5207690000,2016-12-11,-0.08752245848137741
2017-01-01,2016,12,5446139000,2017-01-11,0.368697830093796
2017-02-01,2017,1,3803960000,2017-02-11,0.17883893680253626
2017-03-01,2017,2,3453275000,2017-03-11,0.6945661412114323
2017-04-01,2017,3,3629400000,2017-04-11,0.20013292925485215
2017-05-01,2017,4,3690380000,2017-05-11,0.18857411558578763
2017-06-01,2017,5,3757029000,2017-06-11,0.11723269811844239
2017-07-01,2017,6,3858612000,2017-07-11,0.07348864641698616
2017-08-01,2017,7,4440774000,2017-08-11,-0.03266432528007002
2017-09-01,2017,8,5011083000,2017-09-11,0.03952602049643339
2017-10-01,2017,9,5442490000,2017-10-11,0.09870430375934203
2017-11-01,2017,10,5613579000,2017-11-11,0.10655304362361595
2017-12-01,2017,11,5616124000,2017-12-11,0.07842901555200088
2018-01-01,2017,12,4878109000,2018-01-11,-0.10429957810478208
2018-02-01,2018,1,3509761000,2018-02-11,-0.07734019285165983
2018-03-01,2018,2,2217329000,2018-03-11,-0.3579054665498693
2018-04-01,2018,3,3142741000,2018-04-11,-0.13408800352675376
2018-05-01,2018,4,3467234000,2018-05-11,-0.060466943783566984
2018-06-01,2018,5,4319223000,2018-06-11,0.14963791868521636
2018-07-01,2018,6,4507713000,2018-07-11,0.16822137079343547
2018-08-01,2018,7,5329052000,2018-08-11,0.2000277429114834
2018-09-01,2018,8,5507054000,2018-09-11,0.09897481243076589
2018-10-01,2018,9,5517581000,2018-10-11,0.013797177394905713
2018-11-01,2018,10,5210468000,2018-11-11,-0.07180998076271838
2018-12-01,2018,11,4007828000,2018-12-11,-0.286371169867332
2019-01-01,2018,12,3226615000,2019-01-11,-0.3385520905744419
2019-02-01,2019,1,3346531000,2019-02-11,-0.046507440250205034
2019-03-01,2019,2,2532450000,2019-03-11,0.14211738537673035
2019-04-01,2019,3,3925899000,2019-04-11,0.249195845282828
2019-05-01,2019,4,5008700000,2019-05-11,0.4445808964725195
2019-06-01,2019,5,5026964000,2019-06-11,0.1638584069403224
2019-07-01,2019,6,4075854000,2019-07-11,-0.09580445782595304
2019-08-01,2019,7,5473225000,2019-08-11,0.02705415522310539
2019-09-01,2019,8,6476246000,2019-09-11,0.1759910108017826
2019-10-01,2019,9,6595863000,2019-10-11,0.1954265827724142
2019-11-01,2019,10,6625612000,2019-11-11,0.27159633261350047
2019-12-01,2019,11,6655996000,2019-12-11,0.6607489143745691
2020-01-01,2019,12,5099378000,2020-01-11,0.580411049970325
2020-02-01,2020,1,4110169000,2020-02-11,0.22818793550694738
2020-03-01,2020,2,3672912000,2020-03-11,0.45033939465734774
2020-04-01,2020,3,5444235000,2020-04-11,0.38674861477587674
2020-05-01,2020,4,4683100000,2020-05-11,-0.0650068880148541
2020-06-01,2020,5,3866021000,2020-06-11,-0.23094316967457895
2020-07-01,2020,6,4136186000,2020-07-11,0.014802296647524749
2020-08-01,2020,7,4612265000,2020-08-11,-0.15730396612600428
2020-09-01,2020,8,5024595000,2020-09-11,-0.2241500708898334
2020-10-01,2020,9,5124654000,2020-10-11,-0.22305026650796111
2020-11-01,2020,10,5137815000,2020-11-11,-0.22455238851897752
2020-12-01,2020,11,5243639000,2020-12-11,-0.2121931864141745
2021-01-01,2020,12,4910911000,2021-01-11,-0.03695882125231742
2021-02-01,2021,1,4607376000,2021-02-11,0.1209699649819751
2021-03-01,2021,2,3212644000,2021-03-11,-0.12531419211786177
2021-04-01,2021,3,4010541000,2021-04-11,-0.2633416816136702
2021-05-01,2021,4,3398663000,2021-05-11,-0.27427067540731564
2021-06-01,2021,5,3358902000,2021-06-11,-0.13117336920828937
2021-07-01,2021,6,3370651000,2021-07-11,-0.185082343975827
2021-08-01,2021,7,3803311000,2021-08-11,-0.17539191698655654
2021-09-01,2021,8,4011935000,2021-09-11,-0.20154062168194653
2021-10-01,2021,9,4172183000,2021-10-11,-0.1858605478535722
2021-11-01,2021,10,4203117000,2021-11-11,-0.18192519582740907
2021-12-01,2021,11,4351997000,2021-12-11,-0.1700425982795536
2022-01-01,2021,12,4502016000,2022-01-11,-0.0832625555625015
2022-02-01,2022,1,3729465000,2022-02-11,-0.1905446831341744
2022-03-01,2022,2,2608555000,2022-03-11,-0.18803483983908587
2022-04-01,2022,3,3756153000,2022-04-11,-0.06342984649701877
2022-05-01,2022,4,3127928000,2022-05-11,-0.07965926601136974
2022-06-01,2022,5,3147587000,2022-06-11,-0.06291192776687149
2022-07-01,2022,6,3393175000,2022-07-11,0.006682388654298599
2022-08-01,2022,7,3885328000,2022-08-11,0.02156463144875609
2022-09-01,2022,8,4441781000,2022-09-11,0.10714181560768066
2022-10-01,2022,9,5102922000,2022-10-11,0.22308201725571486
2022-11-01,2022,10,5212690000,2022-11-11,0.24019626386798176
2022-12-01,2022,11,5230674000,2022-12-11,0.20190202336996088
2023-01-01,2022,12,4015226000,2023-01-11,-0.10812711460821112
2023-02-01,2023,1,3262688000,2023-02-11,-0.1251592386575554
2023-03-01,2023,2,2565337000,2023-03-11,-0.016567793280187648
2023-04-01,2023,3,3308723000,2023-04-11,-0.11911921585728802
2023-05-01,2023,4,2870180000,2023-05-11,-0.08240215247921312
2023-06-01,2023,5,2626962000,2023-06-11,-0.16540448286258647
2023-07-01,2023,6,2696196000,2023-07-11,-0.2054061461610439
2023-08-01,2023,7,3489070000,2023-08-11,-0.1019883006016481
2023-09-01,2023,8,4545358000,2023-09-11,0.02331879937349446
2023-10-01,2023,9,5572471000,2023-10-11,0.09201571178238654
2023-11-01,2023,10,6326443000,2023-11-11,0.21366185213392708
2023-12-01,2023,11,6790134000,2023-12-11,0.298137486679537
2024-01-01,2023,12,4781361000,2024-01-11,0.19080744147402906
2024-02-01,2024,1,4467116000,2024-02-11,0.369152061122608
2024-03-01,2024,2,3387453000,2024-03-11,0.3204709556678129
2024-04-01,2024,3,3451376000,2024-04-11,0.04311421657237546
2024-05-01,2024,4,3457630000,2024-05-11,0.2046735744796493
2024-06-01,2024,5,3486264000,2024-06-11,0.32710865250429966
2024-07-01,2024,6,4041287000,2024-07-11,0.4988847249977375
2024-08-01,2024,7,5434779000,2024-08-11,0.557658344487213
2024-09-01,2024,8,7018386000,2024-09-11,0.5440777162106922
2024-10-01,2024,9,6523997000,2024-10-11,0.1707547692935505
2024-11-01,2024,10,6546847000,2024-11-11,0.03483853407040893
2024-12-01,2024,11,6012336000,2024-12-11,-0.11454825486507336
2025-01-01,2024,12,5636008000,2025-01-11,0.1787455496458017
2025-02-01,2025,1,4947585000,2025-02-11,0.10755686666744269
2025-03-01,2025,2,4734719000,2025-03-11,0.39772241858411017
2025-04-01,2025,3,4892942000,2025-04-11,0.4176786302043012
2025-05-01,2025,4,4374813000,2025-05-11,0.2652634897314057
2025-06-01,2025,5,3238222000,2025-06-11,-0.07114836971612015
2025-07-01,2025,6,4145868000,2025-07-11,0.025878142284871064
2025-08-01,2025,7,5413207000,2025-08-11,-0.0039692506355824
2025-09-01,2025,8,5968004000,2025-09-11,-0.1496614748747077
2025-10-01,2025,9,6235248000,2025-10-11,-0.04425952372448971
2025-11-01,2025,10,6260810000,2025-11-11,-0.04369080261078351
2025-12-01,2025,11,5302915000,2025-12-11,-0.11799423718168778
2026-01-01,2025,12,5617058000,2026-01-11,-0.0033623089250405247
2026-02-01,2026,1,5498867000,2026-02-11,0.11142446264187478
2026-03-01,2026,2,4613227000,2026-03-11,-0.025659812124014136
2026-04-01,2026,3,5419732000,2026-04-11,0.10766324227836743
