date,foreign_net,trust_net
2018-10-17,-86000,0
2018-10-18,-8000,0
2018-10-19,-9000,0
2018-10-22,1000,0
2018-10-23,2000,0
2018-10-24,1000,0
2018-10-25,7000,0
2018-10-26,-2000,0
2018-10-29,21000,0
2018-10-30,-15000,0
2018-10-31,49000,0
2018-11-01,-31000,0
2018-11-02,-15452,0
2018-11-05,-14000,0
2018-11-06,17000,0
2018-11-07,23000,0
2018-11-08,-22000,0
2018-11-09,-17779,0
2018-11-12,-70000,0
2018-11-13,38000,0
2018-11-14,-10000,0
2018-11-15,-12000,0
2018-11-16,-4000,0
2018-11-19,-15000,0
2018-11-20,-20000,0
2018-11-21,25000,0
2018-11-22,-21000,0
2018-11-23,-3000,0
2018-11-26,40000,0
2018-11-27,-29797,0
2018-11-28,-16000,0
2018-11-29,2000,0
2018-11-30,123000,0
2018-12-03,-25000,0
2018-12-04,24000,0
2018-12-05,17000,0
2018-12-06,4000,0
2018-12-07,-27000,0
2018-12-10,-64000,0
2018-12-11,64000,0
2018-12-12,-34000,0
2018-12-13,-4000,0
2018-12-14,-19000,0
2018-12-17,31000,0
2018-12-18,31000,0
2018-12-19,86000,0
2018-12-20,0,0
2018-12-21,88000,0
2018-12-24,-48000,0
2018-12-25,1000,0
2018-12-26,2000,0
2018-12-27,-15000,0
2018-12-28,-7000,0
2019-01-02,-9000,0
2019-01-03,-16000,0
2019-01-04,-4000,0
2019-01-07,-88000,0
2019-01-08,-9000,0
2019-01-09,-17000,0
2019-01-10,-51000,0
2019-01-11,-35000,0
2019-01-14,-63000,0
2019-01-15,3000,0
2019-01-16,-3000,0
2019-01-17,-9000,0
2019-01-18,25000,0
2019-01-21,20000,0
2019-01-22,-1000,0
2019-01-23,0,0
2019-01-24,5000,0
2019-01-25,15603,0
2019-01-28,33000,0
2019-01-29,-2000,0
2019-01-30,16000,0
2019-02-11,35000,0
2019-02-12,75000,0
2019-02-13,107000,0
2019-02-14,-220000,0
2019-02-15,-40000,0
2019-02-18,-8000,0
2019-02-19,26000,0
2019-02-20,27000,0
2019-02-21,61000,0
2019-02-22,-29000,0
2019-02-25,-121000,0
2019-02-26,50000,0
2019-02-27,-77000,0
2019-03-04,27000,0
2019-03-05,18000,0
2019-03-06,-13000,0
2019-03-07,9000,0
2019-03-08,28000,0
2019-03-11,31000,0
2019-03-12,15000,0
2019-03-13,63000,0
2019-03-14,4000,0
2019-03-15,100000,0
2019-03-18,111000,0
2019-03-19,291000,250000
2019-03-20,-127000,1406000
2019-03-21,182000,215000
2019-03-22,-112000,409000
2019-03-25,-249000,0
2019-03-26,28000,0
2019-03-27,-15000,0
2019-03-28,59000,0
2019-03-29,-14000,0
2019-04-01,126000,20000
2019-04-02,-336000,-160000
2019-04-03,-84000,0
2019-04-08,-128000,0
2019-04-09,60000,0
2019-04-10,80000,17000
2019-04-11,-83000,0
2019-04-12,75000,-533000
2019-04-15,17000,-250000
2019-04-16,-8000,-50000
2019-04-17,-369000,0
2019-04-18,79000,0
2019-04-19,107000,0
2019-04-22,91000,0
2019-04-23,24000,0
2019-04-24,672000,0
