date,foreign_net,trust_net
2013-01-02,-301000,-109000
2013-01-03,-499000,-741000
2013-01-04,803919,-2310000
2013-01-07,917267,-1551000
2013-01-08,873708,-412000
2013-01-09,3188000,-47000
2013-01-10,2510588,82000
2013-01-11,4908070,69000
2013-01-14,2731126,88000
2013-01-15,146276,-129000
2013-01-16,-403000,-282000
2013-01-17,1540000,-634195
2013-01-18,244985,741000
2013-01-21,198000,-131000
2013-01-22,617229,221000
2013-01-23,2064166,10000
2013-01-24,1611000,-3000
2013-01-25,5903103,8000
2013-01-28,241000,-701000
2013-01-29,-797700,-1774000
2013-01-30,-2088000,-302000
2013-01-31,2909000,-41000
2013-02-01,-175000,-218000
2013-02-04,751363,-363000
2013-02-05,-2475587,-211000
2013-02-06,273843,-1798000
2013-02-18,578032,1000
2013-02-19,3661736,-288000
2013-02-20,881671,-828000
2013-02-21,669059,-363000
2013-02-22,-521000,-339000
2013-02-23,0,-159000
2013-02-25,-1171000,-191000
2013-02-26,-145933,-602000
2013-02-27,1409793,-471000
2013-03-01,2256949,-3000
2013-03-04,1153000,-35000
2013-03-05,1489000,-156000
2013-03-06,-1694000,4000
2013-03-07,-1591460,-606000
2013-03-08,-712429,-315000
2013-03-11,-229000,-417000
2013-03-12,-362955,-389000
2013-03-13,-1930850,-387000
2013-03-14,-2664000,-1101000
2013-03-15,2936965,-946000
2013-03-18,-1217101,-1402000
2013-03-19,1975000,-1008200
2013-03-20,-664000,-229000
2013-03-21,-430000,-284000
2013-03-22,74017,-333000
2013-03-25,427000,-845000
2013-03-26,-170000,21000
2013-03-27,528700,-80000
2013-03-28,-95000,-32000
2013-03-29,381000,-498000
2013-04-01,581354,-943000
2013-04-02,1376675,-375000
2013-04-03,274358,30000
2013-04-08,1774340,-35000
2013-04-09,269363,0
2013-04-10,-275209,0
2013-04-11,900718,162000
2013-04-12,-763000,-99000
2013-04-15,-120268,81000
2013-04-16,170417,-77000
2013-04-17,2325828,63000
2013-04-18,28000,593000
2013-04-19,542000,4260
2013-04-22,1723828,153000
2013-04-23,-535000,-137000
2013-04-24,670140,-481000
2013-04-25,1159700,3000
2013-04-26,3100990,418000
2013-04-29,39000,40000
2013-04-30,2025000,-95000
2013-05-02,858036,35000
2013-05-03,-495000,98000
2013-05-06,548276,-75000
2013-05-07,1544791,40000
2013-05-08,735028,-1000
2013-05-09,822463,-16000
2013-05-10,807600,-607000
2013-05-13,-160000,-102000
2013-05-14,2500968,-518000
2013-05-15,-1240176,-927000
2013-05-16,535000,-1209000
2013-05-17,-115300,-1010000
2013-05-20,465000,-799000
2013-05-21,191460,-1023000
2013-05-22,-2951000,-1366000
2013-05-23,-387500,-853000
2013-05-24,-888130,-606000
2013-05-27,-507396,-426000
2013-05-28,-362000,-120000
2013-05-29,-53900,-173000
2013-05-30,-899000,-607000
2013-05-31,31954,-211000
2013-06-03,-1541500,-63000
2013-06-04,-1556900,-1215000
2013-06-05,-2927043,-823000
2013-06-06,-642799,-1094000
2013-06-07,205281,-194000
2013-06-10,662276,-644000
2013-06-11,-705612,-30000
2013-06-13,-1098224,-435000
2013-06-14,-570000,-349000
2013-06-17,395000,-45000
2013-06-18,192412,-328000
2013-06-19,-677000,-466000
2013-06-20,-8178338,-3803000
2013-06-21,-2398000,-116000
2013-06-24,-7398048,-825000
2013-06-25,-2460465,-1246000
2013-06-26,-4107944,258000
2013-06-27,6341434,814000
2013-06-28,-4059000,-28000
2013-07-01,-3141562,99000
2013-07-02,-263000,35000
2013-07-03,181088,-1562000
2013-07-04,-4510000,167000
2013-07-05,-2658000,32000
2013-07-08,-714000,-548000
2013-07-09,-5280000,851000
2013-07-10,-4645000,810000
2013-07-11,-3899508,1654309
2013-07-12,-895000,1412000
2013-07-15,22033,180000
2013-07-16,-293000,1585000
2013-07-17,622000,418000
2013-07-18,391000,376000
2013-07-19,-1475000,-386000
2013-07-22,-379381,-12000
2013-07-23,-715300,-629000
2013-07-24,495450,269000
2013-07-25,-428865,273000
2013-07-26,991000,698000
2013-07-29,-668000,-101000
2013-07-30,-814785,-401000
2013-07-31,-653441,-719000
2013-08-01,-3093500,17000
2013-08-02,-49147,330000
2013-08-05,364060,150000
2013-08-06,-846200,499000
2013-08-07,-1484000,220000
2013-08-08,-7279000,-2046000
2013-08-09,-694000,-1433000
2013-08-12,1030428,-430000
2013-08-13,-668300,-746000
2013-08-14,-2075376,-1827000
2013-08-15,-2649562,-496000
2013-08-16,-529849,36000
2013-08-19,-458150,-713000
2013-08-20,-3002724,-2025000
2013-08-22,-5851306,-1405000
