date,foreign_net,trust_net
2013-01-02,942000,0
2013-01-03,165000,-2000
2013-01-04,594000,-8000
2013-01-07,165800,-45000
2013-01-08,258000,-4000
2013-01-09,-116083,0
2013-01-10,936000,0
2013-01-11,237000,-8000
2013-01-14,-30710,0
2013-01-15,517000,-4000
2013-01-16,-291647,-6000
2013-01-17,391100,105781
2013-01-18,-48000,67000
2013-01-21,-230000,233000
2013-01-22,-613514,-1000
2013-01-23,-52584,-1000
2013-01-24,-985000,-5000
2013-01-25,-624000,-3000
2013-01-28,94496,0
2013-01-29,306000,0
2013-01-30,345585,0
2013-01-31,158000,0
2013-02-01,196000,0
2013-02-04,597000,-57000
2013-02-05,172000,-54000
2013-02-06,86950,-2000
2013-02-18,548655,-200
2013-02-19,-69040,0
2013-02-20,135153,0
2013-02-21,203000,-1000
2013-02-22,32000,-5000
2013-02-23,0,-1000
2013-02-25,-316637,0
2013-02-26,-86092,-1000
2013-02-27,-184745,0
2013-03-01,-144370,0
2013-03-04,-1029000,0
2013-03-05,-103000,0
2013-03-06,266000,-70000
2013-03-07,17353,0
2013-03-08,656600,175000
2013-03-11,48000,-30000
2013-03-12,-70440,0
2013-03-13,158000,-1000
2013-03-14,-60715,0
2013-03-15,44426,-215000
2013-03-18,-534000,-1000
2013-03-19,-405000,100000
2013-03-20,-869335,-1000
2013-03-21,-336000,0
2013-03-22,-66834,-1000
2013-03-25,528000,0
2013-03-26,30000,0
2013-03-27,318768,-27000
2013-03-28,292000,0
2013-03-29,730000,0
2013-04-01,-70264,0
2013-04-02,306000,0
2013-04-03,393095,0
2013-04-08,-323000,0
2013-04-09,-289497,0
2013-04-10,24000,0
2013-04-11,59640,0
2013-04-12,89000,0
2013-04-15,211392,-1000
2013-04-16,316885,0
2013-04-17,-9825,32000
2013-04-18,-67604,0
2013-04-19,435400,4950
2013-04-22,177100,-69671
2013-04-23,206000,-1000
2013-04-24,678000,0
2013-04-25,645300,-48000
2013-04-26,876525,-1000
2013-04-29,797955,0
2013-04-30,1736900,0
2013-05-02,283086,0
2013-05-03,276655,-1000
2013-05-06,819000,-1000
2013-05-07,802130,0
2013-05-08,162295,0
2013-05-09,610482,-112000
2013-05-10,720000,122000
2013-05-13,60100,-1000
