date,foreign_net,trust_net
2014-10-28,-489000,0
2014-10-29,40000,0
2014-10-30,22000,294000
2014-10-31,-87600,0
2014-11-03,-169992,51000
2014-11-04,-61200,86000
2014-11-05,-45000,0
2014-11-06,-4000,35000
2014-11-07,-1000,24000
2014-11-10,-6000,0
2014-11-11,-207000,39000
2014-11-12,-31200,0
2014-11-13,-49000,0
2014-11-14,0,0
2014-11-17,7000,0
2014-11-18,-52000,0
2014-11-19,51000,0
2014-11-20,19000,34000
2014-11-21,-118982,74000
2014-11-24,-74999,0
2014-11-25,-57000,11000
2014-11-26,-175000,0
2014-11-27,6000,102000
2014-11-28,35000,39000
2014-12-01,-259652,40000
2014-12-02,-143000,10000
2014-12-03,-268000,89000
2014-12-04,-92000,0
2014-12-05,-255000,26000
2014-12-08,14125,0
2014-12-09,26000,0
2014-12-10,-107000,0
2014-12-11,26000,0
2014-12-12,-28000,0
2014-12-15,-117000,0
2014-12-16,-141000,10000
2014-12-17,-59000,0
2014-12-18,-152000,0
2014-12-19,-18000,0
2014-12-22,-200000,-133000
2014-12-23,-85000,-160000
2014-12-24,-231000,0
2014-12-25,-295000,-35000
2014-12-26,-193000,-104000
2014-12-27,0,128000
2014-12-29,235000,0
2014-12-30,17000,36000
2014-12-31,-55000,0
2015-01-05,-23000,0
2015-01-06,-5000,331000
2015-01-07,4000,246000
2015-01-08,0,595000
2015-01-09,-136000,188000
2015-01-12,-284000,0
2015-01-13,-23000,50000
2015-01-14,89000,0
2015-01-15,51000,20000
2015-01-16,-52000,30000
2015-01-19,59000,-315000
2015-01-20,89000,-381000
2015-01-21,-14000,45000
2015-01-22,92000,14000
2015-01-23,101000,105000
2015-01-26,68000,50000
2015-01-27,34000,0
2015-01-28,-46000,5000
2015-01-29,-21000,0
2015-01-30,-68000,0
2015-02-02,94000,15000
2015-02-03,135000,10000
2015-02-04,34125,75000
2015-02-05,-9000,0
2015-02-06,102000,186000
2015-02-09,41000,41000
2015-02-10,-82000,-50000
2015-02-11,-69000,-17000
2015-02-12,-21000,10000
2015-02-13,-56000,-90000
2015-02-24,-118000,-37000
2015-02-25,-205000,-243000
2015-02-26,-58000,-73000
2015-03-02,-44000,-100000
2015-03-03,-113000,0
2015-03-04,-98000,0
2015-03-05,-159000,0
2015-03-06,-121000,30000
2015-03-09,-94000,0
2015-03-10,26000,0
2015-03-11,-62000,0
2015-03-12,-57000,0
2015-03-13,-51500,0
2015-03-16,-128000,92000
2015-03-17,-11000,-20000
2015-03-18,7125,-24000
2015-03-19,10000,-160000
2015-03-20,19000,-190000
2015-03-23,-29000,-23000
2015-03-24,14000,-25000
2015-03-25,-4000,-24000
2015-03-26,17000,-25000
2015-03-27,23000,-25000
2015-03-30,-26000,-25000
2015-03-31,225000,-150000
2015-04-01,-13000,-150000
2015-04-02,-15000,-411000
2015-04-07,16000,-276000
2015-04-08,78000,0
2015-04-09,-54000,0
2015-04-10,18000,0
2015-04-13,8022,0
2015-04-14,8000,0
2015-04-15,6000,0
2015-04-16,-5000,0
2015-04-17,18000,0
2015-04-20,-14000,0
2015-04-21,-13000,0
2015-04-22,26000,0
2015-04-23,52000,0
2015-04-24,33000,0
2015-04-27,18000,0
2015-04-28,18000,0
2015-04-29,18000,0
2015-04-30,22000,0
2015-05-04,-35000,0
2015-05-05,1000,0
2015-05-06,30000,0
2015-05-07,1000,50000
2015-05-08,-20000,0
2015-05-11,96000,0
2015-05-12,-49000,0
2015-05-13,-13000,0
2015-05-14,-32000,0
2015-05-15,-49000,0
2015-05-18,-52000,0
