date,foreign_net,trust_net
2013-01-02,-16000,-17000
2013-01-03,-84000,29000
2013-01-04,5000,-79000
2013-01-07,-182000,14000
2013-01-08,-87000,-26093
2013-01-09,-94000,55000
2013-01-10,-37000,14494
2013-01-11,-152000,190000
2013-01-14,57000,53000
2013-01-15,-13000,270000
2013-01-16,31000,-43467
2013-01-17,-47000,155000
2013-01-18,-120000,-226721
2013-01-21,-36000,-52000
2013-01-22,-30000,0
2013-01-23,41000,-8143
2013-01-24,62000,282000
2013-01-25,-80000,2083000
2013-01-28,39000,714000
2013-01-29,54000,438000
2013-01-30,54000,633000
2013-01-31,205000,64000
2013-02-01,54000,413000
2013-02-04,217000,441000
2013-02-05,-44000,300000
2013-02-06,80000,398000
2013-02-18,-233225,399000
2013-02-19,76000,-11000
2013-02-20,-53000,99000
2013-02-21,-2000,0
2013-02-22,-19000,0
2013-02-23,0,-61000
2013-02-25,-60000,75000
2013-02-26,-117000,113000
2013-02-27,-35000,0
2013-03-01,0,-30000
2013-03-04,-67000,30000
2013-03-05,6000,170000
2013-03-06,-19000,168000
2013-03-07,-82000,346000
2013-03-08,-14000,80000
2013-03-11,-7000,556000
2013-03-12,-133000,315000
2013-03-13,-30000,-10000
2013-03-14,-19000,103000
2013-03-15,-140000,250000
2013-03-18,-33000,68000
2013-03-19,-30000,-107000
2013-03-20,-167000,-95000
2013-03-21,30000,-70000
2013-03-22,-32000,68000
2013-03-25,-4000,0
2013-03-26,6000,-27000
2013-03-27,-42000,-113000
2013-03-28,-111000,-213000
2013-03-29,-44000,280000
2013-04-01,53000,517000
2013-04-02,-47000,358000
2013-04-03,-1000,338000
2013-04-08,-33000,245000
2013-04-09,-78000,144000
2013-04-10,-14287,129000
2013-04-11,38373,35000
2013-04-12,-36000,50000
2013-04-15,-9000,-163000
2013-04-16,28000,131000
2013-04-17,-6000,223000
2013-04-18,-31000,182000
2013-04-19,-10000,-16000
2013-04-22,-24000,397000
2013-04-23,267000,249000
2013-04-24,-66000,119000
2013-04-25,-58000,-133000
2013-04-26,-62000,-305000
2013-04-29,270000,-640000
2013-04-30,-128000,87000
2013-05-02,45931,-871000
2013-05-03,-5000,-264000
2013-05-06,11000,-257000
2013-05-07,-16000,-704000
2013-05-08,73000,-617000
2013-05-09,-8000,-1157000
2013-05-10,-88000,-210000
2013-05-13,-15950,-536000
2013-05-14,-56000,-95006
2013-05-15,-42750,-339000
2013-05-16,229100,-14000
2013-05-17,268100,-262000
2013-05-20,-127000,-101000
2013-05-21,-9941,-480000
2013-05-22,-149000,-599233
2013-05-23,-217559,-113000
2013-05-24,-35000,-93000
2013-05-27,-63000,-53000
2013-05-28,-93000,15000
2013-05-29,35000,-20000
2013-05-30,15000,-142000
2013-05-31,9000,-88000
2013-06-03,-54000,-25000
2013-06-04,-808036,-385000
2013-06-05,103000,-675000
2013-06-06,15000,-145000
2013-06-07,-11000,20000
2013-06-10,45000,406000
2013-06-11,-32000,369000
2013-06-13,-7000,-3000
2013-06-14,15000,-120000
2013-06-17,43000,47000
2013-06-18,7090,70000
2013-06-19,4000,-215000
2013-06-20,33791,-57000
2013-06-21,-91000,-50000
2013-06-24,2000,-27000
2013-06-25,3000,24000
2013-06-26,298000,20000
2013-06-27,-17000,99000
2013-06-28,-81000,853000
2013-07-01,-10000,898000
2013-07-02,-13124,661000
2013-07-03,60000,46000
2013-07-04,23000,0
2013-07-05,57861,4000
2013-07-08,-11000,0
2013-07-09,51000,2000
2013-07-10,73000,123000
2013-07-11,15000,140000
2013-07-12,37000,16000
2013-07-15,82000,35000
2013-07-16,74000,703000
2013-07-17,29000,242000
2013-07-18,83220,174000
2013-07-19,172000,502931
2013-07-22,82000,97000
2013-07-23,22000,535000
2013-07-24,-28220,118000
2013-07-25,4292,7000
2013-07-26,-29000,60000
2013-07-29,-87000,119000
2013-07-30,274000,448000
2013-07-31,103000,414000
2013-08-01,-37000,85000
2013-08-02,-6000,177000
2013-08-05,852,174000
2013-08-06,150000,-8000
2013-08-07,124925,15150
2013-08-08,-134050,5000
2013-08-09,-273000,-78000
2013-08-12,34000,-99000
2013-08-13,-6000,-171000
2013-08-14,-124000,-339000
2013-08-15,-30000,-553000
2013-08-16,36000,-316001
2013-08-19,445000,-24000
2013-08-20,363000,-40350
2013-08-22,-124000,-61000
2013-08-23,-61000,-169705
2013-08-26,-31000,65000
2013-08-27,-3000,-158000
2013-08-28,-10000,-95975
2013-08-29,36865,-49895
2013-08-30,138000,-21000
2013-09-02,-220000,-23000
2013-09-03,-110000,-51000
2013-09-04,108000,206000
2013-09-05,-19000,497890
2013-09-06,256000,132000
2013-09-09,-104000,74000
2013-09-10,-30000,-2000
2013-09-11,-34000,100000
2013-09-12,-46000,-67000
2013-09-13,-77000,-81000
2013-09-14,0,55000
2013-09-16,-4000,-135235
2013-09-17,-62000,103000
2013-09-18,-16000,434000
2013-09-23,5000,384000
2013-09-24,-39000,83000
2013-09-25,-7000,98000
2013-09-26,-32000,9000
2013-09-27,-7000,0
2013-09-30,-85000,0
2013-10-01,12000,70000
2013-10-02,13000,0
2013-10-03,15000,-116000
2013-10-04,1000,-284000
2013-10-07,69000,-257000
2013-10-08,-7000,16975
2013-10-09,67000,-485476
2013-10-11,10162,27895
2013-10-14,19265,114169
2013-10-15,14000,393000
2013-10-16,53000,46000
2013-10-17,15000,139378
2013-10-18,153000,488000
2013-10-21,87110,387000
2013-10-22,101000,196000
2013-10-23,133000,74000
2013-10-24,71000,61000
2013-10-25,78000,249000
2013-10-28,47000,-65000
2013-10-29,23895,98000
2013-10-30,6000,-50000
2013-10-31,-55000,-37000
2013-11-01,-31000,179000
2013-11-04,-14712,0
2013-11-05,16000,0
2013-11-06,126000,45000
2013-11-07,51000,-17000
2013-11-08,-16000,-189000
2013-11-11,22000,186000
2013-11-12,247000,150000
2013-11-13,411000,-15000
2013-11-14,280000,56000
2013-11-15,-68563,0
2013-11-18,79000,0
2013-11-19,0,259000
2013-11-20,240000,32000
2013-11-21,489624,167000
2013-11-22,-5000,44000
2013-11-25,136000,12040
2013-11-26,-755,-9000
2013-11-27,-58000,-14000
2013-11-28,82000,81000
2013-11-29,-29000,-154000
2013-12-02,394000,-112100
2013-12-03,790662,-250000
2013-12-04,1768000,-393000
2013-12-05,488200,-271000
2013-12-06,-676,-57000
2013-12-09,-130000,-238000
2013-12-10,84000,-674000
2013-12-11,56160,-670000
2013-12-12,-46664,-139365
2013-12-13,-24000,-110000
2013-12-16,-69348,444000
2013-12-17,-72000,281000
2013-12-18,-40998,192000
2013-12-19,-48000,31000
2013-12-20,18000,-4000
2013-12-23,-40000,-80000
2013-12-24,-3000,-90500
2013-12-25,0,30000
2013-12-26,-27000,-81360
2013-12-27,17000,-122000
2013-12-30,26989,-305000
2013-12-31,31000,-273000
2014-01-02,81000,-394315
2014-01-03,52000,-197000
2014-01-06,55000,-337000
2014-01-07,-176000,-179000
2014-01-08,-2000,-153000
2014-01-09,-2000,-239000
2014-01-10,77000,-158000
2014-01-13,-19000,-190000
2014-01-14,34000,-151000
2014-01-15,-47000,-112000
2014-01-16,-13000,-93000
2014-01-17,-137000,-54000
2014-01-20,-106000,-266450
2014-01-21,-19000,-334000
2014-01-22,58000,-186585
2014-01-23,111368,-110000
2014-01-24,-36000,-51000
2014-01-27,-114716,-69000
2014-02-05,-82400,-100000
2014-02-06,22000,-90630
2014-02-07,-40000,-35000
2014-02-10,11000,-144000
2014-02-11,-16000,37000
2014-02-12,-13000,32000
2014-02-13,-57000,-46253
2014-02-14,-34000,-92000
2014-02-17,-26630,-52000
2014-02-18,1000,-208000
2014-02-19,-11000,-146000
2014-02-20,-39000,-90000
2014-02-21,32000,-198000
2014-02-24,237000,175000
2014-02-25,-27000,47000
2014-02-26,57000,49000
2014-02-27,30000,-216000
2014-03-03,31000,-283000
2014-03-04,119000,-275000
2014-03-05,78000,54000
2014-03-06,168000,-137050
2014-03-07,-49200,0
2014-03-10,68000,-392000
2014-03-11,128400,-179000
2014-03-12,23000,-285885
2014-03-13,39000,-162000
2014-03-14,189000,-83000
2014-03-17,-45000,-85000
2014-03-18,38000,-85000
2014-03-19,55000,-81000
2014-03-20,-39000,-100000
2014-03-21,66000,-426250
2014-03-24,15282,-1416205
2014-03-25,-1148290,-672000
2014-03-26,140000,-453500
2014-03-27,-64000,-435495
2014-03-28,-129000,-830000
2014-03-31,130060,-606080
2014-04-01,268000,-34000
2014-04-02,-287000,-594295
2014-04-03,535715,-50000
2014-04-07,-17292,-783015
2014-04-08,-32691,-83000
2014-04-09,144207,-149000
2014-04-10,-97275,-24787
2014-04-11,144100,-184900
2014-04-14,39001,-364000
2014-04-15,26000,-270000
2014-04-16,-65000,-200000
2014-04-17,174000,0
2014-04-18,409000,-37000
2014-04-21,316000,0
2014-04-22,92000,0
2014-04-23,20400,-294000
2014-04-24,-169400,0
2014-04-25,11000,-125000
2014-04-28,146000,-120000
2014-04-29,53000,0
2014-04-30,-170900,0
2014-05-02,-38000,0
2014-05-05,-189000,0
2014-05-06,-268300,0
2014-05-07,151000,-2000
2014-05-08,-11000,-150980
2014-05-09,-234000,19275
2014-05-12,-105000,40000
2014-05-13,-337890,-1000
2014-05-14,167600,0
2014-05-15,-15000,0
2014-05-16,-50000,-20000
2014-05-19,171000,-43000
2014-05-20,156474,0
2014-05-21,-298000,174000
2014-05-22,-48000,-46000
2014-05-23,-232000,0
2014-05-26,-106000,6000
2014-05-27,-16000,3000
2014-05-28,-11000,-70000
2014-05-29,-15000,-10250
2014-05-30,8825,0
2014-06-03,-36000,0
2014-06-04,-3000,0
2014-06-05,-3000,118000
2014-06-06,-152000,0
2014-06-09,-47000,-2000
2014-06-10,8391,0
2014-06-11,-90000,0
2014-06-12,-27000,-40000
2014-06-13,-95000,-106000
2014-06-16,15000,-1000
2014-06-17,-36000,-153750
2014-06-18,-287000,0
2014-06-19,52000,-30000
2014-06-20,-36385,0
2014-06-23,-1000,-140000
2014-06-24,53300,-346790
2014-06-25,1000,-170000
2014-06-26,55000,-27260
2014-06-27,-85000,0
2014-06-30,-97000,-11150
2014-07-01,-183000,-17000
2014-07-02,-257000,-167000
2014-07-03,-486000,-249000
2014-07-04,-66000,-52165
2014-07-07,-80000,0
2014-07-08,-78000,-20000
2014-07-09,-413000,0
2014-07-10,-249000,154000
2014-07-11,-251000,0
2014-07-14,-185000,0
2014-07-15,-669900,-2000
2014-07-16,-106500,-154000
2014-07-17,96000,0
2014-07-18,8000,0
2014-07-21,65000,0
2014-07-22,34000,0
2014-07-24,-38000,0
2014-07-25,168000,0
2014-07-28,-31000,0
2014-07-29,-37000,463000
2014-07-30,56000,69000
2014-07-31,1000,0
2014-08-01,-71000,0
2014-08-04,-103000,0
2014-08-05,-96000,0
2014-08-06,-10000,-18000
2014-08-07,-64000,-4149
2014-08-08,-29000,0
2014-08-11,-37000,0
2014-08-12,-33000,-5000
2014-08-13,-32000,-20000
2014-08-14,-14900,132000
2014-08-15,51000,51440
2014-08-18,48100,50000
2014-08-19,23000,50000
2014-08-20,-26005,50000
2014-08-21,-52895,139000
2014-08-22,67000,0
2014-08-25,34068,0
2014-08-26,76000,5000
2014-08-27,-243000,-2849
2014-08-28,-26000,0
2014-08-29,-104000,4000
2014-09-01,-141422,0
2014-09-02,-52000,130000
2014-09-03,-101433,60000
2014-09-04,-136000,60000
2014-09-05,-16000,110000
2014-09-09,16000,-10000
2014-09-10,32001,0
2014-09-11,-58000,0
2014-09-12,-33177,48400
2014-09-15,-2000,0
2014-09-16,-9000,0
2014-09-17,-82000,0
2014-09-18,-53353,6000
2014-09-19,-22992,0
2014-09-22,-21000,0
2014-09-23,56000,-1000
2014-09-24,-30000,0
2014-09-25,-57000,0
2014-09-26,3000,0
2014-09-29,-4000,0
2014-09-30,25000,0
2014-10-01,38000,0
2014-10-02,-96000,0
2014-10-03,47000,0
2014-10-06,7000,0
2014-10-07,-4000,0
2014-10-08,-1000,0
2014-10-09,71309,50000
2014-10-13,-46000,0
2014-10-14,-25000,0
2014-10-15,-180451,40000
2014-10-16,-83000,0
2014-10-17,626000,0
2014-10-20,82000,0
2014-10-21,-75000,0
2014-10-22,43896,0
2014-10-23,-44000,0
2014-10-24,-201000,0
2014-10-27,-552,0
2014-10-28,-20000,118000
2014-10-29,128000,172000
2014-10-30,314000,0
2014-10-31,229142,0
2014-11-03,228000,0
2014-11-04,353000,0
2014-11-05,58000,0
2014-11-06,284710,0
2014-11-07,239980,0
2014-11-10,-11000,30000
2014-11-11,-52000,0
2014-11-12,-116311,0
2014-11-13,-41000,0
2014-11-14,342415,0
2014-11-17,50000,0
2014-11-18,49000,24000
2014-11-19,56000,0
2014-11-20,-48000,0
2014-11-21,55997,-60000
2014-11-24,-56000,-140000
2014-11-25,48000,-70000
2014-11-26,-351000,-110000
2014-11-27,-52000,-167000
2014-11-28,-52000,0
2014-12-01,10402,0
2014-12-02,-68000,0
2014-12-03,82098,0
2014-12-04,-11000,-335000
2014-12-05,104000,-363000
2014-12-08,-149000,0
2014-12-09,32000,0
2014-12-10,45000,0
2014-12-11,-135000,0
2014-12-12,-43000,-23000
2014-12-15,21000,0
2014-12-16,-56430,0
2014-12-17,-128000,-16000
2014-12-18,-23000,0
2014-12-19,-54902,-42000
2014-12-22,-7000,0
2014-12-23,34000,0
2014-12-24,35000,0
2014-12-25,-5000,-11000
2014-12-26,-37000,0
2014-12-27,0,0
2014-12-29,-69000,0
2014-12-30,-45000,0
2014-12-31,11999,0
2015-01-05,-20000,0
2015-01-06,80518,0
2015-01-07,13000,0
2015-01-08,-2000,0
2015-01-09,-143000,0
2015-01-12,20000,0
2015-01-13,-49000,-3000
2015-01-14,-54000,0
2015-01-15,-76000,0
2015-01-16,-65652,0
2015-01-19,-34999,0
2015-01-20,13000,0
2015-01-21,-12000,0
2015-01-22,9000,1000
2015-01-23,-98000,0
2015-01-26,-3000,0
2015-01-27,-38000,0
2015-01-28,-10000,0
2015-01-29,10000,0
2015-01-30,27000,0
2015-02-02,-23000,0
2015-02-03,7000,0
2015-02-04,-25000,0
2015-02-05,16000,0
2015-02-06,14000,0
2015-02-09,32000,0
2015-02-10,28000,0
2015-02-11,18001,0
2015-02-12,43000,0
2015-02-13,61000,0
2015-02-24,73000,-79000
2015-02-25,121594,-83000
2015-02-26,80000,-91000
2015-03-02,-3000,-92000
2015-03-03,37000,0
2015-03-04,37000,-2000
2015-03-05,32000,0
2015-03-06,108000,-4000
2015-03-09,-7000,0
2015-03-10,4000,0
2015-03-11,34000,0
2015-03-12,15000,0
2015-03-13,51000,0
2015-03-16,14000,0
2015-03-17,53000,0
2015-03-18,70000,0
2015-03-19,51000,0
2015-03-20,92530,-50000
2015-03-23,76457,0
2015-03-24,163000,0
2015-03-25,87000,0
2015-03-26,44000,0
2015-03-27,24000,-15000
2015-03-30,34000,0
2015-03-31,-11000,0
2015-04-01,-11000,0
2015-04-02,-116000,0
2015-04-07,23000,0
2015-04-08,-58000,0
2015-04-09,-31000,0
2015-04-10,14000,0
2015-04-13,-35000,0
2015-04-14,48000,0
2015-04-15,-20000,0
2015-04-16,7000,0
2015-04-17,-7000,0
2015-04-20,-5000,0
2015-04-21,-1000,0
2015-04-22,66000,0
2015-04-23,9000,0
2015-04-24,92000,0
2015-04-27,69000,0
2015-04-28,6000,0
2015-04-29,79000,0
2015-04-30,41000,0
2015-05-04,8000,0
2015-05-05,18000,0
2015-05-06,59000,0
2015-05-07,-2000,0
2015-05-08,60000,89000
2015-05-11,90000,26000
2015-05-12,-7000,41000
2015-05-13,-119000,40000
2015-05-14,17000,0
2015-05-15,-25000,0
2015-05-18,-17000,-100000
2015-05-19,18000,-94150
2015-05-20,-21000,0
2015-05-21,-17000,0
2015-05-22,-4000,0
2015-05-25,-15000,0
2015-05-26,-7000,-30000
2015-05-27,-1000,0
2015-05-28,14000,0
2015-05-29,-20000,0
2015-06-01,-4000,-92000
2015-06-02,7000,-8000
2015-06-03,10000,-40000
2015-06-04,12000,0
2015-06-05,4000,-50000
2015-06-08,60000,0
2015-06-09,40100,0
2015-06-10,-3000,0
2015-06-11,-37000,0
2015-06-12,22000,0
2015-06-15,-36000,0
2015-06-16,-60000,-25174
2015-06-17,13000,0
2015-06-18,42862,0
2015-06-22,-11000,0
2015-06-23,18000,0
2015-06-24,-34000,0
2015-06-25,-4000,0
2015-06-26,1000,0
2015-06-29,-26000,0
2015-06-30,-4552,0
2015-07-01,22000,0
2015-07-02,-1000,0
2015-07-03,-44000,0
2015-07-06,-7000,0
2015-07-07,-14000,0
2015-07-08,-147000,0
2015-07-09,-415735,171000
2015-07-13,-33000,45000
2015-07-14,8000,80000
2015-07-15,-25000,26000
2015-07-16,-11000,0
2015-07-17,79000,0
2015-07-20,51000,25000
2015-07-21,130000,46000
2015-07-22,92000,0
2015-07-23,174000,100000
2015-07-24,112000,39000
2015-07-27,75000,0
2015-07-28,63000,101000
2015-07-29,-140000,0
2015-07-30,-7000,570000
2015-07-31,-75465,493000
2015-08-03,-5000,1337000
2015-08-04,-171000,561000
2015-08-05,307000,237000
2015-08-06,86122,274000
2015-08-07,250000,-221000
2015-08-10,368000,440000
2015-08-11,115400,101000
2015-08-12,162000,-193000
2015-08-13,290000,0
2015-08-14,321206,0
2015-08-17,103000,232000
2015-08-18,-182000,0
2015-08-19,199000,301000
2015-08-20,194000,0
2015-08-21,84000,0
2015-08-24,246000,0
2015-08-25,232000,0
2015-08-26,-18000,0
2015-08-27,10503,0
2015-08-28,66656,0
2015-08-31,181000,-1000
2015-09-01,-1389,31000
2015-09-02,-99000,-384000
2015-09-03,-28354,-174000
2015-09-04,-67000,-773000
2015-09-07,29055,25000
2015-09-08,35825,0
2015-09-09,-59000,0
2015-09-10,-39072,-44000
2015-09-11,-34000,0
2015-09-14,-23000,0
2015-09-15,-5000,0
2015-09-16,50000,13000
2015-09-17,138000,135000
2015-09-18,65000,-50000
2015-09-21,-4000,-8000
2015-09-22,90000,-186000
2015-09-23,-58000,-250000
2015-09-24,55000,-185000
2015-09-25,27000,0
2015-09-30,58000,0
2015-10-01,-8000,0
2015-10-02,-15000,-5000
2015-10-05,32000,0
2015-10-06,-1000,0
2015-10-07,77000,-24000
2015-10-08,-92000,-115000
2015-10-12,27000,-22000
2015-10-13,-31175,-13000
2015-10-14,-48000,0
2015-10-15,-99000,-26000
2015-10-16,105355,-5000
2015-10-19,-195000,-6000
2015-10-20,-282000,-6000
2015-10-21,-226000,0
2015-10-22,-186000,-13000
2015-10-23,-66000,-32000
2015-10-26,-10000,-104000
2015-10-27,25000,-22000
2015-10-28,-48000,-28000
2015-10-29,-35000,-14000
2015-10-30,-45000,-30000
2015-11-02,3000,-121000
2015-11-03,1000,3000
2015-11-04,119000,1000
2015-11-05,-25000,0
2015-11-06,-17971,0
2015-11-09,39000,-124000
2015-11-10,-107400,0
2015-11-11,46000,0
2015-11-12,-607,-475900
