date,foreign_net,trust_net
2013-01-02,-1684200,-50000
2013-01-03,-369000,-420000
2013-01-04,-60000,-754000
2013-01-07,31000,-423000
2013-01-08,-290000,35000
2013-01-09,-179000,-15000
2013-01-10,-172000,-550000
2013-01-11,43000,0
2013-01-14,-8000,-142000
2013-01-15,481000,31000
2013-01-16,-60000,-439000
2013-01-17,222000,1207000
2013-01-18,-655000,0
2013-01-21,311000,0
2013-01-22,-214000,0
2013-01-23,-54000,0
2013-01-24,-2000,0
2013-01-25,17000,-1000
2013-01-28,-81000,0
2013-01-29,-167000,0
2013-01-30,112000,0
2013-01-31,-53000,75000
2013-02-01,143000,-577000
2013-02-04,-128000,-209000
2013-02-05,41000,38000
2013-02-06,43000,-1600
2013-02-18,43000,0
2013-02-19,99000,-90000
2013-02-20,-73000,-70000
2013-02-21,38000,-77000
2013-02-22,-1552000,-1000
2013-02-23,-34000,-140000
2013-02-25,-113000,-135000
2013-02-26,91000,0
2013-02-27,40000,-711000
2013-03-01,-20400,-1000
2013-03-04,-59000,0
2013-03-05,-41000,-160000
2013-03-06,-235000,-132000
2013-03-07,18000,0
2013-03-08,119000,0
2013-03-11,243000,-11000
2013-03-12,121000,0
2013-03-13,-501000,-1000
2013-03-14,-127000,0
2013-03-15,-652000,-1000
2013-03-18,-213000,-138400
2013-03-19,-875000,0
2013-03-20,-764125,0
2013-03-21,-20000,0
2013-03-22,352000,0
2013-03-25,97000,0
2013-03-26,-53000,0
2013-03-27,107000,-4000
2013-03-28,770000,0
2013-03-29,1022000,0
2013-04-01,398450,0
2013-04-02,-19000,0
2013-04-03,-177000,0
2013-04-08,-224400,0
2013-04-09,127000,0
2013-04-10,212000,0
2013-04-11,236000,0
2013-04-12,30000,0
2013-04-15,8000,0
2013-04-16,-44500,0
2013-04-17,-47000,-2000
2013-04-18,-30000,0
2013-04-19,-4000,0
2013-04-22,48000,0
2013-04-23,-24000,-1000
2013-04-24,345000,0
2013-04-25,592000,0
2013-04-26,-16000,-1000
2013-04-29,30200,0
2013-04-30,219000,0
2013-05-02,94000,0
2013-05-03,72000,-1000
2013-05-06,-79000,-1000
2013-05-07,-25200,0
2013-05-08,58440,0
2013-05-09,158720,0
2013-05-10,50000,0
2013-05-13,58000,0
2013-05-14,-407000,0
2013-05-15,-144000,0
2013-05-16,7000,0
2013-05-17,150000,0
2013-05-20,795000,-1000
2013-05-21,247000,0
2013-05-22,170000,-2000
2013-05-23,260000,0
2013-05-24,393000,240000
2013-05-27,391000,267000
2013-05-28,-194000,400000
2013-05-29,131000,100000
2013-05-30,3000,0
2013-05-31,142000,830000
2013-06-03,5000,0
2013-06-04,106000,0
2013-06-05,338000,40000
2013-06-06,366000,-200000
2013-06-07,332000,-2000
2013-06-10,463000,0
2013-06-11,45000,-13000
2013-06-13,579000,-209000
2013-06-14,177000,0
2013-06-17,257000,0
2013-06-18,-224000,0
2013-06-19,73000,-461000
2013-06-20,282000,-146000
2013-06-21,472000,2000
2013-06-24,-128000,-244000
2013-06-25,0,0
2013-06-26,-38000,0
2013-06-27,-239000,114000
2013-06-28,-119000,0
2013-07-01,165000,0
2013-07-02,-30281,0
2013-07-03,-26000,0
2013-07-04,203000,0
2013-07-05,-17000,30000
2013-07-08,-6000,-430000
2013-07-09,108000,0
2013-07-10,190000,0
2013-07-11,-53000,0
2013-07-12,354000,0
2013-07-15,321000,0
2013-07-16,486000,-50000
2013-07-17,489000,0
2013-07-18,697000,-2000
2013-07-19,547000,177000
2013-07-22,517000,0
2013-07-23,237000,0
2013-07-24,1243000,0
2013-07-25,666000,0
2013-07-26,431000,0
2013-07-29,-8000,0
2013-07-30,354000,4000
2013-07-31,264000,0
2013-08-01,159000,0
2013-08-02,182000,150000
2013-08-05,129000,50000
2013-08-06,218000,0
2013-08-07,87000,0
2013-08-08,-147000,0
2013-08-09,82000,0
2013-08-12,-238464,0
2013-08-13,267000,0
2013-08-14,199000,-1547000
2013-08-15,-124000,8000
2013-08-16,-123000,1000
2013-08-19,-32000,0
2013-08-20,-104300,-1000000
2013-08-22,-125000,0
2013-08-23,137000,0
2013-08-26,93000,0
2013-08-27,38000,0
2013-08-28,-209100,0
