date,foreign_net,trust_net
2013-01-02,63000,0
2013-01-03,56000,-2000
2013-01-04,70000,7000
2013-01-07,20000,15000
2013-01-08,50000,0
2013-01-09,31000,0
2013-01-10,138000,0
2013-01-11,168000,10000
2013-01-14,34000,0
2013-01-15,-4000,5000
2013-01-16,-78000,7000
2013-01-17,20000,-1211
2013-01-18,72000,0
2013-01-21,4000,9000
2013-01-22,48000,0
2013-01-23,40000,0
2013-01-24,-41000,-2000
2013-01-25,62000,0
2013-01-28,28000,0
2013-01-29,36000,0
2013-01-30,119000,0
2013-01-31,28000,3000
2013-02-01,-4000,0
2013-02-04,189000,10000
2013-02-05,24000,4000
2013-02-06,245000,-6000
2013-02-18,14000,0
2013-02-19,-23000,-2000
2013-02-20,-47000,0
2013-02-21,-29000,-3000
2013-02-22,-11000,-4000
2013-02-23,0,-2000
2013-02-25,-60000,0
2013-02-26,10000,0
2013-02-27,13000,0
2013-03-01,18000,0
2013-03-04,-70000,0
2013-03-05,-116000,0
2013-03-06,82712,0
2013-03-07,-64000,-2000
2013-03-08,166000,0
2013-03-11,-4000,0
2013-03-12,-103000,0
2013-03-13,-10000,-3000
2013-03-14,36000,-2000
2013-03-15,-222298,-13000
2013-03-18,-17000,-3000
2013-03-19,-11000,0
2013-03-20,-50000,0
2013-03-21,-2000,0
2013-03-22,14000,-1000
2013-03-25,-5000,0
2013-03-26,7000,0
2013-03-27,13000,-6000
2013-03-28,-3000,0
2013-03-29,22000,0
2013-04-01,12000,-1000
2013-04-02,-29000,0
2013-04-03,19000,0
2013-04-08,-28000,0
2013-04-09,-53000,0
2013-04-10,-4000,0
2013-04-11,23700,0
2013-04-12,37000,0
2013-04-15,-2000,-1000
2013-04-16,-3000,0
2013-04-17,54000,-5000
2013-04-18,-8000,0
2013-04-19,4000,6094
2013-04-22,119000,0
2013-04-23,93000,-2000
2013-04-24,-9000,-1000
2013-04-25,-41000,98000
2013-04-26,38000,-3000
2013-04-29,-50000,68000
2013-04-30,2885,50000
2013-05-02,-17000,0
2013-05-03,16000,-6000
2013-05-06,-2000,-3000
2013-05-07,23000,60000
2013-05-08,26000,0
2013-05-09,28000,0
2013-05-10,29000,0
2013-05-13,-1000,-3000
2013-05-14,44000,-1000
2013-05-15,152000,0
2013-05-16,-33000,0
2013-05-17,33000,0
2013-05-20,33000,-1000
2013-05-21,-42000,0
2013-05-22,-5000,-10000
2013-05-23,-180000,0
2013-05-24,-142014,-2000
2013-05-27,-19000,0
2013-05-28,-1000,0
2013-05-29,-29000,0
2013-05-30,-72000,0
2013-05-31,-182681,0
2013-06-03,-166690,0
2013-06-04,-194000,0
2013-06-05,-130000,0
2013-06-06,-14000,0
2013-06-07,55000,0
2013-06-10,-30000,0
2013-06-11,24000,15000
2013-06-13,-64000,5000
2013-06-14,-7000,0
2013-06-17,14000,0
2013-06-18,-131000,0
2013-06-19,-29000,0
2013-06-20,-156000,0
2013-06-21,42000,1000
2013-06-24,-104000,0
2013-06-25,30000,0
2013-06-26,-2000,0
2013-06-27,60000,0
2013-06-28,48000,0
2013-07-01,36000,-90000
2013-07-02,-31827,0
2013-07-03,2000,0
2013-07-04,105000,0
2013-07-05,-21000,-21000
2013-07-08,-25000,0
2013-07-09,13674,0
2013-07-10,37000,0
2013-07-11,32000,-3262
2013-07-12,-11000,0
2013-07-15,64000,0
2013-07-16,8000,78000
2013-07-17,15000,0
2013-07-18,-8000,0
2013-07-19,-29000,0
2013-07-22,71000,0
2013-07-23,-53000,0
2013-07-24,-24000,0
2013-07-25,-17000,0
2013-07-26,0,0
2013-07-29,-50000,0
2013-07-30,21000,-56000
2013-07-31,-40000,0
2013-08-01,45000,0
2013-08-02,1000,0
2013-08-05,58000,-1000
2013-08-06,33000,-11000
2013-08-07,3000,0
2013-08-08,13000,0
2013-08-09,-54000,0
2013-08-12,-35330,0
2013-08-13,-69000,0
2013-08-14,-18520,0
2013-08-15,-3000,0
2013-08-16,4000,1000
2013-08-19,-51000,0
2013-08-20,70000,0
2013-08-22,-2000,0
2013-08-23,87000,0
2013-08-26,-40000,0
2013-08-27,-6000,0
2013-08-28,-41000,0
2013-08-29,-79000,0
2013-08-30,-18000,0
2013-09-02,11000,0
2013-09-03,60000,-6028
2013-09-04,2000,0
2013-09-05,-35360,-2000
2013-09-06,-105000,0
2013-09-09,20000,-1000
2013-09-10,-19000,0
2013-09-11,-69000,0
2013-09-12,-54000,-8000
2013-09-13,-59000,-8000
2013-09-14,0,0
2013-09-16,33000,0
2013-09-17,31000,0
2013-09-18,14000,0
2013-09-23,19000,0
2013-09-24,110708,0
2013-09-25,75480,-753
2013-09-26,-58000,0
2013-09-27,25000,0
2013-09-30,30148,-18000
2013-10-01,-19000,0
2013-10-02,-37000,0
2013-10-03,-81000,0
2013-10-04,-3000,0
2013-10-07,28000,0
2013-10-08,-17000,0
2013-10-09,8000,0
2013-10-11,12000,0
2013-10-14,-209000,0
2013-10-15,-155000,0
2013-10-16,-225440,0
2013-10-17,-248000,0
2013-10-18,-189000,-1000
2013-10-21,-68000,0
2013-10-22,-119000,-7000
2013-10-23,-118000,0
2013-10-24,-128000,0
2013-10-25,-130000,0
2013-10-28,-149000,0
2013-10-29,-60000,0
2013-10-30,-70000,0
2013-10-31,-69000,-1000
2013-11-01,-117000,0
2013-11-04,-101000,0
2013-11-05,-229000,0
2013-11-06,-145000,0
2013-11-07,-142000,0
2013-11-08,-83000,0
2013-11-11,-70560,0
2013-11-12,80000,0
2013-11-13,137000,-1000
2013-11-14,-175920,0
2013-11-15,16000,0
2013-11-18,-57000,-7000
2013-11-19,-75000,0
2013-11-20,-74400,0
2013-11-21,-87000,0
2013-11-22,-5000,0
2013-11-25,-7000,3043
2013-11-26,-181000,0
2013-11-27,52732,0
2013-11-28,89000,0
2013-11-29,26000,0
2013-12-02,-13000,0
2013-12-03,-45739,0
2013-12-04,-37000,0
2013-12-05,-8000,0
2013-12-06,-34209,0
2013-12-09,791,0
2013-12-10,-23000,0
2013-12-11,2787,0
2013-12-12,-44209,0
2013-12-13,-9209,0
2013-12-16,-97000,59000
2013-12-17,-30000,0
2013-12-18,15000,54000
2013-12-19,-36000,54000
2013-12-20,-3681,51000
2013-12-23,8000,52000
2013-12-24,11000,52000
2013-12-25,-18000,48000
2013-12-26,15000,24000
2013-12-27,54000,0
2013-12-30,29999,3000
2013-12-31,4000,0
2014-01-02,10000,1000
2014-01-03,-31000,0
2014-01-06,-61080,-46000
2014-01-07,80000,-51000
2014-01-08,-98000,-53000
