date,foreign_net,trust_net
2013-01-02,-344511,-1269012
2013-01-03,-237625,-761000
2013-01-04,-9827865,-1353400
2013-01-07,-4350423,-763400
2013-01-08,-3417116,-59000
2013-01-09,3517834,42000
2013-01-10,3946650,246000
2013-01-11,363000,-260000
2013-01-14,1354526,-41000
2013-01-15,1489423,92222
2013-01-16,262641,-43546
2013-01-17,-225700,2782
2013-01-18,124712,130000
2013-01-21,2513840,160000
2013-01-22,1265538,811000
2013-01-23,-18354,-52000
2013-01-24,546403,36000
2013-01-25,2156996,108000
2013-01-28,1132146,10000
2013-01-29,856427,376000
2013-01-30,1239548,-311000
2013-01-31,575985,-620000
2013-02-01,2899146,-643000
2013-02-04,2101248,-181288
2013-02-05,2557747,201000
2013-02-06,1583108,43000
2013-02-18,-123024,93000
2013-02-19,-401833,14000
2013-02-20,89084,-61000
2013-02-21,997155,11000
2013-02-22,1045530,166000
2013-02-23,35047,-19000
2013-02-25,-1439011,100000
2013-02-26,-594327,114000
2013-02-27,1512806,114000
2013-03-01,3727156,118000
2013-03-04,3170828,545000
2013-03-05,5308396,252000
2013-03-06,2645307,107000
2013-03-07,2221712,104000
2013-03-08,249768,-60000
2013-03-11,1641262,15000
2013-03-12,4279357,-53000
2013-03-13,189432,360000
2013-03-14,-473178,34000
2013-03-15,47424,453000
2013-03-18,-300100,106000
2013-03-19,296750,22900
2013-03-20,-2347188,47000
2013-03-21,-775203,59000
2013-03-22,167549,-31000
2013-03-25,-730000,-111000
2013-03-26,86595,-54000
2013-03-27,12345,63000
2013-03-28,1521530,4000
2013-03-29,1009303,-5000
2013-04-01,-122672,154000
2013-04-02,160439,561000
2013-04-03,2547035,339000
2013-04-08,-880964,21000
2013-04-09,353545,-88000
2013-04-10,-156895,140000
2013-04-11,-1846929,27000
2013-04-12,-713562,10000
2013-04-15,-1742854,-128000
2013-04-16,-1055127,42000
2013-04-17,515678,-245000
2013-04-18,717056,-68000
2013-04-19,5307450,250791
2013-04-22,4603488,483000
2013-04-23,1274238,-68000
2013-04-24,1626370,4000
2013-04-25,279568,-12000
2013-04-26,-14150,-336768
2013-04-29,643297,-13000
2013-04-30,219059,95000
2013-05-02,1126986,-171000
2013-05-03,2176000,58000
2013-05-06,620941,16000
2013-05-07,6146371,-302700
2013-05-08,4785941,-242000
2013-05-09,1420724,-226000
2013-05-10,886000,-295000
2013-05-13,645211,-397000
2013-05-14,161082,-51000
2013-05-15,826986,-231000
2013-05-16,2780482,-35000
2013-05-17,4742700,1000
2013-05-20,1457214,-18000
2013-05-21,102538,-55000
2013-05-22,3304900,241000
2013-05-23,-1000000,81000
2013-05-24,-2566635,-221000
2013-05-27,-1666792,-469000
2013-05-28,-521013,-274000
2013-05-29,-355917,-93636
2013-05-30,-733599,-70000
2013-05-31,2143269,-51500
2013-06-03,156236,-149000
2013-06-04,595200,-10000
2013-06-05,-328621,-12000
2013-06-06,-296066,-34000
2013-06-07,710585,-35000
2013-06-10,1713100,25000
2013-06-11,-1794555,-13000
2013-06-13,-1012957,144000
2013-06-14,-841692,-20000
2013-06-17,-1460187,80000
2013-06-18,261857,-179000
2013-06-19,908188,-192000
2013-06-20,-2147756,-277000
2013-06-21,-4480374,-26000
2013-06-24,-6458127,-277000
2013-06-25,-2133137,138000
2013-06-26,1538810,248000
2013-06-27,-1034554,4000
2013-06-28,391000,175000
2013-07-01,-937415,-374000
2013-07-02,-1189690,-197000
2013-07-03,960885,-269000
2013-07-04,-2121773,29000
2013-07-05,790900,75000
2013-07-08,2016230,-195000
2013-07-09,2329000,116000
2013-07-10,1395456,-31000
2013-07-11,635637,44776
2013-07-12,2358000,37000
2013-07-15,483500,-73000
2013-07-16,-712180,-153000
2013-07-17,-1388902,-98000
2013-07-18,-581812,-570000
2013-07-19,-940476,-1050342
2013-07-22,-720707,47000
2013-07-23,1262704,424000
2013-07-24,1472000,61000
2013-07-25,1868900,135000
2013-07-26,1465880,269000
2013-07-29,824606,306000
2013-07-30,98500,35000
2013-07-31,1847104,-2000
2013-08-01,585041,193000
2013-08-02,1218891,123000
2013-08-05,910729,24000
2013-08-06,-1555800,-124000
2013-08-07,96996,-44000
2013-08-08,180124,118000
2013-08-09,-108378,2000
2013-08-12,370100,0
2013-08-13,2422973,103000
2013-08-14,645680,55000
2013-08-15,977393,317000
2013-08-16,-375023,-137000
2013-08-19,1034166,253000
2013-08-20,1971219,917000
2013-08-22,-658423,236000
2013-08-23,382715,-49000
2013-08-26,1021602,280000
2013-08-27,2070956,274000
2013-08-28,940808,-146000
2013-08-29,1402387,-78000
2013-08-30,84017,-328000
2013-09-02,-600627,-269500
2013-09-03,752322,-558611
2013-09-04,-116995,-54000
2013-09-05,-182291,-154500
2013-09-06,1097419,-156000
2013-09-09,572886,150000
2013-09-10,-219598,-171000
2013-09-11,1976758,-94000
2013-09-12,1556189,23000
2013-09-13,1070048,-6000
2013-09-14,-166000,6000
2013-09-16,563176,-72000
2013-09-17,1270334,0
2013-09-18,221656,-97000
2013-09-23,434080,-57000
2013-09-24,-113302,-182000
2013-09-25,104053,-96000
2013-09-26,1707004,90174
2013-09-27,845173,14000
2013-09-30,-1474817,-102000
2013-10-01,8550,-434000
2013-10-02,1207125,-117000
2013-10-03,418754,50000
2013-10-04,2307249,108000
2013-10-07,1579835,-241000
2013-10-08,1665767,80000
2013-10-09,4135767,-20000
2013-10-11,3007626,-83000
2013-10-14,2334298,120000
2013-10-15,4863028,128000
2013-10-16,2813850,195000
2013-10-17,3420950,-13000
2013-10-18,1476813,0
2013-10-21,733992,15000
2013-10-22,1318677,-302000
2013-10-23,3535924,89000
2013-10-24,-266988,85000
2013-10-25,-561942,121000
2013-10-28,234067,-4000
2013-10-29,816995,-31000
2013-10-30,-224018,65000
2013-10-31,3015566,38500
2013-11-01,2827283,163000
2013-11-04,11615532,428000
2013-11-05,3278721,263000
2013-11-06,702391,40000
2013-11-07,542534,20000
2013-11-08,68298,-17000
2013-11-11,-92095,-5000
2013-11-12,-596262,-8576
2013-11-13,-1406612,10437
2013-11-14,-3019531,30000
2013-11-15,-2534389,342000
2013-11-18,-248539,28000
2013-11-19,-1314085,201000
2013-11-20,-1754343,84000
2013-11-21,431242,17000
2013-11-22,1167564,-45000
2013-11-25,1989488,6366
2013-11-26,1020527,-32000
2013-11-27,428896,1000
2013-11-28,1799826,90000
2013-11-29,969016,4000
2013-12-02,-593946,-22000
2013-12-03,875235,-121000
2013-12-04,1018645,-103000
2013-12-05,-90934,-30000
2013-12-06,282000,-73000
2013-12-09,132340,-153000
2013-12-10,345732,-160565
2013-12-11,664513,71000
2013-12-12,-101289,-150000
2013-12-13,-325322,-276000
2013-12-16,1215646,-207000
2013-12-17,1098155,-233000
2013-12-18,-325331,-511000
2013-12-19,395224,94000
2013-12-20,1674959,-19000
2013-12-23,1612034,10000
2013-12-24,176300,-29000
2013-12-25,427000,11000
2013-12-26,55000,-28000
2013-12-27,1963900,-42000
2013-12-30,1281642,-31000
2013-12-31,1017810,-62000
2014-01-02,-18051,-28000
2014-01-03,-173771,-164000
2014-01-06,-82499,-273000
2014-01-07,-4726000,-1680000
2014-01-08,-3380944,-1902820
2014-01-09,-79982,-270000
2014-01-10,974422,-92000
2014-01-13,417772,-143000
2014-01-14,-802809,-73408
2014-01-15,-2200667,1138000
2014-01-16,-712521,-222112
2014-01-17,-405601,-144000
2014-01-20,-1351907,-337000
2014-01-21,-5633747,-1289000
2014-01-22,602293,-129000
2014-01-23,1313745,-217000
2014-01-24,1093162,-118000
2014-01-27,-1325118,-371000
2014-02-05,-2132611,22518
2014-02-06,975601,119000
2014-02-07,680106,57000
2014-02-10,773481,10000
2014-02-11,2211467,31000
2014-02-12,4468341,289000
2014-02-13,1129954,5109
2014-02-14,2936837,-100000
2014-02-17,1158983,24000
2014-02-18,1440055,85000
2014-02-19,1154651,-22000
2014-02-20,1784073,-84000
2014-02-21,648159,-198000
2014-02-24,882002,-256000
2014-02-25,3503653,-79000
2014-02-26,4729473,14000
2014-02-27,1884369,113000
2014-03-03,3027783,-41000
2014-03-04,1154220,-164000
2014-03-05,1377676,12326
2014-03-06,5555075,97824
2014-03-07,6244789,186000
2014-03-10,1643182,-30000
2014-03-11,883917,-9000
2014-03-12,-1415263,-33000
2014-03-13,-2491379,-294000
2014-03-14,917431,-143000
2014-03-17,113347,-487000
2014-03-18,162157,-439584
2014-03-19,-2687467,-238000
2014-03-20,138692,-225000
2014-03-21,19370,-254000
2014-03-24,-236711,-162000
2014-03-25,-476846,-125000
2014-03-26,1612906,-109000
2014-03-27,-366608,-117000
2014-03-28,-1143939,-105000
2014-03-31,-358153,-119000
2014-04-01,2037481,110000
2014-04-02,2463875,24000
2014-04-03,-290193,-8000
2014-04-07,942812,-308000
2014-04-08,2600893,-319000
2014-04-09,1897104,29000
2014-04-10,1651716,-211247
2014-04-11,765151,87000
2014-04-14,2049387,-4000
2014-04-15,476379,-34000
2014-04-16,-423210,-234000
2014-04-17,1479722,-74000
2014-04-18,-202467,-204288
2014-04-21,1434292,82000
2014-04-22,1251612,-16000
2014-04-23,1513635,-86000
2014-04-24,2555942,-50000
2014-04-25,1312570,137000
2014-04-28,755487,110000
2014-04-29,515318,316000
2014-04-30,-214253,-94000
2014-05-02,11423434,716000
2014-05-05,5037261,263000
2014-05-06,-3158074,186000
2014-05-07,1793362,85000
2014-05-08,2485879,368000
2014-05-09,-1298056,16000
2014-05-12,-4363417,133000
2014-05-13,-1140047,116000
2014-05-14,1879208,101000
2014-05-15,-86539,183000
2014-05-16,-2069908,-64000
2014-05-19,-1932100,-424000
2014-05-20,-1392078,17000
2014-05-21,-762022,-56000
2014-05-22,1315761,-202000
2014-05-23,-1517145,-73000
2014-05-26,-1854100,-189000
2014-05-27,1915583,-13000
2014-05-28,-1196750,-143000
2014-05-29,-2284836,-94000
2014-05-30,-3384327,-499348
2014-06-03,-496208,-96000
2014-06-04,-1286114,7000
2014-06-05,2975617,-55000
2014-06-06,120138,28000
2014-06-09,2491680,1000
2014-06-10,724695,-10000
2014-06-11,-1068200,-50000
2014-06-12,1064286,-344000
2014-06-13,934745,-35651
2014-06-16,-568477,-130000
2014-06-17,3794766,-375950
2014-06-18,4085345,-103000
2014-06-19,2374954,162000
2014-06-20,-679173,-79000
2014-06-23,1924325,-2000
2014-06-24,-24872,-4000
2014-06-25,1008525,-126000
2014-06-26,1177866,3000
2014-06-27,-1811311,-217000
2014-06-30,479038,-85000
2014-07-01,922807,-153000
2014-07-02,2749763,-86140
2014-07-03,3942345,-72000
2014-07-04,1825532,1000
2014-07-07,2817482,-49000
2014-07-08,334493,2000
2014-07-09,-233259,-15000
2014-07-10,-2391842,25000
2014-07-11,-2919297,-27000
2014-07-14,-3799883,-166000
2014-07-15,-2913723,9000
2014-07-16,-2030713,-161000
2014-07-17,347038,-31000
2014-07-18,1320600,111000
2014-07-21,1248683,-3000
2014-07-22,1593652,-17000
2014-07-24,622218,1000
2014-07-25,549691,96000
2014-07-28,-525722,-47000
2014-07-29,-816160,-24000
2014-07-30,-525777,35000
2014-07-31,-9488383,3000
2014-08-01,5668362,-278000
2014-08-04,95754,34000
2014-08-05,-655714,101000
2014-08-06,3792581,269000
2014-08-07,-150505,34000
2014-08-08,-1191056,101000
2014-08-11,239519,-21000
2014-08-12,-1270155,38000
2014-08-13,1172597,31000
2014-08-14,1182735,-53000
2014-08-15,460714,4000
2014-08-18,502941,14000
2014-08-19,1960033,294000
2014-08-20,968443,50000
2014-08-21,674827,70000
2014-08-22,-968233,65000
2014-08-25,-614798,-183000
2014-08-26,-2856652,-59000
2014-08-27,-777558,-31000
2014-08-28,-37125,-151000
2014-08-29,523190,-73000
2014-09-01,3883518,-6000
2014-09-02,4494425,-45640
2014-09-03,2784174,47000
2014-09-04,1324501,149396
2014-09-05,2758323,-3000
2014-09-09,4910861,232000
2014-09-10,-965994,22000
2014-09-11,-237295,18000
2014-09-12,-376660,29000
2014-09-15,-555101,-39000
2014-09-16,-2726213,8000
2014-09-17,-2320524,47000
2014-09-18,-1135467,-12000
2014-09-19,-2425424,-7000
2014-09-22,-2625466,52830
2014-09-23,-5358647,-135000
2014-09-24,-11340331,-76000
2014-09-25,-1505346,218683
2014-09-26,-481203,324000
2014-09-29,-4672099,290000
2014-09-30,-3097517,5000
2014-10-01,-387551,-1000
2014-10-02,-459100,-130000
2014-10-03,-954377,-24000
2014-10-06,505589,-179000
2014-10-07,-925635,-147000
2014-10-08,-4087659,-248112
2014-10-09,-1078045,-209000
2014-10-13,-1353958,-13000
2014-10-14,1684302,-129000
2014-10-15,3524906,-29000
2014-10-16,-1755227,55000
2014-10-17,-67191,202000
2014-10-20,75880,117000
2014-10-21,217300,67000
2014-10-22,270364,0
2014-10-23,-57636,-101000
2014-10-24,521905,-115000
2014-10-27,1470498,-84000
2014-10-28,765282,-6000
2014-10-29,1227071,1000
2014-10-30,-482346,64000
2014-10-31,445540,-255918
2014-11-03,754116,-19000
2014-11-04,-173682,11000
2014-11-05,-531138,-140000
2014-11-06,-667339,-353000
2014-11-07,601701,-24000
2014-11-10,5056750,217000
2014-11-11,907938,-16437
2014-11-12,2149416,-16000
2014-11-13,1938843,-3000
2014-11-14,2773937,-22000
2014-11-17,509200,-5000
2014-11-18,-915048,-165000
2014-11-19,-1434716,-27000
2014-11-20,-844550,-193000
2014-11-21,220470,-524000
2014-11-24,1054924,-10000
2014-11-25,1680437,0
2014-11-26,1925791,3000
2014-11-27,4406994,64968
2014-11-28,1937210,4000
2014-12-01,-172713,-84000
2014-12-02,-742655,79000
2014-12-03,-584721,-20000
2014-12-04,432881,-15000
2014-12-05,754870,-53000
2014-12-08,-3879901,-400000
2014-12-09,-2526013,-78000
2014-12-10,-1179650,-11000
2014-12-11,-348217,-21027
2014-12-12,694870,-94000
2014-12-15,-69215,-426000
2014-12-16,483679,-219000
2014-12-17,1532055,-314468
2014-12-18,-207951,55000
2014-12-19,3624188,-216000
2014-12-22,172765,-21000
