date,foreign_net,trust_net
2013-01-02,186000,0
2013-01-03,294000,-1076000
2013-01-04,338000,-563000
2013-01-07,-1313500,-1046000
2013-01-08,445000,-1504000
2013-01-09,-205000,-387000
2013-01-10,-110000,0
2013-01-11,1161000,-432000
2013-01-14,651000,0
2013-01-15,1179900,-636000
2013-01-16,286921,-313000
2013-01-17,-1362700,3197
2013-01-18,-18000,-200000
2013-01-21,437000,-23000
2013-01-22,-238271,0
2013-01-23,-553656,-34000
2013-01-24,-2835000,-1000
2013-01-25,-2456994,-2000
2013-01-28,-1465000,0
2013-01-29,85000,0
2013-01-30,-856000,0
2013-01-31,-812449,2000
2013-02-01,-476000,0
2013-02-04,-58000,37000
2013-02-05,-1809000,38000
2013-02-06,-553611,-169000
2013-02-18,92591,194000
2013-02-19,90300,193000
2013-02-20,-592242,0
2013-02-21,-2948196,-1000
2013-02-22,-1371343,-3099
2013-02-23,-100000,-1000
2013-02-25,-155845,0
2013-02-26,82909,0
2013-02-27,435106,0
2013-03-01,-356000,0
2013-03-04,-1443493,-503202
2013-03-05,42000,0
2013-03-06,616000,-3000
2013-03-07,-33976,0
2013-03-08,365800,4000
2013-03-11,-28541,-137000
2013-03-12,-158631,-130000
2013-03-13,-43000,-1000
2013-03-14,425531,-13000
2013-03-15,197071,7000
2013-03-18,-280000,-1000
2013-03-19,-591000,194000
2013-03-20,-398299,0
2013-03-21,-1794994,0
2013-03-22,-776684,-1000
2013-03-25,-249000,0
2013-03-26,-539000,0
2013-03-27,-266000,-5000
2013-03-28,-908000,0
2013-03-29,183000,0
2013-04-01,689303,-1000
2013-04-02,-21211,0
2013-04-03,-362000,0
2013-04-08,-65556,0
2013-04-09,-225611,0
2013-04-10,-38000,0
2013-04-11,135978,0
2013-04-12,164000,1000
2013-04-15,280689,0
2013-04-16,1202817,70000
2013-04-17,-67000,-14000
2013-04-18,-502001,3000
2013-04-19,-259000,1619
2013-04-22,207000,-12119
2013-04-23,1748000,-2000
2013-04-24,216000,0
2013-04-25,-1065160,-1000
2013-04-26,220609,-292000
2013-04-29,-122000,-1000
2013-04-30,67000,0
2013-05-02,420087,-300000
2013-05-03,738000,-476000
2013-05-06,371563,-182076
2013-05-07,-60579,0
2013-05-08,783998,0
2013-05-09,1008577,0
2013-05-10,514000,0
2013-05-13,515610,-1000
2013-05-14,93000,-292000
2013-05-15,190491,0
2013-05-16,432000,0
2013-05-17,-116452,-70000
2013-05-20,-67154,0
2013-05-21,-357762,0
2013-05-22,203769,-4000
2013-05-23,-134640,0
2013-05-24,-18000,-1000
2013-05-27,125728,0
2013-05-28,-164000,0
2013-05-29,-1079009,0
2013-05-30,-194000,0
2013-05-31,1713298,1000
2013-06-03,1684000,0
2013-06-04,658000,316000
2013-06-05,666907,250000
2013-06-06,-68414,0
2013-06-07,147175,-1000
2013-06-10,42000,0
2013-06-11,-11000,9000
2013-06-13,-207000,7000
2013-06-14,-130000,0
2013-06-17,934208,600000
2013-06-18,-18073,190000
2013-06-19,-213753,0
2013-06-20,-159922,0
2013-06-21,629516,-178000
2013-06-24,-647383,-238000
2013-06-25,-290399,0
2013-06-26,-432563,-1000
2013-06-27,-183000,0
2013-06-28,213000,-1000
2013-07-01,74000,-446800
2013-07-02,-187125,0
2013-07-03,-106000,0
2013-07-04,-60000,1000
2013-07-05,637000,-59000
2013-07-08,-362000,0
2013-07-09,-78000,0
2013-07-10,449000,-60000
2013-07-11,370000,-7365
2013-07-12,136000,-155000
2013-07-15,-109000,0
2013-07-16,283000,-170000
2013-07-17,316000,0
2013-07-18,323000,3000
2013-07-19,199752,0
2013-07-22,53942,0
2013-07-23,545921,-1000
2013-07-24,335000,0
2013-07-25,1449000,0
2013-07-26,-77000,0
2013-07-29,15000,0
2013-07-30,306000,7000
2013-07-31,335000,0
2013-08-01,35000,0
2013-08-02,-496000,0
2013-08-05,-345000,-1000
2013-08-06,-1289000,0
2013-08-07,-1075000,0
2013-08-08,-716000,0
2013-08-09,-1308000,0
2013-08-12,-1082000,-70000
2013-08-13,333000,0
2013-08-14,154097,250000
2013-08-15,-472686,-65000
2013-08-16,-232247,-27000
2013-08-19,-43000,1000
2013-08-20,-104049,-30000
2013-08-22,-1919771,-61000
2013-08-23,-438000,2000
2013-08-26,-74000,2000
2013-08-27,116000,0
2013-08-28,-262000,1000
2013-08-29,154000,-40000
2013-08-30,-466807,-2000
2013-09-02,-321000,0
2013-09-03,1368176,1914
2013-09-04,100000,0
2013-09-05,267363,219000
2013-09-06,-64000,123000
2013-09-09,449000,-1500
2013-09-10,-271000,0
2013-09-11,-154386,3000
2013-09-12,-328000,7000
2013-09-13,-102199,8000
2013-09-14,58000,0
2013-09-16,171000,0
2013-09-17,-187000,30000
2013-09-18,370633,26000
2013-09-23,367000,-76000
2013-09-24,-244318,0
2013-09-25,407000,0
2013-09-26,-62029,1000
2013-09-27,269048,0
2013-09-30,-177478,0
2013-10-01,-153111,0
2013-10-02,349676,0
2013-10-03,1336559,1000
2013-10-04,-77000,0
2013-10-07,-116000,-1000
2013-10-08,209000,0
2013-10-09,-435000,0
2013-10-11,471000,0
2013-10-14,51628,0
2013-10-15,209497,0
2013-10-16,289000,0
2013-10-17,272000,0
2013-10-18,503000,0
2013-10-21,149000,0
2013-10-22,973000,-3000
2013-10-23,-277843,0
2013-10-24,-731000,0
2013-10-25,-196000,0
2013-10-28,282000,0
2013-10-29,95000,0
2013-10-30,215000,0
2013-10-31,11135,-1000
2013-11-01,178000,-5000
2013-11-04,44000,0
2013-11-05,-85362,0
2013-11-06,-186000,0
2013-11-07,-450000,0
2013-11-08,797000,0
2013-11-11,-52000,0
2013-11-12,23000,0
2013-11-13,47497,-181000
2013-11-14,336000,0
2013-11-15,136000,0
2013-11-18,-506000,11000
2013-11-19,-844385,0
2013-11-20,-998908,0
2013-11-21,-281000,0
2013-11-22,-93000,0
2013-11-25,-9000,3911
2013-11-26,1131615,0
2013-11-27,-189000,0
2013-11-28,217000,-340000
2013-11-29,126000,-35000
2013-12-02,-252000,-340000
2013-12-03,-67482,0
2013-12-04,180000,0
2013-12-05,909605,0
2013-12-06,-1091033,0
2013-12-09,36535,0
2013-12-10,-120244,0
2013-12-11,126000,0
2013-12-12,-55212,0
2013-12-13,472000,0
2013-12-16,98000,0
2013-12-17,309000,-1000
2013-12-18,-56000,0
2013-12-19,117000,0
2013-12-20,202176,-3000
2013-12-23,296000,0
2013-12-24,30051,-1000
2013-12-25,73000,-2000
2013-12-26,171000,0
2013-12-27,-644000,0
2013-12-30,155999,5000
2013-12-31,133001,0
2014-01-02,242000,5000
2014-01-03,361000,0
2014-01-06,329981,0
2014-01-07,194000,0
2014-01-08,154000,0
2014-01-09,-85000,0
2014-01-10,-79000,1000
2014-01-13,431000,0
2014-01-14,105000,0
2014-01-15,477971,1000
2014-01-16,3531000,800000
2014-01-17,1663000,0
2014-01-20,2990000,0
2014-01-21,2800573,0
2014-01-22,2809000,0
2014-01-23,2200991,0
2014-01-24,2810914,2000
2014-01-27,698984,0
2014-02-05,1570000,0
2014-02-06,-878000,0
2014-02-07,1019000,0
2014-02-10,465000,0
2014-02-11,1056736,0
2014-02-12,243628,0
2014-02-13,517000,-1307
2014-02-14,-92350,0
2014-02-17,-199000,0
2014-02-18,-1231000,0
2014-02-19,1033000,-7000
2014-02-20,2609000,-8000
2014-02-21,230000,1000
2014-02-24,563000,0
2014-02-25,17417,0
2014-02-26,1268000,0
2014-02-27,123938,-800000
2014-03-03,1478000,0
2014-03-04,314037,0
2014-03-05,510000,0
2014-03-06,-906209,0
2014-03-07,1641000,0
2014-03-10,1426000,-2000
2014-03-11,1718000,42302
2014-03-12,899000,0
2014-03-13,928000,0
2014-03-14,507000,4000
2014-03-17,207000,0
2014-03-18,44189,0
2014-03-19,190000,-1000
2014-03-20,-879271,0
2014-03-21,62000,-1000
2014-03-24,139003,0
2014-03-25,-168260,0
2014-03-26,-290990,-140000
