date,foreign_net,trust_net
2013-01-02,899000,0
2013-01-03,917823,635000
2013-01-04,-689911,3586000
2013-01-07,-316693,7667000
2013-01-08,256019,6603000
2013-01-09,947664,1270000
2013-01-10,1367000,3101000
2013-01-11,303000,50000
2013-01-14,410000,-490000
2013-01-15,767771,-712000
2013-01-16,369000,826000
2013-01-17,233000,94000
2013-01-18,-69000,-124000
2013-01-21,-57000,0
2013-01-22,-78000,-200000
2013-01-23,17000,-200000
2013-01-24,122862,-298000
2013-01-25,430000,-2683000
2013-01-28,896000,-904000
2013-01-29,-575813,-500000
2013-01-30,-323000,-800000
2013-01-31,-561000,50000
2013-02-01,-411000,0
2013-02-04,-239000,491000
2013-02-05,-226000,0
2013-02-06,86000,0
2013-02-18,-534000,17000
2013-02-19,-284000,1350000
2013-02-20,-194000,100000
2013-02-21,-416000,510000
2013-02-22,88000,-1322000
2013-02-23,1000,-650000
2013-02-25,-95000,0
2013-02-26,-350000,0
2013-02-27,-136000,0
2013-03-01,-56000,0
2013-03-04,36000,0
2013-03-05,39852,200000
2013-03-06,-984000,-70000
2013-03-07,548000,378000
2013-03-08,-74911,154000
2013-03-11,217000,380000
2013-03-12,80000,355000
2013-03-13,-268000,-1092000
2013-03-14,65000,-575000
2013-03-15,519232,152000
2013-03-18,589000,-1574000
2013-03-19,-40000,-1636000
2013-03-20,-780730,-685000
2013-03-21,-715000,-947000
2013-03-22,258187,0
2013-03-25,-78000,-99000
2013-03-26,-147000,-876000
2013-03-27,763000,-947000
2013-03-28,249000,-500000
2013-03-29,-215000,463000
2013-04-01,311000,368000
2013-04-02,-27000,1337000
2013-04-03,6000,1050000
2013-04-08,134000,-405000
2013-04-09,138000,-698000
2013-04-10,369000,-50000
2013-04-11,82000,-100000
2013-04-12,116000,558000
2013-04-15,147000,-921000
2013-04-16,-1110000,-1180000
2013-04-17,-44000,-1110000
2013-04-18,28000,-1932000
2013-04-19,35000,-497000
2013-04-22,-267741,294000
2013-04-23,34000,130000
2013-04-24,76000,132000
2013-04-25,16000,475000
2013-04-26,14000,0
2013-04-29,52000,534000
2013-04-30,2227104,506000
2013-05-02,808067,0
2013-05-03,-553000,0
2013-05-06,128000,45000
2013-05-07,1035000,46000
2013-05-08,2284721,720000
2013-05-09,2742179,2061000
2013-05-10,2594365,103000
2013-05-13,64517,0
2013-05-14,762011,0
2013-05-15,2389420,-200000
2013-05-16,1221000,260000
2013-05-17,241420,50000
2013-05-20,203001,397000
2013-05-21,67338,-1867000
2013-05-22,-321000,-760000
2013-05-23,78000,-1722000
2013-05-24,969145,0
2013-05-27,-149000,-399000
2013-05-28,-401000,-310000
2013-05-29,-291761,-1769000
2013-05-30,-501572,-150000
2013-05-31,290134,0
2013-06-03,-529000,-50000
2013-06-04,-514000,-200000
2013-06-05,5207,-110000
2013-06-06,790000,-70000
2013-06-07,-78000,0
2013-06-10,135693,0
