date,foreign_net,trust_net
2013-01-02,694306,-155000
2013-01-03,-578000,-437000
2013-01-04,-1307800,-221000
2013-01-07,-383200,-301000
2013-01-08,-364000,-1000
2013-01-09,-151170,68000
2013-01-10,79000,-262000
2013-01-11,417000,-340000
2013-01-14,300000,-203000
2013-01-15,935600,-130000
2013-01-16,526400,-32000
2013-01-17,-222000,30359
2013-01-18,114000,-30000
2013-01-21,261000,-226000
2013-01-22,166000,-40000
2013-01-23,-363522,30000
2013-01-24,152000,1000
2013-01-25,465000,-264000
2013-01-28,975800,-120000
2013-01-29,1006000,-30000
2013-01-30,157705,0
2013-01-31,1822236,3000
2013-02-01,467000,-132000
2013-02-04,593800,72000
2013-02-05,309200,-148000
2013-02-06,652609,0
2013-02-18,193920,-33000
2013-02-19,-84872,-28000
2013-02-20,239626,-200000
2013-02-21,-223000,-42000
2013-02-22,-103000,-211000
2013-02-23,0,-201000
2013-02-25,3071707,0
2013-02-26,235657,0
2013-02-27,429947,-1000
2013-03-01,160400,0
2013-03-04,200751,0
2013-03-05,-62000,0
2013-03-06,58000,0
2013-03-07,-120641,0
2013-03-08,-69500,-3000
2013-03-11,123000,-70000
2013-03-12,183652,0
2013-03-13,20000,-30000
2013-03-14,917,-1000
2013-03-15,-276000,187000
2013-03-18,-404000,10000
2013-03-19,-256000,0
2013-03-20,1431270,-28000
2013-03-21,393000,0
2013-03-22,146769,129000
2013-03-25,695000,-80000
2013-03-26,303000,0
2013-03-27,-4000,3000
2013-03-28,231400,0
2013-03-29,169000,0
2013-04-01,45255,-1000
2013-04-02,171000,0
2013-04-03,1066000,0
2013-04-08,50561,0
2013-04-09,-11280,0
2013-04-10,209000,-1000
2013-04-11,131378,0
2013-04-12,12000,-1000
2013-04-15,194141,0
2013-04-16,635687,0
2013-04-17,443000,-5000
2013-04-18,118000,0
2013-04-19,759000,-102452
2013-04-22,638000,-148000
2013-04-23,33000,-2800
2013-04-24,470500,-1000
2013-04-25,591200,-51000
2013-04-26,589000,-1000
2013-04-29,355000,0
2013-04-30,667000,0
2013-05-02,342182,-46000
2013-05-03,-240540,-1000
2013-05-06,-8000,-1000
2013-05-07,402872,-18000
2013-05-08,908076,-1000
2013-05-09,341611,-2000
2013-05-10,-71000,-21000
2013-05-13,-32000,-189000
2013-05-14,826000,-53000
2013-05-15,260000,0
2013-05-16,580000,0
2013-05-17,148400,0
2013-05-20,174800,-1000
2013-05-21,1365352,0
2013-05-22,-223000,-2000
2013-05-23,210000,-1000
2013-05-24,-402000,-1000
2013-05-27,-47983,0
2013-05-28,205000,0
2013-05-29,563000,0
2013-05-30,190000,1000
2013-05-31,714387,-6000
2013-06-03,328000,-4000
2013-06-04,-6000,0
2013-06-05,349640,0
2013-06-06,24947,-68000
2013-06-07,-296049,0
2013-06-10,117000,0
2013-06-11,-52000,51000
2013-06-13,-556000,45000
2013-06-14,-181050,0
2013-06-17,56983,-106800
2013-06-18,-494000,-1000
2013-06-19,-679969,-30000
2013-06-20,374984,-60000
2013-06-21,-457666,-22000
2013-06-24,-677000,-100000
2013-06-25,-605000,-80000
2013-06-26,-173000,-81000
2013-06-27,-202998,-60000
2013-06-28,500800,-29000
2013-07-01,-35000,-60000
2013-07-02,-37094,-30000
2013-07-03,452800,0
2013-07-04,110000,0
2013-07-05,256000,18000
2013-07-08,14000,0
2013-07-09,194000,0
2013-07-10,107000,0
2013-07-11,904000,-46308
2013-07-12,118000,-8000
2013-07-15,788537,-27000
2013-07-16,1674000,-90000
2013-07-17,242000,-125600
2013-07-18,-790200,-1000
2013-07-19,1288988,1000
2013-07-22,-126215,0
2013-07-23,778000,1000
2013-07-24,231363,1000
2013-07-25,553000,0
2013-07-26,197000,0
2013-07-29,127000,0
2013-07-30,90000,-160000
2013-07-31,103000,-1000
2013-08-01,-217000,450000
2013-08-02,-313600,384000
2013-08-05,207000,157000
2013-08-06,713000,150000
2013-08-07,232361,0
2013-08-08,661000,0
2013-08-09,-498000,0
