date,foreign_net,trust_net
2013-01-02,2348000,0
2013-01-03,1169000,-4000
2013-01-04,5000,-15000
2013-01-07,303125,-75000
2013-01-08,-660000,-6000
2013-01-09,616000,0
2013-01-10,4790000,0
2013-01-11,772000,-15000
2013-01-14,1706000,0
2013-01-15,341000,992000
2013-01-16,1006000,-18000
2013-01-17,380100,6927
2013-01-18,1751000,0
2013-01-21,-1282000,78000
2013-01-22,2115452,220000
2013-01-23,1233136,218000
2013-01-24,-265000,-12000
2013-01-25,38000,-6000
2013-01-28,1151000,0
2013-01-29,1313000,0
2013-01-30,2641000,0
2013-01-31,12000,-1000
2013-02-01,2828000,0
2013-02-04,995000,-181000
2013-02-05,1050000,-174000
2013-02-06,1130000,-2000
2013-02-18,2148888,0
2013-02-19,1062551,-1000
2013-02-20,1784529,0
2013-02-21,2839244,-1000
2013-02-22,2853000,-1000
2013-02-23,28000,-1000
2013-02-25,2526087,0
2013-02-26,4296542,-2000
2013-02-27,2626345,358000
2013-03-01,4871000,0
2013-03-04,1457000,0
2013-03-05,-1325000,-383000
2013-03-06,550000,-15000
2013-03-07,772775,-531000
2013-03-08,601300,-1000000
2013-03-11,477000,-2000
2013-03-12,142080,0
2013-03-13,-227000,-1000
2013-03-14,-1169569,0
2013-03-15,-7978490,4000
2013-03-18,-1772000,0
2013-03-19,-5436000,0
2013-03-20,-3936048,-4000
2013-03-21,-1484000,0
2013-03-22,-1452765,-5000
2013-03-25,-2617210,0
2013-03-26,-874000,0
2013-03-27,257000,-40000
2013-03-28,-2655000,0
2013-03-29,710000,-474000
2013-04-01,-891480,0
2013-04-02,-1108000,0
2013-04-03,984000,0
2013-04-08,-2820000,42000
2013-04-09,-2062446,0
2013-04-10,-1148000,0
2013-04-11,-2896122,0
2013-04-12,-1392000,0
2013-04-15,-6041023,0
2013-04-16,-1564009,0
2013-04-17,-9587000,356000
2013-04-18,-6825000,0
2013-04-19,-4691000,1613
2013-04-22,-8267000,-1000
2013-04-23,-2597000,-6000
2013-04-24,-1944000,-1000
2013-04-25,3195000,-4000
2013-04-26,2470000,-6000
2013-04-29,1459000,-3000
2013-04-30,2783000,0
2013-05-02,-350423,0
2013-05-03,959000,-11000
2013-05-06,821875,-5000
2013-05-07,850200,0
2013-05-08,3148629,0
2013-05-09,449131,0
2013-05-10,1374000,0
2013-05-13,434000,-7000
2013-05-14,1243000,-46000
2013-05-15,1236000,0
2013-05-16,2153000,0
2013-05-17,375000,0
2013-05-20,416000,-3000
2013-05-21,-6433063,0
2013-05-22,-7587120,-17000
2013-05-23,-14205472,-5000
2013-05-24,-7437140,-4000
2013-05-27,1302173,-2000
2013-05-28,-5124000,0
2013-05-29,-3639062,0
2013-05-30,-9696000,0
2013-05-31,-3691758,2000
2013-06-03,-1179000,0
2013-06-04,-3940000,0
2013-06-05,-2389446,0
2013-06-06,-6806769,0
2013-06-07,-4968475,3000
2013-06-10,-2419000,0
2013-06-11,-2731000,68000
2013-06-13,-9270000,60000
2013-06-14,-3112000,0
2013-06-17,-1279637,0
2013-06-18,-4108000,-2000
2013-06-19,-6915017,0
2013-06-20,-4234514,0
2013-06-21,-4031596,7000
2013-06-24,-5866244,-2000
2013-06-25,-3808000,0
2013-06-26,-2051875,-4000
2013-06-27,-2173000,-5000
2013-06-28,907000,0
2013-07-01,-2557000,-5000
2013-07-02,251969,0
2013-07-03,-4281100,0
2013-07-04,609000,22000
2013-07-05,1402000,-315000
2013-07-08,-525000,0
2013-07-09,1732000,0
2013-07-10,1419000,0
2013-07-11,5600000,17668
2013-07-12,1488000,-11000
2013-07-15,3060000,0
2013-07-16,5315000,0
2013-07-17,3509657,0
2013-07-18,2439000,0
2013-07-19,1517499,0
2013-07-22,1228761,0
2013-07-23,3723000,0
2013-07-24,469000,0
2013-07-25,-143000,0
2013-07-26,1421000,0
2013-07-29,-66000,0
2013-07-30,1674000,57000
2013-07-31,801000,0
2013-08-01,-633000,0
2013-08-02,-236000,0
2013-08-05,-291000,-23000
2013-08-06,-2593000,0
2013-08-07,-2441000,0
2013-08-08,-2835000,0
2013-08-09,-2134000,0
2013-08-12,-583000,0
2013-08-13,999000,0
2013-08-14,-1608080,4000
2013-08-15,-2141451,-2000
2013-08-16,595203,0
2013-08-19,-1432000,6000
2013-08-20,-2072000,1000
2013-08-22,-5526712,6000
2013-08-23,-387000,10000
2013-08-26,137000,16000
2013-08-27,-643000,0
2013-08-28,1780000,8000
2013-08-29,1446000,0
2013-08-30,2518555,4000
2013-09-02,1666000,0
2013-09-03,4460000,-31442
2013-09-04,1826000,0
