date,foreign_net,trust_net
2013-01-02,6009900,-285
2013-01-03,227520,-1313000
2013-01-04,-1913780,-60000
2013-01-07,-1290200,-134000
2013-01-08,-1760000,-1005000
2013-01-09,-573260,-1010000
2013-01-10,2017100,-1650000
2013-01-11,-1813946,-18000
2013-01-14,-2450540,-300000
2013-01-15,-1055000,-12000
2013-01-16,-2593000,-222199
2013-01-17,-4085700,-163269
2013-01-18,-2717671,-23000
2013-01-21,-180000,-59000
2013-01-22,1984167,-13000
2013-01-23,162589,-266000
2013-01-24,3145000,-28000
2013-01-25,-2378904,-610000
2013-01-28,1269200,-240000
2013-01-29,6831100,-1000
2013-01-30,3227000,0
2013-01-31,3705458,-765000
2013-02-01,3010000,0
2013-02-04,17006000,-251000
2013-02-05,10364030,-233000
2013-02-06,10328960,-20000
2013-02-18,6409823,-161000
2013-02-19,-663103,-7097
2013-02-20,-1641654,0
2013-02-21,703600,-10000
2013-02-22,2580000,-30000
2013-02-23,-3000,-157000
2013-02-25,-2757328,-200000
2013-02-26,1538936,-5000
2013-02-27,2436389,-524000
2013-03-01,2607480,-1522645
2013-03-04,-9130840,-1100000
2013-03-05,1496231,-113960
2013-03-06,461640,-3600000
2013-03-07,-2230231,-995000
2013-03-08,68900,-1000
2013-03-11,-4112000,-917000
2013-03-12,-3778927,-1505000
2013-03-13,-5020000,-107000
2013-03-14,-5613107,-1011000
2013-03-15,-8718699,5856000
2013-03-18,-6453300,-364000
2013-03-19,-1966614,0
2013-03-20,-8775695,0
2013-03-21,-3128903,0
2013-03-22,-3151338,-647000
2013-03-25,-2672000,-1000
2013-03-26,-3004000,0
2013-03-27,73000,-1747000
2013-03-28,-2337000,-4000
2013-03-29,-562000,0
2013-04-01,-138967,-4000
2013-04-02,-430461,-111000
2013-04-03,-1066563,-300000
2013-04-08,-5097461,-5000
2013-04-09,-2178574,-507000
2013-04-10,-2679000,-870000
2013-04-11,387524,-1013000
2013-04-12,1089020,-700000
2013-04-15,4786852,-754000
2013-04-16,-2094031,0
2013-04-17,-6649000,-56000
2013-04-18,-2453000,0
2013-04-19,2059000,26333
2013-04-22,1744000,-572738
2013-04-23,1426620,-13000
2013-04-24,1959000,-3000
2013-04-25,2217155,-6000
2013-04-26,2603971,-10000
2013-04-29,4316000,-134000
2013-04-30,4690000,-725000
2013-05-02,8334962,0
2013-05-03,1418000,-83000
2013-05-06,59450,-2431600
2013-05-07,4049558,-945000
2013-05-08,8235874,-1390000
2013-05-09,2670183,-3000
2013-05-10,1747000,-125000
2013-05-13,249230,-13000
2013-05-14,1097000,-9000
2013-05-15,-691170,0
2013-05-16,4234000,0
2013-05-17,2169096,0
2013-05-20,-472114,-208000
2013-05-21,927679,-8000
2013-05-22,2109020,-30000
2013-05-23,-2595020,-205000
2013-05-24,-773934,-751000
2013-05-27,251113,-10000
2013-05-28,-438000,-103000
2013-05-29,72410,-130000
2013-05-30,-5719000,9000
2013-05-31,-3443955,-972000
2013-06-03,-3278000,-574000
2013-06-04,-3359000,-579000
2013-06-05,-2701077,0
2013-06-06,-5017575,-138000
2013-06-07,-2139744,-575000
2013-06-10,-114000,-108000
2013-06-11,-3241147,59000
2013-06-13,-8223549,23000
2013-06-14,-3315500,0
2013-06-17,-2327467,0
2013-06-18,-3982000,-6000
2013-06-19,-6995376,-3000
2013-06-20,-9142136,0
2013-06-21,-7349271,-93000
2013-06-24,-7086000,-54000
2013-06-25,-5139990,0
2013-06-26,-3919907,-17000
2013-06-27,762677,0
2013-06-28,5791580,0
2013-07-01,251951,-10000
2013-07-02,1427385,0
2013-07-03,-1418200,-69000
2013-07-04,-2057000,-71000
2013-07-05,1160000,10000
2013-07-08,-3213000,0
2013-07-09,5525140,-1422689
2013-07-10,1176000,-159000
2013-07-11,7927174,-163888
2013-07-12,4665000,-174000
2013-07-15,4974440,0
2013-07-16,7742000,-59000
2013-07-17,8631000,0
2013-07-18,7092000,-24000
2013-07-19,4029035,0
2013-07-22,5134501,0
2013-07-23,7748418,600000
2013-07-24,3220100,-524000
2013-07-25,1532000,-1101000
2013-07-26,2034761,400000
2013-07-29,-451000,0
2013-07-30,2375943,89000
2013-07-31,3465713,0
2013-08-01,1584305,100000
2013-08-02,-943100,0
2013-08-05,1079800,27000
2013-08-06,-7790000,-556000
2013-08-07,-7564000,0
2013-08-08,-12239722,0
2013-08-09,-7224960,1598000
2013-08-12,904015,814000
2013-08-13,938000,275000
2013-08-14,-4233683,139000
2013-08-15,-4303586,-4000
2013-08-16,-216337,46000
2013-08-19,1553971,12000
2013-08-20,-452117,1000
2013-08-22,-4673102,112000
2013-08-23,-802500,82000
2013-08-26,174000,34000
2013-08-27,966000,0
2013-08-28,1432000,18000
2013-08-29,588796,0
2013-08-30,5435914,142000
2013-09-02,4975417,0
2013-09-03,6983000,16619
2013-09-04,3205860,0
2013-09-05,1800590,4000
2013-09-06,3104615,12000
2013-09-09,6454036,-3000
2013-09-10,16984653,10000
2013-09-11,8483457,37000
2013-09-12,2789042,36000
2013-09-13,4227449,22415
2013-09-14,1012000,0
2013-09-16,7151512,6000
2013-09-17,1968046,0
2013-09-18,1560923,-508000
2013-09-23,6870271,0
2013-09-24,4285550,0
2013-09-25,6160000,0
2013-09-26,1955458,4000
2013-09-27,4983002,0
2013-09-30,-4339041,4000
2013-10-01,958200,2000
2013-10-02,481149,-869000
2013-10-03,12229746,151000
2013-10-04,3265700,2000
2013-10-07,1631713,6000
2013-10-08,87187,0
2013-10-09,2410964,0
2013-10-11,1736540,0
2013-10-14,2121969,0
