date,foreign_net,trust_net
2016-02-05,-35000,0
2017-06-08,217000,0
2017-06-09,-161000,0
2017-06-12,1000,0
2017-06-13,-20000,0
2017-06-14,-14000,0
2017-06-15,59000,0
2017-06-16,6000,0
2017-06-19,-11000,0
2017-06-20,-77000,0
2017-06-21,54000,0
2017-06-22,-47000,0
2017-06-23,-10000,0
2017-06-26,-28000,0
2017-06-27,-8000,50000
2017-06-28,-12000,0
2017-06-29,0,0
2017-06-30,99000,0
2017-07-03,-21000,0
2017-07-05,1000,0
2017-07-07,4000,0
2017-07-10,-31000,0
2017-07-11,-5000,0
2017-07-12,-57000,0
2017-07-13,-4000,50000
2017-07-14,-6000,0
2017-07-17,-13000,25000
2017-07-18,-18000,0
2017-07-19,-82000,50000
2017-07-20,-35000,10000
2017-07-21,19000,30000
2017-07-25,0,10000
2017-07-26,0,30000
2017-07-27,1000,30000
2017-07-28,0,30000
2017-07-31,-22000,50000
2017-08-01,-52000,0
2017-08-02,13000,0
2017-08-03,-17000,0
2017-08-04,-9000,-25000
2017-08-07,19000,0
2017-08-08,-3000,0
2017-08-09,-3000,0
2017-08-10,3000,0
2017-08-11,17000,0
2017-08-14,-49000,30000
2017-08-15,-29000,0
2017-08-16,-19000,0
2017-08-17,44000,25000
2017-08-18,71000,0
2017-08-21,20000,0
2017-08-22,-1000,0
2017-08-23,-8000,0
2017-08-24,14000,73000
2017-08-25,-6000,32000
2017-08-28,-19000,0
2017-08-29,2000,0
2017-08-30,-11000,35000
2017-08-31,10000,100000
2017-09-01,81000,57000
2017-09-04,-37000,83000
2017-09-05,-8000,53000
2017-09-06,3000,76000
2017-09-07,22000,119000
2017-09-08,-8000,34000
2017-09-11,-15000,25000
2017-09-12,-3000,44000
2017-09-13,-2000,14000
2017-09-14,2000,38000
2017-09-15,-5000,0
2017-09-18,-1000,0
2017-09-19,8000,8000
2017-09-20,-25000,92000
2017-09-21,-110000,222000
2017-09-22,-128000,456000
2017-09-25,-117000,92000
2017-09-26,-39000,-40000
2017-09-27,-138000,191000
2017-09-28,-107000,0
2017-09-29,-21000,35000
2017-09-30,-6000,2000
2017-10-02,-28000,-69000
2017-10-03,-1000,0
2017-10-05,6000,34000
2017-10-06,-22000,0
2017-10-11,2000,0
2017-10-12,-25000,0
2017-10-13,-10000,0
2017-10-16,27000,-35000
2017-10-17,2000,0
2017-10-18,-10000,0
2017-10-19,-10000,-3000
2017-10-20,-8000,-13000
2017-10-23,-2000,0
2017-10-24,-1000,0
2017-10-25,8000,0
2017-10-26,10000,0
2017-10-27,-12000,-12000
2017-10-30,-34000,0
2017-10-31,-10000,26000
2017-11-01,-2000,0
2017-11-02,-87000,-6000
2017-11-03,-9000,0
2017-11-06,-33000,10000
2017-11-07,-41000,0
2017-11-08,-8000,0
2017-11-09,-76000,0
2017-11-10,-44000,0
2017-11-13,-59000,15000
2017-11-14,-11000,15000
2017-11-15,-23000,0
2017-11-16,-47000,15000
2017-11-17,-44000,0
2017-11-20,-7000,15000
2017-11-21,-4000,0
2017-11-22,-19000,0
2017-11-23,17000,0
2017-11-24,5000,-89000
2017-11-27,42000,-58000
2017-11-28,129000,-51000
2017-11-29,18000,0
2017-11-30,25600,0
2017-12-01,127000,-13000
2017-12-04,136000,9000
2017-12-05,-90000,0
2017-12-06,-21000,-82000
2017-12-07,8000,0
2017-12-08,22000,-47000
2017-12-11,-5000,-18000
2017-12-12,34000,0
2017-12-13,65000,0
2017-12-14,-88600,-7000
2017-12-15,-44000,60000
2017-12-18,-35000,0
2017-12-19,-24000,0
2017-12-20,10000,0
2017-12-21,144000,0
2017-12-22,-145000,0
2017-12-25,-173000,0
2017-12-26,-3000,0
2017-12-27,-50000,0
2017-12-28,-23000,0
2017-12-29,-115000,-50000
2018-01-02,-9000,0
2018-01-03,-9000,0
2018-01-04,-65000,0
2018-01-05,-245000,0
2018-01-08,-46000,-30000
2018-01-09,24000,-42000
2018-01-10,-282000,0
2018-01-11,-40000,0
2018-01-12,57000,0
2018-01-15,49000,23000
2018-01-16,-34000,0
2018-01-17,11000,-20000
2018-01-18,-13000,0
2018-01-19,4000,-65000
2018-01-22,52000,0
2018-01-23,11000,15000
2018-01-24,-27000,0
2018-01-25,-25000,0
2018-01-26,9000,0
2018-01-29,-1000,0
2018-01-30,56000,0
2018-01-31,-88000,0
2018-02-01,-14000,0
2018-02-02,-24000,0
2018-02-05,-20000,0
2018-02-06,-1000,0
2018-02-07,11000,10000
2018-02-08,-100000,35000
2018-02-09,-31000,-25000
2018-02-12,-37000,0
2018-02-21,-18000,26000
2018-02-22,-35000,-1000
2018-02-23,-21000,-69000
2018-02-26,-8000,0
2018-02-27,102000,20000
2018-03-01,-132000,-35000
2018-03-02,-22000,0
2018-03-05,5000,0
2018-03-06,-2000,15000
2018-03-07,-13000,-5000
2018-03-08,-24000,0
2018-03-09,3000,-40000
2018-03-12,8000,-31000
2018-03-13,4000,0
2018-03-14,14000,0
2018-03-15,2000,0
2018-03-16,-9000,0
2018-03-19,22000,0
2018-03-20,252000,0
2018-03-21,-123000,39000
2018-03-22,-34000,0
2018-03-23,57000,0
2018-03-26,4000,0
2018-03-27,-4000,21000
2018-03-28,50000,45000
