date,foreign_net,trust_net
2013-01-02,36000,0
2013-01-03,47000,-1000
2013-01-04,32000,5000
2013-01-07,-24000,10000
2013-01-08,-7000,0
2013-01-09,-9000,0
2013-01-10,-26000,0
2013-01-11,200000,6000
2013-01-14,71000,0
2013-01-15,29000,3000
2013-01-16,-132000,4000
2013-01-17,9000,5000
2013-01-18,3000,0
2013-01-21,22000,6000
2013-01-22,59000,0
2013-01-23,2000,-1000
2013-01-24,-18000,1000
2013-01-25,-129000,0
2013-01-28,41000,0
2013-01-29,-2000,0
2013-01-30,103000,0
2013-01-31,-3000,3000
2013-02-01,5000,0
2013-02-04,11000,-3000
2013-02-05,6000,-3000
2013-02-06,-36000,-2000
2013-02-18,-24000,0
2013-02-19,-26000,0
2013-02-20,-48000,0
2013-02-21,8000,-1000
2013-02-22,-37000,-1000
2013-02-25,-53000,0
2013-02-26,-15000,0
2013-02-27,44000,0
2013-03-01,43000,0
2013-03-04,-121000,0
2013-03-05,49000,0
2013-03-06,171000,-11000
2013-03-07,78000,0
2013-03-08,0,0
2013-03-11,-36000,-31000
2013-03-12,-11000,0
2013-03-13,-7000,0
2013-03-14,-6000,-1000
2013-03-15,11000,0
2013-03-18,-118000,-1000
2013-03-19,-56000,0
2013-03-20,-70000,0
2013-03-21,11000,0
2013-03-22,-24000,0
2013-03-25,3000,0
2013-03-26,27000,0
2013-03-27,-39000,0
2013-03-28,73000,0
2013-03-29,13000,0
2013-04-01,88000,0
2013-04-02,41000,0
2013-04-03,0,0
2013-04-08,-67000,0
2013-04-09,-48000,0
2013-04-10,-6000,0
2013-04-11,49000,0
2013-04-12,144000,0
2013-04-15,77000,-1000
2013-04-16,134000,0
2013-04-17,84000,-3000
2013-04-18,312000,0
2013-04-19,40000,0
2013-04-22,21000,0
2013-04-23,255000,0
2013-04-24,35000,-1000
2013-04-25,50000,0
2013-04-26,246000,-1000
2013-04-29,-14000,0
2013-04-30,151000,0
2013-05-02,142000,0
2013-05-03,-14000,-2000
2013-05-06,7000,-1000
2013-05-07,237000,0
2013-05-08,-44114,0
2013-05-09,114228,0
2013-05-10,199000,0
2013-05-13,51000,0
2013-05-14,34000,0
2013-05-15,68000,0
2013-05-16,245000,0
2013-05-17,374000,0
2013-05-20,189000,-1000
2013-05-21,164000,0
2013-05-22,223000,-2000
2013-05-23,55000,0
2013-05-24,103000,-1000
2013-05-27,31000,0
2013-05-28,36000,0
2013-05-29,195000,0
2013-05-30,275000,0
2013-05-31,248000,0
2013-06-03,90000,0
2013-06-04,204000,0
2013-06-05,149000,0
2013-06-06,123000,0
2013-06-07,417000,0
2013-06-10,41000,0
2013-06-11,24000,38000
2013-06-13,343000,34000
2013-06-14,83000,280000
