date,foreign_net,trust_net
2013-01-02,-30000,-604000
2013-01-03,214000,2799000
2013-01-04,-1241000,2704000
2013-01-07,-234000,88000
2013-01-08,26000,50000
2013-01-09,-911000,447000
2013-01-10,-3264000,1135000
2013-01-11,746000,1418000
2013-01-14,-46197,379000
2013-01-15,590000,2327000
2013-01-16,-412000,-39000
2013-01-17,-1912000,-645649
2013-01-18,-1850000,-177000
2013-01-21,-1067000,-145000
2013-01-22,-304000,0
2013-01-23,-1233000,661000
2013-01-24,815000,386000
2013-01-25,-314000,243000
2013-01-28,260000,588000
2013-01-29,-683000,1909000
2013-01-30,-107000,2311000
2013-01-31,9783000,3146000
2013-02-01,2578000,1891000
2013-02-04,1254000,1143000
2013-02-05,760000,1134000
2013-02-06,642000,986000
2013-02-18,1680000,1820000
2013-02-19,-905000,422000
2013-02-20,4930000,63000
2013-02-21,838663,7000
2013-02-22,555133,568000
2013-02-23,-5000,1206000
2013-02-25,206000,82000
2013-02-26,232000,358000
2013-02-27,343000,450000
2013-03-01,-150010,5175000
2013-03-04,747200,1490000
2013-03-05,719000,1452000
2013-03-06,611000,1406000
2013-03-07,-430000,0
2013-03-08,-400000,1458000
2013-03-11,-155000,1199000
2013-03-12,133204,365000
2013-03-13,-2592000,-2236000
2013-03-14,647000,-910000
2013-03-15,189000,631000
2013-03-18,-72000,204000
2013-03-19,-1265000,145000
2013-03-20,-380000,-157000
2013-03-21,156000,532000
2013-03-22,114000,196000
2013-03-25,685000,416000
2013-03-26,4345000,1088000
2013-03-27,162000,328000
2013-03-28,1413000,-234000
2013-03-29,294000,-427000
2013-04-01,1185000,1825000
2013-04-02,661000,1366000
2013-04-03,-766000,333000
2013-04-08,182000,419000
2013-04-09,-1018000,512000
2013-04-10,537000,426000
2013-04-11,860000,872000
2013-04-12,-146000,119000
2013-04-15,397000,572000
2013-04-16,-464000,105000
2013-04-17,2346000,1189000
2013-04-18,1511000,951000
2013-04-19,1726000,274777
2013-04-22,368000,802000
2013-04-23,-1010000,-194000
2013-04-24,-93000,783000
2013-04-25,1088000,27000
2013-04-26,1756000,60000
2013-04-29,1200000,20000
2013-04-30,-1019200,145000
2013-05-02,-284000,-579000
2013-05-03,-283000,-815000
2013-05-06,2785000,-110000
2013-05-07,-118000,16000
2013-05-08,49534,-77000
2013-05-09,1707932,-358000
2013-05-10,-1343000,-93000
2013-05-13,109000,-183000
2013-05-14,778000,-854000
2013-05-15,-1292000,-162000
2013-05-16,188000,-183000
2013-05-17,-102000,-30000
2013-05-20,-90000,245000
2013-05-21,-450000,0
2013-05-22,406950,-976000
2013-05-23,-351000,-695000
2013-05-24,-386000,-488000
2013-05-27,364000,-164000
2013-05-28,174000,59000
2013-05-29,662000,146000
2013-05-30,-1037000,21000
2013-05-31,-31099,271000
2013-06-03,-590000,421000
2013-06-04,30000,1167000
2013-06-05,-256000,585000
2013-06-06,-11020,297000
2013-06-07,148000,327000
2013-06-10,375000,-163000
2013-06-11,398000,-1564000
2013-06-13,-2859000,-865000
2013-06-14,551000,-1867000
