date,foreign_net,trust_net
2013-01-02,167000,0
2013-01-03,-25000,0
2013-01-04,84000,-3000
2013-01-07,4000,3000
2013-01-08,-57000,0
2013-01-09,-286000,0
2013-01-10,59000,0
2013-01-11,-34000,1000
2013-01-14,-233000,0
2013-01-15,87000,0
2013-01-16,-98000,-1000
2013-01-17,-559000,355000
2013-01-18,531000,0
2013-01-21,131000,-2000
2013-01-22,109042,0
2013-01-23,4000,79000
2013-01-24,135000,-120000
2013-01-25,-355239,-2000
2013-01-28,99000,0
2013-01-29,-54680,0
2013-01-30,233000,0
2013-01-31,-267185,0
2013-02-01,216000,0
2013-02-04,-359000,14000
2013-02-05,-129000,14000
2013-02-06,139000,-1000
2013-02-18,55000,0
2013-02-19,228000,-1000
2013-02-20,67000,0
2013-02-21,310199,-202000
2013-02-22,169000,-2000
2013-02-23,0,-1000
2013-02-25,-12000,0
2013-02-26,132000,-357000
2013-02-27,34000,0
2013-03-01,-145000,0
2013-03-04,90000,0
2013-03-05,-14000,0
2013-03-06,4000,0
2013-03-07,20000,0
2013-03-08,-55000,-3000
2013-03-11,261000,-357000
2013-03-12,-51000,0
2013-03-13,13000,-1000
2013-03-14,-35000,-1000
2013-03-15,-145949,-1000
2013-03-18,143000,-2000
2013-03-19,-5000,0
2013-03-20,-17000,0
2013-03-21,-13697,0
2013-03-22,167000,0
2013-03-25,-145000,0
2013-03-26,-430827,0
2013-03-27,-188000,82000
2013-03-28,72005,0
2013-03-29,-10000,0
2013-04-01,-11000,-1000
2013-04-02,-185000,0
2013-04-03,-431262,0
2013-04-08,195964,0
2013-04-09,-258810,-50000
2013-04-10,-164745,0
2013-04-11,-127000,0
2013-04-12,-308000,0
2013-04-15,-30000,-1000
2013-04-16,28000,0
2013-04-17,59983,-5000
2013-04-18,241000,-3000
2013-04-19,73000,0
2013-04-22,-313794,-1000
2013-04-23,-114240,-304000
2013-04-24,151000,0
2013-04-25,-184013,-3000
2013-04-26,29584,-3000
2013-04-29,10000,-1000
2013-04-30,226000,0
2013-05-02,-167586,0
2013-05-03,44000,-5000
2013-05-06,74286,-203000
2013-05-07,75971,0
2013-05-08,56927,-200000
2013-05-09,155691,-2000
2013-05-10,115000,-1100000
2013-05-13,-111000,-300000
2013-05-14,-365163,-315864
2013-05-15,-138852,0
2013-05-16,-262000,0
2013-05-17,-130000,19000
2013-05-20,318000,-2000
2013-05-21,-91000,0
2013-05-22,-55000,-8000
2013-05-23,-36000,0
2013-05-24,-36000,-3000
2013-05-27,120000,0
2013-05-28,449000,0
2013-05-29,458000,0
2013-05-30,109000,-2000
2013-05-31,265000,0
2013-06-03,110000,0
2013-06-04,189000,0
2013-06-05,-36000,0
2013-06-06,43546,0
2013-06-07,318000,0
2013-06-10,327000,15000
2013-06-11,-130000,-47000
2013-06-13,-12000,-46000
2013-06-14,162000,0
2013-06-17,214000,0
2013-06-18,515000,0
2013-06-19,17000,0
2013-06-20,62000,0
2013-06-21,-1234000,-257000
2013-06-24,-114000,-392000
2013-06-25,91685,0
2013-06-26,103000,0
2013-06-27,110000,-1000
2013-06-28,201000,1000
2013-07-01,98000,114000
2013-07-02,251544,0
2013-07-03,160000,0
2013-07-04,-37000,-2000
2013-07-05,19000,4000
2013-07-08,93000,0
2013-07-09,31000,0
2013-07-10,129000,0
2013-07-11,104000,0
2013-07-12,45000,0
2013-07-15,-52000,-100000
2013-07-16,17000,-100000
2013-07-17,19000,-150000
2013-07-18,-197801,-100000
2013-07-19,-44000,1000
2013-07-22,85000,0
2013-07-23,570000,1000
2013-07-24,7107,0
2013-07-25,153000,0
2013-07-26,34000,0
2013-07-29,-53000,0
2013-07-30,313000,2000
2013-07-31,-40000,-1000
2013-08-01,231000,-8000
2013-08-02,75000,0
2013-08-05,22000,-1000
2013-08-06,-3000,-27000
2013-08-07,22000,0
2013-08-08,-47000,0
2013-08-09,-129000,0
2013-08-12,-129029,0
2013-08-13,-131000,0
2013-08-14,-21000,0
2013-08-15,5000,-20000
2013-08-16,-150000,-5000
2013-08-19,26000,0
2013-08-20,-309613,0
2013-08-22,-298000,0
2013-08-23,11000,0
2013-08-26,73000,0
2013-08-27,-208000,0
2013-08-28,-371000,0
2013-08-29,-107387,0
2013-08-30,-376000,1000
2013-09-02,-73000,0
2013-09-03,181000,0
2013-09-04,-186000,0
2013-09-05,-119000,4000
2013-09-06,-403000,0
2013-09-09,-109000,-1000
2013-09-10,253000,-2000
2013-09-11,-60000,0
2013-09-12,48663,3000
2013-09-13,9000,0
2013-09-14,0,0
2013-09-16,113000,-120000
2013-09-17,-327197,0
2013-09-18,-353000,0
2013-09-23,203000,0
2013-09-24,-285815,0
2013-09-25,-509000,0
2013-09-26,-793284,0
2013-09-27,-75000,0
2013-09-30,-280000,0
2013-10-01,-406000,-106000
2013-10-02,-247000,-2000
2013-10-03,-261123,0
2013-10-04,-179000,0
2013-10-07,-28000,0
2013-10-08,51000,0
2013-10-09,-985000,0
2013-10-11,-1144101,0
2013-10-14,9000,0
2013-10-15,-426000,0
2013-10-16,283000,0
2013-10-17,-303000,0
2013-10-18,83000,0
2013-10-21,-79000,0
2013-10-22,-13000,-12000
2013-10-23,40000,0
2013-10-24,138000,0
2013-10-25,70000,0
2013-10-28,41000,0
2013-10-29,68000,0
2013-10-30,57000,0
2013-10-31,40000,1000
2013-11-01,-3000,0
2013-11-04,-81000,0
2013-11-05,-23000,0
2013-11-06,11000,0
2013-11-07,-22000,0
2013-11-08,5000,0
2013-11-11,46000,0
2013-11-12,40000,0
2013-11-13,-56000,0
2013-11-14,-324000,0
2013-11-15,-237000,0
2013-11-18,-138000,0
2013-11-19,-204000,0
2013-11-20,28000,0
2013-11-21,-3000,-3000
2013-11-22,96000,0
2013-11-25,35000,0
2013-11-26,106752,0
2013-11-27,62000,0
2013-11-28,152000,0
2013-11-29,200000,0
2013-12-02,-24000,0
2013-12-03,165000,0
2013-12-04,139000,0
2013-12-05,-297000,0
2013-12-06,129000,0
2013-12-09,-459000,0
2013-12-10,194000,0
2013-12-11,212000,0
2013-12-12,-3000,0
2013-12-13,-45000,0
2013-12-16,-389826,0
2013-12-17,-93000,0
2013-12-18,-9000,0
2013-12-19,-205000,0
2013-12-20,90000,0
2013-12-23,12000,0
2013-12-24,1000,-1000
2013-12-25,-29000,-2000
2013-12-26,7000,0
2013-12-27,17000,0
2013-12-30,35999,14000
2013-12-31,6000,0
2014-01-02,5000,14000
2014-01-03,50000,0
2014-01-06,-79929,-10000
2014-01-07,86000,0
2014-01-08,-44000,0
2014-01-09,3000,0
2014-01-10,61000,0
2014-01-13,208000,0
2014-01-14,669000,0
2014-01-15,22000,0
2014-01-16,487000,0
2014-01-17,44000,0
2014-01-20,18000,0
2014-01-21,70000,0
2014-01-22,477000,0
2014-01-23,207000,0
2014-01-24,293000,-1000
2014-01-27,131000,0
2014-02-05,242709,0
2014-02-06,378000,0
2014-02-07,1364121,0
2014-02-10,-218000,0
2014-02-11,89000,0
2014-02-12,-87000,0
2014-02-13,-216428,-5000
2014-02-14,83000,0
2014-02-17,75000,0
2014-02-18,-123675,0
2014-02-19,-84999,1000
2014-02-20,-81547,2000
2014-02-21,65000,0
2014-02-24,109000,-5000
2014-02-25,-90000,0
2014-02-26,-71000,0
2014-02-27,132000,0
2014-03-03,-6000,0
2014-03-04,-44000,0
2014-03-05,29000,0
2014-03-06,115000,0
2014-03-07,-59000,0
2014-03-10,-3000,-2000
2014-03-11,452000,0
2014-03-12,195000,0
2014-03-13,-75000,0
