date,foreign_net,trust_net
2013-01-02,2598000,-148000
2013-01-03,-2970000,352000
2013-01-04,-4534000,-1411000
2013-01-07,-2611617,-986000
2013-01-08,-4585943,-3000
2013-01-09,1556000,2249000
2013-01-10,11570000,756000
2013-01-11,1803177,4298000
2013-01-14,15423382,70000
2013-01-15,-1413667,-446000
2013-01-16,-889629,-734000
2013-01-17,2461013,319627
2013-01-18,1756000,-328000
2013-01-21,-3149477,895000
2013-01-22,2126795,1048723
2013-01-23,1149148,-22000
2013-01-24,-86000,95000
2013-01-25,288226,-838000
2013-01-28,17722831,0
2013-01-29,4990279,1275000
2013-01-30,10479011,-53000
2013-01-31,11686183,102000
2013-02-01,2517139,-178000
2013-02-04,3852000,978000
2013-02-05,3401851,2989000
2013-02-06,3616662,1280000
2013-02-18,-1836034,-28000
2013-02-19,749108,233000
2013-02-20,5418402,0
2013-02-21,-3239854,658000
2013-02-22,-3035620,-607345
2013-02-23,0,-2000
2013-02-25,-1124069,0
2013-02-26,-5375684,-1203000
2013-02-27,-2867422,1677000
2013-03-01,7530761,350000
2013-03-04,2512000,-55000
2013-03-05,-326225,850000
2013-03-06,-2583959,200000
2013-03-07,-237072,-194000
2013-03-08,1002004,-509000
2013-03-11,2783000,6365034
2013-03-12,512279,6370000
2013-03-13,-2129000,4726000
2013-03-14,-1089596,2249000
2013-03-15,-2491268,496000
2013-03-18,-449000,-407000
2013-03-19,931000,825000
2013-03-20,1258262,0
2013-03-21,8546947,1272000
2013-03-22,-2107760,-3000
2013-03-25,2344000,488000
2013-03-26,53000,465000
2013-03-27,65700,108000
2013-03-28,-1728710,2000000
2013-03-29,1451000,-520000
2013-04-01,196479,508000
2013-04-02,-2479283,-2113000
2013-04-03,-5644477,-2249000
2013-04-08,-4086985,-632496
2013-04-09,-35287,-87000
2013-04-10,413000,-872000
2013-04-11,-346293,800000
2013-04-12,-1830000,619000
2013-04-15,-1048121,-2000
2013-04-16,-4140014,-700000
2013-04-17,-3563000,61000
2013-04-18,-2129312,-735000
2013-04-19,660329,3637
2013-04-22,2703000,-1000
2013-04-23,4625321,148000
2013-04-24,2780117,413000
2013-04-25,5227110,901000
2013-04-26,653000,2996000
2013-04-29,1837358,743000
2013-04-30,-2068000,2459000
2013-05-02,1568271,-353000
2013-05-03,1270000,233000
2013-05-06,1618000,-5000
2013-05-07,7334071,995000
2013-05-08,4488013,-261000
2013-05-09,2161146,456000
2013-05-10,1665755,246000
2013-05-13,938850,-6000
2013-05-14,1516000,127000
2013-05-15,2867150,356000
2013-05-16,4046000,160000
2013-05-17,1390000,-1076986
2013-05-20,5351000,-4000
2013-05-21,1399725,1150000
2013-05-22,-211860,1618000
2013-05-23,1139013,1244000
2013-05-24,-2141846,-1196000
2013-05-27,-2028814,-1072000
2013-05-28,-2766710,-193000
2013-05-29,-2234000,0
2013-05-30,-293349,511000
2013-05-31,-583236,-1134000
2013-06-03,-4115000,0
2013-06-04,-2238000,-483000
2013-06-05,-1743892,-439000
2013-06-06,734229,-1112000
2013-06-07,-4112361,726000
2013-06-10,-44100,203000
2013-06-11,-476000,143000
2013-06-13,1576026,-16000
2013-06-14,-80023,-121000
2013-06-17,3676754,519000
2013-06-18,1985,-2000
2013-06-19,973206,741000
2013-06-20,823611,400000
2013-06-21,-2126174,111000
2013-06-24,-7317478,2776000
2013-06-25,-2599007,308000
2013-06-26,-3010000,-5000
2013-06-27,947006,-569602
2013-06-28,-2614194,1000
2013-07-01,-129532,309000
2013-07-02,3644688,-842000
2013-07-03,-9836339,-4890998
2013-07-04,-4984729,-681000
2013-07-05,9367155,662000
2013-07-08,1257483,0
2013-07-09,6956000,338000
2013-07-10,4566000,-78000
2013-07-11,4629000,861720
2013-07-12,1721000,1228000
2013-07-15,4417884,-45000
2013-07-16,-550000,0
2013-07-17,3050000,-205997
2013-07-18,3587000,326000
2013-07-19,11033324,91000
2013-07-22,5273636,97000
2013-07-23,10778000,516000
2013-07-24,2175101,724000
2013-07-25,1719000,0
2013-07-26,8231000,258000
2013-07-29,3467000,0
2013-07-30,-393000,509000
2013-07-31,2267000,-831000
2013-08-01,3388000,307000
2013-08-02,3236000,309000
