date,foreign_net,trust_net
2013-01-02,1996900,275000
2013-01-03,4498060,-1979000
2013-01-04,2277000,-69000
2013-01-07,-945400,-1053500
2013-01-08,2336633,1585000
2013-01-09,6453453,-217000
2013-01-10,1601380,3132000
2013-01-11,752563,2116000
2013-01-14,2591700,-787000
2013-01-15,1729000,-1006000
2013-01-16,1348970,-283000
2013-01-17,-2906440,-200395
2013-01-18,-3173645,-10000
2013-01-21,869000,-1036000
2013-01-22,-873797,-1121000
2013-01-23,236888,-1298000
2013-01-24,1322000,41000
2013-01-25,-116944,-7000
2013-01-28,1901000,-296755
2013-01-29,6876500,-2144000
2013-01-30,3660000,-1101000
2013-01-31,1677200,-262000
2013-02-01,1348000,-448000
2013-02-04,3496271,-504180
2013-02-05,2037510,-175000
2013-02-06,-679090,-96000
2013-02-18,496475,-100000
2013-02-19,1069398,-635000
2013-02-20,912719,-3000
2013-02-21,1704670,-1392000
2013-02-22,395000,-540000
2013-02-23,1000,-787000
2013-02-25,-1612123,50000
2013-02-26,-658828,8000
2013-02-27,-807016,0
2013-03-01,-223000,-1060000
2013-03-04,-2966000,-1508000
2013-03-05,-586000,-1720000
2013-03-06,-270570,-94000
2013-03-07,1500079,-500000
2013-03-08,595291,-6000
2013-03-11,-249000,-2000
2013-03-12,-95133,-960000
2013-03-13,-835000,-633747
2013-03-14,-779846,-302000
2013-03-15,-2825505,2598000
2013-03-18,-6164000,22000
2013-03-19,-3375305,0
2013-03-20,-3693673,-134800
2013-03-21,-1560599,-339000
2013-03-22,-5169141,-187000
2013-03-25,-775000,0
2013-03-26,-1654313,440000
2013-03-27,-1266760,83000
2013-03-28,-3793029,355000
2013-03-29,-6216210,-313000
2013-04-01,-82657,-2600
2013-04-02,-3121182,-5000
2013-04-03,-2223534,0
2013-04-08,-5603820,-634000
2013-04-09,-6329048,-5000
2013-04-10,-3737000,0
2013-04-11,-933669,0
2013-04-12,2424150,-1000
2013-04-15,-985753,-2000
2013-04-16,2727316,0
2013-04-17,2263000,-41000
2013-04-18,931000,0
2013-04-19,2200000,19728
2013-04-22,3777070,-8000
2013-04-23,-68000,-6000
2013-04-24,289000,-1000
2013-04-25,1230337,-12000
2013-04-26,236000,-4000
2013-04-29,1495000,-10000
2013-04-30,1015630,-1066000
2013-05-02,650162,0
2013-05-03,-386000,-767000
2013-05-06,-86129,-1113000
2013-05-07,35005,-750000
2013-05-08,309947,-2000
2013-05-09,-268583,1000
2013-05-10,1498000,-139000
2013-05-13,888000,-8000
2013-05-14,1814000,-18000
2013-05-15,2138000,322000
2013-05-16,2101000,0
2013-05-17,1036000,-3000
2013-05-20,-45000,-6000
2013-05-21,537574,-674000
2013-05-22,1582000,-214000
2013-05-23,87000,-378000
2013-05-24,900442,-11000
2013-05-27,-676142,-6000
2013-05-28,-4408810,0
2013-05-29,1714000,0
2013-05-30,-1854000,-2000
2013-05-31,-957330,0
2013-06-03,-1041000,-854
2013-06-04,-1062610,0
2013-06-05,-1457505,10000
2013-06-06,-4359332,0
2013-06-07,-720274,-13000
2013-06-10,-404000,0
2013-06-11,-22978,39000
2013-06-13,-1108177,29000
2013-06-14,-958000,0
2013-06-17,-519515,-948000
2013-06-18,-679019,-222000
2013-06-19,-446837,-1000
2013-06-20,-2550031,0
2013-06-21,-3899350,-55000
2013-06-24,-1538359,-271000
2013-06-25,3140354,0
2013-06-26,-368929,-8000
2013-06-27,1673834,2000
2013-06-28,4010076,0
2013-07-01,1532000,-5000
2013-07-02,1517390,-69000
2013-07-03,-290891,0
2013-07-04,155000,-533369
2013-07-05,168000,-316000
2013-07-08,-1705500,0
2013-07-09,3355000,0
2013-07-10,2500000,0
2013-07-11,3974496,-2118
2013-07-12,920000,-9000
2013-07-15,2618781,0
2013-07-16,2603000,-36000
2013-07-17,3843000,0
2013-07-18,4285000,0
2013-07-19,3255102,1000
2013-07-22,1290217,0
2013-07-23,4495309,1000
2013-07-24,-619890,1000
2013-07-25,627163,601000
2013-07-26,934000,600000
2013-07-29,-18000,0
2013-07-30,1327000,28000
2013-07-31,-964938,-2000
2013-08-01,-2511500,0
2013-08-02,-684085,0
2013-08-05,148798,-8000
2013-08-06,-1088000,0
2013-08-07,-1102550,0
2013-08-08,-1428519,0
2013-08-09,-1023000,393000
2013-08-12,-545000,78000
2013-08-13,-647774,0
2013-08-14,-572280,3000
2013-08-15,-1564514,-1000
2013-08-16,26496,-244000
2013-08-19,-395000,5000
2013-08-20,223830,2000
2013-08-22,-2626994,5000
2013-08-23,-684000,-171000
2013-08-26,-128000,15000
2013-08-27,1395000,0
2013-08-28,915000,9000
2013-08-29,873708,0
2013-08-30,1965980,4000
2013-09-02,612000,0
2013-09-03,-433500,6146
2013-09-04,2340000,0
2013-09-05,747548,11000
2013-09-06,962000,5000
2013-09-09,2939000,-2000
2013-09-10,2302000,1000
2013-09-11,3748604,16000
2013-09-12,2731000,15000
2013-09-13,1525468,10000
2013-09-14,452000,0
2013-09-16,2246000,3000
2013-09-17,940916,-177000
2013-09-18,889864,-286000
2013-09-23,1579000,0
2013-09-24,465143,-207000
2013-09-25,944000,0
2013-09-26,841000,-398000
2013-09-27,-225176,-327000
2013-09-30,1851010,-299000
2013-10-01,-546468,1000
2013-10-02,163836,-840
2013-10-03,3795473,-145000
2013-10-04,731634,1000
2013-10-07,1218418,0
2013-10-08,-498701,0
2013-10-09,564000,0
2013-10-11,1965478,138000
2013-10-14,1548902,0
2013-10-15,1586345,0
2013-10-16,184000,-180527
2013-10-17,517000,1000
2013-10-18,1217415,0
2013-10-21,1318540,0
2013-10-22,-1287551,-15000
2013-10-23,-2579492,0
2013-10-24,879647,0
2013-10-25,-316000,0
2013-10-28,1778000,-28000
2013-10-29,393342,-2000
2013-10-30,239913,0
2013-10-31,1625098,0
2013-11-01,-788000,-2000
2013-11-04,-448220,0
2013-11-05,-904197,0
2013-11-06,-539233,0
2013-11-07,-516000,0
2013-11-08,-540000,0
2013-11-11,-681000,0
2013-11-12,-1181765,1000
2013-11-13,-2243769,8000
2013-11-14,-1504420,0
2013-11-15,1421355,-4000
2013-11-18,215533,177000
2013-11-19,3158000,170000
2013-11-20,-73136,990000
2013-11-21,73658,1040000
2013-11-22,-1213659,549000
2013-11-25,395420,-131623
2013-11-26,549724,115000
2013-11-27,-1487065,115000
2013-11-28,869409,0
2013-11-29,972000,0
2013-12-02,832618,0
2013-12-03,-333737,-2000
2013-12-04,590494,0
2013-12-05,-187000,76000
2013-12-06,-277711,879000
2013-12-09,1070660,615000
2013-12-10,-142000,0
2013-12-11,653944,75000
2013-12-12,-652697,0
2013-12-13,-1803048,0
2013-12-16,-669856,0
2013-12-17,-154900,-4000
2013-12-18,-426000,-2000
2013-12-19,173903,200000
2013-12-20,-124459,35000
2013-12-23,-121200,0
2013-12-24,-70000,-18000
2013-12-25,251000,-39000
2013-12-26,-110090,-5000
2013-12-27,838000,103000
2013-12-30,2097987,-83000
2013-12-31,1138000,-5000
2014-01-02,-465200,310000
2014-01-03,-837660,-4000
2014-01-06,-715127,-81000
2014-01-07,-404000,-2000
2014-01-08,562000,1000
2014-01-09,-203529,-2000
2014-01-10,72412,0
2014-01-13,1076804,0
2014-01-14,1122000,2000
2014-01-15,-1006000,-133000
2014-01-16,-597663,-37000
2014-01-17,994442,-751169
2014-01-20,-1107620,0
2014-01-21,-667802,-476640
2014-01-22,1421000,-7000
2014-01-23,-1356507,0
2014-01-24,-772980,-1000
2014-01-27,-4476951,-3000
2014-02-05,-7562217,0
2014-02-06,-4054790,0
2014-02-07,-3110000,0
2014-02-10,-1269322,3000
2014-02-11,-1749777,-2000
2014-02-12,-877768,0
2014-02-13,-1853891,1007
2014-02-14,335576,0
2014-02-17,275000,0
2014-02-18,-1029962,-2000
2014-02-19,-362000,-193000
2014-02-20,-1765086,-49000
2014-02-21,1287000,8000
2014-02-24,-189580,0
2014-02-25,-554387,0
2014-02-26,-500179,-102000
2014-02-27,-61609,-2000
2014-03-03,327000,0
2014-03-04,-1228000,0
2014-03-05,-1354140,0
2014-03-06,895230,-6000
2014-03-07,1362000,-158000
2014-03-10,-379934,-19000
2014-03-11,-685000,-1136000
2014-03-12,-1045670,-963000
2014-03-13,-2881310,0
2014-03-14,-1855200,-256000
2014-03-17,-201208,-814000
2014-03-18,-573894,-1335000
2014-03-19,-1134955,-450000
2014-03-20,-3735285,0
2014-03-21,-582000,0
2014-03-24,3694000,0
2014-03-25,1878871,0
2014-03-26,1413000,0
2014-03-27,3245800,0
2014-03-28,2573000,-3000
2014-03-31,1086481,0
2014-04-01,1800608,-4000
2014-04-02,284520,0
2014-04-03,2945000,-70000
2014-04-07,562000,-10000
2014-04-08,-2096979,0
2014-04-09,-518968,0
2014-04-10,-454000,8796
2014-04-11,-622950,0
2014-04-14,1027000,0
2014-04-15,-1074000,0
2014-04-16,1646578,-2000
2014-04-17,916000,-503000
2014-04-18,638793,-402418
2014-04-21,624000,3000
2014-04-22,-386900,-4000
2014-04-23,-1285160,-3000
2014-04-24,-1140630,0
2014-04-25,-1450000,-100000
2014-04-28,-1841000,0
2014-04-29,-345000,-146000
2014-04-30,-2420439,-15000
2014-05-02,190500,0
2014-05-05,-2841000,0
2014-05-06,-860000,0
2014-05-07,-2160000,0
2014-05-08,-875000,0
2014-05-09,-1986200,-3000
2014-05-12,-2051894,0
2014-05-13,680686,-1000
2014-05-14,-426000,0
2014-05-15,-278000,-79000
2014-05-16,662593,-348000
2014-05-19,-354420,-125811
2014-05-20,-2138763,0
2014-05-21,-1342000,0
2014-05-22,-1847000,0
2014-05-23,-451231,0
2014-05-26,-1690760,-28000
2014-05-27,-373000,-48000
2014-05-28,-1038000,-2000
2014-05-29,-1342262,-7000
2014-05-30,-5474863,-4000
2014-06-03,2222827,0
2014-06-04,-1501272,0
2014-06-05,-3768791,0
2014-06-06,-1424000,-2000
2014-06-09,-1411000,2000
2014-06-10,916446,-9000
2014-06-11,-52181,-13000
2014-06-12,-666000,-23000
2014-06-13,-851000,-12000
2014-06-16,-623815,-8000
2014-06-17,-830287,0
2014-06-18,61000,1000
2014-06-19,-1789070,0
2014-06-20,-495360,-242000
2014-06-23,-2043932,0
2014-06-24,-945146,-22000
2014-06-25,-570654,-4000
2014-06-26,-2207910,0
2014-06-27,-4632801,0
2014-06-30,-3083447,-30000
2014-07-01,-1953000,0
2014-07-02,-848378,3026
2014-07-03,-896000,-46000
2014-07-04,-1619665,0
2014-07-07,-1102617,0
2014-07-08,187266,-5000
2014-07-09,-30310,0
2014-07-10,-334968,0
2014-07-11,413244,0
2014-07-14,-66000,0
2014-07-15,81967,-32000
2014-07-16,831000,0
2014-07-17,3402598,21000
2014-07-18,854020,0
2014-07-21,434000,0
2014-07-22,1554000,16000
2014-07-24,359103,7000
2014-07-25,1417000,-975000
2014-07-28,3262920,-594000
2014-07-29,4460000,5000
2014-07-30,918000,161000
2014-07-31,572000,83000
2014-08-01,-591000,83000
2014-08-04,-1723080,0
2014-08-05,-3451708,0
2014-08-06,-141330,7000
2014-08-07,-474413,31000
2014-08-08,-263536,42000
2014-08-11,636000,14000
2014-08-12,-642910,18000
2014-08-13,1470400,7000
2014-08-14,-1748000,17000
2014-08-15,-133000,7000
2014-08-18,-1283500,1000
2014-08-19,340667,7000
2014-08-20,-1813260,3000
2014-08-21,-757000,232000
2014-08-22,-632041,0
2014-08-25,1482469,0
2014-08-26,4165985,3000
2014-08-27,5483000,61000
2014-08-28,405736,25000
2014-08-29,676960,0
2014-09-01,2091000,0
2014-09-02,817620,0
2014-09-03,4827474,16000
2014-09-04,1462400,358000
2014-09-05,1991000,16000
2014-09-09,2969074,0
2014-09-10,-669809,0
2014-09-11,1741000,28000
2014-09-12,3018778,22000
2014-09-15,2304000,0
2014-09-16,-3213161,4000
2014-09-17,-1401000,10000
2014-09-18,-259126,0
2014-09-19,-1965840,-137000
2014-09-22,-3241895,170991
2014-09-23,-1010440,-57000
2014-09-24,738871,3000
2014-09-25,-1847213,0
2014-09-26,-1694367,70000
2014-09-29,-9846848,50000
2014-09-30,-1863343,28000
2014-10-01,-7054385,0
2014-10-02,-5939274,4500
2014-10-03,-298187,0
2014-10-06,-1845918,8000
2014-10-07,-49477,2000
2014-10-08,423515,2000
2014-10-09,-1258063,-1600
2014-10-13,145020,0
2014-10-14,-224121,1000
2014-10-15,-2037220,-996000
2014-10-16,-1221173,-1000000
2014-10-17,-3261000,-997000
2014-10-20,-328747,-500000
2014-10-21,-2547791,10000
2014-10-22,-2420927,0
2014-10-23,-1974927,-320000
2014-10-24,-3550069,0
2014-10-27,-2047264,-1000
2014-10-28,1256659,0
2014-10-29,3478507,5800
2014-10-30,2810680,881000
2014-10-31,2183000,-35000
2014-11-03,-1331227,-5000
2014-11-04,2116245,-200000
2014-11-05,-217118,90000
2014-11-06,522242,0
2014-11-07,-1052680,444000
2014-11-10,764872,0
2014-11-11,-799000,25000
2014-11-12,-2022899,10584
2014-11-13,1456000,0
2014-11-14,-659500,0
2014-11-17,-1501029,-34000
2014-11-18,-3399003,0
2014-11-19,-127200,0
2014-11-20,-1210603,5000
2014-11-21,-3630195,0
2014-11-24,-4772171,0
2014-11-25,-3133786,0
2014-11-26,-2258159,0
2014-11-27,-572000,-1000
2014-11-28,-1734951,0
2014-12-01,-2011579,0
2014-12-02,-5002000,0
2014-12-03,-1783926,0
2014-12-04,-910862,0
2014-12-05,-1903000,-247000
2014-12-08,-1268685,-3000
2014-12-09,-1979795,0
2014-12-10,-4994737,-6000
2014-12-11,-3876282,1124
2014-12-12,-3758751,0
2014-12-15,-3467612,0
2014-12-16,-602759,-9000
2014-12-17,-7233748,0
2014-12-18,-2895947,0
2014-12-19,-1130056,99000
2014-12-22,-485000,0
2014-12-23,926000,0
2014-12-24,1727000,0
2014-12-25,423000,0
2014-12-26,466000,0
2014-12-27,0,0
2014-12-29,2279000,-7000
2014-12-30,1246765,-2000
2014-12-31,-866419,-1000
2015-01-05,1681000,0
2015-01-06,-2716715,0
2015-01-07,-837000,-3000
2015-01-08,209445,0
2015-01-09,806799,0
2015-01-12,-433661,0
2015-01-13,3910253,0
2015-01-14,-2072995,-3000
2015-01-15,301000,600000
2015-01-16,-1132100,0
2015-01-19,2263000,0
2015-01-20,469538,0
2015-01-21,2212015,150000
2015-01-22,2309000,-12000
2015-01-23,3393429,147000
2015-01-26,-1220321,0
2015-01-27,1019466,0
2015-01-28,1244180,0
2015-01-29,212000,0
2015-01-30,713780,-6000
2015-02-02,545000,0
2015-02-03,1742265,0
2015-02-04,8474764,0
2015-02-05,8228000,0
2015-02-06,1821000,0
2015-02-09,1449310,0
2015-02-10,3346000,0
2015-02-11,1515736,0
2015-02-12,1015000,-2000
2015-02-13,5247839,12000
2015-02-24,1140204,0
2015-02-25,4264000,-29000
2015-02-26,4007429,-3000
2015-03-02,257782,0
2015-03-03,3220493,-1000
2015-03-04,3420000,-27000
2015-03-05,1768000,-140000
2015-03-06,2674960,0
2015-03-09,796000,-2000
2015-03-10,133289,0
2015-03-11,-1661571,0
2015-03-12,95000,-2519
2015-03-13,-294783,0
2015-03-16,-1279773,-11000
2015-03-17,891000,-3000
2015-03-18,1261379,0
2015-03-19,1055908,-1000
2015-03-20,-474000,-38000
2015-03-23,1139000,-1000
2015-03-24,260393,-3000
2015-03-25,803200,-1000
2015-03-26,1360000,175000
2015-03-27,548188,0
2015-03-30,1055000,0
2015-03-31,1625000,0
2015-04-01,-575005,0
2015-04-02,1501750,75000
2015-04-07,129960,0
2015-04-08,945000,194000
2015-04-09,277000,0
2015-04-10,-1652000,0
2015-04-13,-358274,0
2015-04-14,-1475000,-3000
2015-04-15,-5109580,125000
2015-04-16,1048000,0
2015-04-17,-1017923,0
2015-04-20,-3802000,-4000
2015-04-21,-808000,0
2015-04-22,-2691700,0
2015-04-23,-6086627,1100000
2015-04-24,-7595831,592000
2015-04-27,42870,1316000
2015-04-28,2800000,584000
2015-04-29,701000,188000
2015-04-30,-1439077,-62000
2015-05-04,-330000,0
2015-05-05,3709000,-1000
2015-05-06,904000,69000
2015-05-07,146305,36000
2015-05-08,1784442,555000
2015-05-11,1225633,432000
2015-05-12,591000,15000
2015-05-13,991000,1000000
2015-05-14,-1209065,166000
2015-05-15,1258640,1695000
2015-05-18,1318000,2718000
2015-05-19,4705073,0
2015-05-20,-451002,97000
2015-05-21,-660000,0
2015-05-22,1124348,0
2015-05-25,-804000,0
2015-05-26,-199000,0
2015-05-27,99927,0
2015-05-28,-140588,24000
2015-05-29,105406,-2000
2015-06-01,-2271486,0
2015-06-02,-392341,0
2015-06-03,-599107,-250000
2015-06-04,246716,-680602
2015-06-05,-2525937,-1021000
2015-06-08,-3063407,-766000
2015-06-09,825899,-315000
2015-06-10,-1296764,-291000
2015-06-11,-916868,0
2015-06-12,-1327352,896000
2015-06-15,-82000,-1713000
2015-06-16,-1755000,478000
2015-06-17,-1362493,0
2015-06-18,-1010273,-111000
2015-06-22,1133723,297000
2015-06-23,-1989650,41000
2015-06-24,912147,-120000
2015-06-25,2095051,-4000
2015-06-26,158449,-250000
2015-06-29,-1329000,-482000
2015-06-30,1088996,-535000
2015-07-01,-458363,0
2015-07-02,742086,0
2015-07-03,-1062480,-1000000
2015-07-06,831000,0
2015-07-07,453414,0
2015-07-08,-2538161,0
2015-07-09,-1432272,-7000
2015-07-13,-911822,0
2015-07-14,138311,-36000
2015-07-15,-47943,26000
2015-07-16,-41810,-21000
2015-07-17,485000,33000
2015-07-20,439762,0
2015-07-21,1175050,3000
2015-07-22,1616956,-49000
2015-07-23,-735663,34000
2015-07-24,-908250,68000
2015-07-27,311630,-856657
2015-07-28,320766,72000
2015-07-29,-2403403,25000
2015-07-30,-277569,18000
2015-07-31,-2192518,3000
2015-08-03,-497810,675000
2015-08-04,253797,56000
2015-08-05,674981,42000
2015-08-06,-216417,346000
2015-08-07,-645000,74000
2015-08-10,-596000,66000
2015-08-11,-2125007,4000
2015-08-12,41000,590000
2015-08-13,1253753,673000
2015-08-14,1316385,600000
2015-08-17,881885,3000
2015-08-18,774951,0
2015-08-19,-2197868,2000
2015-08-20,-2117070,2000
2015-08-21,-57000,284000
2015-08-24,-1710220,142000
2015-08-25,296027,296260
2015-08-26,-1264366,64000
2015-08-27,-1430000,0
2015-08-28,719119,102000
2015-08-31,2334603,-24000
2015-09-01,-1095757,-27000
2015-09-02,-2118692,-69000
2015-09-03,1037480,-168000
2015-09-04,2914702,-1580
2015-09-07,1514440,21000
2015-09-08,2078665,11000
2015-09-09,2458231,0
2015-09-10,2983713,-1320
2015-09-11,2743000,182000
2015-09-14,774720,5000
2015-09-15,3485000,6000
2015-09-16,-1280732,-62000
2015-09-17,2007390,600000
2015-09-18,124350,207000
2015-09-21,152089,121000
2015-09-22,-132122,383731
2015-09-23,-50440,490000
2015-09-24,-1189000,0
2015-09-25,-187246,36000
2015-09-30,-3621610,145000
2015-10-01,633437,-20000
2015-10-02,994467,36000
2015-10-05,33682,0
2015-10-06,503745,2000
2015-10-07,1340328,4000
2015-10-08,-2764140,0
2015-10-12,600170,0
2015-10-13,-916969,0
2015-10-14,-1500593,0
2015-10-15,482348,0
2015-10-16,-1609104,8000
2015-10-19,39868,0
2015-10-20,-1074820,0
2015-10-21,-306272,0
2015-10-22,209116,0
2015-10-23,1277180,-61000
2015-10-26,-307600,0
2015-10-27,-638160,0
2015-10-28,-37963,0
2015-10-29,-2348102,-1000
2015-10-30,-1069553,-359540
2015-11-02,-288000,0
2015-11-03,1308971,6000
2015-11-04,2936472,43000
2015-11-05,-1745656,1000
2015-11-06,-5483398,0
2015-11-09,-3289715,29000
2015-11-10,-4357424,0
2015-11-11,-5417288,0
2015-11-12,-2349514,0
2015-11-13,-5752451,-1000
2015-11-16,-3397221,-350000
2015-11-17,-3021366,-578000
2015-11-18,-5781163,0
2015-11-19,-5123219,-50000
2015-11-20,-5436281,0
2015-11-23,-2805967,-246363
2015-11-24,-1540751,0
2015-11-25,-451272,0
2015-11-26,5305345,0
2015-11-27,-1501720,0
2015-11-30,-3057355,1000
2015-12-01,6365364,0
2015-12-02,1081180,0
2015-12-03,1866879,-32000
2015-12-04,-4884460,0
2015-12-07,1361989,0
2015-12-08,-1027285,0
2015-12-09,-169000,0
2015-12-10,-3434300,0
2015-12-11,-2276616,0
2015-12-14,1632420,115292
2015-12-15,3109569,0
2015-12-16,-1805500,-2000
2015-12-17,-659922,0
2015-12-18,-1270518,149000
2015-12-21,902811,0
2015-12-22,-649605,56000
2015-12-23,1012000,136000
2015-12-24,494000,0
2015-12-25,-185000,0
2015-12-28,1259000,6000
2015-12-29,-81000,-10000
2015-12-30,-1389790,0
2015-12-31,245364,0
2016-01-04,-3858880,0
2016-01-05,-804781,-6000
2016-01-06,-42830,0
2016-01-07,-2583881,-4000
2016-01-08,-3607780,0
2016-01-11,-4332964,0
2016-01-12,-2309200,-1000
2016-01-13,-130337,-2000
2016-01-14,-965955,111000
2016-01-15,-4961622,-26000
2016-01-18,-1580786,-2150000
2016-01-19,-520372,-2027000
2016-01-20,547264,-1006000
2016-01-21,-1639066,0
2016-01-22,-1875920,0
2016-01-25,-176000,-1272456
2016-01-26,-8121391,0
2016-01-27,-740485,87000
2016-01-28,-1044985,0
2016-01-29,1715066,2000
2016-01-30,405055,31000
2016-02-01,-525638,0
2016-02-02,-151326,0
2016-02-03,-3406928,0
2016-02-05,409798,0
2016-02-15,137093,826
2016-02-16,2984000,-100000
2016-02-17,579866,-2998000
2016-02-18,3258884,-1720000
2016-02-19,2026792,0
2016-02-22,1494740,-1500000
2016-02-23,711352,-1000020
2016-02-24,-859545,0
2016-02-25,2618800,-931000
2016-02-26,1298947,0
2016-03-01,2616253,0
2016-03-02,2189044,-28960
2016-03-03,2482993,-205000
2016-03-04,448000,30000
2016-03-07,998236,569000
2016-03-08,-443200,22000
2016-03-09,1407666,-22000
2016-03-10,1939697,-1000
2016-03-11,1906000,133000
2016-03-14,841460,0
2016-03-15,2358540,1000
2016-03-16,1244000,-1000
2016-03-17,2962660,0
2016-03-18,2305586,130000
2016-03-21,158487,0
2016-03-22,2221241,0
2016-03-23,645989,0
2016-03-24,2499776,0
2016-03-25,595000,0
2016-03-28,2432000,0
2016-03-29,1506360,0
2016-03-30,6742400,0
2016-03-31,671486,0
2016-04-01,-848000,0
2016-04-06,-2721341,0
2016-04-07,-1643008,0
2016-04-08,-4094700,-938400
2016-04-11,553410,0
2016-04-12,-251432,-17000
2016-04-13,4447163,-39000
2016-04-14,-706751,0
2016-04-15,2707678,16000
2016-04-18,-1070760,0
2016-04-19,491640,0
2016-04-20,-846688,0
2016-04-21,1648620,0
2016-04-22,-946000,0
2016-04-25,1009000,-2000
2016-04-26,-502968,0
2016-04-27,-2630800,-795545
2016-04-28,-2569376,0
2016-04-29,-424000,0
2016-05-03,-45102,0
2016-05-04,-4892149,86000
2016-05-05,-2999850,0
2016-05-06,-3725000,0
2016-05-09,-2140020,0
2016-05-10,-480000,84893
2016-05-11,-3785600,0
2016-05-12,-1086244,0
2016-05-13,-5778100,0
2016-05-16,-3006000,-228000
2016-05-17,-6022880,0
2016-05-18,-1432620,0
2016-05-19,-4542540,0
2016-05-20,-953605,91000
2016-05-23,432015,63000
2016-05-24,-2341360,0
2016-05-25,-699220,0
2016-05-26,-765000,86000
2016-05-27,-1368271,89000
2016-05-30,149010,0
2016-05-31,-1699529,-2000
2016-06-01,906580,0
2016-06-02,665968,-450530
2016-06-03,1144000,0
2016-06-04,75000,0
2016-06-06,-1274278,109000
2016-06-07,3527000,0
2016-06-08,2170539,46000
2016-06-13,535237,0
2016-06-14,2590053,0
2016-06-15,-322627,47000
2016-06-16,-923539,-16000
2016-06-17,374189,-220000
2016-06-20,1791726,-9000
2016-06-21,215958,0
2016-06-22,1040751,0
2016-06-23,643160,0
2016-06-24,-3720784,-49000
2016-06-27,-1100484,-24000
2016-06-28,-864249,-3000
2016-06-29,823359,0
2016-06-30,1821153,0
2016-07-01,2859010,-223000
2016-07-04,-388000,0
2016-07-05,898366,-34000
2016-07-06,-2180000,534000
2016-07-07,377806,0
2016-07-11,4395000,0
2016-07-12,1051033,502000
2016-07-13,3891434,0
2016-07-14,523000,536000
2016-07-15,1898520,0
2016-07-18,707000,400000
2016-07-19,3122354,488000
2016-07-20,416915,25000
2016-07-21,2826675,-714000
2016-07-22,1307257,46000
2016-07-25,960000,165000
2016-07-26,1051640,290000
2016-07-27,1587000,-3000
2016-07-28,2382000,0
2016-07-29,418683,-8912
2016-08-01,842792,0
2016-08-02,330708,-4000
2016-08-03,639637,5000
2016-08-04,-444263,21000
2016-08-05,1256113,-3000
2016-08-08,1020260,-4000
2016-08-09,1566000,-1000
2016-08-10,1841332,0
2016-08-11,-256000,-1000
2016-08-12,1716085,-3000
2016-08-15,411000,0
2016-08-16,-61000,-6000
2016-08-17,-1287638,2000
2016-08-18,-902787,-207000
2016-08-19,-3066853,-321000
2016-08-22,-2239000,0
2016-08-23,-1427000,-493000
2016-08-24,-1460065,-555000
2016-08-25,-700282,-1000
2016-08-26,-105767,-757000
2016-08-29,-1459000,-83000
2016-08-30,-343580,-437000
2016-08-31,-2816143,1000
2016-09-01,-2713078,84000
2016-09-02,-529271,0
2016-09-05,977000,-1000
2016-09-06,905760,0
2016-09-07,-516534,8000
2016-09-08,-2319489,-7000
2016-09-09,-1798000,0
2016-09-10,-578000,0
2016-09-12,-3190733,0
2016-09-13,-2609868,0
2016-09-14,-926156,53000
2016-09-19,-3594408,-34000
2016-09-20,409070,0
2016-09-21,879000,0
2016-09-22,481100,0
2016-09-23,768827,-6000
2016-09-26,-98970,0
2016-09-29,1039779,0
2016-09-30,-2907444,54083
2016-10-03,-152000,0
2016-10-04,723742,0
2016-10-05,-27834,0
2016-10-06,-626642,0
2016-10-07,-123220,1000
2016-10-11,-570264,2000
2016-10-12,-1165848,-86000
2016-10-13,-2378500,0
2016-10-14,-117361,0
2016-10-17,-2328781,0
2016-10-18,1620230,0
2016-10-19,5817525,0
2016-10-20,1210577,11000
2016-10-21,-1285185,10000
2016-10-24,-1229570,0
2016-10-25,-156571,0
2016-10-26,-202077,0
2016-10-27,-336860,0
2016-10-28,290000,0
2016-10-31,850676,0
2016-11-01,-781000,-1000
2016-11-02,-776674,-49068
2016-11-03,-601613,88000
2016-11-04,-905000,-150000
2016-11-07,-1279214,-78000
2016-11-08,1448746,-212000
2016-11-09,-2355000,0
