date,foreign_net,trust_net
2013-01-02,2655100,7110000
2013-01-03,4436000,1882000
2013-01-04,-640000,70000
2013-01-07,6297000,525000
2013-01-08,5044000,1059000
2013-01-09,6993000,1463000
2013-01-10,4439370,1263000
2013-01-11,2092000,-108000
2013-01-14,-215041,-789000
2013-01-15,2134000,29000
2013-01-16,233910,0
2013-01-17,-735000,630000
2013-01-18,795000,781000
2013-01-21,-740000,493000
2013-01-22,-597000,401000
2013-01-23,358000,22000
2013-01-24,-741000,300000
2013-01-25,-914000,150000
2013-01-28,-2383000,-120000
2013-01-29,-1993000,2155000
2013-01-30,-4482000,3426000
2013-01-31,-1042696,970000
2013-02-01,-3315000,2597000
2013-02-04,-2572000,1295000
2013-02-05,-847000,3434000
2013-02-06,553000,681000
2013-02-18,-1613000,2320000
2013-02-19,2862575,88000
2013-02-20,1036000,1950000
2013-02-21,-670000,512000
2013-02-22,1633000,-185000
2013-02-23,247000,929000
2013-02-25,107000,0
2013-02-26,1536000,32000
2013-02-27,3232000,555000
2013-03-01,3188000,1916000
2013-03-04,1627089,1023000
2013-03-05,470323,730000
2013-03-06,339000,2609000
2013-03-07,914000,-1736000
2013-03-08,-52000,3181000
2013-03-11,292339,0
2013-03-12,226000,1026000
2013-03-13,2043000,-646000
2013-03-14,1667298,210000
2013-03-15,295000,-352000
2013-03-18,684000,-966000
2013-03-19,1861000,-653000
2013-03-20,449000,-107000
2013-03-21,-201477,0
2013-03-22,854029,733000
2013-03-25,803702,1098000
2013-03-26,2379000,1589000
2013-03-27,-170000,744000
2013-03-28,928000,0
2013-03-29,257000,276000
2013-04-01,-54754,-150000
2013-04-02,846000,0
2013-04-03,599268,-368000
2013-04-08,2233000,0
2013-04-09,1238000,0
2013-04-10,-1325656,2203000
2013-04-11,1211000,5297000
2013-04-12,2408000,2119000
2013-04-15,-629000,1828000
2013-04-16,319000,1348000
2013-04-17,196000,1321000
2013-04-18,-1766000,2899000
2013-04-19,-3219000,5703000
2013-04-22,1008000,-65000
2013-04-23,-1746000,-46000
2013-04-24,-327000,154000
2013-04-25,-89000,883000
2013-04-26,132739,-652000
2013-04-29,1771420,-143000
2013-04-30,1566000,972000
2013-05-02,1429000,-799000
