date,foreign_net,trust_net
2013-01-02,45000,0
2013-01-03,-175000,-1000
2013-01-04,268000,-1000
2013-01-07,-98200,4000
2013-01-08,64000,0
2013-01-09,-135000,0
2013-01-10,680876,0
2013-01-11,222000,0
2013-01-14,-409580,0
2013-01-15,157000,0
2013-01-16,-1606000,-1000
2013-01-17,212800,-73940
2013-01-18,-1129000,0
2013-01-21,222000,-2000
2013-01-22,-984000,0
2013-01-23,-466002,0
2013-01-24,-4224044,-241000
2013-01-25,-601000,408000
2013-01-28,-366981,0
2013-01-29,372538,0
2013-01-30,205000,0
2013-01-31,36120,640000
2013-02-01,117800,0
2013-02-04,146337,21000
2013-02-05,-1496800,20000
2013-02-06,-133478,-62000
2013-02-18,-656665,0
2013-02-19,-1505013,-1000
2013-02-20,-3273292,28000
2013-02-21,-949201,6000
2013-02-22,-969896,14000
2013-02-23,-10000,-1000
2013-02-25,86116,0
2013-02-26,220314,0
2013-02-27,729725,-240000
2013-03-01,-1196118,-373000
2013-03-04,-1027871,0
2013-03-05,-491822,0
2013-03-06,-472072,49000
2013-03-07,-1000202,-3000
2013-03-08,-482957,-1000
2013-03-11,-928180,0
2013-03-12,-1267931,78000
2013-03-13,-2495203,353000
2013-03-14,-378504,0
2013-03-15,-950374,-490000
2013-03-18,-379970,-491295
2013-03-19,-691826,55000
2013-03-20,-535115,60500
2013-03-21,572330,0
2013-03-22,-521986,29000
2013-03-25,106007,69000
2013-03-26,411000,132000
2013-03-27,843480,-6000
2013-03-28,333000,0
2013-03-29,152000,0
2013-04-01,412326,50000
2013-04-02,-548170,30000
2013-04-03,579293,0
2013-04-08,-546716,0
2013-04-09,-627691,130000
2013-04-10,501000,5000
2013-04-11,78299,0
2013-04-12,-383000,10000
2013-04-15,-122064,-1000
2013-04-16,138477,3000
2013-04-17,-572000,-77000
2013-04-18,-750000,-15000
2013-04-19,46000,-54751
2013-04-22,-1426167,30000
2013-04-23,1340000,245000
2013-04-24,676260,542000
2013-04-25,-378000,170000
2013-04-26,-438000,-1000
2013-04-29,566000,-101000
2013-04-30,2705160,55000
2013-05-02,5829416,21000
2013-05-03,2552000,-2000
2013-05-06,896773,140000
2013-05-07,-85029,377000
2013-05-08,2255228,408000
2013-05-09,1247308,-371000
2013-05-10,-95000,-24000
2013-05-13,219550,-1000
2013-05-14,366060,-102000
2013-05-15,1023450,-36000
2013-05-16,1214000,0
2013-05-17,-571427,-1000
2013-05-20,66152,-1000
2013-05-21,48287,-55000
2013-05-22,662480,-3000
