date,foreign_net,trust_net
2013-01-02,3353000,0
2013-01-03,754000,-6000
2013-01-04,132981,-241000
2013-01-07,-1449194,-265000
2013-01-08,-1186500,-3000
2013-01-09,1968730,-14000
2013-01-10,4397000,556000
2013-01-11,3077000,-9000
2013-01-14,5280811,0
2013-01-15,4623471,550000
2013-01-16,4812232,466000
2013-01-17,6453200,-154085
2013-01-18,2920000,-89000
2013-01-21,-7665920,-88000
2013-01-22,5286860,-20000
2013-01-23,-251526,-3000
2013-01-24,1102000,-13000
2013-01-25,-1603899,-63000
2013-01-28,5336064,0
2013-01-29,10924393,-148000
2013-01-30,7374968,700000
2013-01-31,-1638300,1000
2013-02-01,1719000,-1112000
2013-02-04,3765000,-187000
2013-02-05,-2306000,-230000
2013-02-06,-1509583,-404000
2013-02-18,-4415156,-226000
2013-02-19,-2387856,-3000
2013-02-20,3267618,100000
2013-02-21,2548740,-4000
2013-02-22,3327000,-18000
2013-02-23,15000,-3000
2013-02-25,-3303800,-1000000
2013-02-26,-1735124,-3000
2013-02-27,1142463,0
2013-03-01,3077000,0
2013-03-04,-2153091,0
2013-03-05,-5171000,-1214000
2013-03-06,827000,-12000
2013-03-07,-2974917,-570000
2013-03-08,3664000,-552000
2013-03-11,2882000,-4000
2013-03-12,-3674736,0
2013-03-13,-1589382,-1203000
2013-03-14,-6782892,-10000
2013-03-15,-327434,2098000
2013-03-18,-1885100,62000
2013-03-19,-1692901,-1040000
2013-03-20,2238669,-501000
2013-03-21,5872377,1000
2013-03-22,-2227709,62000
2013-03-25,-2114000,0
2013-03-26,4368879,0
2013-03-27,2672038,-44000
2013-03-28,1667272,0
2013-03-29,1480000,15000
2013-04-01,3032245,-1000
2013-04-02,-4673989,-16000
2013-04-03,426699,0
2013-04-08,-7882481,-6000
2013-04-09,-2122531,-5000
2013-04-10,-5847500,0
2013-04-11,-3138203,0
2013-04-12,-6540000,-2000
2013-04-15,-5080803,-2000
2013-04-16,-1700254,0
2013-04-17,-14589000,-9000
2013-04-18,-8599999,-7000
2013-04-19,-14064043,10339
2013-04-22,-9185732,-320000
2013-04-23,-9088360,-10000
