date,foreign_net,trust_net
2013-01-02,-33462,-6000
2013-01-03,52000,-1000
2013-01-04,1081000,0
2013-01-07,-70000,63000
2013-01-08,17000,31000
2013-01-09,40000,0
2013-01-10,-11200,0
2013-01-11,-85063,-134000
2013-01-14,-85866,0
2013-01-15,36000,-1000
2013-01-16,40000,0
2013-01-17,73000,-29729
2013-01-18,55000,0
2013-01-21,112000,21000
2013-01-22,103000,0
2013-01-23,106000,0
2013-01-24,293000,-70000
2013-01-25,32000,0
2013-01-28,75000,-68000
2013-01-29,141000,-76000
2013-01-30,45613,0
2013-01-31,68900,-18000
2013-02-01,69000,-65000
2013-02-04,136000,-110000
2013-02-05,61050,-36000
2013-02-06,107500,-1000
2013-02-18,-33000,0
2013-02-19,-71000,0
2013-02-20,151449,0
2013-02-21,59000,-1000
2013-02-22,70000,8000
2013-02-25,-27000,0
2013-02-26,63000,-10000
2013-02-27,34000,0
2013-03-01,54000,0
2013-03-04,19000,-20000
2013-03-05,1000,-27000
2013-03-06,30000,0
2013-03-07,19000,-22455
2013-03-08,-32000,-17000
2013-03-11,-58000,-22000
2013-03-12,7000,-1000
2013-03-13,-31000,0
2013-03-14,42000,-12000
2013-03-15,-16000,4000
2013-03-18,-103000,12000
2013-03-19,-44000,0
2013-03-20,-20000,6000
2013-03-21,10000,0
2013-03-22,-26000,0
2013-03-25,-53000,0
2013-03-26,-51000,-25000
2013-03-27,37000,-15000
2013-03-28,-94000,-44000
2013-03-29,-9000,0
2013-04-01,-9000,-38000
2013-04-02,-12000,-26000
2013-04-03,-23000,-25000
2013-04-08,61795,-25000
2013-04-09,-91044,-9000
2013-04-10,132000,-220000
2013-04-11,2000,-6000
2013-04-12,66000,-91000
2013-04-15,48000,0
2013-04-16,-13000,11000
2013-04-17,-43930,7000
2013-04-18,-26000,0
2013-04-19,35000,-31
2013-04-22,-21000,0
2013-04-23,25000,0
2013-04-24,25000,-40000
2013-04-25,67000,-42000
2013-04-26,97000,-40000
2013-04-29,54000,-37000
2013-04-30,99000,-25000
2013-05-02,-1000,-1000
2013-05-03,19000,-1000
2013-05-06,38000,-33000
2013-05-07,11930,0
2013-05-08,29000,-50000
2013-05-09,18000,-50000
2013-05-10,34000,-55500
2013-05-13,-43000,0
2013-05-14,-52495,0
2013-05-15,150000,0
2013-05-16,113000,0
2013-05-17,-93000,-17000
2013-05-20,293000,-42000
2013-05-21,134000,-9000
2013-05-22,85000,-1000
2013-05-23,-55000,0
2013-05-24,104000,-17000
2013-05-27,-1000,-19000
2013-05-28,19000,-15000
2013-05-29,22000,-8000
2013-05-30,30000,0
2013-05-31,206000,0
2013-06-03,18000,0
2013-06-04,33000,0
2013-06-05,-30000,0
2013-06-06,-113000,0
2013-06-07,-6000,0
2013-06-10,-11000,0
2013-06-11,-14000,-6000
2013-06-13,-13000,-7000
2013-06-14,-74364,0
2013-06-17,-10000,0
2013-06-18,5000,0
2013-06-19,-10000,-1000
2013-06-20,-15000,0
2013-06-21,-30000,1000
2013-06-24,19000,-1000
2013-06-25,2000,0
2013-06-26,-19000,0
2013-06-27,-14000,0
2013-06-28,44000,-2000
2013-07-01,19000,-2000
2013-07-02,22000,-18000
2013-07-03,30000,0
2013-07-04,19000,0
2013-07-05,4000,1000
2013-07-08,47201,-15000
2013-07-09,58000,-31255
2013-07-10,26000,0
2013-07-11,112000,-85774
2013-07-12,-97000,3000
2013-07-15,38850,0
2013-07-16,25000,0
2013-07-17,-5000,0
2013-07-18,-66000,0
2013-07-19,-37000,0
2013-07-22,-12000,0
2013-07-23,3000,0
2013-07-24,24950,0
2013-07-25,-5000,0
2013-07-26,-24000,0
2013-07-29,-7000,0
2013-07-30,114000,-2000
2013-07-31,-43000,0
2013-08-01,-13000,0
2013-08-02,-40928,0
2013-08-05,-2000,0
2013-08-06,-31000,0
2013-08-07,-54000,0
2013-08-08,60000,0
2013-08-09,-25000,0
2013-08-12,85000,0
2013-08-13,-4017,0
2013-08-14,120300,61000
2013-08-15,30300,15000
2013-08-16,-45000,0
2013-08-19,-29000,0
2013-08-20,34000,0
2013-08-22,-101000,0
2013-08-23,124000,0
2013-08-26,-89990,0
2013-08-27,-36000,0
2013-08-28,26000,0
2013-08-29,71000,0
2013-08-30,88000,0
2013-09-02,23000,0
2013-09-03,229000,73311
2013-09-04,240000,0
2013-09-05,198000,0
2013-09-06,81495,0
2013-09-09,-6000,0
2013-09-10,4000,0
2013-09-11,58000,0
2013-09-12,25732,-1000
2013-09-13,-1000,-1000
2013-09-14,0,0
2013-09-16,143756,17000
2013-09-17,-18000,0
2013-09-18,-154000,1000
2013-09-23,-122000,0
2013-09-24,-54507,500
2013-09-25,-61000,0
2013-09-26,-108000,0
2013-09-27,-42000,0
2013-09-30,26000,0
2013-10-01,-26000,0
2013-10-02,-97000,0
2013-10-03,9000,0
2013-10-04,-19000,0
2013-10-07,-89000,0
2013-10-08,-11000,0
2013-10-09,-47000,0
2013-10-11,-247000,0
2013-10-14,-415000,0
2013-10-15,-220000,0
2013-10-16,-164690,0
2013-10-17,8000,0
2013-10-18,-44000,0
2013-10-21,1884000,0
2013-10-22,-13000,-1000
2013-10-23,-240000,0
2013-10-24,-80000,0
2013-10-25,-336931,0
2013-10-28,-149000,0
2013-10-29,-100000,0
2013-10-30,-11000,0
2013-10-31,-204000,0
2013-11-01,-100000,0
2013-11-04,-1000,0
2013-11-05,-117000,0
2013-11-06,-86000,0
2013-11-07,-430000,0
2013-11-08,-318000,0
2013-11-11,35374,0
2013-11-12,-99000,0
2013-11-13,-12000,0
2013-11-14,-57000,3000
2013-11-15,-12000,0
2013-11-18,6000,0
2013-11-19,17082,0
2013-11-20,77000,0
2013-11-21,-48000,0
2013-11-22,6000,0
2013-11-25,13000,13809
2013-11-26,16000,0
2013-11-27,28000,0
2013-11-28,34000,0
2013-11-29,13000,0
2013-12-02,24000,-45000
2013-12-03,9000,-50000
2013-12-04,11000,0
2013-12-05,-21243,0
2013-12-06,-35000,0
2013-12-09,-56000,-42000
2013-12-10,1000,0
2013-12-11,-16000,0
2013-12-12,-30000,0
2013-12-13,-22000,0
2013-12-16,-102000,0
2013-12-17,-30000,0
2013-12-18,-12694,0
2013-12-19,-52806,0
2013-12-20,2,-1000
2013-12-23,-88000,0
2013-12-24,5000,-1000
2013-12-25,10000,0
2013-12-26,18000,0
2013-12-27,18000,0
2013-12-30,26998,-2000
2013-12-31,-6000,0
2014-01-02,-3000,-1000
2014-01-03,5000,0
2014-01-06,40000,0
2014-01-07,10000,0
2014-01-08,43000,0
2014-01-09,38000,0
2014-01-10,16350,0
2014-01-13,-19000,0
2014-01-14,-19000,0
2014-01-15,-43000,0
2014-01-16,-28000,0
2014-01-17,-68000,0
2014-01-20,-184757,0
2014-01-21,-142000,0
2014-01-22,-77102,0
2014-01-23,-85000,0
2014-01-24,-52000,4000
2014-01-27,-52000,0
2014-02-05,-16157,0
2014-02-06,-41000,0
2014-02-07,-70000,0
2014-02-10,-93972,0
2014-02-11,-76000,0
2014-02-12,-90000,44000
2014-02-13,71000,-453
2014-02-14,-39000,0
2014-02-17,62000,0
2014-02-18,395000,0
2014-02-19,553000,57000
2014-02-20,-4000,164000
2014-02-21,82000,-24000
2014-02-24,223000,0
2014-02-25,-223000,40000
2014-02-26,108000,5000
2014-02-27,-18000,0
2014-03-03,143685,0
2014-03-04,84000,3000
2014-03-05,61000,2000
2014-03-06,8000,2000
2014-03-07,112000,13000
2014-03-10,3000,1000
2014-03-11,6200,0
2014-03-12,220000,5000
2014-03-13,132000,2000
2014-03-14,272105,0
2014-03-17,273000,0
2014-03-18,434950,0
2014-03-19,-7000,140000
2014-03-20,1316000,-1000
2014-03-21,216000,60000
2014-03-24,-168000,0
2014-03-25,-19000,0
2014-03-26,100991,-30000
2014-03-27,31000,0
2014-03-28,17000,-5000
2014-03-31,2000,-6000
2014-04-01,216000,-15000
2014-04-02,-62000,-10000
2014-04-03,23000,-2000
2014-04-07,61000,0
2014-04-08,-77000,0
2014-04-09,89000,0
2014-04-10,-6341,1606
2014-04-11,45000,0
2014-04-14,-70000,0
2014-04-15,10000,0
2014-04-16,132000,0
2014-04-17,60000,30000
2014-04-18,-1000,0
2014-04-21,800000,0
2014-04-22,43000,0
2014-04-23,-21000,0
2014-04-24,20000,0
2014-04-25,128000,0
2014-04-28,1959000,0
2014-04-29,5000,15000
2014-04-30,92000,0
2014-05-02,6000,-14000
2014-05-05,32000,0
2014-05-06,-74000,0
2014-05-07,5000,0
2014-05-08,54000,0
2014-05-09,69000,0
2014-05-12,71000,0
2014-05-13,26000,1000
2014-05-14,13000,0
2014-05-15,4000,-1000
2014-05-16,13000,4000
2014-05-19,-12000,3000
2014-05-20,7001,-1000
2014-05-21,-29000,8000
2014-05-22,-43000,-2000
2014-05-23,-50000,-1000
2014-05-26,-19000,1000
2014-05-27,-41000,1000
2014-05-28,-52000,-8000
2014-05-29,-7735,0
2014-05-30,24000,-68000
2014-06-03,-10000,-3000
2014-06-04,-16591,0
2014-06-05,42000,0
2014-06-06,-10000,0
2014-06-09,-13000,0
2014-06-10,-86667,0
2014-06-11,-193000,0
2014-06-12,4000,-1000
2014-06-13,-440000,0
2014-06-16,0,-1000
2014-06-17,-70000,0
2014-06-18,-125102,0
2014-06-19,-62000,0
2014-06-20,-18000,0
2014-06-23,-107000,-16000
2014-06-24,-63000,-66000
2014-06-25,-21000,0
2014-06-26,-56000,-50000
2014-06-27,23000,-50000
2014-06-30,230000,1000
2014-07-01,8000,-100000
2014-07-02,-14000,-56940
2014-07-03,-11000,0
2014-07-04,86000,0
2014-07-07,-11000,0
2014-07-08,-14000,0
2014-07-09,-71000,0
2014-07-10,70000,0
2014-07-11,46000,0
2014-07-14,6000,0
2014-07-15,8000,0
2014-07-16,9000,0
2014-07-17,134000,0
2014-07-18,8400,0
2014-07-21,70000,0
2014-07-22,91000,0
2014-07-24,129000,0
2014-07-25,159000,0
2014-07-28,63000,0
2014-07-29,0,29000
2014-07-30,108000,-1000
2014-07-31,147000,0
2014-08-01,41000,0
2014-08-04,29000,0
2014-08-05,39000,0
2014-08-06,86950,0
2014-08-07,82000,0
2014-08-08,128000,0
2014-08-11,-1000,14000
2014-08-12,-6000,-1000
2014-08-13,26000,0
2014-08-14,28000,0
2014-08-15,51000,1000
2014-08-18,-14000,0
2014-08-19,-18000,0
2014-08-20,-24000,15000
2014-08-21,49000,2000
2014-08-22,-21000,0
2014-08-25,-7000,0
2014-08-26,-11000,0
2014-08-27,41000,0
2014-08-28,8000,-1000
2014-08-29,11000,0
2014-09-01,64000,0
2014-09-02,46000,0
2014-09-03,35000,0
2014-09-04,26000,0
2014-09-05,21000,0
2014-09-09,-10000,0
2014-09-10,-2000,0
2014-09-11,-89000,45000
2014-09-12,6927,0
2014-09-15,11000,0
2014-09-16,48000,0
2014-09-17,70000,0
2014-09-18,-12000,0
2014-09-19,51000,0
2014-09-22,36000,-303
2014-09-23,74425,0
2014-09-24,63000,0
2014-09-25,61000,0
2014-09-26,43000,0
2014-09-29,6000,0
2014-09-30,73000,0
2014-10-01,39000,0
2014-10-02,25000,0
2014-10-03,9000,27000
2014-10-06,22000,0
2014-10-07,25000,0
2014-10-08,7000,0
2014-10-09,-5000,0
2014-10-13,37000,-8000
2014-10-14,-12000,0
2014-10-15,-5000,0
2014-10-16,-94000,0
2014-10-17,18000,-30000
2014-10-20,-19000,0
2014-10-21,-30000,-39000
2014-10-22,-54000,-15000
2014-10-23,-25000,1000
2014-10-24,-15000,0
2014-10-27,-46152,0
2014-10-28,161100,-106000
2014-10-29,-78000,1000
2014-10-30,-43952,0
2014-10-31,-54000,0
2014-11-03,-81000,-1000
2014-11-04,-40000,0
2014-11-05,-66000,0
2014-11-06,-16000,0
2014-11-07,-99000,0
2014-11-10,-63000,0
2014-11-11,-43000,0
2014-11-12,-14000,0
2014-11-13,-35000,0
2014-11-14,-64950,0
2014-11-17,15000,0
2014-11-18,-28000,0
2014-11-19,-17000,0
2014-11-20,-17000,0
2014-11-21,-58000,1000
2014-11-24,-110000,0
2014-11-25,-39000,0
2014-11-26,-23000,1000
2014-11-27,-25000,0
2014-11-28,-15000,0
2014-12-01,-88872,0
2014-12-02,6000,0
2014-12-03,-88000,0
2014-12-04,-99000,0
2014-12-05,-4000,-5000
2014-12-08,-5000,0
2014-12-09,-49000,0
2014-12-10,-93000,0
2014-12-11,-66000,100
2014-12-12,-103000,233
2014-12-15,-54000,0
2014-12-16,-65000,-1000
2014-12-17,-32000,0
2014-12-18,5000,0
2014-12-19,-45000,0
2014-12-22,-127000,0
2014-12-23,-44000,0
2014-12-24,-84000,0
2014-12-25,-18000,0
2014-12-26,-11000,0
2014-12-29,-84000,0
2014-12-30,-35000,0
2014-12-31,-63000,0
2015-01-05,-91000,0
2015-01-06,-7391,0
2015-01-07,-14000,-1000
2015-01-08,-29000,0
2015-01-09,-102000,6000
2015-01-12,-52000,0
2015-01-13,-2000,0
2015-01-14,26000,0
2015-01-15,43000,0
2015-01-16,8397,0
2015-01-19,-17000,0
2015-01-20,-29000,0
2015-01-21,-51617,0
2015-01-22,35000,-7170
2015-01-23,-30000,0
2015-01-26,30041,0
2015-01-27,-13000,0
2015-01-28,-4980,0
2015-01-29,3000,0
2015-01-30,-16000,0
2015-02-02,-20000,6000
2015-02-03,11100,37000
2015-02-04,16000,0
2015-02-05,-13000,0
2015-02-06,3000,7000
2015-02-09,-6000,11000
2015-02-10,15000,0
2015-02-11,15000,0
2015-02-12,28000,0
2015-02-13,38000,-5000
2015-02-24,68000,0
2015-02-25,7000,-22000
2015-02-26,2000,-1000
2015-03-02,-7000,0
2015-03-03,-21000,-6000
