date,foreign_net,trust_net
2015-11-23,-2076046,0
2015-11-24,-662914,70000
2015-11-25,-477436,25000
2015-11-26,-457000,36000
2015-11-27,-384000,25000
2015-11-30,-62000,0
2015-12-01,-197471,165000
2015-12-02,100000,171000
2015-12-03,-974000,1000
2015-12-04,145000,48000
2015-12-07,-477000,203000
2015-12-08,-82000,150000
2015-12-09,-364000,117000
2015-12-10,50000,-61000
2015-12-11,-327000,140000
2015-12-14,549000,0
2015-12-15,-430000,-28000
2015-12-16,-113000,0
2015-12-17,-59000,0
2015-12-18,10000,10000
2015-12-21,113000,0
2015-12-22,307000,4000
2015-12-23,-173000,-40000
2015-12-24,-198103,-8000
2015-12-25,-175000,0
2015-12-28,-76000,0
2015-12-29,252000,0
2015-12-30,85000,0
2015-12-31,-181000,-7000
2016-01-04,-21500,-39000
2016-01-05,269000,-142000
2016-01-06,-30000,43000
2016-01-07,-67000,-14000
2016-01-08,-52000,115000
2016-01-11,-134000,-35000
2016-01-12,196000,17000
2016-01-13,166055,-1000
2016-01-14,-142000,-128000
2016-01-15,-68000,101000
2016-01-18,58000,0
2016-01-19,-125000,42000
2016-01-20,-111000,43000
2016-01-21,231000,-72000
2016-01-22,-7000,-53000
2016-01-25,151000,-25000
2016-01-26,59000,-18000
2016-01-27,-134000,-6000
2016-01-28,310000,-115000
2016-01-29,-39000,4000
2016-01-30,-142000,172000
2016-02-01,-417000,30000
2016-02-02,-161000,141000
2016-02-03,-111000,62000
2016-02-15,-151000,-7000
2016-02-16,-20000,0
2016-02-17,-28000,0
2016-02-18,124000,73000
2016-02-19,116000,103000
2016-02-22,1000,0
2016-02-23,320000,-28000
2016-02-24,-9000,-66000
2016-02-25,-90000,20000
2016-02-26,-228000,0
2016-03-01,100000,0
2016-03-02,124000,0
2016-03-03,-37000,-12000
2016-03-04,198000,0
2016-03-07,-195000,0
2016-03-08,16000,0
2016-03-09,60000,0
2016-03-10,204000,0
2016-03-11,591000,0
2016-03-14,-105000,0
2016-03-15,-84125,0
2016-03-16,-45756,0
2016-03-17,-112457,0
2016-03-18,-90000,0
2016-03-21,-594000,-176000
2016-03-22,-47000,0
2016-03-23,187000,0
2016-03-24,245687,0
2016-03-25,47000,0
2016-03-28,108000,0
2016-03-29,-43000,0
2016-03-30,45002,-44000
2016-03-31,-120000,333000
2016-04-01,-153000,0
2016-04-06,354000,0
2016-04-07,165000,0
2016-04-08,487000,0
2016-04-11,107000,0
2016-04-12,287000,0
2016-04-13,448000,0
2016-04-14,190000,-75000
2016-04-15,295000,-58000
2016-04-18,338000,-128000
2016-04-19,53000,70000
2016-04-20,-8000,0
2016-04-21,146000,0
2016-04-22,307000,-168000
2016-04-25,69000,0
2016-04-26,-83000,0
2016-04-27,139000,0
2016-04-28,249000,6000
2016-04-29,63000,0
2016-05-03,448000,0
2016-05-04,459000,0
2016-05-05,146000,0
2016-05-06,218000,0
2016-05-09,329000,0
2016-05-10,249000,0
2016-05-11,240000,0
2016-05-12,344000,0
2016-05-13,1084000,0
2016-05-16,495000,203000
2016-05-17,476000,0
2016-05-18,509000,110000
2016-05-19,564431,67000
2016-05-20,206000,103000
2016-05-23,186000,0
2016-05-24,470000,-70000
2016-05-25,617000,219000
2016-05-26,657191,-100000
2016-05-27,395332,0
2016-05-30,311460,-61000
2016-05-31,3135961,-91000
2016-06-01,-136674,-238000
2016-06-02,298102,-112000
2016-06-03,-165286,4000
2016-06-04,-63000,-10000
2016-06-06,557166,-31000
2016-06-07,-386332,-131000
2016-06-08,195000,0
2016-06-13,-21000,0
2016-06-14,-38001,0
2016-06-15,-68000,0
2016-06-16,-266000,0
2016-06-17,-46000,102000
2016-06-20,-51000,0
2016-06-21,91989,0
2016-06-22,202772,0
2016-06-23,25140,0
2016-06-24,15000,0
2016-06-27,93834,0
2016-06-28,43000,0
2016-06-29,-6000,0
2016-06-30,201000,0
2016-07-01,78000,-5000
2016-07-04,-54000,-20000
2016-07-05,-50000,0
2016-07-06,-146000,-40000
2016-07-07,19000,0
2016-07-11,169663,-65000
2016-07-12,-83714,0
2016-07-13,271000,0
2016-07-14,252652,0
2016-07-15,519140,0
2016-07-18,-92000,0
2016-07-19,71000,0
2016-07-20,72000,0
2016-07-21,104261,0
2016-07-22,-7725,0
2016-07-25,-112000,0
2016-07-26,184000,0
2016-07-27,-65000,-35000
2016-07-28,0,0
2016-07-29,-50847,0
2016-08-01,55534,0
2016-08-02,39691,0
2016-08-03,400,0
2016-08-04,21000,0
2016-08-05,100000,0
2016-08-08,85643,25000
2016-08-09,-232000,-30000
2016-08-10,138000,25000
2016-08-11,-99000,0
2016-08-12,143000,-10000
2016-08-15,39000,0
2016-08-16,83000,-25000
2016-08-17,18570,0
2016-08-18,46000,-25000
2016-08-19,189349,0
2016-08-22,33270,-20000
2016-08-23,77000,-39000
2016-08-24,22000,0
2016-08-25,122000,0
2016-08-26,49000,0
2016-08-29,-1000,0
2016-08-30,75190,0
2016-08-31,-8348,0
2016-09-01,-112922,-26000
2016-09-02,147760,-26000
2016-09-05,171000,0
2016-09-06,245330,15000
2016-09-07,490000,40000
2016-09-08,239000,40000
2016-09-09,-65000,40000
2016-09-10,-14000,0
2016-09-12,-15000,25000
2016-09-13,-6000,474000
2016-09-14,359000,30000
2016-09-19,-47000,335000
2016-09-20,-117000,-55000
2016-09-21,90000,20000
2016-09-22,147950,5000
2016-09-23,169000,228000
2016-09-26,75000,146000
2016-09-29,31657,10000
2016-09-30,-122832,4000
2016-10-03,171000,19000
2016-10-04,93000,0
2016-10-05,782000,0
2016-10-06,87036,0
2016-10-07,185710,0
2016-10-11,348000,0
2016-10-12,177668,0
2016-10-13,-42000,0
2016-10-14,424000,-27000
2016-10-17,-83114,0
2016-10-18,216000,-29000
2016-10-19,202000,0
2016-10-20,81131,-11000
2016-10-21,99000,0
2016-10-24,183000,-289000
2016-10-25,-22000,-200000
2016-10-26,-431000,-516000
2016-10-27,-37506,-121000
2016-10-28,70000,-4000
2016-10-31,-178650,0
2016-11-01,-152000,-114000
2016-11-02,-144970,-94000
2016-11-03,-133000,-40000
2016-11-04,-294000,-15000
2016-11-07,-65000,0
2016-11-08,-5753,0
2016-11-09,-133000,0
2016-11-10,-214000,8000
2016-11-11,-114000,4000
2016-11-14,-101000,0
2016-11-15,-188000,0
2016-11-16,-58000,0
2016-11-17,11000,0
2016-11-18,-83000,0
2016-11-21,58913,0
2016-11-22,93126,0
2016-11-23,66482,0
2016-11-24,9000,0
2016-11-25,23000,0
2016-11-28,68000,0
2016-11-29,-47348,0
2016-11-30,94175,0
2016-12-01,-83423,0
2016-12-02,-12000,0
2016-12-05,20944,0
2016-12-06,51000,0
2016-12-07,-57000,0
2016-12-08,58000,0
2016-12-09,17084,0
2016-12-12,-185000,0
2016-12-13,106667,0
2016-12-14,64290,0
2016-12-15,11180,0
2016-12-16,-153000,0
2016-12-19,-42000,0
2016-12-20,-42976,-39000
2016-12-21,18000,-18000
2016-12-22,-3880,-44000
2016-12-23,-160000,-72000
2016-12-26,-23000,-26000
2016-12-27,-49000,0
2016-12-28,-17000,-17000
2016-12-29,-59736,0
2016-12-30,140000,0
2017-01-03,26000,0
2017-01-04,-19000,0
2017-01-05,20083,0
2017-01-06,107402,0
2017-01-09,-78000,0
2017-01-10,-57732,0
2017-01-11,-62582,0
2017-01-12,106000,0
2017-01-13,8071,0
2017-01-16,-133633,0
2017-01-17,-65133,0
2017-01-18,-192172,0
2017-01-19,-180438,9000
2017-01-20,-119292,0
2017-01-23,-83000,0
2017-01-24,-10973,0
2017-02-02,-154640,0
2017-02-03,-131437,0
2017-02-06,75000,12000
2017-02-07,5074,50000
2017-02-08,-43884,17000
2017-02-09,-55668,0
2017-02-10,-13000,-8000
2017-02-13,-153886,-6000
2017-02-14,13000,30000
2017-02-15,232000,55000
2017-02-16,33000,175000
2017-02-17,102357,9000
2017-02-18,0,363000
2017-02-20,128000,44000
2017-02-21,67000,9000
2017-02-22,183000,43000
2017-02-23,217000,0
2017-02-24,-40479,335000
2017-03-01,46475,0
2017-03-02,-2013,0
2017-03-03,66648,0
2017-03-07,88758,-54000
2017-03-08,217867,-98000
2017-03-09,36000,-114000
2017-03-10,197001,-20000
2017-03-13,-67733,15000
2017-03-14,-42342,18000
2017-03-15,-26133,6000
2017-03-16,21000,0
2017-03-17,38431,0
2017-03-20,-90000,0
2017-03-21,8038,-387000
2017-03-22,-38855,-110000
2017-03-23,-35189,0
2017-03-24,-19029,-30000
2017-03-27,15000,0
2017-03-28,275000,0
2017-03-29,29152,-73000
2017-03-30,5000,-70000
2017-03-31,-300000,-10000
2017-04-05,147233,0
2017-04-06,2000,16000
2017-04-07,-195000,13000
2017-04-10,-88000,0
2017-04-11,262000,-15000
2017-04-12,7000,0
2017-04-13,-9000,8000
2017-04-14,-39000,0
2017-04-17,48000,0
2017-04-18,-14285,0
2017-04-19,-71836,0
2017-04-20,-33474,0
2017-04-21,-20432,0
2017-04-24,14169,0
2017-04-25,134000,0
2017-04-26,99000,0
2017-04-27,23000,0
2017-04-28,-35506,0
2017-05-02,-46000,0
2017-05-03,28000,-21000
2017-05-04,62000,-69000
2017-05-05,-113202,0
2017-05-08,22016,0
2017-05-09,-237201,0
2017-05-10,-204822,0
2017-05-11,-26102,0
2017-05-12,70000,0
2017-05-15,-137487,0
2017-05-16,117000,0
2017-05-17,31000,0
2017-05-18,59418,0
2017-05-19,49000,0
2017-05-22,14455,0
2017-05-23,-95620,0
2017-05-24,-22000,0
2017-05-25,60529,-50000
2017-05-26,41848,0
2017-05-31,938184,0
2017-06-01,146572,0
2017-06-02,-226000,0
2017-06-03,0,0
2017-06-05,-59000,0
2017-06-06,37210,0
2017-06-07,51000,0
2017-06-08,10000,0
2017-06-09,-226000,0
2017-06-12,-113000,61000
2017-06-13,130000,0
2017-06-14,-12273,30000
2017-06-15,91017,0
2017-06-16,-115578,0
2017-06-19,-4886,0
2017-06-20,6000,0
2017-06-21,-35000,0
2017-06-22,34000,21000
2017-06-23,90500,0
2017-06-26,117500,32000
2017-06-27,105000,0
2017-06-28,9000,0
2017-06-29,84000,0
2017-06-30,49000,4000
2017-07-03,94000,0
2017-07-04,31000,22000
2017-07-05,-15000,0
2017-07-06,-33000,0
2017-07-07,-50805,0
2017-07-10,-85973,0
2017-07-11,18117,0
2017-07-12,-81000,0
2017-07-13,-20000,0
2017-07-14,-57000,-24000
2017-07-17,99000,0
2017-07-18,-32000,0
2017-07-19,83000,55000
2017-07-20,-12753,0
2017-07-21,502830,55000
2017-07-24,417062,25000
2017-07-25,154290,150000
2017-07-26,487000,120000
2017-07-27,104000,-55000
2017-07-28,156043,0
2017-07-31,19000,-22000
2017-08-01,128000,-17000
2017-08-02,248000,-5000
2017-08-03,177544,-268000
2017-08-04,98000,0
2017-08-07,154800,0
2017-08-08,98000,20000
2017-08-09,-305829,25000
2017-08-10,119228,-30000
2017-08-11,51000,0
2017-08-14,348000,0
2017-08-15,68000,0
2017-08-16,123000,0
2017-08-17,5000,0
2017-08-18,-134700,0
2017-08-21,160000,-41000
2017-08-22,49000,0
2017-08-23,-34000,0
2017-08-24,184000,-30000
2017-08-25,-5000,0
2017-08-28,142700,-62000
2017-08-29,19000,-10000
2017-08-30,57000,0
2017-08-31,222437,32000
2017-09-01,434000,36000
2017-09-04,-25000,0
2017-09-05,-66772,0
2017-09-06,186000,0
2017-09-07,-29000,0
2017-09-08,108247,0
2017-09-11,-13000,0
2017-09-12,93568,0
2017-09-13,-33000,0
2017-09-14,7000,0
2017-09-15,-17200,0
2017-09-18,-100000,0
2017-09-19,20000,0
2017-09-20,16000,0
2017-09-21,-44793,-10000
2017-09-22,-16993,0
2017-09-25,-35000,0
2017-09-26,-106000,0
2017-09-27,24000,12000
2017-09-28,-109870,-7000
2017-09-29,-82000,-29000
2017-09-30,0,246000
2017-10-02,43000,37000
2017-10-03,4000,0
2017-10-05,72000,0
2017-10-06,-2922,0
2017-10-11,54383,0
2017-10-12,-62000,0
2017-10-13,-17000,0
2017-10-16,-4000,30000
2017-10-17,169000,0
2017-10-18,-26000,0
2017-10-19,13000,7000
2017-10-20,-20296,12000
2017-10-23,-14000,0
2017-10-24,-15973,0
2017-10-25,-61000,116000
